index,resist,a,b,m,n,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
17.0,-141.2165617,1 72,1 65,1 71,1 27,,,,7.501118807202419,-1059.2822068563307,0,,,-141.2165617,
18.0,-192.8943135,1 72,1 65,1 71,1 28,,,,7.499129418283731,-1446.5394209874949,0,,,-192.8943135,
19.0,-264.4609588,1 72,1 65,1 71,1 29,,,,7.496982468793824,-1982.6591718040058,0,,,-264.4609588,
20.0,-352.7078099,1 72,1 65,1 71,1 30,,,,7.494660854142906,-2643.4254158080075,0,,,-352.7078099,
21.0,-450.4672959,1 72,1 65,1 71,1 31,,,,7.492145081731756,-3374.966335458189,0,,,-450.4672959,
22.0,-517.1550104,1 72,1 65,1 71,1 32,,,,7.489412858987701,-3873.1873849796784,0,,,-517.1550104,
23.0,0.5958588063,1 72,1 65,1 71,1 33,,,,7.486438595944928,4.460860365217993,0,,,0.5958588063,
24.0,-30.0680987,1 72,1 65,1 71,1 34,,,,7.48319280146925,-225.0053797457069,0,,,-30.0680987,
25.0,-70.05262264,1 72,1 65,1 71,1 35,,,,7.47964134628904,-523.9684927141277,0,,,-70.05262264,
26.0,-119.8423753,1 72,1 65,1 71,1 36,,,,7.475744558117355,-895.9109849808327,0,,,-119.8423753,
27.0,-177.6314119,1 72,1 65,1 71,1 37,,,,7.471456103615104,-1327.1652966340234,0,,,-177.6314119,
28.0,-239.6276169,1 72,1 65,1 71,1 38,,,,7.466721597728649,-1789.2327025194766,0,,,-239.6276169,
29.0,-312.6456502,1 72,1 65,1 71,1 39,,,,7.461476861569028,-2332.798284837504,0,,,-312.6456502,
30.0,-368.5455714,1 72,1 65,1 71,1 40,,,,7.455645723351854,-2747.745213268675,0,,,-368.5455714,
31.0,47.34985194,1 72,1 65,1 71,1 42,,,,7.449137219852086,352.7155444407395,0,,,47.34985194,
32.0,3.892683582,1 72,1 65,1 71,1 43,,,,7.441842003676811,28.968736187550707,0,,,3.892683582,
33.0,-44.67073424,1 72,1 65,1 71,1 44,,,,7.433627687367397,-332.0656068614948,0,,,-44.67073424,
34.0,-100.0273331,1 72,1 65,1 71,1 45,,,,7.424332748089664,-742.6362048384033,0,,,-100.0273331,
35.0,-155.0474625,1 72,1 65,1 71,1 46,,,,7.413758459586104,-1149.4844367467342,0,,,-155.0474625,
36.0,-204.9458761,1 72,1 65,1 71,1 47,,,,7.4016580843738575,-1516.939300694648,0,,,-204.9458761,
37.0,-248.0518505,1 72,1 65,1 71,1 48,,,,7.387722205559858,-1832.5381640690641,0,,,-248.0518505,
38.0,181.0338502,1 72,1 65,1 71,1 49,,,,7.371558532546507,1334.5016231215561,0,,,181.0338502,
39.0,142.0600181,1 72,1 65,1 71,1 50,,,,7.352663657337813,1044.519532244622,0,,,142.0600181,
40.0,86.59036253,1 72,1 65,1 71,1 51,,,,7.330382858376184,634.7405091904914,0,,,86.59036253,
41.0,26.5628112,1 72,1 65,1 71,1 52,,,,7.303851772876419,194.01083567570157,0,,,26.5628112,
42.0,-26.65796479,1 72,1 65,1 71,1 53,,,,7.271909898664698,-193.854318034656,0,,,-26.65796479,
43.0,-80.04321059,1 72,1 65,1 71,1 54,,,,7.232969132683476,-578.9500714783532,0,,,-80.04321059,
44.0,-126.1467997,1 72,1 65,1 71,1 55,,,,7.184808310900424,-906.3405748780511,0,,,-126.1467997,
45.0,-158.7931769,1 72,1 65,1 71,1 56,,,,7.1242416081406335,-1131.280957959816,0,,,-158.7931769,
46.0,319.9969022,1 72,1 65,1 71,1 57,,,,7.0465629613229,2254.8783187805866,0,,,319.9969022,
47.0,248.448563,1 72,1 65,1 71,1 58,,,,6.944573234251121,1725.3692406979535,0,,,248.448563,
48.0,168.8324732,1 72,1 65,1 71,1 59,,,,6.806784082777885,1149.206191233784,0,,,168.8324732,
49.0,91.85887128,1 72,1 65,1 71,1 60,,,,6.613879270715354,607.543484590102,0,,,91.85887128,
50.0,36.22996534,1 72,1 65,1 71,1 61,,,,6.331148553799277,229.37729266653895,0,,,36.22996534,
51.0,-15.75906978,1 72,1 65,1 71,1 62,,,,5.8904862254808625,-92.82858346548173,0,,,-15.75906978,
52.0,-51.51033411,1 72,1 65,1 71,1 63,,,,5.140787978601479,-264.80370636643374,0,,,-51.51033411,
53.0,-81.80395235,1 72,1 65,1 71,1 64,,,,3.677962131031953,-300.87183891204234,0,,,-81.80395235,
54.0,334.1145875,1 72,1 65,1 71,1 66,,,,3.7699111843077517,1259.582320256621,0,,,334.1145875,
55.0,234.4901221,1 72,1 65,1 71,1 67,,,,5.543987035746694,1300.0101969330594,0,,,234.4901221,
56.0,140.6833882,1 72,1 65,1 71,1 68,,,,6.854383971468639,964.2979611299803,0,,,140.6833882,
57.0,77.20295262,1 72,1 65,1 71,1 69,,,,8.377580409572781,646.7739434304876,0,,,77.20295262,
58.0,28.08892836,1 72,1 65,1 71,1 70,,,,11.780972450961722,330.9148911861974,0,,,28.08892836,
