4096
1525	1 30	1 32	1 69	1 71
1526	1 30	1 32	1 54	1 56
1527	1 30	1 32	1 56	1 58
1528	1 30	1 32	1 58	1 60
1529	1 30	1 32	1 60	1 62
1530	1 30	1 32	1 62	1 64
1531	1 30	1 32	1 64	1 66
1532	1 30	1 32	1 66	1 68
1533	1 30	1 32	1 68	1 70
1534	1 30	1 32	1 70	1 72
1535	1 30	1 32	1 72	1 2
1536	1 30	1 32	1 1	1 3
1537	1 30	1 32	1 3	1 5
1538	1 30	1 32	1 5	1 7
1539	1 30	1 32	1 7	1 9
1540	1 30	1 32	1 9	1 11
1541	1 30	1 32	1 11	1 13
1542	1 30	1 32	1 13	1 15
1543	1 30	1 32	1 15	1 17
1544	1 30	1 32	1 17	1 19
1545	1 31	1 33	1 32	1 34
1546	1 31	1 33	1 34	1 36
1547	1 31	1 33	1 36	1 38
1548	1 31	1 33	1 38	1 40
1549	1 31	1 33	1 44	1 46
1550	1 31	1 33	1 46	1 48
1551	1 31	1 33	1 48	1 50
1552	1 31	1 33	1 50	1 52
1553	1 31	1 33	1 35	1 37
1554	1 31	1 33	1 37	1 39
1555	1 31	1 33	1 39	1 41
1556	1 31	1 33	1 43	1 45
1557	1 31	1 33	1 45	1 47
1558	1 31	1 33	1 47	1 49
1559	1 31	1 33	1 51	1 53
1560	1 31	1 33	1 53	1 55
1561	1 31	1 33	1 52	1 54
1562	1 31	1 33	1 54	1 56
1563	1 31	1 33	1 56	1 58
1564	1 31	1 33	1 58	1 60
1565	1 31	1 33	1 60	1 62
1566	1 31	1 33	1 62	1 64
1567	1 31	1 33	1 64	1 66
1568	1 31	1 33	1 66	1 68
1569	1 31	1 33	1 55	1 57
1570	1 31	1 33	1 57	1 59
1571	1 31	1 33	1 59	1 61
1572	1 31	1 33	1 61	1 63
1573	1 31	1 33	1 63	1 65
1574	1 31	1 33	1 65	1 67
1575	1 31	1 33	1 67	1 69
1576	1 31	1 33	1 69	1 71
1577	1 31	1 33	1 1	1 3
1578	1 31	1 33	1 72	1 2
1579	1 31	1 33	1 2	1 4
1580	1 31	1 33	1 4	1 6
1581	1 31	1 33	1 6	1 8
1582	1 31	1 33	1 8	1 10
1583	1 31	1 33	1 10	1 12
1584	1 31	1 33	1 12	1 14
1585	1 31	1 33	1 16	1 18
1586	1 31	1 33	1 18	1 20
1587	1 32	1 34	1 35	1 37
1588	1 32	1 34	1 37	1 39
1589	1 32	1 34	1 39	1 41
1590	1 32	1 34	1 41	1 43
1591	1 32	1 34	1 43	1 45
1592	1 32	1 34	1 49	1 51
1593	1 32	1 34	1 51	1 53
1594	1 32	1 34	1 40	1 42
1595	1 32	1 34	1 44	1 46
1596	1 32	1 34	1 46	1 48
1597	1 32	1 34	1 48	1 50
1598	1 32	1 34	1 50	1 52
1599	1 32	1 34	1 52	1 54
1600	1 32	1 34	1 54	1 56
1601	1 32	1 34	1 55	1 57
1602	1 32	1 34	1 57	1 59
1603	1 32	1 34	1 59	1 61
1604	1 32	1 34	1 61	1 63
1605	1 32	1 34	1 63	1 65
1606	1 32	1 34	1 65	1 67
1607	1 32	1 34	1 67	1 69
1608	1 32	1 34	1 69	1 71
1609	1 32	1 34	1 71	1 1
1610	1 32	1 34	1 56	1 58
1611	1 32	1 34	1 58	1 60
1612	1 32	1 34	1 60	1 62
1613	1 32	1 34	1 62	1 64
1614	1 32	1 34	1 66	1 68
1615	1 32	1 34	1 68	1 70
1616	1 32	1 34	1 70	1 72
1617	1 32	1 34	1 72	1 2
1618	1 32	1 34	1 2	1 4
1619	1 33	1 35	1 38	1 40
1620	1 33	1 35	1 40	1 42
1621	1 33	1 35	1 44	1 46
1622	1 33	1 35	1 50	1 52
1623	1 33	1 35	1 52	1 54
1624	1 33	1 35	1 37	1 39
1625	1 33	1 35	1 41	1 43
1626	1 33	1 35	1 43	1 45
1627	1 33	1 35	1 45	1 47
1628	1 33	1 35	1 55	1 57
1629	1 33	1 35	1 54	1 56
1630	1 33	1 35	1 56	1 58
1631	1 33	1 35	1 58	1 60
1632	1 33	1 35	1 60	1 62
1633	1 33	1 35	1 62	1 64
1634	1 33	1 35	1 64	1 66
1635	1 33	1 35	1 66	1 68
1636	1 33	1 35	1 68	1 70
1637	1 33	1 35	1 70	1 72
1638	1 33	1 35	1 72	1 2
1639	1 33	1 35	1 57	1 59
1640	1 33	1 35	1 59	1 61
1641	1 33	1 35	1 61	1 63
1642	1 33	1 35	1 63	1 65
1643	1 33	1 35	1 65	1 67
1644	1 33	1 35	1 67	1 69
1645	1 33	1 35	1 69	1 71
1646	1 33	1 35	1 1	1 3
1647	1 33	1 35	1 3	1 5
1648	1 34	1 36	1 35	1 37
1649	1 34	1 36	1 37	1 39
1650	1 34	1 36	1 39	1 41
1651	1 34	1 36	1 41	1 43
1652	1 34	1 36	1 43	1 45
1653	1 34	1 36	1 45	1 47
1654	1 34	1 36	1 47	1 49
1655	1 34	1 36	1 49	1 51
1656	1 34	1 36	1 51	1 53
1657	1 34	1 36	1 53	1 55
1658	1 34	1 36	1 38	1 40
1659	1 34	1 36	1 42	1 44
1660	1 34	1 36	1 46	1 48
1661	1 34	1 36	1 50	1 52
1662	1 34	1 36	1 52	1 54
1663	1 34	1 36	1 56	1 58
1664	1 34	1 36	1 55	1 57
1665	1 34	1 36	1 57	1 59
1666	1 34	1 36	1 59	1 61
1667	1 34	1 36	1 61	1 63
1668	1 34	1 36	1 63	1 65
1669	1 34	1 36	1 65	1 67
1670	1 34	1 36	1 67	1 69
1671	1 34	1 36	1 69	1 71
1672	1 34	1 36	1 71	1 1
1673	1 34	1 36	1 1	1 3
1674	1 34	1 36	1 58	1 60
1675	1 34	1 36	1 60	1 62
1676	1 34	1 36	1 64	1 66
1677	1 34	1 36	1 66	1 68
1678	1 34	1 36	1 68	1 70
1679	1 34	1 36	1 70	1 72
1680	1 34	1 36	1 72	1 2
1681	1 34	1 36	1 2	1 4
1682	1 34	1 36	1 4	1 6
1683	1 35	1 37	1 36	1 38
1684	1 35	1 37	1 38	1 40
1685	1 35	1 37	1 42	1 44
1686	1 35	1 37	1 44	1 46
1687	1 35	1 37	1 46	1 48
1688	1 35	1 37	1 48	1 50
1689	1 35	1 37	1 50	1 52
1690	1 35	1 37	1 52	1 54
1691	1 35	1 37	1 54	1 56
1692	1 35	1 37	1 41	1 43
1693	1 35	1 37	1 45	1 47
1694	1 35	1 37	1 49	1 51
1695	1 35	1 37	1 51	1 53
1696	1 35	1 37	1 53	1 55
1697	1 35	1 37	1 55	1 57
1698	1 35	1 37	1 57	1 59
1699	1 35	1 37	1 56	1 58
1700	1 35	1 37	1 58	1 60
1701	1 35	1 37	1 60	1 62
1702	1 35	1 37	1 62	1 64
1703	1 35	1 37	1 64	1 66
1704	1 35	1 37	1 66	1 68
1705	1 35	1 37	1 68	1 70
1706	1 35	1 37	1 70	1 72
1707	1 35	1 37	1 72	1 2
1708	1 35	1 37	1 2	1 4
1709	1 35	1 37	1 59	1 61
1710	1 35	1 37	1 61	1 63
1711	1 35	1 37	1 63	1 65
1712	1 35	1 37	1 65	1 67
1713	1 35	1 37	1 67	1 69
1714	1 35	1 37	1 69	1 71
1715	1 35	1 37	1 71	1 1
1716	1 35	1 37	1 1	1 3
1717	1 35	1 37	1 3	1 5
1718	1 35	1 37	1 5	1 7
1719	1 36	1 38	1 37	1 39
1720	1 36	1 38	1 39	1 41
1721	1 36	1 38	1 41	1 43
1722	1 36	1 38	1 43	1 45
1723	1 36	1 38	1 45	1 47
1724	1 36	1 38	1 47	1 49
1725	1 36	1 38	1 49	1 51
1726	1 36	1 38	1 51	1 53
1727	1 36	1 38	1 53	1 55
1728	1 36	1 38	1 55	1 57
1729	1 36	1 38	1 44	1 46
1730	1 36	1 38	1 50	1 52
1731	1 36	1 38	1 52	1 54
1732	1 36	1 38	1 54	1 56
1733	1 36	1 38	1 56	1 58
1734	1 36	1 38	1 58	1 60
1735	1 36	1 38	1 57	1 59
1736	1 36	1 38	1 59	1 61
1737	1 36	1 38	1 61	1 63
1738	1 36	1 38	1 63	1 65
1739	1 36	1 38	1 65	1 67
1740	1 36	1 38	1 67	1 69
1741	1 36	1 38	1 69	1 71
1742	1 36	1 38	1 71	1 1
1743	1 36	1 38	1 1	1 3
1744	1 36	1 38	1 3	1 5
1745	1 36	1 38	1 60	1 62
1746	1 36	1 38	1 62	1 64
1747	1 36	1 38	1 64	1 66
1748	1 36	1 38	1 66	1 68
1749	1 36	1 38	1 68	1 70
1750	1 36	1 38	1 70	1 72
1751	1 36	1 38	1 72	1 2
1752	1 36	1 38	1 2	1 4
1753	1 36	1 38	1 4	1 6
1754	1 37	1 39	1 38	1 40
1755	1 37	1 39	1 44	1 46
1756	1 37	1 39	1 46	1 48
1757	1 37	1 39	1 48	1 50
1758	1 37	1 39	1 50	1 52
1759	1 37	1 39	1 52	1 54
1760	1 37	1 39	1 54	1 56
1761	1 37	1 39	1 56	1 58
1762	1 37	1 39	1 41	1 43
1763	1 37	1 39	1 45	1 47
1764	1 37	1 39	1 47	1 49
1765	1 37	1 39	1 51	1 53
1766	1 37	1 39	1 53	1 55
1767	1 37	1 39	1 55	1 57
1768	1 37	1 39	1 57	1 59
1769	1 37	1 39	1 59	1 61
1770	1 37	1 39	1 58	1 60
1771	1 37	1 39	1 60	1 62
1772	1 37	1 39	1 62	1 64
1773	1 37	1 39	1 64	1 66
1774	1 37	1 39	1 66	1 68
1775	1 37	1 39	1 68	1 70
1776	1 37	1 39	1 70	1 72
1777	1 37	1 39	1 72	1 2
1778	1 37	1 39	1 2	1 4
1779	1 37	1 39	1 4	1 6
1780	1 37	1 39	1 61	1 63
1781	1 37	1 39	1 63	1 65
1782	1 37	1 39	1 65	1 67
1783	1 37	1 39	1 67	1 69
1784	1 37	1 39	1 69	1 71
1785	1 37	1 39	1 71	1 1
1786	1 37	1 39	1 1	1 3
1787	1 37	1 39	1 3	1 5
1788	1 37	1 39	1 5	1 7
1789	1 37	1 39	1 7	1 9
1790	1 38	1 40	1 39	1 41
1791	1 38	1 40	1 41	1 43
1792	1 38	1 40	1 47	1 49
1793	1 38	1 40	1 49	1 51
1794	1 38	1 40	1 51	1 53
1795	1 38	1 40	1 53	1 55
1796	1 38	1 40	1 55	1 57
1797	1 38	1 40	1 57	1 59
1798	1 38	1 40	1 42	1 44
1799	1 38	1 40	1 46	1 48
1800	1 38	1 40	1 48	1 50
1801	1 38	1 40	1 50	1 52
1802	1 38	1 40	1 52	1 54
1803	1 38	1 40	1 54	1 56
1804	1 38	1 40	1 56	1 58
1805	1 38	1 40	1 58	1 60
1806	1 38	1 40	1 60	1 62
1807	1 38	1 40	1 59	1 61
1808	1 38	1 40	1 61	1 63
1809	1 38	1 40	1 63	1 65
1810	1 38	1 40	1 65	1 67
1811	1 38	1 40	1 67	1 69
1812	1 38	1 40	1 69	1 71
1813	1 38	1 40	1 71	1 1
1814	1 38	1 40	1 1	1 3
1815	1 38	1 40	1 3	1 5
1816	1 38	1 40	1 5	1 7
1817	1 38	1 40	1 62	1 64
1818	1 38	1 40	1 64	1 66
1819	1 38	1 40	1 66	1 68
1820	1 38	1 40	1 68	1 70
1821	1 38	1 40	1 70	1 72
1822	1 38	1 40	1 72	1 2
1823	1 38	1 40	1 2	1 4
1824	1 38	1 40	1 4	1 6
1825	1 38	1 40	1 6	1 8
1826	1 38	1 40	1 8	1 10
1827	1 39	1 41	1 40	1 42
1828	1 39	1 41	1 42	1 44
1829	1 39	1 41	1 44	1 46
1830	1 39	1 41	1 46	1 48
1831	1 39	1 41	1 48	1 50
1832	1 39	1 41	1 50	1 52
1833	1 39	1 41	1 52	1 54
1834	1 39	1 41	1 54	1 56
1835	1 39	1 41	1 56	1 58
1836	1 39	1 41	1 58	1 60
1837	1 39	1 41	1 43	1 45
1838	1 39	1 41	1 45	1 47
1839	1 39	1 41	1 47	1 49
1840	1 39	1 41	1 51	1 53
1841	1 39	1 41	1 53	1 55
1842	1 39	1 41	1 55	1 57
1843	1 39	1 41	1 59	1 61
1844	1 39	1 41	1 61	1 63
1845	1 39	1 41	1 60	1 62
1846	1 39	1 41	1 62	1 64
1847	1 39	1 41	1 64	1 66
1848	1 39	1 41	1 66	1 68
1849	1 39	1 41	1 68	1 70
1850	1 39	1 41	1 70	1 72
1851	1 39	1 41	1 72	1 2
1852	1 39	1 41	1 2	1 4
1853	1 39	1 41	1 4	1 6
1854	1 39	1 41	1 6	1 8
1855	1 39	1 41	1 63	1 65
1856	1 39	1 41	1 65	1 67
1857	1 39	1 41	1 67	1 69
1858	1 39	1 41	1 69	1 71
1859	1 39	1 41	1 1	1 3
1860	1 39	1 41	1 3	1 5
1861	1 39	1 41	1 5	1 7
1862	1 39	1 41	1 7	1 9
1863	1 39	1 41	1 9	1 11
1864	1 40	1 42	1 41	1 43
1865	1 40	1 42	1 43	1 45
1866	1 40	1 42	1 47	1 49
1867	1 40	1 42	1 49	1 51
1868	1 40	1 42	1 51	1 53
1869	1 40	1 42	1 53	1 55
1870	1 40	1 42	1 55	1 57
1871	1 40	1 42	1 57	1 59
1872	1 40	1 42	1 44	1 46
1873	1 40	1 42	1 46	1 48
1874	1 40	1 42	1 48	1 50
1875	1 40	1 42	1 54	1 56
1876	1 40	1 42	1 56	1 58
1877	1 40	1 42	1 58	1 60
1878	1 40	1 42	1 60	1 62
1879	1 40	1 42	1 62	1 64
1880	1 40	1 42	1 61	1 63
1881	1 40	1 42	1 63	1 65
1882	1 40	1 42	1 65	1 67
1883	1 40	1 42	1 67	1 69
1884	1 40	1 42	1 69	1 71
1885	1 40	1 42	1 71	1 1
1886	1 40	1 42	1 1	1 3
1887	1 40	1 42	1 3	1 5
1888	1 40	1 42	1 5	1 7
1889	1 40	1 42	1 7	1 9
1890	1 40	1 42	1 64	1 66
1891	1 40	1 42	1 66	1 68
1892	1 40	1 42	1 68	1 70
1893	1 40	1 42	1 70	1 72
1894	1 40	1 42	1 72	1 2
1895	1 40	1 42	1 2	1 4
1896	1 40	1 42	1 4	1 6
1897	1 40	1 42	1 6	1 8
1898	1 40	1 42	1 8	1 10
1899	1 40	1 42	1 10	1 12
1900	1 41	1 43	1 42	1 44
1901	1 41	1 43	1 44	1 46
1902	1 41	1 43	1 46	1 48
1903	1 41	1 43	1 48	1 50
1904	1 41	1 43	1 50	1 52
1905	1 41	1 43	1 52	1 54
1906	1 41	1 43	1 54	1 56
1907	1 41	1 43	1 56	1 58
1908	1 41	1 43	1 58	1 60
1909	1 41	1 43	1 60	1 62
1910	1 41	1 43	1 45	1 47
1911	1 41	1 43	1 49	1 51
1912	1 41	1 43	1 53	1 55
1913	1 41	1 43	1 57	1 59
1914	1 41	1 43	1 59	1 61
1915	1 41	1 43	1 62	1 64
1916	1 41	1 43	1 64	1 66
1917	1 41	1 43	1 66	1 68
1918	1 41	1 43	1 68	1 70
1919	1 41	1 43	1 70	1 72
1920	1 41	1 43	1 72	1 2
1921	1 41	1 43	1 2	1 4
1922	1 41	1 43	1 4	1 6
1923	1 41	1 43	1 6	1 8
1924	1 41	1 43	1 65	1 67
1925	1 41	1 43	1 67	1 69
1926	1 41	1 43	1 69	1 71
1927	1 41	1 43	1 1	1 3
1928	1 41	1 43	1 3	1 5
1929	1 41	1 43	1 5	1 7
1930	1 41	1 43	1 7	1 9
1931	1 41	1 43	1 9	1 11
1932	1 41	1 43	1 11	1 13
1933	1 42	1 44	1 43	1 45
1934	1 42	1 44	1 45	1 47
1935	1 42	1 44	1 47	1 49
1936	1 42	1 44	1 49	1 51
1937	1 42	1 44	1 51	1 53
1938	1 42	1 44	1 53	1 55
1939	1 42	1 44	1 55	1 57
1940	1 42	1 44	1 57	1 59
1941	1 42	1 44	1 61	1 63
1942	1 42	1 44	1 50	1 52
1943	1 42	1 44	1 54	1 56
1944	1 42	1 44	1 58	1 60
1945	1 42	1 44	1 60	1 62
1946	1 42	1 44	1 62	1 64
1947	1 42	1 44	1 64	1 66
1948	1 42	1 44	1 63	1 65
1949	1 42	1 44	1 65	1 67
1950	1 42	1 44	1 67	1 69
1951	1 42	1 44	1 69	1 71
1952	1 42	1 44	1 71	1 1
1953	1 42	1 44	1 1	1 3
1954	1 42	1 44	1 3	1 5
1955	1 42	1 44	1 5	1 7
1956	1 42	1 44	1 7	1 9
1957	1 42	1 44	1 9	1 11
1958	1 42	1 44	1 66	1 68
1959	1 42	1 44	1 68	1 70
1960	1 42	1 44	1 2	1 4
1961	1 42	1 44	1 4	1 6
1962	1 42	1 44	1 6	1 8
1963	1 42	1 44	1 8	1 10
1964	1 42	1 44	1 10	1 12
1965	1 42	1 44	1 12	1 14
1966	1 43	1 45	1 44	1 46
1967	1 43	1 45	1 46	1 48
1968	1 43	1 45	1 48	1 50
1969	1 43	1 45	1 50	1 52
1970	1 43	1 45	1 52	1 54
1971	1 43	1 45	1 54	1 56
1972	1 43	1 45	1 56	1 58
1973	1 43	1 45	1 58	1 60
1974	1 43	1 45	1 60	1 62
1975	1 43	1 45	1 62	1 64
1976	1 43	1 45	1 51	1 53
1977	1 43	1 45	1 57	1 59
1978	1 43	1 45	1 59	1 61
1979	1 43	1 45	1 61	1 63
1980	1 43	1 45	1 63	1 65
1981	1 43	1 45	1 65	1 67
1982	1 43	1 45	1 64	1 66
1983	1 43	1 45	1 66	1 68
1984	1 43	1 45	1 68	1 70
1985	1 43	1 45	1 70	1 72
1986	1 43	1 45	1 72	1 2
1987	1 43	1 45	1 2	1 4
1988	1 43	1 45	1 4	1 6
1989	1 43	1 45	1 6	1 8
1990	1 43	1 45	1 10	1 12
1991	1 43	1 45	1 67	1 69
1992	1 43	1 45	1 69	1 71
1993	1 43	1 45	1 71	1 1
1994	1 43	1 45	1 1	1 3
1995	1 43	1 45	1 3	1 5
1996	1 43	1 45	1 5	1 7
1997	1 43	1 45	1 7	1 9
1998	1 43	1 45	1 9	1 11
1999	1 43	1 45	1 11	1 13
2000	1 43	1 45	1 13	1 15
2001	1 44	1 46	1 45	1 47
2002	1 44	1 46	1 47	1 49
2003	1 44	1 46	1 49	1 51
2004	1 44	1 46	1 51	1 53
2005	1 44	1 46	1 55	1 57
2006	1 44	1 46	1 57	1 59
2007	1 44	1 46	1 59	1 61
2008	1 44	1 46	1 61	1 63
2009	1 44	1 46	1 63	1 65
2010	1 44	1 46	1 58	1 60
2011	1 44	1 46	1 60	1 62
2012	1 44	1 46	1 62	1 64
2013	1 44	1 46	1 64	1 66
2014	1 44	1 46	1 66	1 68
2015	1 44	1 46	1 65	1 67
2016	1 44	1 46	1 67	1 69
2017	1 44	1 46	1 69	1 71
2018	1 44	1 46	1 71	1 1
2019	1 44	1 46	1 1	1 3
2020	1 44	1 46	1 3	1 5
2021	1 44	1 46	1 5	1 7
2022	1 44	1 46	1 7	1 9
2023	1 44	1 46	1 9	1 11
2024	1 44	1 46	1 11	1 13
2025	1 44	1 46	1 68	1 70
2026	1 44	1 46	1 70	1 72
2027	1 44	1 46	1 72	1 2
2028	1 44	1 46	1 2	1 4
2029	1 44	1 46	1 4	1 6
2030	1 44	1 46	1 6	1 8
2031	1 44	1 46	1 10	1 12
2032	1 44	1 46	1 14	1 16
2033	1 45	1 47	1 46	1 48
2034	1 45	1 47	1 48	1 50
2035	1 45	1 47	1 50	1 52
2036	1 45	1 47	1 54	1 56
2037	1 45	1 47	1 58	1 60
2038	1 45	1 47	1 60	1 62
2039	1 45	1 47	1 62	1 64
2040	1 45	1 47	1 64	1 66
2041	1 45	1 47	1 49	1 51
2042	1 45	1 47	1 55	1 57
2043	1 45	1 47	1 57	1 59
2044	1 45	1 47	1 59	1 61
2045	1 45	1 47	1 61	1 63
2046	1 45	1 47	1 63	1 65
2047	1 45	1 47	1 65	1 67
2048	1 45	1 47	1 67	1 69
2049	1 45	1 47	1 66	1 68
2050	1 45	1 47	1 68	1 70
2051	1 45	1 47	1 70	1 72
2052	1 45	1 47	1 72	1 2
2053	1 45	1 47	1 2	1 4
2054	1 45	1 47	1 4	1 6
2055	1 45	1 47	1 6	1 8
2056	1 45	1 47	1 8	1 10
2057	1 45	1 47	1 10	1 12
2058	1 45	1 47	1 12	1 14
2059	1 45	1 47	1 69	1 71
2060	1 45	1 47	1 71	1 1
2061	1 45	1 47	1 1	1 3
2062	1 45	1 47	1 3	1 5
2063	1 45	1 47	1 5	1 7
2064	1 45	1 47	1 7	1 9
2065	1 45	1 47	1 9	1 11
2066	1 45	1 47	1 11	1 13
2067	1 45	1 47	1 13	1 15
2068	1 45	1 47	1 15	1 17
2069	1 46	1 48	1 47	1 49
2070	1 46	1 48	1 49	1 51
2071	1 46	1 48	1 51	1 53
2072	1 46	1 48	1 53	1 55
2073	1 46	1 48	1 55	1 57
2074	1 46	1 48	1 57	1 59
2075	1 46	1 48	1 59	1 61
2076	1 46	1 48	1 61	1 63
2077	1 46	1 48	1 63	1 65
2078	1 46	1 48	1 65	1 67
2079	1 46	1 48	1 50	1 52
2080	1 46	1 48	1 54	1 56
2081	1 46	1 48	1 56	1 58
2082	1 46	1 48	1 58	1 60
2083	1 46	1 48	1 60	1 62
2084	1 46	1 48	1 64	1 66
2085	1 46	1 48	1 66	1 68
2086	1 46	1 48	1 68	1 70
2087	1 46	1 48	1 67	1 69
2088	1 46	1 48	1 69	1 71
2089	1 46	1 48	1 71	1 1
2090	1 46	1 48	1 1	1 3
2091	1 46	1 48	1 3	1 5
2092	1 46	1 48	1 5	1 7
2093	1 46	1 48	1 7	1 9
2094	1 46	1 48	1 9	1 11
2095	1 46	1 48	1 11	1 13
2096	1 46	1 48	1 13	1 15
2097	1 46	1 48	1 70	1 72
2098	1 46	1 48	1 72	1 2
2099	1 46	1 48	1 2	1 4
2100	1 46	1 48	1 4	1 6
2101	1 46	1 48	1 6	1 8
2102	1 46	1 48	1 10	1 12
2103	1 46	1 48	1 14	1 16
2104	1 46	1 48	1 16	1 18
2105	1 47	1 49	1 48	1 50
2106	1 47	1 49	1 50	1 52
2107	1 47	1 49	1 52	1 54
2108	1 47	1 49	1 54	1 56
2109	1 47	1 49	1 56	1 58
2110	1 47	1 49	1 58	1 60
2111	1 47	1 49	1 60	1 62
2112	1 47	1 49	1 62	1 64
2113	1 47	1 49	1 64	1 66
2114	1 47	1 49	1 66	1 68
2115	1 47	1 49	1 51	1 53
2116	1 47	1 49	1 53	1 55
2117	1 47	1 49	1 55	1 57
2118	1 47	1 49	1 63	1 65
2119	1 47	1 49	1 67	1 69
2120	1 47	1 49	1 69	1 71
2121	1 47	1 49	1 68	1 70
2122	1 47	1 49	1 70	1 72
2123	1 47	1 49	1 72	1 2
2124	1 47	1 49	1 2	1 4
2125	1 47	1 49	1 4	1 6
2126	1 47	1 49	1 6	1 8
2127	1 47	1 49	1 8	1 10
2128	1 47	1 49	1 10	1 12
2129	1 47	1 49	1 71	1 1
2130	1 47	1 49	1 1	1 3
2131	1 47	1 49	1 3	1 5
2132	1 47	1 49	1 5	1 7
2133	1 47	1 49	1 7	1 9
2134	1 47	1 49	1 9	1 11
2135	1 47	1 49	1 11	1 13
2136	1 47	1 49	1 13	1 15
2137	1 47	1 49	1 15	1 17
2138	1 48	1 50	1 51	1 53
2139	1 48	1 50	1 55	1 57
2140	1 48	1 50	1 57	1 59
2141	1 48	1 50	1 59	1 61
2142	1 48	1 50	1 63	1 65
2143	1 48	1 50	1 65	1 67
2144	1 48	1 50	1 67	1 69
2145	1 48	1 50	1 54	1 56
2146	1 48	1 50	1 56	1 58
2147	1 48	1 50	1 64	1 66
2148	1 48	1 50	1 68	1 70
2149	1 48	1 50	1 70	1 72
2150	1 48	1 50	1 69	1 71
2151	1 48	1 50	1 71	1 1
2152	1 48	1 50	1 1	1 3
2153	1 48	1 50	1 3	1 5
2154	1 48	1 50	1 5	1 7
2155	1 48	1 50	1 7	1 9
2156	1 48	1 50	1 9	1 11
2157	1 48	1 50	1 11	1 13
2158	1 48	1 50	1 13	1 15
2159	1 48	1 50	1 15	1 17
2160	1 48	1 50	1 72	1 2
2161	1 48	1 50	1 2	1 4
2162	1 48	1 50	1 4	1 6
2163	1 48	1 50	1 6	1 8
2164	1 48	1 50	1 8	1 10
2165	1 48	1 50	1 10	1 12
2166	1 48	1 50	1 12	1 14
2167	1 48	1 50	1 14	1 16
2168	1 48	1 50	1 16	1 18
2169	1 49	1 51	1 50	1 52
2170	1 49	1 51	1 52	1 54
2171	1 49	1 51	1 54	1 56
2172	1 49	1 51	1 56	1 58
2173	1 49	1 51	1 60	1 62
2174	1 49	1 51	1 62	1 64
2175	1 49	1 51	1 64	1 66
2176	1 49	1 51	1 66	1 68
2177	1 49	1 51	1 68	1 70
2178	1 49	1 51	1 53	1 55
2179	1 49	1 51	1 59	1 61
2180	1 49	1 51	1 65	1 67
2181	1 49	1 51	1 67	1 69
2182	1 49	1 51	1 69	1 71
2183	1 49	1 51	1 71	1 1
2184	1 49	1 51	1 72	1 2
2185	1 49	1 51	1 2	1 4
2186	1 49	1 51	1 4	1 6
2187	1 49	1 51	1 6	1 8
2188	1 49	1 51	1 8	1 10
2189	1 49	1 51	1 10	1 12
2190	1 49	1 51	1 12	1 14
2191	1 49	1 51	1 14	1 16
2192	1 49	1 51	1 16	1 18
2193	1 50	1 52	1 51	1 53
2194	1 50	1 52	1 53	1 55
2195	1 50	1 52	1 55	1 57
2196	1 50	1 52	1 57	1 59
2197	1 50	1 52	1 59	1 61
2198	1 50	1 52	1 61	1 63
2199	1 50	1 52	1 67	1 69
2200	1 50	1 52	1 69	1 71
2201	1 50	1 52	1 54	1 56
2202	1 50	1 52	1 58	1 60
2203	1 50	1 52	1 60	1 62
2204	1 50	1 52	1 66	1 68
2205	1 50	1 52	1 68	1 70
2206	1 50	1 52	1 72	1 2
2207	1 50	1 52	1 3	1 5
2208	1 50	1 52	1 5	1 7
2209	1 50	1 52	1 7	1 9
2210	1 50	1 52	1 9	1 11
2211	1 50	1 52	1 11	1 13
2212	1 50	1 52	1 13	1 15
2213	1 50	1 52	1 15	1 17
2214	1 50	1 52	1 17	1 19
2215	1 51	1 53	1 52	1 54
2216	1 51	1 53	1 54	1 56
2217	1 51	1 53	1 56	1 58
2218	1 51	1 53	1 60	1 62
2219	1 51	1 53	1 62	1 64
2220	1 51	1 53	1 64	1 66
2221	1 51	1 53	1 66	1 68
2222	1 51	1 53	1 68	1 70
2223	1 51	1 53	1 70	1 72
2224	1 51	1 53	1 59	1 61
2225	1 51	1 53	1 61	1 63
2226	1 51	1 53	1 65	1 67
2227	1 51	1 53	1 67	1 69
2228	1 51	1 53	1 69	1 71
2229	1 51	1 53	1 71	1 1
2230	1 51	1 53	1 1	1 3
2231	1 51	1 53	1 72	1 2
2232	1 51	1 53	1 2	1 4
2233	1 51	1 53	1 4	1 6
2234	1 51	1 53	1 6	1 8
2235	1 51	1 53	1 8	1 10
2236	1 51	1 53	1 10	1 12
2237	1 51	1 53	1 12	1 14
2238	1 51	1 53	1 14	1 16
2239	1 51	1 53	1 16	1 18
2240	1 51	1 53	1 18	1 20
2241	1 52	1 54	1 53	1 55
2242	1 52	1 54	1 55	1 57
2243	1 52	1 54	1 57	1 59
2244	1 52	1 54	1 59	1 61
2245	1 52	1 54	1 61	1 63
2246	1 52	1 54	1 63	1 65
2247	1 52	1 54	1 65	1 67
2248	1 52	1 54	1 67	1 69
2249	1 52	1 54	1 69	1 71
2250	1 52	1 54	1 71	1 1
2251	1 52	1 54	1 58	1 60
2252	1 52	1 54	1 60	1 62
2253	1 52	1 54	1 66	1 68
2254	1 52	1 54	1 68	1 70
2255	1 52	1 54	1 70	1 72
2256	1 52	1 54	1 72	1 2
2257	1 52	1 54	1 2	1 4
2258	1 53	1 55	1 54	1 56
2259	1 53	1 55	1 56	1 58
2260	1 53	1 55	1 58	1 60
