,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
,Mixed / non conventional,72.00,65.00,59.00,67.00,2254.25,0.44,0.00,-187.48,95.832,1.270,MA72B65Rec
,Mixed / non conventional,72.00,65.00,67.00,58.00,-529.13,0.46,0.00,-289.60,24.454,1.270,MA72B65Rec
,Mixed / non conventional,72.00,65.00,58.00,49.00,12023.68,0.45,0.00,-166.73,-127.404,1.270,MA72B65Rec
,Mixed / non conventional,72.00,65.00,49.00,42.00,98574.09,0.45,0.00,150.12,-176.921,1.270,MA72B65Rec
,Mixed / non conventional,72.00,65.00,60.00,68.00,-11133.24,0.12,0.00,112.36,75.355,1.276,MA72B65Rec
,Mixed / non conventional,72.00,65.00,68.00,59.00,26517.03,0.07,0.00,270.03,34.515,1.276,MA72B65Rec
,Mixed / non conventional,72.00,65.00,59.00,50.00,3360.49,0.11,0.00,-536.13,-46.763,1.276,MA72B65Rec
,Mixed / non conventional,72.00,65.00,50.00,41.00,41389.63,0.10,0.00,32.82,-99.201,1.276,MA72B65Rec
,Mixed / non conventional,72.00,65.00,53.00,61.00,2759.10,0.08,0.00,73.50,71.667,1.271,MA72B65Rec
,Mixed / non conventional,72.00,65.00,61.00,69.00,-1269.48,0.05,0.00,142.63,62.263,1.271,MA72B65Rec
,Mixed / non conventional,72.00,65.00,69.00,60.00,104.05,0.15,0.00,-171.67,4.210,1.271,MA72B65Rec
,Mixed / non conventional,72.00,65.00,60.00,51.00,1076.86,0.12,0.00,17.91,-20.230,1.271,MA72B65Rec
,Mixed / non conventional,72.00,65.00,51.00,42.00,19649.62,0.08,0.00,-129.32,-54.322,1.271,MA72B65Rec
,Mixed / non conventional,72.00,65.00,42.00,35.00,206652.39,0.09,0.00,312.19,-160.487,1.271,MA72B65Rec
,Mixed / non conventional,72.00,65.00,35.00,28.00,385047.91,0.08,0.00,-112.10,-156.311,1.271,MA72B65Rec
,Mixed / non conventional,72.00,65.00,54.00,62.00,1387.19,0.07,0.00,41.57,55.519,1.270,MA72B65Rec
,Mixed / non conventional,72.00,65.00,62.00,70.00,-473.12,0.06,0.00,239.50,51.010,1.270,MA72B65Rec
,Mixed / non conventional,72.00,65.00,70.00,61.00,28.29,0.58,0.00,-220.49,2.625,1.270,MA72B65Rec
,Mixed / non conventional,72.00,65.00,15.00,23.00,485219.47,0.77,0.00,14.84,50.257,0.689,MA72B65Rec
,Mixed / non conventional,72.00,65.00,23.00,14.00,803354.69,0.77,0.00,-286.04,-91.102,0.689,MA72B65Rec
,Mixed / non conventional,72.00,65.00,14.00,5.00,3703675.25,0.73,0.00,107.13,-253.720,0.689,MA72B65Rec
,Mixed / non conventional,72.00,65.00,34.00,43.00,60324.57,0.15,0.00,166.67,50.289,1.041,MA72B65Rec
,Mixed / non conventional,72.00,65.00,43.00,36.00,171521.41,0.16,0.00,-28.62,-121.303,1.041,MA72B65Rec
,Mixed / non conventional,72.00,65.00,52.00,61.00,711.84,0.07,0.00,83.14,18.911,1.263,MA72B65Rec
,Mixed / non conventional,72.00,65.00,61.00,54.00,4359.63,0.12,0.00,-60.08,-108.433,1.263,MA72B65Rec
,Mixed / non conventional,72.00,65.00,54.00,45.00,8958.38,0.10,0.00,31.53,-40.319,1.263,MA72B65Rec
,Mixed / non conventional,72.00,65.00,45.00,36.00,50098.16,0.10,0.00,-1.53,-63.018,1.263,MA72B65Rec
,Mixed / non conventional,72.00,65.00,36.00,29.00,313288.50,0.10,0.00,6.89,-137.471,1.263,MA72B65Rec
,Mixed / non conventional,72.00,65.00,44.00,53.00,10871.55,0.29,0.00,20.80,40.890,1.257,MA72B65Rec
,Mixed / non conventional,72.00,65.00,53.00,62.00,442.02,0.30,0.00,55.01,17.922,1.257,MA72B65Rec
,Mixed / non conventional,72.00,65.00,28.00,37.00,141797.73,0.12,0.00,-140.15,64.234,1.001,MA72B65Rec
,Mixed / non conventional,72.00,65.00,37.00,46.00,45073.45,0.09,0.00,-7.43,50.466,1.001,MA72B65Rec
,Mixed / non conventional,72.00,65.00,46.00,39.00,64596.48,0.12,0.00,320.61,-61.872,1.001,MA72B65Rec
,Mixed / non conventional,72.00,65.00,39.00,30.00,138611.64,0.12,0.00,-263.38,-75.015,1.001,MA72B65Rec
,Mixed / non conventional,72.00,65.00,30.00,23.00,240835.42,0.13,0.00,208.12,-52.208,1.001,MA72B65Rec
,Mixed / non conventional,72.00,65.00,55.00,64.00,210.92,0.22,0.00,29.17,35.215,1.258,MA72B65Rec
,Mixed / non conventional,72.00,65.00,20.00,29.00,330735.13,0.33,0.00,-156.09,81.390,1.010,MA72B65Rec
,Mixed / non conventional,72.00,65.00,29.00,38.00,156008.39,0.34,0.00,-0.67,77.844,1.010,MA72B65Rec
,Mixed / non conventional,72.00,65.00,38.00,47.00,39561.95,0.34,0.00,280.58,50.445,1.010,MA72B65Rec
,Mixed / non conventional,72.00,65.00,47.00,54.00,19596.90,0.36,0.00,-316.17,62.382,1.010,MA72B65Rec
,Mixed / non conventional,72.00,65.00,61.00,68.00,-8867.94,0.06,0.00,82.18,50.766,0.475,MA72B65Rec
,Mixed / non conventional,72.00,65.00,12.00,21.00,871055.50,0.20,0.00,-106.55,162.230,1.275,MA72B65Rec
,Mixed / non conventional,72.00,65.00,21.00,14.00,720273.75,0.26,0.00,-57.46,-110.010,1.275,MA72B65Rec
,Mixed / non conventional,72.00,65.00,14.00,7.00,-74543.57,0.51,0.00,77.82,7.707,1.275,MA72B65Rec
,Mixed / non conventional,72.00,65.00,46.00,53.00,31206.83,0.51,0.00,15.68,50.133,0.611,MA72B65Rec
,Mixed / non conventional,72.00,65.00,53.00,60.00,7795.41,0.52,0.00,43.49,65.120,0.611,MA72B65Rec
,Mixed / non conventional,72.00,65.00,60.00,67.00,5456.58,0.51,0.00,195.10,97.212,0.611,MA72B65Rec
,Mixed / non conventional,72.00,65.00,4.00,13.00,2749834.00,0.16,0.00,30.11,332.366,1.278,MA72B65Rec
,Mixed / non conventional,72.00,65.00,13.00,22.00,978482.25,0.03,0.00,-31.26,193.946,1.278,MA72B65Rec
,Mixed / non conventional,72.00,65.00,22.00,15.00,270923.28,0.19,0.00,157.21,-44.080,1.278,MA72B65Rec
,Mixed / non conventional,72.00,65.00,15.00,6.00,1969996.63,0.15,0.00,-155.80,-263.939,1.278,MA72B65Rec
,Mixed / non conventional,72.00,65.00,30.00,37.00,221723.48,0.76,0.00,-49.31,50.228,0.598,MA72B65Rec
,Mixed / non conventional,72.00,65.00,37.00,44.00,129997.66,0.76,0.00,-11.99,58.898,0.598,MA72B65Rec
,Mixed / non conventional,72.00,65.00,44.00,51.00,64081.39,0.77,0.00,82.92,72.584,0.598,MA72B65Rec
,Mixed / non conventional,72.00,65.00,51.00,58.00,25227.39,0.77,0.00,-113.30,114.298,0.598,MA72B65Rec
,Mixed / non conventional,72.00,65.00,15.00,24.00,546222.06,0.82,0.00,-181.68,50.079,0.523,MA72B65Rec
,Mixed / non conventional,72.00,65.00,48.00,55.00,12397.83,0.24,0.00,209.18,50.200,1.059,MA72B65Rec
,Mixed / non conventional,72.00,65.00,55.00,62.00,2158.94,0.25,0.00,-308.39,69.934,1.059,MA72B65Rec
,Mixed / non conventional,72.00,65.00,62.00,69.00,-1799.21,0.23,0.00,158.83,96.045,1.059,MA72B65Rec
,Mixed / non conventional,72.00,65.00,31.00,38.00,154446.05,0.59,0.00,-236.72,50.289,0.786,MA72B65Rec
,Mixed / non conventional,72.00,65.00,38.00,45.00,94082.00,0.60,0.00,-3.96,62.799,0.786,MA72B65Rec
,Mixed / non conventional,72.00,65.00,45.00,52.00,45578.44,0.59,0.00,-53.65,79.569,0.786,MA72B65Rec
,Mixed / non conventional,72.00,65.00,52.00,59.00,15137.54,0.60,0.00,434.37,118.919,0.786,MA72B65Rec
,Mixed / non conventional,72.00,65.00,59.00,66.00,1750.25,0.59,0.00,-440.19,162.753,0.786,MA72B65Rec
,Mixed / non conventional,72.00,65.00,8.00,15.00,-203955.59,0.31,0.00,170.44,-22.533,1.292,MA72B65Rec
,Mixed / non conventional,72.00,65.00,22.00,29.00,454661.03,0.97,0.00,-26.82,50.066,0.546,MA72B65Rec
,Mixed / non conventional,72.00,65.00,43.00,50.00,88451.55,0.84,0.00,-180.37,49.910,0.346,MA72B65Rec
,Mixed / non conventional,72.00,65.00,50.00,57.00,30850.82,0.83,0.00,40.04,63.105,0.346,MA72B65Rec
,Mixed / non conventional,72.00,65.00,21.00,28.00,615598.94,1.01,0.00,113.12,49.659,0.429,MA72B65Rec
,Mixed / non conventional,72.00,65.00,6.00,13.00,1133910.13,0.70,0.00,28.15,49.821,0.570,MA72B65Rec
,Mixed / non conventional,72.00,65.00,13.00,20.00,1403945.38,0.80,0.00,97.69,90.473,0.570,MA72B65Rec
,Mixed / non conventional,72.00,65.00,20.00,27.00,758363.13,0.77,0.00,-78.62,75.878,0.570,MA72B65Rec
,Mixed / non conventional,72.00,65.00,27.00,34.00,404569.56,0.78,0.00,-218.60,67.900,0.570,MA72B65Rec
,Mixed / non conventional,72.00,65.00,34.00,41.00,216949.95,0.78,0.00,16.77,68.271,0.570,MA72B65Rec
,Mixed / non conventional,72.00,65.00,5.00,12.00,3981313.00,0.89,0.00,54.62,50.502,0.173,MA72B65Rec
,Mixed / non conventional,72.00,65.00,26.00,33.00,402516.84,0.60,0.00,-2.92,49.618,0.454,MA72B65Rec
,Mixed / non conventional,72.00,65.00,18.00,25.00,686631.13,0.86,0.00,3.44,49.513,0.469,MA72B65Rec
,Mixed / non conventional,72.00,65.00,10.00,17.00,1039316.94,0.39,0.00,-120.28,49.554,0.500,MA72B65Rec
,Mixed / non conventional,72.00,65.00,2.00,9.00,1457699.50,0.33,0.00,-107.99,49.751,0.540,MA72B65Rec
,Mixed / non conventional,71.00,1.00,72.00,65.00,-2047.67,2.97,0.00,758.66,-79.441,0.292,MA72B65Rec
,Mixed / non conventional,71.00,2.00,72.00,65.00,-2491.49,0.34,0.00,648.99,-88.750,0.268,MA72B65Rec
,Mixed / non conventional,71.00,3.00,72.00,65.00,-3337.01,1.34,0.00,604.20,-126.820,0.286,MA72B65Rec
,Mixed / non conventional,71.00,4.00,72.00,65.00,-5244.42,0.78,0.00,567.93,-179.026,0.257,MA72B65Rec
,Mixed / non conventional,71.00,5.00,72.00,65.00,-5637.71,2.29,0.00,552.83,-160.255,0.214,MA72B65Rec
,Mixed / non conventional,71.00,6.00,72.00,65.00,-3952.19,0.98,0.00,548.75,-116.955,0.223,MA72B65Rec
,Mixed / non conventional,71.00,7.00,72.00,65.00,-2881.84,1.83,0.00,544.64,-69.988,0.183,MA72B65Rec
,Mixed / non conventional,71.00,8.00,72.00,65.00,-2363.57,1.63,0.00,534.38,-62.094,0.198,MA72B65Rec
,Mixed / non conventional,71.00,9.00,72.00,65.00,-1831.32,0.19,0.00,512.12,-74.745,0.307,MA72B65Rec
,Mixed / non conventional,71.00,10.00,72.00,65.00,-2138.67,0.52,0.00,500.79,-85.183,0.300,MA72B65Rec
,Mixed / non conventional,71.00,11.00,72.00,65.00,-2553.09,0.38,0.00,497.40,-69.575,0.205,MA72B65Rec
,Mixed / non conventional,71.00,12.00,72.00,65.00,-3345.90,0.88,0.00,471.67,-132.156,0.297,MA72B65Rec
,Mixed / non conventional,71.00,13.00,72.00,65.00,-3460.02,0.31,0.00,460.31,-130.423,0.283,MA72B65Rec
,Mixed / non conventional,71.00,14.00,72.00,65.00,-3004.81,0.93,0.00,450.01,-99.576,0.249,MA72B65Rec
,Mixed / non conventional,71.00,15.00,72.00,65.00,-2477.82,0.86,0.00,469.07,-65.302,0.198,MA72B65Rec
,Mixed / non conventional,71.00,16.00,72.00,65.00,-2163.55,0.15,0.00,462.06,-56.292,0.196,MA72B65Rec
,Mixed / non conventional,71.00,17.00,72.00,65.00,-1427.00,0.31,0.00,448.32,-58.247,0.307,MA72B65Rec
,Mixed / non conventional,71.00,18.00,72.00,65.00,-1678.11,2.76,0.00,442.82,-65.013,0.291,MA72B65Rec
,Mixed / non conventional,71.00,19.00,72.00,65.00,-2005.23,0.40,0.00,425.01,-88.369,0.331,MA72B65Rec
,Mixed / non conventional,71.00,20.00,72.00,65.00,-2349.46,0.34,0.00,425.58,-110.179,0.352,MA72B65Rec
,Mixed / non conventional,71.00,21.00,72.00,65.00,-2428.28,0.36,0.00,418.29,-85.851,0.266,MA72B65Rec
,Mixed / non conventional,71.00,22.00,72.00,65.00,-2413.33,0.30,0.00,414.23,-98.044,0.305,MA72B65Rec
,Mixed / non conventional,71.00,23.00,72.00,65.00,-2081.09,0.12,0.00,419.11,-74.446,0.269,MA72B65Rec
,Mixed / non conventional,71.00,24.00,72.00,65.00,-1893.24,0.76,0.00,413.99,-55.920,0.222,MA72B65Rec
,Mixed / non conventional,71.00,25.00,72.00,65.00,-920.95,0.42,0.00,411.44,-51.481,0.420,MA72B65Rec
,Mixed / non conventional,71.00,26.00,72.00,65.00,-1139.80,0.17,0.00,404.28,-55.506,0.365,MA72B65Rec
,Mixed / non conventional,71.00,27.00,72.00,65.00,-1374.44,0.58,0.00,402.49,-66.542,0.363,MA72B65Rec
,Mixed / non conventional,71.00,28.00,72.00,65.00,-1601.50,0.71,0.00,397.60,-66.695,0.312,MA72B65Rec
,Mixed / non conventional,71.00,29.00,72.00,65.00,-1753.90,0.10,0.00,388.66,-74.462,0.318,MA72B65Rec
,Mixed / non conventional,71.00,30.00,72.00,65.00,-1746.09,0.20,0.00,387.72,-69.372,0.298,MA72B65Rec
,Mixed / non conventional,71.00,31.00,72.00,65.00,-1659.07,0.78,0.00,386.02,-71.718,0.324,MA72B65Rec
,Mixed / non conventional,71.00,32.00,72.00,65.00,-1550.95,0.34,0.00,386.13,-65.413,0.316,MA72B65Rec
,Mixed / non conventional,71.00,33.00,72.00,65.00,-328.22,0.13,0.00,392.38,-49.771,1.136,MA72B65Rec
,Mixed / non conventional,71.00,34.00,72.00,65.00,-519.08,0.20,0.00,385.61,-50.549,0.729,MA72B65Rec
,Mixed / non conventional,71.00,35.00,72.00,65.00,-750.98,0.84,0.00,381.30,-53.576,0.534,MA72B65Rec
,Mixed / non conventional,71.00,36.00,72.00,65.00,-981.01,0.46,0.00,372.85,-54.241,0.414,MA72B65Rec
,Mixed / non conventional,71.00,37.00,72.00,65.00,-1147.87,0.25,0.00,367.68,-54.387,0.354,MA72B65Rec
,Mixed / non conventional,71.00,38.00,72.00,65.00,-1200.72,0.41,0.00,365.63,-55.738,0.347,MA72B65Rec
,Mixed / non conventional,71.00,39.00,72.00,65.00,-1216.37,0.80,0.00,366.25,-57.395,0.352,MA72B65Rec
,Mixed / non conventional,71.00,40.00,72.00,65.00,-1227.47,1.57,0.00,372.77,-54.985,0.334,MA72B65Rec
,Mixed / non conventional,71.00,41.00,72.00,65.00,395.57,0.36,0.00,377.36,50.152,0.945,MA72B65Rec
,Mixed / non conventional,71.00,42.00,72.00,65.00,173.78,0.20,0.00,372.12,50.006,2.144,MA72B65Rec
,Mixed / non conventional,71.00,43.00,72.00,65.00,-161.92,0.04,0.00,367.16,-50.104,2.303,MA72B65Rec
,Mixed / non conventional,71.00,44.00,72.00,65.00,-441.14,0.48,0.00,360.66,-50.753,0.855,MA72B65Rec
,Mixed / non conventional,71.00,45.00,72.00,65.00,-648.29,0.26,0.00,354.89,-51.475,0.589,MA72B65Rec
,Mixed / non conventional,71.00,46.00,72.00,65.00,-797.15,0.27,0.00,348.22,-51.802,0.482,MA72B65Rec
,Mixed / non conventional,71.00,47.00,72.00,65.00,-853.41,0.29,0.00,348.61,-54.724,0.475,MA72B65Rec
,Mixed / non conventional,71.00,48.00,72.00,65.00,-902.40,0.78,0.00,347.76,-52.365,0.429,MA72B65Rec
,Mixed / non conventional,71.00,49.00,72.00,65.00,1134.80,0.26,0.00,367.19,54.861,0.356,MA72B65Rec
,Mixed / non conventional,71.00,50.00,72.00,65.00,930.49,0.42,0.00,365.73,53.487,0.423,MA72B65Rec
,Mixed / non conventional,71.00,51.00,72.00,65.00,474.79,0.29,0.00,353.93,51.233,0.791,MA72B65Rec
,Mixed / non conventional,71.00,52.00,72.00,65.00,104.86,0.09,0.00,347.37,50.651,3.528,MA72B65Rec
,Mixed / non conventional,71.00,53.00,72.00,65.00,-200.01,0.03,0.00,343.82,-50.639,1.841,MA72B65Rec
,Mixed / non conventional,71.00,54.00,72.00,65.00,-410.84,0.46,0.00,338.41,-50.575,0.890,MA72B65Rec
,Mixed / non conventional,71.00,55.00,72.00,65.00,-558.64,0.20,0.00,338.17,-52.451,0.675,MA72B65Rec
,Mixed / non conventional,71.00,56.00,72.00,65.00,-595.59,0.92,0.00,334.71,-52.152,0.624,MA72B65Rec
,Mixed / non conventional,71.00,57.00,72.00,65.00,2179.84,0.24,0.00,361.12,116.917,0.378,MA72B65Rec
,Mixed / non conventional,71.00,58.00,72.00,65.00,1739.23,0.27,0.00,353.42,93.112,0.372,MA72B65Rec
,Mixed / non conventional,71.00,59.00,72.00,65.00,1083.43,1.19,0.00,337.99,58.647,0.368,MA72B65Rec
,Mixed / non conventional,71.00,60.00,72.00,65.00,529.13,0.30,0.00,336.56,53.303,0.666,MA72B65Rec
,Mixed / non conventional,71.00,61.00,72.00,65.00,186.71,0.14,0.00,330.81,50.235,1.703,MA72B65Rec
,Mixed / non conventional,71.00,62.00,72.00,65.00,-78.65,0.11,0.00,327.41,-51.141,3.830,MA72B65Rec
,Mixed / non conventional,71.00,63.00,72.00,65.00,-194.43,0.18,0.00,325.22,-50.963,1.347,MA72B65Rec
,Mixed / non conventional,71.00,64.00,72.00,65.00,-187.01,0.16,0.00,321.87,-50.763,0.998,MA72B65Rec
,Mixed / non conventional,71.00,66.00,72.00,65.00,1352.54,0.98,0.00,354.78,128.652,0.359,MA72B65Rec
,Mixed / non conventional,71.00,67.00,72.00,65.00,1264.52,0.73,0.00,328.82,75.047,0.329,MA72B65Rec
,Mixed / non conventional,71.00,68.00,72.00,65.00,935.63,0.95,0.00,326.20,55.913,0.410,MA72B65Rec
,Mixed / non conventional,71.00,69.00,72.00,65.00,642.63,0.10,0.00,321.32,52.950,0.690,MA72B65Rec
,Mixed / non conventional,71.00,70.00,72.00,65.00,319.57,0.23,0.00,316.41,50.470,1.861,MA72B65Rec
,Mixed / non conventional,71.00,63.00,72.00,65.00,-194.49,0.19,0.00,312.48,-51.208,1.354,MA72B65Rec
,Mixed / non conventional,71.00,70.00,72.00,65.00,321.98,0.21,0.00,312.89,50.712,1.856,MA72B65Rec
,Mixed / non conventional,71.00,62.00,72.00,65.00,-78.53,0.12,0.00,310.73,-51.169,3.838,MA72B65Rec
