,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
,Mixed / non conventional,66.00,68.00,9.00,11.00,-2954842.00,0.13,0.00,101.87,68.067,3.346,ERT72
,Mixed / non conventional,66.00,68.00,11.00,13.00,-2713384.75,0.08,0.00,91.31,69.584,3.346,ERT72
,Mixed / non conventional,66.00,68.00,13.00,15.00,-1947644.00,0.12,0.00,62.01,55.821,3.346,ERT72
,Mixed / non conventional,66.00,68.00,70.00,72.00,1236.67,0.22,0.00,158.00,-120.958,3.687,ERT72
,Mixed / non conventional,66.00,68.00,72.00,2.00,11934.55,0.22,0.00,-14.70,-586.973,3.687,ERT72
,Mixed / non conventional,66.00,68.00,2.00,4.00,-3960357.75,0.22,0.00,25.82,70.997,3.687,ERT72
,Mixed / non conventional,66.00,68.00,4.00,6.00,-3061363.75,0.22,0.00,-12.87,60.372,3.687,ERT72
,Mixed / non conventional,66.00,68.00,6.00,8.00,-2465927.50,0.22,0.00,19.16,53.654,3.687,ERT72
,Mixed / non conventional,66.00,68.00,8.00,10.00,8120389.50,0.22,0.00,-123.28,-195.637,3.687,ERT72
,Mixed / non conventional,66.00,68.00,10.00,12.00,-3085726.50,0.21,0.00,232.64,82.595,3.687,ERT72
,Mixed / non conventional,66.00,68.00,12.00,14.00,-2415427.25,0.21,0.00,-325.18,72.118,3.687,ERT72
,Mixed / non conventional,66.00,68.00,14.00,16.00,-1546027.63,0.21,0.00,164.60,51.696,3.687,ERT72
,Mixed / non conventional,66.00,68.00,16.00,18.00,6014703.50,0.22,0.00,-119.52,-226.275,3.687,ERT72
,Mixed / non conventional,67.00,69.00,68.00,70.00,2442.44,0.03,0.00,-465.19,752.942,2.905,ERT72
,Mixed / non conventional,67.00,69.00,70.00,72.00,887.42,0.03,0.00,155.47,-218.856,2.905,ERT72
,Mixed / non conventional,67.00,69.00,72.00,2.00,10293.28,0.05,0.00,-22.86,-636.818,2.905,ERT72
,Mixed / non conventional,67.00,69.00,2.00,4.00,-4318792.50,0.07,0.00,26.86,58.232,2.905,ERT72
,Mixed / non conventional,67.00,69.00,4.00,6.00,-3638453.50,0.04,0.00,-11.97,53.880,2.905,ERT72
,Mixed / non conventional,67.00,69.00,6.00,8.00,-3159326.00,0.00,0.00,19.74,51.550,2.905,ERT72
,Mixed / non conventional,67.00,69.00,8.00,10.00,9583480.00,0.03,0.00,-125.93,-172.813,2.905,ERT72
,Mixed / non conventional,67.00,69.00,10.00,12.00,-3339659.50,0.07,0.00,233.41,66.792,2.905,ERT72
,Mixed / non conventional,67.00,69.00,12.00,14.00,-2942934.75,0.03,0.00,-323.96,65.524,2.905,ERT72
,Mixed / non conventional,67.00,69.00,14.00,16.00,-2050907.25,0.07,0.00,165.13,51.033,2.905,ERT72
,Mixed / non conventional,67.00,69.00,71.00,1.00,6053.17,0.25,0.00,136.51,-728.594,3.020,ERT72
,Mixed / non conventional,67.00,69.00,1.00,3.00,-3823683.75,0.24,0.00,4.99,51.182,3.020,ERT72
,Mixed / non conventional,67.00,69.00,3.00,5.00,-4137258.00,0.26,0.00,14.60,60.740,3.020,ERT72
,Mixed / non conventional,67.00,69.00,5.00,7.00,-3471524.75,0.26,0.00,-18.22,56.066,3.020,ERT72
,Mixed / non conventional,67.00,69.00,7.00,9.00,10171732.00,0.25,0.00,-67.58,-181.250,3.020,ERT72
,Mixed / non conventional,67.00,69.00,9.00,11.00,-3058904.50,0.25,0.00,102.11,60.353,3.020,ERT72
,Mixed / non conventional,67.00,69.00,11.00,13.00,-3134964.25,0.25,0.00,91.60,68.721,3.020,ERT72
,Mixed / non conventional,67.00,69.00,13.00,15.00,-2503274.25,0.26,0.00,61.39,61.209,3.020,ERT72
,Mixed / non conventional,67.00,69.00,15.00,17.00,7910506.50,0.24,0.00,-275.09,-216.623,3.020,ERT72
,Mixed / non conventional,67.00,69.00,17.00,19.00,-2368511.00,0.25,0.00,9.44,72.972,3.020,ERT72
,Mixed / non conventional,68.00,70.00,69.00,71.00,3028.34,0.07,0.00,-433.93,1099.842,3.423,ERT72
,Mixed / non conventional,68.00,70.00,71.00,1.00,3400.54,0.10,0.00,135.66,-1235.822,3.423,ERT72
,Mixed / non conventional,68.00,70.00,1.00,3.00,-3558043.50,0.11,0.00,5.22,51.606,3.423,ERT72
,Mixed / non conventional,68.00,70.00,3.00,5.00,-4223236.50,0.11,0.00,14.88,67.086,3.423,ERT72
,Mixed / non conventional,68.00,70.00,5.00,7.00,-3946078.75,0.06,0.00,-18.09,68.844,3.423,ERT72
,Mixed / non conventional,68.00,70.00,7.00,9.00,10440500.00,0.10,0.00,-68.05,-200.697,3.423,ERT72
,Mixed / non conventional,68.00,70.00,9.00,11.00,-2760279.50,0.11,0.00,102.23,58.640,3.423,ERT72
,Mixed / non conventional,68.00,70.00,11.00,13.00,-3214209.25,0.10,0.00,91.71,75.733,3.423,ERT72
,Mixed / non conventional,68.00,70.00,13.00,15.00,-2933166.75,0.10,0.00,61.01,76.939,3.423,ERT72
,Mixed / non conventional,68.00,70.00,15.00,17.00,8076740.50,0.10,0.00,-275.27,-236.772,3.423,ERT72
,Mixed / non conventional,68.00,70.00,72.00,2.00,7816.15,0.26,0.00,-13.57,-876.669,2.814,ERT72
,Mixed / non conventional,68.00,70.00,2.00,4.00,-4183676.50,0.23,0.00,25.94,52.183,2.814,ERT72
,Mixed / non conventional,68.00,70.00,4.00,6.00,-3905592.00,0.25,0.00,-12.77,53.431,2.814,ERT72
,Mixed / non conventional,68.00,70.00,6.00,8.00,-3728633.50,0.25,0.00,18.81,56.114,2.814,ERT72
,Mixed / non conventional,68.00,70.00,8.00,10.00,10258945.00,0.25,0.00,-123.57,-170.343,2.814,ERT72
,Mixed / non conventional,68.00,70.00,10.00,12.00,-3186829.00,0.25,0.00,232.07,58.591,2.814,ERT72
,Mixed / non conventional,68.00,70.00,12.00,14.00,-3233200.00,0.26,0.00,-323.79,66.043,2.814,ERT72
,Mixed / non conventional,68.00,70.00,14.00,16.00,-2520327.50,0.26,0.00,163.90,57.425,2.814,ERT72
,Mixed / non conventional,68.00,70.00,16.00,18.00,7743533.00,0.26,0.00,-119.55,-197.596,2.814,ERT72
,Mixed / non conventional,68.00,70.00,18.00,20.00,-2316645.25,0.30,0.00,234.58,66.509,2.814,ERT72
,Mixed / non conventional,69.00,71.00,70.00,72.00,3035.65,0.11,0.00,-301.69,1075.646,3.340,ERT72
,Mixed / non conventional,69.00,71.00,72.00,2.00,4151.87,0.10,0.00,-16.93,-1472.121,3.340,ERT72
,Mixed / non conventional,69.00,71.00,2.00,4.00,-3599903.50,0.11,0.00,26.35,50.941,3.340,ERT72
,Mixed / non conventional,69.00,71.00,4.00,6.00,-3638751.00,0.11,0.00,-12.38,56.394,3.340,ERT72
,Mixed / non conventional,69.00,71.00,6.00,8.00,-3753910.50,0.10,0.00,19.07,63.896,3.340,ERT72
,Mixed / non conventional,69.00,71.00,8.00,10.00,9596183.00,0.10,0.00,-124.48,-179.974,3.340,ERT72
,Mixed / non conventional,69.00,71.00,10.00,12.00,-2710892.25,0.10,0.00,232.09,56.188,3.340,ERT72
,Mixed / non conventional,69.00,71.00,12.00,14.00,-3061113.75,0.11,0.00,-323.06,70.369,3.340,ERT72
,Mixed / non conventional,69.00,71.00,14.00,16.00,-2615027.25,0.11,0.00,163.63,66.923,3.340,ERT72
,Mixed / non conventional,69.00,71.00,16.00,18.00,7302683.00,0.12,0.00,-120.31,-208.867,3.340,ERT72
,Mixed / non conventional,70.00,72.00,71.00,1.00,2833778.00,0.13,0.00,-252.70,-164.738,0.895,ERT72
,Mixed / non conventional,70.00,72.00,1.00,3.00,-1681977.63,0.16,0.00,5.08,5.837,0.895,ERT72
,Mixed / non conventional,70.00,72.00,3.00,5.00,-2311285.50,0.06,0.00,15.13,8.763,0.895,ERT72
,Mixed / non conventional,70.00,72.00,5.00,7.00,-2544453.00,0.15,0.00,-18.01,10.565,0.895,ERT72
,Mixed / non conventional,70.00,72.00,7.00,9.00,5863974.50,0.08,0.00,-68.76,-26.741,0.895,ERT72
,Mixed / non conventional,70.00,72.00,9.00,11.00,-1272199.13,0.10,0.00,102.55,6.392,0.895,ERT72
,Mixed / non conventional,70.00,72.00,11.00,13.00,-1755217.75,0.10,0.00,92.07,9.747,0.895,ERT72
,Mixed / non conventional,70.00,72.00,13.00,15.00,-1968972.88,0.10,0.00,60.86,12.127,0.895,ERT72
,Mixed / non conventional,70.00,72.00,15.00,17.00,4518074.50,0.12,0.00,-275.76,-30.978,0.895,ERT72
,Mixed / non conventional,70.00,72.00,17.00,19.00,-872883.81,0.12,0.00,9.66,6.689,0.895,ERT72
,Mixed / non conventional,71.00,1.00,72.00,2.00,5967.76,0.59,0.00,-6.43,955.283,0.510,ERT72
,Mixed / non conventional,71.00,1.00,2.00,4.00,6640.51,0.60,0.00,9.71,-359.694,0.510,ERT72
,Mixed / non conventional,71.00,1.00,4.00,6.00,9948.45,0.58,0.00,-17.00,-108.076,0.510,ERT72
,Mixed / non conventional,71.00,1.00,6.00,8.00,13412.54,0.58,0.00,16.29,-62.764,0.510,ERT72
,Mixed / non conventional,71.00,1.00,8.00,10.00,-129415.41,0.58,0.00,-110.17,339.061,0.510,ERT72
,Mixed / non conventional,71.00,1.00,10.00,12.00,121457.83,0.57,0.00,222.99,-204.714,0.510,ERT72
,Mixed / non conventional,71.00,1.00,12.00,14.00,78749.43,0.58,0.00,-326.32,-93.233,0.510,ERT72
,Mixed / non conventional,71.00,1.00,14.00,16.00,59852.67,0.60,0.00,161.30,-52.945,0.510,ERT72
,Mixed / non conventional,71.00,1.00,16.00,18.00,-343466.63,0.58,0.00,-110.35,237.868,0.510,ERT72
,Mixed / non conventional,71.00,1.00,18.00,20.00,223559.13,0.58,0.00,229.53,-125.830,0.510,ERT72
,Mixed / non conventional,9.00,11.00,1.00,3.00,-222312.06,0.04,0.00,-26.57,822.683,1.395,ERT72
,Mixed / non conventional,9.00,11.00,3.00,5.00,-8008.76,0.07,0.00,13.83,74.092,1.395,ERT72
,Mixed / non conventional,9.00,11.00,5.00,7.00,1391.27,0.07,0.00,-17.92,-51.485,1.395,ERT72
,Mixed / non conventional,12.00,14.00,1.00,3.00,48033.06,0.43,0.00,-18.62,-48.105,1.012,ERT72
,Mixed / non conventional,12.00,14.00,3.00,5.00,-126055.38,0.42,0.00,36.48,234.451,1.012,ERT72
,Mixed / non conventional,12.00,14.00,5.00,7.00,-65921.00,0.40,0.00,6.20,269.735,1.012,ERT72
,Mixed / non conventional,12.00,14.00,7.00,9.00,36039.66,0.30,0.00,-219.73,-442.401,1.012,ERT72
,Mixed / non conventional,12.00,14.00,9.00,11.00,923.11,1.28,0.00,423.95,-79.321,1.012,ERT72
,Mixed / non conventional,12.00,14.00,11.00,13.00,2308.22,0.52,0.00,-103.28,247.924,1.012,ERT72
,Mixed / non conventional,29.00,31.00,1.00,3.00,-158719.95,0.05,0.00,-11.44,90.922,9.826,ERT72
,Mixed / non conventional,29.00,31.00,3.00,5.00,-730138.38,0.00,0.00,16.20,522.819,9.826,ERT72
,Mixed / non conventional,29.00,31.00,5.00,7.00,-1291569.88,0.03,0.00,-16.00,1177.063,9.826,ERT72
,Mixed / non conventional,29.00,31.00,7.00,9.00,1519185.63,0.03,0.00,-153.33,-1799.845,9.826,ERT72
,Mixed / non conventional,29.00,31.00,9.00,11.00,12320.99,0.34,0.00,381.60,-19.463,9.826,ERT72
,Mixed / non conventional,29.00,31.00,11.00,13.00,-210492.00,0.03,0.00,-104.73,457.195,9.826,ERT72
,Mixed / non conventional,29.00,31.00,13.00,15.00,-519735.31,0.05,0.00,62.50,1615.298,9.842,ERT72
,Mixed / non conventional,29.00,31.00,15.00,17.00,439826.84,0.00,0.00,-278.81,-2050.412,9.842,ERT72
,Mixed / non conventional,29.00,31.00,17.00,19.00,20342.29,0.04,0.00,9.29,-151.733,9.842,ERT72
,Mixed / non conventional,29.00,31.00,19.00,21.00,-1077.64,0.07,0.00,-51.06,14.067,9.842,ERT72
,Mixed / non conventional,32.00,34.00,1.00,3.00,2462377.25,0.14,0.00,-19.16,-51.472,0.487,ERT72
,Mixed / non conventional,32.00,34.00,3.00,5.00,2930737.25,0.15,0.00,0.49,-74.875,0.487,ERT72
,Mixed / non conventional,32.00,34.00,5.00,7.00,2888849.50,0.15,0.00,-35.94,-91.517,0.487,ERT72
,Mixed / non conventional,32.00,34.00,7.00,9.00,-5769641.50,0.14,0.00,-89.18,230.463,0.487,ERT72
,Mixed / non conventional,32.00,34.00,9.00,11.00,1082329.75,0.14,0.00,341.83,-55.584,0.487,ERT72
,Mixed / non conventional,32.00,34.00,11.00,13.00,1228182.75,0.15,0.00,-109.05,-82.993,0.487,ERT72
,Mixed / non conventional,32.00,34.00,13.00,15.00,1141664.00,0.15,0.00,39.41,-104.375,0.487,ERT72
,Mixed / non conventional,32.00,34.00,15.00,17.00,-2082333.00,0.15,0.00,-223.00,266.526,0.487,ERT72
,Mixed / non conventional,32.00,34.00,17.00,19.00,311518.25,0.14,0.00,-2.07,-58.275,0.487,ERT72
,Mixed / non conventional,32.00,34.00,19.00,21.00,344862.94,0.15,0.00,-69.88,-99.701,0.487,ERT72
,Mixed / non conventional,49.00,51.00,1.00,3.00,-2074883.63,0.09,0.00,-3.17,109.706,4.585,ERT72
,Mixed / non conventional,49.00,51.00,3.00,5.00,-1532848.63,0.09,0.00,19.27,92.101,4.585,ERT72
,Mixed / non conventional,49.00,51.00,5.00,7.00,-778109.13,0.09,0.00,-15.88,53.431,4.585,ERT72
,Mixed / non conventional,49.00,51.00,7.00,9.00,3620853.25,0.10,0.00,-142.64,-285.931,4.585,ERT72
,Mixed / non conventional,49.00,51.00,9.00,11.00,-1590959.25,0.10,0.00,351.25,145.472,4.585,ERT72
,Mixed / non conventional,49.00,51.00,11.00,13.00,-935914.06,0.08,0.00,-84.47,99.840,4.585,ERT72
,Mixed / non conventional,49.00,51.00,13.00,15.00,-397211.38,0.09,0.00,61.52,49.850,4.585,ERT72
,Mixed / non conventional,49.00,51.00,15.00,17.00,2424244.75,0.08,0.00,-291.25,-361.291,4.585,ERT72
,Mixed / non conventional,49.00,51.00,17.00,19.00,-1164638.38,0.10,0.00,19.08,208.286,4.585,ERT72
,Mixed / non conventional,49.00,51.00,19.00,21.00,-563228.44,0.07,0.00,-44.73,122.311,4.585,ERT72
,Mixed / non conventional,52.00,54.00,1.00,3.00,-2194453.50,0.49,0.00,-5.50,49.742,2.358,ERT72
,Mixed / non conventional,52.00,54.00,3.00,5.00,-2757645.00,0.50,0.00,18.13,70.490,2.358,ERT72
,Mixed / non conventional,52.00,54.00,5.00,7.00,-2553861.50,0.50,0.00,-15.16,73.986,2.358,ERT72
,Mixed / non conventional,52.00,54.00,7.00,9.00,6253309.00,0.49,0.00,-135.12,-206.429,2.358,ERT72
,Mixed / non conventional,52.00,54.00,9.00,11.00,-1421097.50,0.49,0.00,340.46,53.778,2.358,ERT72
,Mixed / non conventional,52.00,54.00,11.00,13.00,-1857903.50,0.49,0.00,-82.46,81.127,2.358,ERT72
,Mixed / non conventional,52.00,54.00,13.00,15.00,-1647195.38,0.50,0.00,62.63,83.587,2.358,ERT72
,Mixed / non conventional,52.00,54.00,15.00,17.00,4059069.25,0.49,0.00,-284.67,-241.290,2.358,ERT72
,Mixed / non conventional,52.00,54.00,17.00,19.00,-789935.81,0.49,0.00,11.58,55.496,2.358,ERT72
,Mixed / non conventional,52.00,54.00,19.00,21.00,-1233448.00,0.49,0.00,-45.84,103.424,2.358,ERT72
,Mixed / non conventional,69.00,71.00,1.00,3.00,-2988091.75,0.28,0.00,-7.53,50.715,4.188,ERT72
,Mixed / non conventional,69.00,71.00,3.00,5.00,-3781506.25,0.28,0.00,14.45,70.195,4.188,ERT72
,Mixed / non conventional,69.00,71.00,5.00,7.00,-3851806.25,0.28,0.00,-19.17,78.421,4.188,ERT72
,Mixed / non conventional,69.00,71.00,7.00,9.00,9462723.00,0.28,0.00,-121.67,-211.934,4.188,ERT72
,Mixed / non conventional,69.00,71.00,9.00,11.00,-2262136.00,0.29,0.00,332.50,55.899,4.188,ERT72
,Mixed / non conventional,69.00,71.00,11.00,13.00,-2881558.25,0.28,0.00,-84.08,78.843,4.188,ERT72
,Mixed / non conventional,69.00,71.00,13.00,15.00,-2926985.75,0.29,0.00,57.93,88.978,4.188,ERT72
,Mixed / non conventional,69.00,71.00,15.00,17.00,7306796.50,0.28,0.00,-271.66,-247.763,4.188,ERT72
,Mixed / non conventional,69.00,71.00,17.00,19.00,-1604694.88,0.27,0.00,8.56,60.939,4.188,ERT72
,Mixed / non conventional,69.00,71.00,19.00,21.00,-2256458.00,0.28,0.00,-51.18,96.408,4.188,ERT72
,Mixed / non conventional,72.00,2.00,1.00,3.00,3802052.50,0.86,0.00,-5.07,-96.241,0.390,ERT72
,Mixed / non conventional,72.00,2.00,3.00,5.00,4974.63,0.84,0.00,17.82,-205.741,0.390,ERT72
,Mixed / non conventional,72.00,2.00,5.00,7.00,8512.91,0.85,0.00,-17.51,-70.612,0.390,ERT72
,Mixed / non conventional,72.00,2.00,7.00,9.00,-66424.55,0.85,0.00,-124.87,237.333,0.390,ERT72
,Mixed / non conventional,72.00,2.00,9.00,11.00,42740.49,0.85,0.00,329.83,-85.499,0.390,ERT72
,Mixed / non conventional,72.00,2.00,11.00,13.00,81907.59,0.85,0.00,-79.54,-105.408,0.390,ERT72
,Mixed / non conventional,72.00,2.00,13.00,15.00,63800.66,0.84,0.00,59.28,-57.673,0.390,ERT72
,Mixed / non conventional,72.00,2.00,15.00,17.00,-230473.08,0.85,0.00,-275.75,155.666,0.390,ERT72
,Mixed / non conventional,72.00,2.00,17.00,19.00,96903.84,0.85,0.00,9.73,-51.242,0.390,ERT72
,Mixed / non conventional,72.00,2.00,19.00,21.00,165545.30,0.84,0.00,-49.28,-71.144,0.390,ERT72
,Mixed / non conventional,10.00,12.00,2.00,4.00,-173749.61,0.19,0.00,-28.04,670.071,1.454,ERT72
,Mixed / non conventional,10.00,12.00,4.00,6.00,-5084.02,0.21,0.00,-12.03,49.017,1.454,ERT72
,Mixed / non conventional,10.00,12.00,6.00,8.00,1667.09,0.19,0.00,17.90,-64.292,1.454,ERT72
,Mixed / non conventional,13.00,15.00,2.00,4.00,37832.08,0.10,0.00,-18.77,-51.716,1.382,ERT72
,Mixed / non conventional,13.00,15.00,4.00,6.00,-120352.14,0.08,0.00,-9.07,305.539,1.382,ERT72
,Mixed / non conventional,13.00,15.00,6.00,8.00,-82954.27,0.07,0.00,22.53,463.313,1.382,ERT72
,Mixed / non conventional,13.00,15.00,8.00,10.00,41982.64,0.10,0.00,-105.01,-703.440,1.382,ERT72
,Mixed / non conventional,13.00,15.00,10.00,12.00,871.27,0.28,0.00,333.34,-102.189,1.382,ERT72
,Mixed / non conventional,13.00,15.00,12.00,14.00,2695.98,0.00,0.00,-311.25,395.259,1.382,ERT72
,Mixed / non conventional,30.00,32.00,2.00,4.00,-88524.63,0.12,0.00,-11.49,43.164,8.364,ERT72
,Mixed / non conventional,30.00,32.00,4.00,6.00,-610241.44,0.07,0.00,-12.27,371.934,8.364,ERT72
,Mixed / non conventional,30.00,32.00,6.00,8.00,-1578564.75,0.05,0.00,18.15,1224.511,8.364,ERT72
,Mixed / non conventional,30.00,32.00,8.00,10.00,1631810.75,0.06,0.00,-90.81,-1645.557,8.364,ERT72
,Mixed / non conventional,30.00,32.00,10.00,12.00,25256.65,0.14,0.00,322.73,-33.959,8.364,ERT72
,Mixed / non conventional,30.00,32.00,12.00,14.00,-200830.92,0.09,0.00,-314.22,371.292,8.364,ERT72
,Mixed / non conventional,30.00,32.00,14.00,16.00,-611262.63,0.06,0.00,28.39,1614.419,8.364,ERT72
,Mixed / non conventional,30.00,32.00,16.00,18.00,491672.75,0.07,0.00,-118.20,-1947.842,8.364,ERT72
,Mixed / non conventional,30.00,32.00,18.00,20.00,19896.41,0.04,0.00,234.56,-126.117,8.364,ERT72
,Mixed / non conventional,30.00,32.00,20.00,22.00,658.76,1.32,0.00,-199.79,-7.332,8.392,ERT72
,Mixed / non conventional,33.00,35.00,2.00,4.00,-1600839.00,0.22,0.00,27.96,726.407,10.573,ERT72
,Mixed / non conventional,33.00,35.00,4.00,6.00,-501028.78,0.22,0.00,-0.02,277.869,10.573,ERT72
,Mixed / non conventional,33.00,35.00,6.00,8.00,-130095.57,0.24,0.00,22.03,89.467,10.573,ERT72
,Mixed / non conventional,33.00,35.00,8.00,10.00,1312349.38,0.21,0.00,-140.03,-1137.947,10.573,ERT72
,Mixed / non conventional,33.00,35.00,10.00,12.00,-799893.13,0.22,0.00,365.48,891.755,10.573,ERT72
,Mixed / non conventional,33.00,35.00,12.00,14.00,-148262.05,0.22,0.00,-314.79,217.486,10.573,ERT72
,Mixed / non conventional,33.00,35.00,14.00,16.00,-20899.26,0.25,0.00,36.47,41.477,10.573,ERT72
,Mixed / non conventional,33.00,35.00,16.00,18.00,446270.72,0.21,0.00,-174.66,-1239.958,10.573,ERT72
,Mixed / non conventional,33.00,35.00,18.00,20.00,-288625.38,0.21,0.00,287.21,1172.064,10.573,ERT72
,Mixed / non conventional,33.00,35.00,20.00,22.00,-14026.90,0.25,0.00,-195.75,88.031,10.573,ERT72
,Mixed / non conventional,50.00,52.00,2.00,4.00,-2675248.00,0.06,0.00,0.63,100.975,3.273,ERT72
,Mixed / non conventional,50.00,52.00,4.00,6.00,-1729713.13,0.06,0.00,-10.52,74.191,3.273,ERT72
,Mixed / non conventional,50.00,52.00,6.00,8.00,-1111273.38,0.06,0.00,19.20,54.474,3.273,ERT72
,Mixed / non conventional,50.00,52.00,8.00,10.00,4326259.00,0.07,0.00,-94.88,-243.881,3.273,ERT72
,Mixed / non conventional,50.00,52.00,10.00,12.00,-1847818.25,0.07,0.00,330.94,120.613,3.273,ERT72
,Mixed / non conventional,50.00,52.00,12.00,14.00,-1124377.50,0.08,0.00,-327.58,85.624,3.273,ERT72
,Mixed / non conventional,50.00,52.00,14.00,16.00,-537613.19,0.04,0.00,38.24,48.165,3.273,ERT72
,Mixed / non conventional,50.00,52.00,16.00,18.00,2655893.00,0.06,0.00,-125.47,-282.557,3.273,ERT72
,Mixed / non conventional,50.00,52.00,18.00,20.00,-1196648.50,0.07,0.00,237.94,152.774,3.273,ERT72
,Mixed / non conventional,50.00,52.00,20.00,22.00,-643818.06,0.07,0.00,-197.02,99.806,3.273,ERT72
,Mixed / non conventional,53.00,55.00,2.00,4.00,-2326045.50,0.22,0.00,-0.42,50.594,2.263,ERT72
,Mixed / non conventional,53.00,55.00,4.00,6.00,-2666909.25,0.21,0.00,-13.27,65.416,2.263,ERT72
,Mixed / non conventional,53.00,55.00,6.00,8.00,-2926641.50,0.20,0.00,16.58,81.359,2.263,ERT72
,Mixed / non conventional,53.00,55.00,8.00,10.00,6519071.50,0.20,0.00,-86.06,-206.506,2.263,ERT72
,Mixed / non conventional,53.00,55.00,10.00,12.00,-1462995.38,0.19,0.00,329.49,53.127,2.263,ERT72
,Mixed / non conventional,53.00,55.00,12.00,14.00,-1990188.50,0.20,0.00,-335.42,83.391,2.263,ERT72
,Mixed / non conventional,53.00,55.00,14.00,16.00,-1797349.13,0.22,0.00,38.07,87.521,2.263,ERT72
,Mixed / non conventional,53.00,55.00,16.00,18.00,4200248.50,0.20,0.00,-114.98,-239.592,2.263,ERT72
,Mixed / non conventional,53.00,55.00,18.00,20.00,-782925.13,0.22,0.00,233.49,52.780,2.263,ERT72
,Mixed / non conventional,53.00,55.00,20.00,22.00,-1310364.25,0.21,0.00,-200.88,105.433,2.263,ERT72
,Mixed / non conventional,70.00,72.00,2.00,4.00,-2164202.75,0.22,0.00,2.23,7.736,0.882,ERT72
,Mixed / non conventional,70.00,72.00,4.00,6.00,-2265062.25,0.09,0.00,-12.13,8.855,0.882,ERT72
,Mixed / non conventional,70.00,72.00,6.00,8.00,-2555338.00,0.18,0.00,17.96,10.956,0.882,ERT72
,Mixed / non conventional,70.00,72.00,8.00,10.00,6119725.50,0.18,0.00,-89.90,-28.865,0.882,ERT72
,Mixed / non conventional,70.00,72.00,10.00,12.00,-1574030.88,0.37,0.00,332.51,8.191,0.882,ERT72
,Mixed / non conventional,70.00,72.00,12.00,14.00,-1953173.13,0.32,0.00,-337.90,11.255,0.882,ERT72
,Mixed / non conventional,70.00,72.00,14.00,16.00,-1836420.50,0.17,0.00,41.75,11.757,0.882,ERT72
,Mixed / non conventional,70.00,72.00,16.00,18.00,4690666.00,0.12,0.00,-119.14,-33.496,0.882,ERT72
,Mixed / non conventional,70.00,72.00,18.00,20.00,-1086949.25,0.07,0.00,234.38,8.693,0.882,ERT72
,Mixed / non conventional,70.00,72.00,20.00,22.00,-1543632.50,0.20,0.00,-198.87,13.889,0.882,ERT72
,Mixed / non conventional,11.00,13.00,3.00,5.00,-142912.97,0.16,0.00,13.27,752.310,1.985,ERT72
,Mixed / non conventional,11.00,13.00,5.00,7.00,-3877.76,0.14,0.00,-19.24,51.032,1.985,ERT72
,Mixed / non conventional,11.00,13.00,7.00,9.00,15439.41,0.16,0.00,-110.55,-812.747,1.985,ERT72
,Mixed / non conventional,14.00,16.00,3.00,5.00,55249.57,0.16,0.00,13.26,-113.162,2.070,ERT72
,Mixed / non conventional,14.00,16.00,5.00,7.00,-182986.45,0.13,0.00,-6.34,696.042,2.070,ERT72
,Mixed / non conventional,14.00,16.00,7.00,9.00,61738.54,0.13,0.00,-121.48,-516.648,2.070,ERT72
,Mixed / non conventional,14.00,16.00,9.00,11.00,1758.47,0.57,0.00,46.97,-44.146,2.070,ERT72
,Mixed / non conventional,14.00,16.00,11.00,13.00,850.21,0.52,0.00,438.64,-149.411,2.070,ERT72
,Mixed / non conventional,14.00,16.00,13.00,15.00,2859.22,0.19,0.00,-93.86,628.080,2.070,ERT72
,Mixed / non conventional,31.00,33.00,3.00,5.00,2887538.00,0.43,0.00,-1.61,-58.450,0.347,ERT72
,Mixed / non conventional,31.00,33.00,5.00,7.00,2110977.75,0.42,0.00,-34.07,-53.414,0.347,ERT72
,Mixed / non conventional,31.00,33.00,7.00,9.00,-5443452.00,0.42,0.00,-61.50,175.299,0.347,ERT72
,Mixed / non conventional,31.00,33.00,9.00,11.00,1434866.13,0.41,0.00,60.22,-60.070,0.347,ERT72
,Mixed / non conventional,31.00,33.00,11.00,13.00,1161551.38,0.45,0.00,372.90,-64.837,0.347,ERT72
,Mixed / non conventional,31.00,33.00,13.00,15.00,800755.19,0.40,0.00,-102.08,-61.460,0.347,ERT72
,Mixed / non conventional,31.00,33.00,15.00,17.00,-1944029.75,0.42,0.00,-301.71,213.155,0.347,ERT72
,Mixed / non conventional,31.00,33.00,17.00,19.00,460470.34,0.40,0.00,-12.80,-75.733,0.347,ERT72
,Mixed / non conventional,31.00,33.00,19.00,21.00,292279.56,0.41,0.00,-71.56,-76.913,0.347,ERT72
,Mixed / non conventional,31.00,33.00,21.00,23.00,201845.48,0.41,0.00,421.56,-92.952,0.347,ERT72
,Mixed / non conventional,34.00,36.00,3.00,5.00,-1274441.75,0.09,0.00,17.21,345.675,6.320,ERT72
,Mixed / non conventional,34.00,36.00,5.00,7.00,-457993.97,0.11,0.00,-18.09,151.829,6.320,ERT72
,Mixed / non conventional,34.00,36.00,7.00,9.00,2431935.00,0.10,0.00,-117.20,-999.692,6.320,ERT72
,Mixed / non conventional,34.00,36.00,9.00,11.00,-986390.81,0.10,0.00,94.52,511.255,6.320,ERT72
,Mixed / non conventional,34.00,36.00,11.00,13.00,-601913.69,0.10,0.00,373.43,401.110,6.320,ERT72
