,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
,Mixed / non conventional,11.00,13.00,48.00,50.00,3359556.75,0.18,0.00,-99.43,-232.667,2.747,ERT72
,Mixed / non conventional,11.00,13.00,50.00,52.00,-1206928.38,0.17,0.00,145.08,71.354,2.747,ERT72
,Mixed / non conventional,11.00,13.00,35.00,37.00,-688130.06,0.18,0.00,-254.79,207.422,3.250,ERT72
,Mixed / non conventional,11.00,13.00,37.00,39.00,-489830.25,0.18,0.00,195.77,116.010,3.250,ERT72
,Mixed / non conventional,11.00,13.00,39.00,41.00,1900414.00,0.18,0.00,-242.24,-360.070,3.250,ERT72
,Mixed / non conventional,11.00,13.00,41.00,43.00,-432025.94,0.17,0.00,391.60,66.507,3.250,ERT72
,Mixed / non conventional,11.00,13.00,43.00,45.00,-1079398.00,0.18,0.00,-258.87,136.845,3.250,ERT72
,Mixed / non conventional,11.00,13.00,45.00,47.00,-899870.06,0.18,0.00,108.14,95.069,3.250,ERT72
,Mixed / non conventional,11.00,13.00,47.00,49.00,2979865.50,0.18,0.00,-316.83,-265.108,3.250,ERT72
,Mixed / non conventional,11.00,13.00,49.00,51.00,-663891.56,0.17,0.00,304.73,50.204,3.250,ERT72
,Mixed / non conventional,11.00,13.00,51.00,53.00,-1566809.38,0.18,0.00,-150.45,101.558,3.250,ERT72
,Mixed / non conventional,11.00,13.00,53.00,55.00,-1447790.50,0.19,0.00,162.62,81.047,3.250,ERT72
,Mixed / non conventional,11.00,13.00,52.00,54.00,-1594585.63,0.11,0.00,-60.36,155.515,5.267,ERT72
,Mixed / non conventional,11.00,13.00,54.00,56.00,-1038512.19,0.11,0.00,128.03,87.777,5.267,ERT72
,Mixed / non conventional,11.00,13.00,56.00,58.00,4784822.00,0.10,0.00,-214.92,-352.785,5.267,ERT72
,Mixed / non conventional,11.00,13.00,58.00,60.00,-1747146.50,0.11,0.00,95.97,113.048,5.267,ERT72
,Mixed / non conventional,11.00,13.00,60.00,62.00,-2168802.00,0.09,0.00,225.37,123.821,5.267,ERT72
,Mixed / non conventional,11.00,13.00,62.00,64.00,-1414869.63,0.10,0.00,-21.57,71.630,5.267,ERT72
,Mixed / non conventional,11.00,13.00,64.00,66.00,6395193.00,0.11,0.00,-200.30,-288.452,5.267,ERT72
,Mixed / non conventional,11.00,13.00,66.00,68.00,-2295943.25,0.11,0.00,135.89,92.660,5.267,ERT72
,Mixed / non conventional,11.00,13.00,68.00,70.00,-2805194.25,0.11,0.00,14.99,101.695,5.267,ERT72
,Mixed / non conventional,11.00,13.00,70.00,72.00,-1539905.00,0.10,0.00,-116.10,50.334,5.267,ERT72
,Mixed / non conventional,11.00,13.00,55.00,57.00,4323346.50,0.19,0.00,-283.51,-329.438,5.088,ERT72
,Mixed / non conventional,11.00,13.00,57.00,59.00,-886168.06,0.19,0.00,363.79,59.086,5.088,ERT72
,Mixed / non conventional,11.00,13.00,59.00,61.00,-2090836.50,0.18,0.00,-92.81,122.676,5.088,ERT72
,Mixed / non conventional,11.00,13.00,61.00,63.00,-2023360.00,0.19,0.00,101.62,105.024,5.088,ERT72
,Mixed / non conventional,11.00,13.00,63.00,65.00,5735464.50,0.19,0.00,-121.96,-264.609,5.088,ERT72
,Mixed / non conventional,11.00,13.00,65.00,67.00,-1218787.50,0.18,0.00,7.17,50.208,5.088,ERT72
,Mixed / non conventional,11.00,13.00,67.00,69.00,-2675105.50,0.19,0.00,-21.26,98.794,5.088,ERT72
,Mixed / non conventional,11.00,13.00,69.00,71.00,-2488665.75,0.21,0.00,-119.08,82.725,5.088,ERT72
,Mixed / non conventional,11.00,13.00,71.00,1.00,62267.67,0.18,0.00,79.31,-869.282,5.088,ERT72
,Mixed / non conventional,11.00,13.00,1.00,3.00,-8741.11,0.22,0.00,31.95,58.981,5.088,ERT72
,Mixed / non conventional,11.00,13.00,72.00,2.00,54655.83,0.51,0.00,30.36,-199.575,1.105,ERT72
,Mixed / non conventional,11.00,13.00,2.00,4.00,-85251.65,0.52,0.00,-7.34,173.121,1.105,ERT72
,Mixed / non conventional,11.00,13.00,4.00,6.00,-48531.41,0.51,0.00,-22.97,216.816,1.105,ERT72
,Mixed / non conventional,11.00,13.00,6.00,8.00,3855.52,0.51,0.00,117.03,-51.674,1.105,ERT72
,Mixed / non conventional,11.00,13.00,8.00,10.00,3693.19,0.51,0.00,-88.36,-346.489,1.105,ERT72
,Mixed / non conventional,11.00,13.00,10.00,12.00,1617.86,0.52,0.00,230.20,189.731,1.105,ERT72
,Mixed / non conventional,12.00,14.00,13.00,15.00,2384.22,0.13,0.00,-322.50,1964.113,7.764,ERT72
,Mixed / non conventional,12.00,14.00,15.00,17.00,4638.79,0.11,0.00,-129.18,-3057.130,7.764,ERT72
,Mixed / non conventional,12.00,14.00,17.00,19.00,1364.10,0.10,0.00,53.59,-128.428,7.764,ERT72
,Mixed / non conventional,12.00,14.00,19.00,21.00,-35075.08,0.11,0.00,-14.54,1100.749,7.764,ERT72
,Mixed / non conventional,12.00,14.00,21.00,23.00,-85469.90,0.13,0.00,128.92,1219.217,7.764,ERT72
,Mixed / non conventional,12.00,14.00,23.00,25.00,267823.44,0.13,0.00,-134.86,-2057.172,7.764,ERT72
,Mixed / non conventional,12.00,14.00,25.00,27.00,-10720.79,0.06,0.00,200.92,49.408,7.764,ERT72
,Mixed / non conventional,12.00,14.00,27.00,29.00,-228508.92,0.11,0.00,-132.67,681.426,7.764,ERT72
,Mixed / non conventional,12.00,14.00,29.00,31.00,-372931.66,0.12,0.00,92.31,760.917,7.764,ERT72
,Mixed / non conventional,12.00,14.00,31.00,33.00,943026.06,0.12,0.00,-174.30,-1374.367,7.764,ERT72
,Mixed / non conventional,12.00,14.00,16.00,18.00,12346.88,0.18,0.00,-40.45,-2528.258,7.720,ERT72
,Mixed / non conventional,12.00,14.00,18.00,20.00,-366.74,0.21,0.00,219.77,18.774,7.720,ERT72
,Mixed / non conventional,12.00,14.00,20.00,22.00,-104760.91,0.19,0.00,-81.26,2145.179,7.720,ERT72
,Mixed / non conventional,12.00,14.00,22.00,24.00,1877.43,0.42,0.00,-53.95,-19.222,7.720,ERT72
,Mixed / non conventional,12.00,14.00,24.00,26.00,334046.09,0.18,0.00,-52.57,-1954.350,7.720,ERT72
,Mixed / non conventional,12.00,14.00,26.00,28.00,-65960.10,0.19,0.00,219.28,241.189,7.720,ERT72
,Mixed / non conventional,12.00,14.00,28.00,30.00,-402597.69,0.03,0.00,-86.38,213.841,1.682,ERT72
,Mixed / non conventional,12.00,14.00,30.00,32.00,-170357.23,0.06,0.00,41.89,63.340,1.682,ERT72
,Mixed / non conventional,12.00,14.00,32.00,34.00,1098727.13,0.06,0.00,-119.82,-297.100,1.682,ERT72
,Mixed / non conventional,12.00,14.00,34.00,36.00,-253984.13,0.07,0.00,79.68,51.509,1.682,ERT72
,Mixed / non conventional,12.00,14.00,33.00,35.00,-101303.48,0.06,0.00,284.75,58.263,4.145,ERT72
,Mixed / non conventional,12.00,14.00,35.00,37.00,-539763.25,0.05,0.00,-254.37,235.930,4.145,ERT72
,Mixed / non conventional,12.00,14.00,37.00,39.00,-758332.06,0.05,0.00,195.70,257.809,4.145,ERT72
,Mixed / non conventional,12.00,14.00,39.00,41.00,1860377.88,0.06,0.00,-243.30,-501.609,4.145,ERT72
,Mixed / non conventional,12.00,14.00,41.00,43.00,-268073.00,0.06,0.00,392.23,58.290,4.145,ERT72
,Mixed / non conventional,12.00,14.00,43.00,45.00,-954795.25,0.04,0.00,-257.88,169.867,4.145,ERT72
,Mixed / non conventional,12.00,14.00,45.00,47.00,-1170582.88,0.03,0.00,108.57,172.552,4.145,ERT72
,Mixed / non conventional,12.00,14.00,47.00,49.00,2949782.00,0.04,0.00,-318.79,-364.315,4.145,ERT72
,Mixed / non conventional,12.00,14.00,49.00,51.00,-496235.91,0.08,0.00,305.26,51.858,4.145,ERT72
,Mixed / non conventional,12.00,14.00,51.00,53.00,-1474846.00,0.02,0.00,-150.47,131.571,4.145,ERT72
,Mixed / non conventional,12.00,14.00,36.00,38.00,-763633.75,0.09,0.00,6.48,156.103,2.204,ERT72
,Mixed / non conventional,12.00,14.00,38.00,40.00,-574725.50,0.10,0.00,214.62,92.310,2.204,ERT72
,Mixed / non conventional,12.00,14.00,40.00,42.00,2255475.50,0.08,0.00,-318.63,-289.813,2.204,ERT72
,Mixed / non conventional,12.00,14.00,42.00,44.00,-576664.19,0.09,0.00,48.31,60.204,2.204,ERT72
,Mixed / non conventional,12.00,14.00,44.00,46.00,-1213436.75,0.09,0.00,-60.19,104.329,2.204,ERT72
,Mixed / non conventional,12.00,14.00,46.00,48.00,-951551.81,0.10,0.00,70.09,68.176,2.204,ERT72
,Mixed / non conventional,12.00,14.00,48.00,50.00,3573039.50,0.08,0.00,-104.67,-215.578,2.204,ERT72
,Mixed / non conventional,12.00,14.00,50.00,52.00,-998715.19,0.07,0.00,146.65,51.219,2.204,ERT72
,Mixed / non conventional,12.00,14.00,52.00,54.00,-1678952.25,0.09,0.00,-59.10,73.804,2.204,ERT72
,Mixed / non conventional,12.00,14.00,54.00,56.00,-1386627.75,0.10,0.00,130.79,52.642,2.204,ERT72
,Mixed / non conventional,12.00,14.00,53.00,55.00,-1741535.38,0.09,0.00,163.22,175.071,5.429,ERT72
,Mixed / non conventional,12.00,14.00,55.00,57.00,4358659.00,0.09,0.00,-284.49,-379.734,5.429,ERT72
,Mixed / non conventional,12.00,14.00,57.00,59.00,-746267.06,0.10,0.00,364.96,56.715,5.429,ERT72
,Mixed / non conventional,12.00,14.00,59.00,61.00,-2014490.13,0.08,0.00,-93.78,134.356,5.429,ERT72
,Mixed / non conventional,12.00,14.00,61.00,63.00,-2328037.50,0.09,0.00,101.77,137.001,5.429,ERT72
,Mixed / non conventional,12.00,14.00,63.00,65.00,5847091.50,0.09,0.00,-121.82,-305.126,5.429,ERT72
,Mixed / non conventional,12.00,14.00,65.00,67.00,-1112657.13,0.09,0.00,7.50,51.730,5.429,ERT72
,Mixed / non conventional,12.00,14.00,67.00,69.00,-2650158.50,0.09,0.00,-22.15,110.246,5.429,ERT72
,Mixed / non conventional,12.00,14.00,69.00,71.00,-2756614.00,0.10,0.00,-118.66,103.008,5.429,ERT72
,Mixed / non conventional,12.00,14.00,71.00,1.00,59090.32,0.10,0.00,77.10,-744.384,5.429,ERT72
,Mixed / non conventional,12.00,14.00,56.00,58.00,5052145.00,0.09,0.00,-215.54,-339.383,4.485,ERT72
,Mixed / non conventional,12.00,14.00,58.00,60.00,-1566010.25,0.08,0.00,95.07,92.050,4.485,ERT72
,Mixed / non conventional,12.00,14.00,60.00,62.00,-2298242.00,0.11,0.00,225.18,118.876,4.485,ERT72
,Mixed / non conventional,12.00,14.00,62.00,64.00,-1748803.00,0.09,0.00,-21.10,80.024,4.485,ERT72
,Mixed / non conventional,12.00,14.00,64.00,66.00,6716128.00,0.09,0.00,-200.79,-273.159,4.485,ERT72
,Mixed / non conventional,12.00,14.00,66.00,68.00,-2166892.50,0.09,0.00,136.51,78.694,4.485,ERT72
,Mixed / non conventional,12.00,14.00,68.00,70.00,-2959436.25,0.07,0.00,15.86,96.352,4.485,ERT72
,Mixed / non conventional,12.00,14.00,70.00,72.00,-1775502.38,0.10,0.00,-116.09,52.030,4.485,ERT72
,Mixed / non conventional,12.00,14.00,72.00,2.00,56069.17,0.10,0.00,35.53,-690.054,4.485,ERT72
,Mixed / non conventional,12.00,14.00,2.00,4.00,-11284.51,0.05,0.00,-3.65,67.126,4.485,ERT72
,Mixed / non conventional,13.00,15.00,14.00,16.00,3090.61,0.06,0.00,-310.14,757.594,2.310,ERT72
,Mixed / non conventional,13.00,15.00,16.00,18.00,6003.89,0.06,0.00,-77.31,-1177.376,2.310,ERT72
,Mixed / non conventional,13.00,15.00,18.00,20.00,1854.47,0.05,0.00,220.83,-51.952,2.310,ERT72
,Mixed / non conventional,13.00,15.00,20.00,22.00,-37157.88,0.06,0.00,-51.69,346.987,2.310,ERT72
,Mixed / non conventional,13.00,15.00,22.00,24.00,-131927.44,0.06,0.00,-53.35,559.984,2.310,ERT72
,Mixed / non conventional,13.00,15.00,24.00,26.00,360162.00,0.06,0.00,-81.33,-823.176,2.310,ERT72
,Mixed / non conventional,13.00,15.00,26.00,28.00,-7588.47,0.40,0.00,222.59,19.220,4.267,ERT72
,Mixed / non conventional,13.00,15.00,28.00,30.00,-261291.30,0.35,0.00,-89.32,428.210,4.267,ERT72
,Mixed / non conventional,13.00,15.00,30.00,32.00,-470053.63,0.36,0.00,43.00,527.073,4.267,ERT72
,Mixed / non conventional,13.00,15.00,32.00,34.00,1146693.50,0.36,0.00,-116.89,-918.422,4.267,ERT72
,Mixed / non conventional,13.00,15.00,17.00,19.00,475.27,0.68,0.00,50.70,-54.489,4.322,ERT72
,Mixed / non conventional,13.00,15.00,19.00,21.00,570.72,0.58,0.00,6.54,-16.358,4.322,ERT72
,Mixed / non conventional,13.00,15.00,21.00,23.00,-119939.47,0.68,0.00,151.37,1375.087,4.322,ERT72
,Mixed / non conventional,13.00,15.00,23.00,25.00,219674.69,0.68,0.00,-173.27,-1259.267,4.322,ERT72
,Mixed / non conventional,13.00,15.00,25.00,27.00,2313.11,0.54,0.00,201.24,-7.634,4.355,ERT72
,Mixed / non conventional,13.00,15.00,27.00,29.00,-73684.67,0.50,0.00,-120.99,151.984,4.355,ERT72
,Mixed / non conventional,13.00,15.00,29.00,31.00,-473548.44,0.50,0.00,105.44,651.174,4.355,ERT72
,Mixed / non conventional,13.00,15.00,31.00,33.00,781583.00,0.50,0.00,-197.61,-752.323,4.355,ERT72
,Mixed / non conventional,13.00,15.00,33.00,35.00,-35744.04,0.48,0.00,285.79,25.022,4.355,ERT72
,Mixed / non conventional,13.00,15.00,35.00,37.00,-304486.94,0.50,0.00,-253.24,159.866,4.355,ERT72
,Mixed / non conventional,13.00,15.00,34.00,36.00,-108284.77,0.05,0.00,77.62,51.074,3.400,ERT72
,Mixed / non conventional,13.00,15.00,36.00,38.00,-616436.88,0.08,0.00,3.11,220.971,3.400,ERT72
,Mixed / non conventional,13.00,15.00,38.00,40.00,-953716.56,0.06,0.00,212.49,265.904,3.400,ERT72
,Mixed / non conventional,13.00,15.00,40.00,42.00,2286757.75,0.07,0.00,-312.20,-505.651,3.400,ERT72
,Mixed / non conventional,13.00,15.00,42.00,44.00,-358385.91,0.11,0.00,46.85,63.909,3.400,ERT72
,Mixed / non conventional,13.00,15.00,44.00,46.00,-1083897.38,0.07,0.00,-62.32,158.144,3.400,ERT72
,Mixed / non conventional,13.00,15.00,46.00,48.00,-1332771.50,0.08,0.00,68.83,161.117,3.400,ERT72
,Mixed / non conventional,13.00,15.00,48.00,50.00,3552972.00,0.07,0.00,-100.40,-359.870,3.400,ERT72
,Mixed / non conventional,13.00,15.00,50.00,52.00,-733901.31,0.09,0.00,145.42,62.898,3.400,ERT72
,Mixed / non conventional,13.00,15.00,52.00,54.00,-1559210.63,0.09,0.00,-61.27,114.074,3.400,ERT72
,Mixed / non conventional,13.00,15.00,37.00,39.00,-896814.06,0.12,0.00,195.58,361.115,4.341,ERT72
,Mixed / non conventional,13.00,15.00,39.00,41.00,1605981.75,0.11,0.00,-244.73,-508.098,4.341,ERT72
,Mixed / non conventional,13.00,15.00,41.00,43.00,-144813.45,0.15,0.00,392.37,36.653,4.341,ERT72
,Mixed / non conventional,13.00,15.00,43.00,45.00,-697774.13,0.11,0.00,-256.87,143.494,4.341,ERT72
,Mixed / non conventional,13.00,15.00,45.00,47.00,-1301710.63,0.12,0.00,109.45,220.455,4.341,ERT72
,Mixed / non conventional,13.00,15.00,47.00,49.00,2624907.50,0.12,0.00,-320.84,-370.452,4.341,ERT72
,Mixed / non conventional,13.00,15.00,49.00,51.00,-331795.50,0.15,0.00,306.50,39.433,4.341,ERT72
,Mixed / non conventional,13.00,15.00,51.00,53.00,-1211257.13,0.12,0.00,-150.44,122.360,4.341,ERT72
,Mixed / non conventional,13.00,15.00,53.00,55.00,-1866540.50,0.12,0.00,164.99,161.620,4.341,ERT72
,Mixed / non conventional,13.00,15.00,55.00,57.00,3997123.75,0.10,0.00,-287.72,-298.907,4.341,ERT72
,Mixed / non conventional,13.00,15.00,54.00,56.00,-1716087.75,0.18,0.00,131.27,123.085,3.873,ERT72
,Mixed / non conventional,13.00,15.00,56.00,58.00,4916939.00,0.18,0.00,-218.13,-305.635,3.873,ERT72
,Mixed / non conventional,13.00,15.00,58.00,60.00,-1260210.50,0.17,0.00,95.45,68.333,3.873,ERT72
,Mixed / non conventional,13.00,15.00,60.00,62.00,-2185272.50,0.18,0.00,225.99,103.987,3.873,ERT72
,Mixed / non conventional,13.00,15.00,62.00,64.00,-1988839.25,0.18,0.00,-20.13,83.505,3.873,ERT72
,Mixed / non conventional,13.00,15.00,64.00,66.00,6482712.00,0.17,0.00,-202.88,-241.367,3.873,ERT72
,Mixed / non conventional,13.00,15.00,66.00,68.00,-1853121.50,0.18,0.00,136.71,61.470,3.873,ERT72
,Mixed / non conventional,13.00,15.00,68.00,70.00,-2837602.50,0.17,0.00,17.28,84.222,3.873,ERT72
,Mixed / non conventional,13.00,15.00,70.00,72.00,-1904319.63,0.17,0.00,-116.06,50.771,3.873,ERT72
,Mixed / non conventional,13.00,15.00,72.00,2.00,51660.68,0.18,0.00,28.73,-464.326,3.873,ERT72
,Mixed / non conventional,13.00,15.00,57.00,59.00,-568049.31,0.13,0.00,366.11,37.155,4.367,ERT72
,Mixed / non conventional,13.00,15.00,59.00,61.00,-1732017.00,0.14,0.00,-94.62,99.127,4.367,ERT72
,Mixed / non conventional,13.00,15.00,61.00,63.00,-2425476.75,0.15,0.00,102.45,122.154,4.367,ERT72
,Mixed / non conventional,13.00,15.00,63.00,65.00,5431820.00,0.15,0.00,-123.24,-242.011,4.367,ERT72
,Mixed / non conventional,13.00,15.00,65.00,67.00,-923210.06,0.16,0.00,8.37,36.560,4.367,ERT72
,Mixed / non conventional,13.00,15.00,67.00,69.00,-2376947.50,0.15,0.00,-22.45,84.049,4.367,ERT72
,Mixed / non conventional,13.00,15.00,69.00,71.00,-2785564.25,0.15,0.00,-117.02,88.303,4.367,ERT72
,Mixed / non conventional,13.00,15.00,71.00,1.00,53849.33,0.16,0.00,72.37,-468.599,4.367,ERT72
,Mixed / non conventional,13.00,15.00,1.00,3.00,29834.39,0.16,0.00,31.57,-98.741,4.367,ERT72
,Mixed / non conventional,13.00,15.00,3.00,5.00,-11012.78,0.17,0.00,-32.61,63.784,4.367,ERT72
,Mixed / non conventional,14.00,16.00,15.00,17.00,-2175.03,0.06,0.00,-524.19,-914.058,3.961,ERT72
,Mixed / non conventional,14.00,16.00,17.00,19.00,109.68,0.06,0.00,49.89,-36.875,3.961,ERT72
,Mixed / non conventional,14.00,16.00,19.00,21.00,2390.04,0.03,0.00,6.18,-114.791,3.961,ERT72
,Mixed / non conventional,14.00,16.00,21.00,23.00,-52435.88,0.03,0.00,156.89,839.476,3.961,ERT72
,Mixed / non conventional,14.00,16.00,23.00,25.00,90330.56,0.04,0.00,-177.07,-657.344,3.961,ERT72
,Mixed / non conventional,14.00,16.00,25.00,27.00,3006.28,0.10,0.00,201.22,-11.780,3.961,ERT72
,Mixed / non conventional,14.00,16.00,27.00,29.00,-13866.87,0.08,0.00,-120.35,32.602,3.961,ERT72
,Mixed / non conventional,14.00,16.00,29.00,31.00,-364488.47,0.04,0.00,111.48,554.485,3.961,ERT72
,Mixed / non conventional,14.00,16.00,31.00,33.00,523610.25,0.06,0.00,-204.09,-545.012,3.961,ERT72
,Mixed / non conventional,14.00,16.00,33.00,35.00,-15167.89,0.11,0.00,285.70,11.389,4.000,ERT72
,Mixed / non conventional,14.00,16.00,18.00,20.00,638.33,0.21,0.00,220.25,-67.747,4.001,ERT72
,Mixed / non conventional,14.00,16.00,20.00,22.00,1659.99,0.27,0.00,-54.30,-44.044,4.001,ERT72
,Mixed / non conventional,14.00,16.00,22.00,24.00,-192416.42,0.22,0.00,-31.82,2042.138,4.001,ERT72
,Mixed / non conventional,14.00,16.00,24.00,26.00,356301.84,0.22,0.00,-99.99,-1890.735,4.001,ERT72
,Mixed / non conventional,14.00,16.00,26.00,28.00,2811.37,0.06,0.00,222.65,-8.591,4.032,ERT72
,Mixed / non conventional,14.00,16.00,28.00,30.00,-106452.52,0.12,0.00,-88.80,203.306,4.032,ERT72
,Mixed / non conventional,14.00,16.00,30.00,32.00,-644208.94,0.11,0.00,51.09,820.223,4.032,ERT72
,Mixed / non conventional,14.00,16.00,32.00,34.00,1093393.25,0.12,0.00,-124.39,-974.492,4.032,ERT72
,Mixed / non conventional,14.00,16.00,34.00,36.00,-49006.43,0.11,0.00,78.23,31.765,4.032,ERT72
,Mixed / non conventional,14.00,16.00,36.00,38.00,-411355.38,0.12,0.00,4.01,50.244,1.013,ERT72
,Mixed / non conventional,14.00,16.00,35.00,37.00,-162879.70,0.08,0.00,-252.81,91.338,4.042,ERT72
,Mixed / non conventional,14.00,16.00,37.00,39.00,-814584.81,0.10,0.00,199.97,347.164,4.042,ERT72
,Mixed / non conventional,14.00,16.00,39.00,41.00,1270849.75,0.09,0.00,-250.37,-421.261,4.042,ERT72
,Mixed / non conventional,14.00,16.00,41.00,43.00,-88056.56,0.03,0.00,392.85,23.150,4.042,ERT72
,Mixed / non conventional,14.00,16.00,43.00,45.00,-495943.66,0.08,0.00,-254.75,105.146,4.042,ERT72
,Mixed / non conventional,14.00,16.00,45.00,47.00,-1245910.38,0.10,0.00,112.74,216.124,4.042,ERT72
,Mixed / non conventional,14.00,16.00,47.00,49.00,2231723.25,0.08,0.00,-326.27,-320.758,4.042,ERT72
,Mixed / non conventional,14.00,16.00,49.00,51.00,-236888.48,0.10,0.00,307.31,28.527,4.042,ERT72
,Mixed / non conventional,14.00,16.00,51.00,53.00,-971828.81,0.05,0.00,-149.63,99.024,4.042,ERT72
,Mixed / non conventional,14.00,16.00,53.00,55.00,-1815304.13,0.09,0.00,168.00,157.900,4.042,ERT72
,Mixed / non conventional,14.00,16.00,38.00,40.00,-1171202.75,0.26,0.00,217.91,400.288,3.685,ERT72
,Mixed / non conventional,14.00,16.00,40.00,42.00,2180921.50,0.26,0.00,-320.71,-585.659,3.685,ERT72
,Mixed / non conventional,14.00,16.00,42.00,44.00,-234251.80,0.26,0.00,46.90,50.324,3.685,ERT72
,Mixed / non conventional,14.00,16.00,44.00,46.00,-878859.88,0.26,0.00,-60.01,153.404,3.685,ERT72
,Mixed / non conventional,14.00,16.00,46.00,48.00,-1549475.13,0.27,0.00,72.71,222.735,3.685,ERT72
,Mixed / non conventional,14.00,16.00,48.00,50.00,3374498.25,0.27,0.00,-106.42,-404.227,3.685,ERT72
,Mixed / non conventional,14.00,16.00,50.00,52.00,-553762.63,0.27,0.00,146.57,55.861,3.685,ERT72
,Mixed / non conventional,14.00,16.00,52.00,54.00,-1362599.25,0.27,0.00,-60.15,116.834,3.685,ERT72
,Mixed / non conventional,14.00,16.00,54.00,56.00,-1869628.50,0.26,0.00,134.26,137.407,3.685,ERT72
,Mixed / non conventional,14.00,16.00,56.00,58.00,4618321.00,0.27,0.00,-222.88,-293.137,3.685,ERT72
,Mixed / non conventional,14.00,16.00,55.00,57.00,3548588.25,0.03,0.00,-291.81,-266.441,4.055,ERT72
,Mixed / non conventional,14.00,16.00,57.00,59.00,-448193.63,0.00,0.00,367.19,29.165,4.055,ERT72
,Mixed / non conventional,14.00,16.00,59.00,61.00,-1475424.63,0.05,0.00,-94.28,83.750,4.055,ERT72
,Mixed / non conventional,14.00,16.00,61.00,63.00,-2369485.00,0.05,0.00,104.32,118.035,4.055,ERT72
,Mixed / non conventional,14.00,16.00,63.00,65.00,4942042.50,0.04,0.00,-126.04,-217.222,4.055,ERT72
,Mixed / non conventional,14.00,16.00,65.00,67.00,-777852.69,0.05,0.00,9.20,30.318,4.055,ERT72
,Mixed / non conventional,14.00,16.00,67.00,69.00,-2105832.75,0.05,0.00,-22.36,73.125,4.055,ERT72
,Mixed / non conventional,14.00,16.00,69.00,71.00,-2687809.50,0.05,0.00,-115.14,83.513,4.055,ERT72
,Mixed / non conventional,14.00,16.00,71.00,1.00,53767.27,0.05,0.00,66.60,-377.994,4.055,ERT72
,Mixed / non conventional,14.00,16.00,1.00,3.00,31087.35,0.06,0.00,29.77,-74.819,4.055,ERT72
,Mixed / non conventional,14.00,16.00,58.00,60.00,-1025318.56,0.06,0.00,95.49,55.672,3.625,ERT72
,Mixed / non conventional,14.00,16.00,60.00,62.00,-1984715.50,0.09,0.00,226.91,94.294,3.625,ERT72
,Mixed / non conventional,14.00,16.00,62.00,64.00,-2070732.25,0.05,0.00,-18.58,86.573,3.625,ERT72
,Mixed / non conventional,14.00,16.00,64.00,66.00,6055593.50,0.10,0.00,-206.40,-223.972,3.625,ERT72
,Mixed / non conventional,14.00,16.00,66.00,68.00,-1585100.13,0.10,0.00,137.40,52.109,3.625,ERT72
,Mixed / non conventional,14.00,16.00,68.00,70.00,-2623567.75,0.08,0.00,19.42,77.011,3.625,ERT72
,Mixed / non conventional,14.00,16.00,70.00,72.00,-1912096.75,0.07,0.00,-115.15,50.318,3.625,ERT72
,Mixed / non conventional,14.00,16.00,72.00,2.00,52292.66,0.08,0.00,21.75,-377.754,3.625,ERT72
,Mixed / non conventional,14.00,16.00,2.00,4.00,48590.67,0.07,0.00,1.97,-133.500,3.625,ERT72
,Mixed / non conventional,14.00,16.00,4.00,6.00,905.05,0.76,0.00,-19.03,-4.880,4.066,ERT72
,Mixed / non conventional,15.00,17.00,16.00,18.00,7904.83,0.24,0.00,-570.60,416.083,0.496,ERT72
,Mixed / non conventional,15.00,17.00,18.00,20.00,2697.28,0.43,0.00,209.32,-113.581,0.496,ERT72
,Mixed / non conventional,15.00,17.00,20.00,22.00,22132.83,0.44,0.00,-67.85,-133.143,0.496,ERT72
,Mixed / non conventional,15.00,17.00,22.00,24.00,44878.62,0.44,0.00,-62.61,-89.991,0.496,ERT72
,Mixed / non conventional,15.00,17.00,24.00,26.00,-344003.16,0.44,0.00,-47.83,313.544,0.496,ERT72
,Mixed / non conventional,15.00,17.00,26.00,28.00,168935.13,0.44,0.00,214.67,-82.911,0.496,ERT72
,Mixed / non conventional,15.00,17.00,28.00,30.00,325185.06,0.44,0.00,-100.65,-95.758,0.496,ERT72
,Mixed / non conventional,15.00,17.00,30.00,32.00,295875.44,0.45,0.00,38.17,-56.376,0.496,ERT72
,Mixed / non conventional,15.00,17.00,32.00,34.00,-1625799.50,0.44,0.00,-93.99,211.955,0.496,ERT72
,Mixed / non conventional,15.00,17.00,34.00,36.00,622659.38,0.46,0.00,71.19,-57.983,0.496,ERT72
,Mixed / non conventional,15.00,17.00,19.00,21.00,8758.88,0.45,0.00,-2.17,-126.445,0.544,ERT72
,Mixed / non conventional,15.00,17.00,21.00,23.00,42806.09,0.46,0.00,139.02,-154.490,0.544,ERT72
,Mixed / non conventional,15.00,17.00,23.00,25.00,-256961.45,0.45,0.00,-144.59,370.956,0.544,ERT72
,Mixed / non conventional,15.00,17.00,25.00,27.00,131723.17,0.44,0.00,193.59,-95.079,0.544,ERT72
,Mixed / non conventional,15.00,17.00,27.00,29.00,239088.52,0.44,0.00,-128.37,-98.615,0.544,ERT72
,Mixed / non conventional,15.00,17.00,29.00,31.00,369735.50,0.46,0.00,101.16,-95.314,0.544,ERT72
,Mixed / non conventional,15.00,17.00,31.00,33.00,-1408348.25,0.45,0.00,-182.25,242.040,0.544,ERT72
,Mixed / non conventional,15.00,17.00,33.00,35.00,467668.50,0.43,0.00,281.75,-56.261,0.544,ERT72
