,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,72.00,65.00,38.00,47.00,34032.85,0.64,0.00,136.71,46.523,1.083
,Mixed / non conventional,72.00,65.00,47.00,54.00,25193.93,0.66,0.00,-210.22,85.980,1.083
,Mixed / non conventional,72.00,65.00,61.00,68.00,-11495.95,0.79,0.00,8.63,149.635,1.080
,Mixed / non conventional,72.00,65.00,12.00,21.00,708298.44,0.95,0.00,-125.78,112.173,1.084
,Mixed / non conventional,72.00,65.00,21.00,14.00,503634.78,1.05,0.00,-6.91,-65.409,1.084
,Mixed / non conventional,72.00,65.00,14.00,7.00,-31403.63,0.28,0.00,4.75,2.750,1.080
,Mixed / non conventional,72.00,65.00,46.00,53.00,36060.38,0.78,0.00,-15.90,102.615,1.082
,Mixed / non conventional,72.00,65.00,53.00,60.00,9309.92,0.77,0.00,17.78,137.762,1.082
,Mixed / non conventional,72.00,65.00,60.00,67.00,6971.41,0.99,0.00,251.01,220.451,1.084
,Mixed / non conventional,72.00,65.00,4.00,13.00,2095624.00,0.86,0.00,123.47,215.256,1.086
,Mixed / non conventional,72.00,65.00,13.00,22.00,776567.25,0.89,0.00,-39.32,130.809,1.086
,Mixed / non conventional,72.00,65.00,22.00,15.00,204647.92,0.92,0.00,68.24,-28.199,1.083
,Mixed / non conventional,72.00,65.00,15.00,6.00,1439533.25,0.85,0.00,-149.87,-163.337,1.083
,Mixed / non conventional,72.00,65.00,30.00,37.00,197649.84,0.67,0.00,-102.88,81.378,1.087
,Mixed / non conventional,72.00,65.00,37.00,44.00,133108.00,0.66,0.00,81.42,109.608,1.087
,Mixed / non conventional,72.00,65.00,44.00,51.00,71873.82,1.17,0.00,97.53,146.846,1.078
,Mixed / non conventional,72.00,65.00,51.00,58.00,32591.88,1.18,0.00,-224.55,266.355,1.078
,Mixed / non conventional,72.00,65.00,15.00,24.00,379602.94,0.68,0.00,-161.29,71.838,1.080
,Mixed / non conventional,72.00,65.00,48.00,55.00,16416.13,0.52,0.00,173.42,66.366,1.058
,Mixed / non conventional,72.00,65.00,55.00,62.00,2827.97,0.48,0.00,-44.91,91.462,1.058
,Mixed / non conventional,72.00,65.00,62.00,69.00,-2174.35,0.12,0.00,-32.05,118.266,1.079
,Mixed / non conventional,72.00,65.00,31.00,38.00,133423.80,0.34,0.00,-104.95,59.940,1.084
,Mixed / non conventional,72.00,65.00,38.00,45.00,101003.41,0.38,0.00,89.31,93.019,1.084
,Mixed / non conventional,72.00,65.00,45.00,52.00,51285.53,0.16,0.00,-101.26,121.675,1.068
,Mixed / non conventional,72.00,65.00,52.00,59.00,18174.16,0.17,0.00,231.02,194.031,1.068
,Mixed / non conventional,72.00,65.00,59.00,66.00,2527.19,0.21,0.00,-246.92,319.399,1.068
,Mixed / non conventional,72.00,65.00,8.00,15.00,-54519.70,1.47,0.00,188.45,-4.975,1.067
,Mixed / non conventional,72.00,65.00,22.00,29.00,339837.38,0.57,0.00,-28.76,73.012,1.066
,Mixed / non conventional,72.00,65.00,43.00,50.00,103772.55,0.40,0.00,-161.88,180.860,1.069
,Mixed / non conventional,72.00,65.00,50.00,57.00,51847.27,0.40,0.00,-91.79,327.562,1.069
,Mixed / non conventional,72.00,65.00,21.00,28.00,545984.88,0.37,0.00,145.72,109.987,1.072
,Mixed / non conventional,72.00,65.00,6.00,13.00,732881.81,1.33,0.00,120.76,60.799,1.077
,Mixed / non conventional,72.00,65.00,13.00,20.00,1120849.25,1.15,0.00,-83.97,136.377,1.077
,Mixed / non conventional,72.00,65.00,20.00,27.00,661597.75,1.09,0.00,128.43,123.919,1.068
,Mixed / non conventional,72.00,65.00,27.00,34.00,351873.50,1.11,0.00,-223.34,110.553,1.068
,Mixed / non conventional,72.00,65.00,34.00,41.00,245961.27,0.22,0.00,-23.13,143.514,1.058
,Mixed / non conventional,72.00,65.00,5.00,12.00,3529995.50,0.99,0.00,139.53,279.970,1.083
,Mixed / non conventional,72.00,65.00,26.00,33.00,351658.25,0.77,0.00,-236.96,104.305,1.092
,Mixed / non conventional,72.00,65.00,18.00,25.00,568657.38,1.35,0.00,88.49,93.553,1.071
,Mixed / non conventional,72.00,65.00,10.00,17.00,914600.00,0.06,0.00,-29.76,92.311,1.059
,Mixed / non conventional,72.00,65.00,2.00,9.00,1287242.75,1.02,0.00,-70.79,86.811,1.068
,Mixed / non conventional,71.00,1.00,72.00,65.00,-2190.03,0.26,0.00,949.37,-2082.489,7.156
,Mixed / non conventional,71.00,2.00,72.00,65.00,-2568.68,0.14,0.00,743.50,-2469.839,7.236
,Mixed / non conventional,71.00,3.00,72.00,65.00,-3314.37,0.10,0.00,679.63,-3162.655,7.181
,Mixed / non conventional,71.00,4.00,72.00,65.00,-4858.29,0.08,0.00,669.12,-4594.181,7.116
,Mixed / non conventional,71.00,5.00,72.00,65.00,-5285.69,0.12,0.00,655.94,-5099.491,7.259
,Mixed / non conventional,71.00,6.00,72.00,65.00,-3776.53,0.09,0.00,617.96,-2933.830,5.845
,Mixed / non conventional,71.00,7.00,72.00,65.00,-2957.21,0.08,0.00,582.96,-2222.641,5.654
,Mixed / non conventional,71.00,8.00,72.00,65.00,-2605.63,0.04,0.00,570.98,-1937.266,5.593
,Mixed / non conventional,71.00,9.00,72.00,65.00,-1961.82,0.09,0.00,570.29,-2014.356,7.723
,Mixed / non conventional,71.00,10.00,72.00,65.00,-2248.10,0.13,0.00,561.81,-2242.780,7.503
,Mixed / non conventional,71.00,11.00,72.00,65.00,-2678.20,0.15,0.00,548.84,-1850.245,5.196
,Mixed / non conventional,71.00,12.00,72.00,65.00,-3295.76,0.08,0.00,564.10,-3483.400,7.948
,Mixed / non conventional,71.00,13.00,72.00,65.00,-3342.14,0.00,0.00,556.09,-3282.363,7.385
,Mixed / non conventional,71.00,14.00,72.00,65.00,-2977.45,0.03,0.00,581.58,-2695.312,6.806
,Mixed / non conventional,71.00,15.00,72.00,65.00,-2637.57,0.06,0.00,534.43,-2034.256,5.798
,Mixed / non conventional,71.00,16.00,72.00,65.00,-2411.80,0.07,0.00,518.40,-1643.440,5.122
,Mixed / non conventional,71.00,17.00,72.00,65.00,-1600.29,0.08,0.00,503.07,-1708.288,8.023
,Mixed / non conventional,71.00,18.00,72.00,65.00,-1815.15,0.08,0.00,502.03,-1844.964,7.638
,Mixed / non conventional,71.00,19.00,72.00,65.00,-2076.25,0.06,0.00,505.76,-2441.927,8.837
,Mixed / non conventional,71.00,20.00,72.00,65.00,-2396.30,0.14,0.00,508.45,-2890.506,9.062
,Mixed / non conventional,71.00,21.00,72.00,65.00,-2520.82,0.14,0.00,515.03,-2612.311,7.784
,Mixed / non conventional,71.00,22.00,72.00,65.00,-2439.17,0.07,0.00,502.30,-2569.503,7.912
,Mixed / non conventional,71.00,23.00,72.00,65.00,-2221.26,0.18,0.00,499.07,-2299.081,7.772
,Mixed / non conventional,71.00,24.00,72.00,65.00,-2130.41,0.13,0.00,500.94,-1817.615,6.405
,Mixed / non conventional,71.00,25.00,72.00,65.00,-1160.04,0.07,0.00,465.91,-1249.596,8.086
,Mixed / non conventional,71.00,26.00,72.00,65.00,-1329.70,0.08,0.00,468.34,-1645.550,9.287
,Mixed / non conventional,71.00,27.00,72.00,65.00,-1533.77,0.10,0.00,468.90,-1874.509,9.170
,Mixed / non conventional,71.00,28.00,72.00,65.00,-1748.90,0.11,0.00,469.15,-2007.853,8.612
,Mixed / non conventional,71.00,29.00,72.00,65.00,-1927.32,0.06,0.00,470.52,-2215.727,8.621
,Mixed / non conventional,71.00,30.00,72.00,65.00,-1938.71,0.07,0.00,461.18,-2082.326,8.052
,Mixed / non conventional,71.00,31.00,72.00,65.00,-1884.16,0.06,0.00,465.20,-2306.129,9.173
,Mixed / non conventional,71.00,32.00,72.00,65.00,-1831.26,0.10,0.00,460.40,-2148.416,8.790
,Mixed / non conventional,71.00,33.00,72.00,65.00,-597.37,0.07,0.00,437.51,-656.740,8.234
,Mixed / non conventional,71.00,34.00,72.00,65.00,-760.88,0.04,0.00,436.63,-933.101,9.181
,Mixed / non conventional,71.00,35.00,72.00,65.00,-969.74,0.13,0.00,438.66,-1312.305,10.127
,Mixed / non conventional,71.00,36.00,72.00,65.00,-1205.13,0.12,0.00,442.82,-1555.493,9.654
,Mixed / non conventional,71.00,37.00,72.00,65.00,-1369.25,0.11,0.00,442.67,-1650.267,9.010
,Mixed / non conventional,71.00,38.00,72.00,65.00,-1463.89,0.10,0.00,441.04,-1675.802,8.553
,Mixed / non conventional,71.00,39.00,72.00,65.00,-1538.28,0.04,0.00,442.76,-1883.542,9.143
,Mixed / non conventional,71.00,40.00,72.00,65.00,-1577.89,0.03,0.00,426.85,-1085.934,5.135
,Mixed / non conventional,71.00,41.00,72.00,65.00,235.20,0.15,0.00,403.23,237.133,7.517
,Mixed / non conventional,71.00,42.00,72.00,65.00,-49.38,0.19,0.00,407.31,-62.384,9.410
,Mixed / non conventional,71.00,43.00,72.00,65.00,-357.26,0.06,0.00,411.32,-462.692,9.638
,Mixed / non conventional,71.00,44.00,72.00,65.00,-608.61,0.11,0.00,413.88,-726.926,8.879
,Mixed / non conventional,71.00,45.00,72.00,65.00,-817.23,0.05,0.00,415.34,-1026.911,9.329
,Mixed / non conventional,71.00,46.00,72.00,65.00,-1006.75,0.07,0.00,417.03,-1210.980,8.918
,Mixed / non conventional,71.00,47.00,72.00,65.00,-1133.19,0.04,0.00,416.87,-1427.124,9.322
,Mixed / non conventional,71.00,48.00,72.00,65.00,-1228.39,0.07,0.00,412.72,-1021.879,6.146
,Mixed / non conventional,71.00,49.00,72.00,65.00,1301.63,0.09,0.00,370.35,1127.759,6.387
,Mixed / non conventional,71.00,50.00,72.00,65.00,881.27,0.05,0.00,378.03,1094.729,9.134
,Mixed / non conventional,71.00,51.00,72.00,65.00,394.26,0.03,0.00,383.65,461.919,8.588
,Mixed / non conventional,71.00,52.00,72.00,65.00,19.00,0.45,0.00,388.96,24.264,9.327
,Mixed / non conventional,71.00,53.00,72.00,65.00,-297.02,0.11,0.00,391.64,-310.661,7.606
,Mixed / non conventional,71.00,54.00,72.00,65.00,-535.50,0.14,0.00,394.42,-648.891,8.765
,Mixed / non conventional,71.00,55.00,72.00,65.00,-751.81,0.09,0.00,396.80,-648.766,6.200
,Mixed / non conventional,71.00,56.00,72.00,65.00,-831.21,0.11,0.00,398.41,-733.429,6.286
,Mixed / non conventional,71.00,57.00,72.00,65.00,2963.55,0.14,0.00,323.55,3463.882,8.236
,Mixed / non conventional,71.00,58.00,72.00,65.00,2071.53,0.11,0.00,347.38,2347.572,7.870
,Mixed / non conventional,71.00,59.00,72.00,65.00,1233.40,0.09,0.00,356.75,1455.189,8.031
,Mixed / non conventional,71.00,60.00,72.00,65.00,564.69,0.09,0.00,366.53,790.284,9.256
,Mixed / non conventional,71.00,61.00,72.00,65.00,173.47,0.17,0.00,372.71,223.105,8.143
,Mixed / non conventional,71.00,62.00,72.00,65.00,-118.17,0.05,0.00,376.55,-154.543,7.704
,Mixed / non conventional,71.00,63.00,72.00,65.00,-252.68,0.04,0.00,378.70,-339.853,6.914
,Mixed / non conventional,71.00,64.00,72.00,65.00,-260.19,0.06,0.00,378.88,-503.630,7.119
,Mixed / non conventional,71.00,66.00,72.00,65.00,1780.30,0.03,0.00,317.48,3795.723,8.038
,Mixed / non conventional,71.00,67.00,72.00,65.00,1586.11,0.05,0.00,333.35,2352.833,8.224
,Mixed / non conventional,71.00,68.00,72.00,65.00,1123.45,0.08,0.00,349.13,1289.550,7.868
,Mixed / non conventional,71.00,69.00,72.00,65.00,744.77,0.11,0.00,355.28,792.385,8.913
,Mixed / non conventional,71.00,70.00,72.00,65.00,374.32,0.12,0.00,360.48,296.070,9.318
,Mixed / non conventional,71.00,63.00,72.00,65.00,-252.85,0.04,0.00,368.32,-338.058,6.873
,Mixed / non conventional,71.00,70.00,72.00,65.00,374.07,0.10,0.00,356.75,295.469,9.305
,Mixed / non conventional,71.00,62.00,72.00,65.00,-118.75,0.10,0.00,362.65,-155.011,7.689
