,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
,Mixed / non conventional,72.00,65.00,59.00,67.00,2132.24,0.22,0.00,-158.59,80.996,1.135,MA72B65Rec
,Mixed / non conventional,72.00,65.00,67.00,58.00,-1151.28,0.22,0.00,-247.34,47.543,1.135,MA72B65Rec
,Mixed / non conventional,72.00,65.00,58.00,49.00,11583.75,0.22,0.00,-19.61,-109.678,1.135,MA72B65Rec
,Mixed / non conventional,72.00,65.00,49.00,42.00,117947.44,0.22,0.00,26.86,-189.159,1.135,MA72B65Rec
,Mixed / non conventional,72.00,65.00,60.00,68.00,-10614.50,0.04,0.00,16.84,96.778,1.719,MA72B65Rec
,Mixed / non conventional,72.00,65.00,68.00,59.00,44181.00,0.02,0.00,286.26,77.466,1.719,MA72B65Rec
,Mixed / non conventional,72.00,65.00,59.00,50.00,2579.50,0.03,0.00,-434.53,-48.353,1.719,MA72B65Rec
,Mixed / non conventional,72.00,65.00,50.00,41.00,45314.70,0.04,0.00,12.81,-146.302,1.719,MA72B65Rec
,Mixed / non conventional,72.00,65.00,53.00,61.00,2916.92,0.03,0.00,122.53,398.123,6.680,MA72B65Rec
,Mixed / non conventional,72.00,65.00,61.00,69.00,-1291.88,0.00,0.00,-7.81,332.936,6.680,MA72B65Rec
,Mixed / non conventional,72.00,65.00,69.00,60.00,337.98,0.06,0.00,-80.39,71.859,6.680,MA72B65Rec
,Mixed / non conventional,72.00,65.00,60.00,51.00,508.23,0.05,0.00,121.15,-50.170,6.680,MA72B65Rec
,Mixed / non conventional,72.00,65.00,51.00,42.00,19578.16,0.04,0.00,-218.38,-284.402,6.680,MA72B65Rec
,Mixed / non conventional,72.00,65.00,42.00,35.00,250458.58,0.00,0.00,338.07,-1022.057,6.680,MA72B65Rec
,Mixed / non conventional,72.00,65.00,35.00,28.00,443739.97,0.04,0.00,-136.75,-946.550,6.680,MA72B65Rec
,Mixed / non conventional,72.00,65.00,54.00,62.00,1493.93,0.05,0.00,228.02,314.638,6.684,MA72B65Rec
,Mixed / non conventional,72.00,65.00,62.00,70.00,-487.08,0.03,0.00,40.48,276.353,6.684,MA72B65Rec
,Mixed / non conventional,72.00,65.00,70.00,61.00,70.96,0.05,0.00,-130.61,34.656,6.684,MA72B65Rec
,Mixed / non conventional,72.00,65.00,15.00,23.00,398563.97,0.18,0.00,98.87,48.076,0.802,MA72B65Rec
,Mixed / non conventional,72.00,65.00,23.00,14.00,687557.38,0.18,0.00,-299.92,-90.803,0.802,MA72B65Rec
,Mixed / non conventional,72.00,65.00,14.00,5.00,3004263.00,0.19,0.00,15.87,-239.680,0.802,MA72B65Rec
,Mixed / non conventional,72.00,65.00,34.00,43.00,71875.88,0.34,0.00,376.95,47.259,0.821,MA72B65Rec
,Mixed / non conventional,72.00,65.00,43.00,36.00,195871.22,0.32,0.00,-274.80,-109.257,0.821,MA72B65Rec
,Mixed / non conventional,72.00,65.00,52.00,61.00,483.91,0.03,0.00,69.15,50.219,4.933,MA72B65Rec
,Mixed / non conventional,72.00,65.00,61.00,54.00,4750.37,0.05,0.00,-135.93,-461.533,4.933,MA72B65Rec
,Mixed / non conventional,72.00,65.00,54.00,45.00,8989.21,0.03,0.00,67.45,-158.038,4.933,MA72B65Rec
,Mixed / non conventional,72.00,65.00,45.00,36.00,56602.96,0.05,0.00,-5.01,-278.130,4.933,MA72B65Rec
,Mixed / non conventional,72.00,65.00,36.00,29.00,334163.19,0.04,0.00,5.28,-572.783,4.933,MA72B65Rec
,Mixed / non conventional,72.00,65.00,44.00,53.00,10738.22,0.23,0.00,-7.00,123.266,3.837,MA72B65Rec
,Mixed / non conventional,72.00,65.00,53.00,62.00,405.18,0.24,0.00,211.56,50.139,3.837,MA72B65Rec
,Mixed / non conventional,72.00,65.00,28.00,37.00,170910.91,0.60,0.00,-165.07,72.189,0.933,MA72B65Rec
,Mixed / non conventional,72.00,65.00,37.00,46.00,47841.55,0.62,0.00,-49.41,49.945,0.933,MA72B65Rec
,Mixed / non conventional,72.00,65.00,46.00,39.00,66438.41,0.60,0.00,317.21,-59.335,0.933,MA72B65Rec
,Mixed / non conventional,72.00,65.00,39.00,30.00,143838.64,0.61,0.00,-196.72,-72.582,0.933,MA72B65Rec
,Mixed / non conventional,72.00,65.00,30.00,23.00,239448.30,0.58,0.00,221.16,-48.398,0.933,MA72B65Rec
,Mixed / non conventional,72.00,65.00,55.00,64.00,235.92,0.21,0.00,7.40,48.508,1.549,MA72B65Rec
,Mixed / non conventional,72.00,65.00,20.00,29.00,429967.91,0.06,0.00,-45.57,95.615,0.913,MA72B65Rec
,Mixed / non conventional,72.00,65.00,29.00,38.00,171353.00,0.06,0.00,-55.88,77.262,0.913,MA72B65Rec
,Mixed / non conventional,72.00,65.00,38.00,47.00,41429.39,0.05,0.00,222.19,47.736,0.913,MA72B65Rec
,Mixed / non conventional,72.00,65.00,47.00,54.00,19788.16,0.04,0.00,-235.45,56.922,0.913,MA72B65Rec
,Mixed / non conventional,72.00,65.00,61.00,68.00,-9208.37,0.63,0.00,-75.26,47.733,0.430,MA72B65Rec
,Mixed / non conventional,72.00,65.00,12.00,21.00,1202522.63,0.06,0.00,-114.06,576.625,3.281,MA72B65Rec
,Mixed / non conventional,72.00,65.00,21.00,14.00,508852.81,0.06,0.00,-8.86,-200.098,3.281,MA72B65Rec
,Mixed / non conventional,72.00,65.00,14.00,7.00,-186713.69,0.05,0.00,8.36,49.701,3.281,MA72B65Rec
,Mixed / non conventional,72.00,65.00,46.00,53.00,32913.48,0.12,0.00,63.84,48.038,0.555,MA72B65Rec
,Mixed / non conventional,72.00,65.00,53.00,60.00,8424.91,0.12,0.00,27.82,63.941,0.555,MA72B65Rec
,Mixed / non conventional,72.00,65.00,60.00,67.00,5752.61,0.12,0.00,141.18,93.110,0.555,MA72B65Rec
,Mixed / non conventional,72.00,65.00,4.00,13.00,10956321.00,0.24,0.00,113.67,2014.208,1.944,MA72B65Rec
,Mixed / non conventional,72.00,65.00,13.00,22.00,941766.50,0.24,0.00,12.59,283.923,1.944,MA72B65Rec
,Mixed / non conventional,72.00,65.00,22.00,15.00,197188.00,0.24,0.00,49.13,-48.798,1.944,MA72B65Rec
,Mixed / non conventional,72.00,65.00,15.00,6.00,1461720.13,0.24,0.00,-169.12,-297.874,1.944,MA72B65Rec
,Mixed / non conventional,72.00,65.00,30.00,37.00,228583.14,0.16,0.00,-69.57,47.564,0.549,MA72B65Rec
,Mixed / non conventional,72.00,65.00,37.00,44.00,143215.13,0.14,0.00,23.49,59.601,0.549,MA72B65Rec
,Mixed / non conventional,72.00,65.00,44.00,51.00,73483.69,0.17,0.00,145.01,76.453,0.549,MA72B65Rec
,Mixed / non conventional,72.00,65.00,51.00,58.00,28535.38,0.16,0.00,-231.34,118.754,0.549,MA72B65Rec
,Mixed / non conventional,72.00,65.00,15.00,24.00,438690.19,0.95,0.00,-135.08,46.610,0.606,MA72B65Rec
,Mixed / non conventional,72.00,65.00,48.00,55.00,12473.09,0.29,0.00,274.37,46.979,0.985,MA72B65Rec
,Mixed / non conventional,72.00,65.00,55.00,62.00,2204.47,0.29,0.00,-91.46,66.424,0.985,MA72B65Rec
,Mixed / non conventional,72.00,65.00,62.00,69.00,-1870.39,0.28,0.00,-97.38,92.875,0.985,MA72B65Rec
,Mixed / non conventional,72.00,65.00,31.00,38.00,167880.50,0.09,0.00,-215.10,46.467,0.668,MA72B65Rec
,Mixed / non conventional,72.00,65.00,38.00,45.00,97301.38,0.08,0.00,56.26,55.210,0.668,MA72B65Rec
,Mixed / non conventional,72.00,65.00,45.00,52.00,50138.31,0.09,0.00,-1.02,74.405,0.668,MA72B65Rec
,Mixed / non conventional,72.00,65.00,52.00,59.00,16714.10,0.10,0.00,283.98,111.617,0.668,MA72B65Rec
,Mixed / non conventional,72.00,65.00,59.00,66.00,1955.67,0.10,0.00,-403.48,154.588,0.668,MA72B65Rec
,Mixed / non conventional,72.00,65.00,8.00,15.00,-101282.04,0.05,0.00,146.12,-50.492,5.830,MA72B65Rec
,Mixed / non conventional,72.00,65.00,22.00,29.00,412879.56,0.87,0.00,-70.61,48.216,0.580,MA72B65Rec
,Mixed / non conventional,72.00,65.00,43.00,50.00,102764.08,0.65,0.00,-425.68,49.087,0.293,MA72B65Rec
,Mixed / non conventional,72.00,65.00,50.00,57.00,36528.61,0.63,0.00,53.16,63.251,0.293,MA72B65Rec
,Mixed / non conventional,72.00,65.00,21.00,28.00,598183.44,0.21,0.00,169.62,46.073,0.410,MA72B65Rec
,Mixed / non conventional,72.00,65.00,6.00,13.00,416507.94,0.11,0.00,107.25,47.904,1.493,MA72B65Rec
,Mixed / non conventional,72.00,65.00,13.00,20.00,1095798.75,0.10,0.00,-6.95,184.847,1.493,MA72B65Rec
,Mixed / non conventional,72.00,65.00,20.00,27.00,854903.69,0.11,0.00,106.33,223.906,1.493,MA72B65Rec
,Mixed / non conventional,72.00,65.00,27.00,34.00,502173.69,0.11,0.00,-250.03,220.620,1.493,MA72B65Rec
,Mixed / non conventional,72.00,65.00,34.00,41.00,275029.31,0.11,0.00,-30.46,226.554,1.493,MA72B65Rec
,Mixed / non conventional,72.00,65.00,5.00,12.00,2421160.25,0.33,0.00,108.55,48.810,0.275,MA72B65Rec
,Mixed / non conventional,72.00,65.00,26.00,33.00,499631.25,1.84,0.00,108.92,45.958,0.339,MA72B65Rec
,Mixed / non conventional,72.00,65.00,18.00,25.00,873346.13,0.33,0.00,42.18,45.577,0.340,MA72B65Rec
,Mixed / non conventional,72.00,65.00,10.00,17.00,1442147.75,0.52,0.00,-27.10,45.284,0.330,MA72B65Rec
,Mixed / non conventional,72.00,65.00,2.00,9.00,2250671.25,0.87,0.00,-73.90,45.389,0.319,MA72B65Rec
,Mixed / non conventional,71.00,1.00,72.00,65.00,-2616.59,0.71,0.00,169.73,-92.314,0.266,MA72B65Rec
,Mixed / non conventional,71.00,2.00,72.00,65.00,-3215.19,0.90,0.00,163.95,-99.102,0.232,MA72B65Rec
,Mixed / non conventional,71.00,3.00,72.00,65.00,-4761.00,0.12,0.00,146.87,-176.095,0.278,MA72B65Rec
,Mixed / non conventional,71.00,4.00,72.00,65.00,-10549.34,1.19,0.00,99.79,-343.555,0.245,MA72B65Rec
,Mixed / non conventional,71.00,5.00,72.00,65.00,-4983.92,1.91,0.00,135.21,-155.302,0.234,MA72B65Rec
,Mixed / non conventional,71.00,6.00,72.00,65.00,-3651.08,0.10,0.00,137.78,-136.791,0.282,MA72B65Rec
,Mixed / non conventional,71.00,7.00,72.00,65.00,-2947.63,0.42,0.00,137.05,-124.983,0.319,MA72B65Rec
,Mixed / non conventional,71.00,8.00,72.00,65.00,-2572.41,1.11,0.00,135.67,-111.585,0.326,MA72B65Rec
,Mixed / non conventional,71.00,9.00,72.00,65.00,-2213.52,1.23,0.00,129.96,-76.878,0.261,MA72B65Rec
,Mixed / non conventional,71.00,10.00,72.00,65.00,-2641.09,0.68,0.00,124.47,-83.536,0.238,MA72B65Rec
,Mixed / non conventional,71.00,11.00,72.00,65.00,-3103.27,0.64,0.00,132.45,-66.510,0.161,MA72B65Rec
,Mixed / non conventional,71.00,12.00,72.00,65.00,-3861.94,1.45,0.00,101.02,-156.554,0.305,MA72B65Rec
,Mixed / non conventional,71.00,13.00,72.00,65.00,-3517.11,0.28,0.00,95.62,-142.641,0.305,MA72B65Rec
,Mixed / non conventional,71.00,14.00,72.00,65.00,-3066.98,0.32,0.00,87.72,-124.579,0.305,MA72B65Rec
,Mixed / non conventional,71.00,15.00,72.00,65.00,-2622.71,0.64,0.00,96.38,-116.026,0.333,MA72B65Rec
,Mixed / non conventional,71.00,16.00,72.00,65.00,-2348.05,0.68,0.00,96.23,-86.734,0.278,MA72B65Rec
,Mixed / non conventional,71.00,17.00,72.00,65.00,-1679.77,0.60,0.00,98.47,-63.804,0.285,MA72B65Rec
,Mixed / non conventional,71.00,18.00,72.00,65.00,-1981.60,0.84,0.00,94.56,-68.872,0.261,MA72B65Rec
,Mixed / non conventional,71.00,19.00,72.00,65.00,-2383.04,0.12,0.00,73.11,-105.423,0.332,MA72B65Rec
,Mixed / non conventional,71.00,20.00,72.00,65.00,-2658.83,0.56,0.00,73.45,-131.990,0.373,MA72B65Rec
,Mixed / non conventional,71.00,21.00,72.00,65.00,-2573.34,0.95,0.00,72.58,-97.420,0.284,MA72B65Rec
,Mixed / non conventional,71.00,22.00,72.00,65.00,-2480.48,0.16,0.00,70.46,-119.749,0.363,MA72B65Rec
,Mixed / non conventional,71.00,23.00,72.00,65.00,-2252.16,0.97,0.00,72.22,-108.663,0.362,MA72B65Rec
,Mixed / non conventional,71.00,24.00,72.00,65.00,-2078.07,0.76,0.00,66.35,-84.868,0.307,MA72B65Rec
,Mixed / non conventional,71.00,25.00,72.00,65.00,-1040.15,0.19,0.00,75.22,-53.564,0.387,MA72B65Rec
,Mixed / non conventional,71.00,26.00,72.00,65.00,-1324.85,0.57,0.00,63.30,-61.884,0.351,MA72B65Rec
,Mixed / non conventional,71.00,27.00,72.00,65.00,-1563.91,0.97,0.00,67.20,-76.767,0.368,MA72B65Rec
,Mixed / non conventional,71.00,28.00,72.00,65.00,-1751.60,1.10,0.00,63.31,-75.381,0.323,MA72B65Rec
,Mixed / non conventional,71.00,29.00,72.00,65.00,-1875.64,0.15,0.00,54.07,-87.510,0.350,MA72B65Rec
,Mixed / non conventional,71.00,30.00,72.00,65.00,-1841.12,0.90,0.00,54.32,-84.194,0.343,MA72B65Rec
,Mixed / non conventional,71.00,31.00,72.00,65.00,-1777.51,0.24,0.00,51.84,-92.400,0.390,MA72B65Rec
,Mixed / non conventional,71.00,32.00,72.00,65.00,-1708.61,0.32,0.00,53.89,-89.354,0.392,MA72B65Rec
,Mixed / non conventional,71.00,33.00,72.00,65.00,-304.25,0.27,0.00,67.85,-49.809,1.226,MA72B65Rec
,Mixed / non conventional,71.00,34.00,72.00,65.00,-539.51,0.29,0.00,63.24,-51.735,0.718,MA72B65Rec
,Mixed / non conventional,71.00,35.00,72.00,65.00,-802.48,0.04,0.00,57.52,-55.013,0.513,MA72B65Rec
,Mixed / non conventional,71.00,36.00,72.00,65.00,-1060.53,0.24,0.00,50.34,-56.231,0.397,MA72B65Rec
,Mixed / non conventional,71.00,37.00,72.00,65.00,-1229.76,0.59,0.00,45.77,-62.565,0.380,MA72B65Rec
,Mixed / non conventional,71.00,38.00,72.00,65.00,-1255.55,0.10,0.00,43.22,-65.703,0.391,MA72B65Rec
,Mixed / non conventional,71.00,39.00,72.00,65.00,-1306.26,0.19,0.00,46.18,-72.262,0.413,MA72B65Rec
,Mixed / non conventional,71.00,40.00,72.00,65.00,-1291.52,1.54,0.00,55.55,-57.191,0.330,MA72B65Rec
,Mixed / non conventional,71.00,41.00,72.00,65.00,572.47,0.10,0.00,64.84,51.354,0.669,MA72B65Rec
,Mixed / non conventional,71.00,42.00,72.00,65.00,302.33,0.35,0.00,61.73,49.837,1.228,MA72B65Rec
,Mixed / non conventional,71.00,43.00,72.00,65.00,-114.02,0.11,0.00,57.47,-49.866,3.255,MA72B65Rec
,Mixed / non conventional,71.00,44.00,72.00,65.00,-442.70,0.15,0.00,52.71,-51.169,0.859,MA72B65Rec
,Mixed / non conventional,71.00,45.00,72.00,65.00,-679.56,0.45,0.00,46.89,-52.394,0.572,MA72B65Rec
,Mixed / non conventional,71.00,46.00,72.00,65.00,-841.52,0.17,0.00,40.17,-53.382,0.470,MA72B65Rec
,Mixed / non conventional,71.00,47.00,72.00,65.00,-895.20,0.74,0.00,41.83,-56.927,0.471,MA72B65Rec
,Mixed / non conventional,71.00,48.00,72.00,65.00,-933.34,0.76,0.00,43.24,-53.452,0.423,MA72B65Rec
,Mixed / non conventional,71.00,49.00,72.00,65.00,1421.32,0.81,0.00,62.71,59.226,0.307,MA72B65Rec
,Mixed / non conventional,71.00,50.00,72.00,65.00,1143.58,0.43,0.00,69.09,59.404,0.382,MA72B65Rec
,Mixed / non conventional,71.00,51.00,72.00,65.00,593.03,0.44,0.00,58.74,52.505,0.649,MA72B65Rec
,Mixed / non conventional,71.00,52.00,72.00,65.00,148.99,0.15,0.00,53.01,49.732,2.438,MA72B65Rec
,Mixed / non conventional,71.00,53.00,72.00,65.00,-207.18,0.15,0.00,50.33,-50.365,1.768,MA72B65Rec
,Mixed / non conventional,71.00,54.00,72.00,65.00,-443.34,0.90,0.00,45.19,-50.976,0.832,MA72B65Rec
,Mixed / non conventional,71.00,55.00,72.00,65.00,-584.22,0.19,0.00,45.44,-52.619,0.647,MA72B65Rec
,Mixed / non conventional,71.00,56.00,72.00,65.00,-610.22,0.35,0.00,43.48,-52.664,0.615,MA72B65Rec
,Mixed / non conventional,71.00,57.00,72.00,65.00,2636.31,0.09,0.00,81.29,146.027,0.390,MA72B65Rec
,Mixed / non conventional,71.00,58.00,72.00,65.00,2017.55,0.19,0.00,72.47,107.159,0.369,MA72B65Rec
,Mixed / non conventional,71.00,59.00,72.00,65.00,1215.70,0.74,0.00,57.71,61.607,0.345,MA72B65Rec
,Mixed / non conventional,71.00,60.00,72.00,65.00,577.90,0.07,0.00,56.92,54.285,0.621,MA72B65Rec
,Mixed / non conventional,71.00,61.00,72.00,65.00,193.81,0.17,0.00,50.84,49.945,1.632,MA72B65Rec
,Mixed / non conventional,71.00,62.00,72.00,65.00,-90.63,0.05,0.00,48.64,-50.476,3.281,MA72B65Rec
,Mixed / non conventional,71.00,63.00,72.00,65.00,-201.42,0.15,0.00,46.76,-50.813,1.297,MA72B65Rec
,Mixed / non conventional,71.00,64.00,72.00,65.00,-189.61,0.15,0.00,44.56,-50.740,0.984,MA72B65Rec
,Mixed / non conventional,71.00,66.00,72.00,65.00,1527.98,0.86,0.00,92.60,143.248,0.353,MA72B65Rec
,Mixed / non conventional,71.00,67.00,72.00,65.00,1363.62,0.83,0.00,59.87,81.310,0.331,MA72B65Rec
,Mixed / non conventional,71.00,68.00,72.00,65.00,957.30,0.72,0.00,59.43,56.813,0.407,MA72B65Rec
,Mixed / non conventional,71.00,69.00,72.00,65.00,653.19,0.80,0.00,55.22,52.925,0.679,MA72B65Rec
,Mixed / non conventional,71.00,70.00,72.00,65.00,302.64,0.26,0.00,49.92,49.666,1.933,MA72B65Rec
,Mixed / non conventional,71.00,63.00,72.00,65.00,-200.76,0.05,0.00,45.55,-50.982,1.306,MA72B65Rec
,Mixed / non conventional,71.00,70.00,72.00,65.00,302.23,0.09,0.00,49.62,49.958,1.947,MA72B65Rec
,Mixed / non conventional,71.00,62.00,72.00,65.00,-90.74,0.00,0.00,47.96,-50.604,3.285,MA72B65Rec
