,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,72.00,65.00,29.00,38.00,179540.75,0.08,0.00,-39.29,545.670,6.153
,Mixed / non conventional,72.00,65.00,38.00,47.00,44516.94,0.19,0.00,197.68,345.105,6.142
,Mixed / non conventional,72.00,65.00,47.00,54.00,32625.81,0.18,0.00,-295.77,631.421,6.142
,Mixed / non conventional,72.00,65.00,61.00,68.00,-15151.38,0.16,0.00,93.65,1124.665,6.156
,Mixed / non conventional,72.00,65.00,12.00,21.00,1017102.63,0.15,0.00,-152.70,914.929,6.156
,Mixed / non conventional,72.00,65.00,21.00,14.00,502076.38,0.09,0.00,2.18,-370.376,6.156
,Mixed / non conventional,72.00,65.00,14.00,7.00,-105623.84,0.35,0.00,35.53,52.702,6.151
,Mixed / non conventional,72.00,65.00,46.00,53.00,47480.51,0.00,0.00,-2.62,768.359,6.151
,Mixed / non conventional,72.00,65.00,53.00,60.00,12322.14,0.07,0.00,15.14,1036.904,6.151
,Mixed / non conventional,72.00,65.00,60.00,67.00,9322.14,0.26,0.00,249.66,1677.034,6.165
,Mixed / non conventional,72.00,65.00,4.00,13.00,4907870.50,0.15,0.00,18.20,2850.867,6.144
,Mixed / non conventional,72.00,65.00,13.00,22.00,961517.88,0.24,0.00,-74.69,915.922,6.144
,Mixed / non conventional,72.00,65.00,22.00,15.00,202705.38,0.08,0.00,101.02,-158.630,6.149
,Mixed / non conventional,72.00,65.00,15.00,6.00,1738966.50,0.06,0.00,-113.17,-1120.611,6.149
,Mixed / non conventional,72.00,65.00,30.00,37.00,251004.41,0.19,0.00,-99.74,584.043,6.140
,Mixed / non conventional,72.00,65.00,37.00,44.00,186650.00,0.19,0.00,50.68,868.601,6.140
,Mixed / non conventional,72.00,65.00,44.00,51.00,99562.47,0.12,0.00,142.37,1163.788,6.169
,Mixed / non conventional,72.00,65.00,51.00,58.00,44610.09,0.10,0.00,-354.31,2085.793,6.169
,Mixed / non conventional,72.00,65.00,15.00,24.00,463909.72,0.10,0.00,-183.13,499.839,6.150
,Mixed / non conventional,72.00,65.00,48.00,55.00,20510.54,0.15,0.00,187.17,481.619,6.142
,Mixed / non conventional,72.00,65.00,55.00,62.00,3579.11,0.15,0.00,-163.18,672.344,6.142
,Mixed / non conventional,72.00,65.00,62.00,69.00,-2829.81,0.14,0.00,11.22,878.193,6.158
,Mixed / non conventional,72.00,65.00,31.00,38.00,166577.13,0.14,0.00,-165.18,424.544,6.150
,Mixed / non conventional,72.00,65.00,38.00,45.00,134386.97,0.12,0.00,104.86,702.131,6.150
,Mixed / non conventional,72.00,65.00,45.00,52.00,68441.85,0.03,0.00,-91.90,934.523,6.146
,Mixed / non conventional,72.00,65.00,52.00,59.00,24577.35,0.08,0.00,254.15,1510.136,6.146
,Mixed / non conventional,72.00,65.00,59.00,66.00,3292.62,0.12,0.00,-419.16,2394.420,6.145
,Mixed / non conventional,72.00,65.00,8.00,15.00,-78011.52,0.06,0.00,173.68,-41.004,6.147
,Mixed / non conventional,72.00,65.00,22.00,29.00,372615.28,0.13,0.00,-36.46,461.575,6.147
,Mixed / non conventional,72.00,65.00,43.00,50.00,151807.00,0.17,0.00,-280.21,1519.703,6.142
,Mixed / non conventional,72.00,65.00,50.00,57.00,66301.18,0.16,0.00,-145.27,2406.002,6.142
,Mixed / non conventional,72.00,65.00,21.00,28.00,583866.81,0.17,0.00,207.54,673.957,6.145
,Mixed / non conventional,72.00,65.00,6.00,13.00,767851.56,0.13,0.00,86.72,363.143,6.140
,Mixed / non conventional,72.00,65.00,13.00,20.00,1107251.75,0.04,0.00,-33.90,768.027,6.140
,Mixed / non conventional,72.00,65.00,20.00,27.00,796796.81,0.06,0.00,58.01,859.200,6.148
,Mixed / non conventional,72.00,65.00,27.00,34.00,569942.44,0.03,0.00,-265.30,1030.906,6.148
,Mixed / non conventional,72.00,65.00,34.00,41.00,391940.13,0.05,0.00,-50.60,1329.140,6.147
,Mixed / non conventional,72.00,65.00,5.00,12.00,5252444.00,0.31,0.00,38.50,2362.440,6.144
,Mixed / non conventional,72.00,65.00,26.00,33.00,640242.13,0.07,0.00,-221.19,1068.364,6.142
,Mixed / non conventional,72.00,65.00,18.00,25.00,847262.06,0.09,0.00,33.38,798.974,6.138
,Mixed / non conventional,72.00,65.00,10.00,17.00,1244825.13,0.06,0.00,-72.34,728.960,6.145
,Mixed / non conventional,72.00,65.00,2.00,9.00,1864861.00,0.11,0.00,-106.54,723.469,6.143
,Mixed / non conventional,71.00,1.00,72.00,65.00,-3160.68,0.11,0.00,1598.36,-2319.039,5.522
,Mixed / non conventional,71.00,2.00,72.00,65.00,-3719.75,0.09,0.00,1462.25,-2571.871,5.203
,Mixed / non conventional,71.00,3.00,72.00,65.00,-4882.07,0.08,0.00,1422.37,-3686.347,5.682
,Mixed / non conventional,71.00,4.00,72.00,65.00,-7807.71,0.03,0.00,1413.59,-5453.744,5.256
,Mixed / non conventional,71.00,5.00,72.00,65.00,-7283.49,0.04,0.00,1292.00,-4804.147,4.963
,Mixed / non conventional,71.00,6.00,72.00,65.00,-4677.53,0.08,0.00,1229.58,-3096.833,4.981
,Mixed / non conventional,71.00,7.00,72.00,65.00,-3675.09,0.04,0.00,1182.40,-2472.188,5.061
,Mixed / non conventional,71.00,8.00,72.00,65.00,-3258.39,0.12,0.00,1163.83,-2194.490,5.066
,Mixed / non conventional,71.00,9.00,72.00,65.00,-2827.02,0.11,0.00,1180.55,-2201.967,5.859
,Mixed / non conventional,71.00,10.00,72.00,65.00,-3230.50,0.03,0.00,1158.34,-2466.305,5.742
,Mixed / non conventional,71.00,11.00,72.00,65.00,-3808.86,0.21,0.00,1134.64,-1834.794,3.623
,Mixed / non conventional,71.00,12.00,72.00,65.00,-4393.51,0.16,0.00,1165.87,-3857.382,6.602
,Mixed / non conventional,71.00,13.00,72.00,65.00,-4220.50,0.13,0.00,1142.96,-3333.489,5.939
,Mixed / non conventional,71.00,14.00,72.00,65.00,-3733.09,0.12,0.00,1161.14,-2905.908,5.853
,Mixed / non conventional,71.00,15.00,72.00,65.00,-3300.15,0.16,0.00,1118.29,-2309.242,5.260
,Mixed / non conventional,71.00,16.00,72.00,65.00,-3024.76,0.09,0.00,1097.39,-1878.071,4.667
,Mixed / non conventional,71.00,17.00,72.00,65.00,-2333.47,0.15,0.00,1083.90,-1949.269,6.278
,Mixed / non conventional,71.00,18.00,72.00,65.00,-2666.21,0.16,0.00,1082.42,-2122.452,5.982
,Mixed / non conventional,71.00,19.00,72.00,65.00,-2994.81,0.03,0.00,1108.80,-2868.657,7.197
,Mixed / non conventional,71.00,20.00,72.00,65.00,-3279.11,0.06,0.00,1098.18,-3226.242,7.392
,Mixed / non conventional,71.00,21.00,72.00,65.00,-3278.69,0.13,0.00,1089.78,-2725.277,6.244
,Mixed / non conventional,71.00,22.00,72.00,65.00,-3100.44,0.00,0.00,1071.85,-2736.727,6.629
,Mixed / non conventional,71.00,23.00,72.00,65.00,-2801.12,0.15,0.00,1070.79,-2503.537,6.711
,Mixed / non conventional,71.00,24.00,72.00,65.00,-2685.13,0.07,0.00,1065.90,-2025.261,5.663
,Mixed / non conventional,71.00,25.00,72.00,65.00,-1687.56,0.10,0.00,1033.06,-1378.500,6.132
,Mixed / non conventional,71.00,26.00,72.00,65.00,-1976.97,0.05,0.00,1040.04,-1866.201,7.084
,Mixed / non conventional,71.00,27.00,72.00,65.00,-2229.94,0.03,0.00,1039.96,-2090.615,7.034
,Mixed / non conventional,71.00,28.00,72.00,65.00,-2449.29,0.20,0.00,1032.68,-2095.179,6.417
,Mixed / non conventional,71.00,29.00,72.00,65.00,-2530.97,0.09,0.00,1031.61,-2392.806,7.090
,Mixed / non conventional,71.00,30.00,72.00,65.00,-2474.86,0.00,0.00,1021.71,-2238.798,6.782
,Mixed / non conventional,71.00,31.00,72.00,65.00,-2385.41,0.30,0.00,1026.92,-2472.636,7.769
,Mixed / non conventional,71.00,32.00,72.00,65.00,-2310.31,0.04,0.00,1020.49,-2319.708,7.523
,Mixed / non conventional,71.00,33.00,72.00,65.00,-673.65,0.06,0.00,988.46,-529.221,5.884
,Mixed / non conventional,71.00,34.00,72.00,65.00,-970.61,0.13,0.00,990.48,-853.241,6.581
,Mixed / non conventional,71.00,35.00,72.00,65.00,-1264.17,0.13,0.00,994.33,-1294.869,7.665
,Mixed / non conventional,71.00,36.00,72.00,65.00,-1576.23,0.16,0.00,996.87,-1569.969,7.450
,Mixed / non conventional,71.00,37.00,72.00,65.00,-1758.55,0.09,0.00,996.92,-1749.406,7.437
,Mixed / non conventional,71.00,38.00,72.00,65.00,-1861.83,0.06,0.00,993.71,-1792.387,7.193
,Mixed / non conventional,71.00,39.00,72.00,65.00,-1947.61,0.10,0.00,997.83,-2021.737,7.751
,Mixed / non conventional,71.00,40.00,72.00,65.00,-1996.12,0.03,0.00,976.69,-1223.747,4.574
,Mixed / non conventional,71.00,41.00,72.00,65.00,644.21,0.27,0.00,941.63,487.100,5.637
,Mixed / non conventional,71.00,42.00,72.00,65.00,190.34,0.17,0.00,946.36,165.753,6.487
,Mixed / non conventional,71.00,43.00,72.00,65.00,-307.47,0.10,0.00,951.66,-299.832,7.257
,Mixed / non conventional,71.00,44.00,72.00,65.00,-698.25,0.06,0.00,954.51,-676.526,7.202
,Mixed / non conventional,71.00,45.00,72.00,65.00,-1003.23,0.05,0.00,957.33,-1049.457,7.766
,Mixed / non conventional,71.00,46.00,72.00,65.00,-1266.41,0.06,0.00,958.29,-1285.119,7.523
,Mixed / non conventional,71.00,47.00,72.00,65.00,-1431.80,0.08,0.00,959.49,-1526.396,7.891
,Mixed / non conventional,71.00,48.00,72.00,65.00,-1553.19,0.13,0.00,950.88,-1134.119,5.394
,Mixed / non conventional,71.00,49.00,72.00,65.00,2061.52,0.12,0.00,898.52,1334.182,4.771
,Mixed / non conventional,71.00,50.00,72.00,65.00,1513.19,0.04,0.00,902.33,1396.844,6.787
,Mixed / non conventional,71.00,51.00,72.00,65.00,695.24,0.03,0.00,910.58,638.654,6.734
,Mixed / non conventional,71.00,52.00,72.00,65.00,120.99,0.27,0.00,917.53,127.929,7.723
,Mixed / non conventional,71.00,53.00,72.00,65.00,-332.68,0.08,0.00,921.49,-290.923,6.359
,Mixed / non conventional,71.00,54.00,72.00,65.00,-658.44,0.10,0.00,924.80,-671.436,7.376
,Mixed / non conventional,71.00,55.00,72.00,65.00,-947.62,0.05,0.00,926.81,-710.893,5.390
,Mixed / non conventional,71.00,56.00,72.00,65.00,-1055.42,0.14,0.00,928.17,-810.041,5.468
,Mixed / non conventional,71.00,57.00,72.00,65.00,4203.16,0.08,0.00,843.47,3890.450,6.522
,Mixed / non conventional,71.00,58.00,72.00,65.00,3008.02,0.11,0.00,869.53,2668.871,6.162
,Mixed / non conventional,71.00,59.00,72.00,65.00,1780.81,0.21,0.00,879.85,1667.246,6.373
,Mixed / non conventional,71.00,60.00,72.00,65.00,808.20,0.06,0.00,893.21,926.560,7.582
,Mixed / non conventional,71.00,61.00,72.00,65.00,264.68,0.15,0.00,902.30,281.441,6.732
,Mixed / non conventional,71.00,62.00,72.00,65.00,-132.71,0.11,0.00,907.55,-147.400,6.543
,Mixed / non conventional,71.00,63.00,72.00,65.00,-318.23,0.08,0.00,910.84,-364.795,5.893
,Mixed / non conventional,71.00,64.00,72.00,65.00,-332.49,0.09,0.00,911.73,-556.398,6.155
,Mixed / non conventional,71.00,66.00,72.00,65.00,2454.27,0.10,0.00,829.71,4230.847,6.499
,Mixed / non conventional,71.00,67.00,72.00,65.00,2186.42,0.07,0.00,851.94,2599.869,6.592
,Mixed / non conventional,71.00,68.00,72.00,65.00,1534.95,0.12,0.00,873.45,1437.341,6.419
,Mixed / non conventional,71.00,69.00,72.00,65.00,1006.66,0.12,0.00,880.89,883.913,7.356
,Mixed / non conventional,71.00,70.00,72.00,65.00,499.21,0.07,0.00,888.45,328.212,7.746
,Mixed / non conventional,71.00,63.00,72.00,65.00,-317.89,0.13,0.00,898.68,-362.618,5.864
,Mixed / non conventional,71.00,70.00,72.00,65.00,499.66,0.14,0.00,883.79,327.296,7.717
,Mixed / non conventional,71.00,62.00,72.00,65.00,-133.08,0.11,0.00,891.58,-147.410,6.525
