date,time,sec,weight (kg)
14/5/2022,06:58,47700,"20,08"
14/5/2022,07:03,48000,"20,08"
14/5/2022,07:08,48300,"20,08"
14/5/2022,07:13,48600,"20,08"
14/5/2022,07:18,48900,"20,08"
14/5/2022,07:23,49200,"20,08"
14/5/2022,07:28,49500,"20,08"
14/5/2022,07:33,49800,"20,08"
14/5/2022,07:38,50100,"20,08"
14/5/2022,07:43,50400,"20,08"
14/5/2022,07:48,50700,"20,08"
14/5/2022,07:53,51000,"20,08"
14/5/2022,07:58,51300,"20,08"
14/5/2022,08:03,51600,"20,08"
14/5/2022,08:08,51900,"20,08"
14/5/2022,08:13,52200,"20,08"
14/5/2022,08:18,52500,"20,08"
14/5/2022,08:23,52800,"20,08"
14/5/2022,08:28,53100,"20,08"
14/5/2022,08:33,53400,"20,08"
14/5/2022,08:38,53700,"20,08"
14/5/2022,08:43,54000,"20,08"
14/5/2022,08:48,54300,"20,08"
14/5/2022,08:53,54600,"20,08"
14/5/2022,08:58,54900,"20,08"
14/5/2022,09:03,55200,"20,08"
14/5/2022,09:08,55500,"20,08"
14/5/2022,09:13,55800,"20,08"
14/5/2022,09:18,56100,"20,08"
14/5/2022,09:23,56400,"20,08"
14/5/2022,09:28,56700,"20,08"
14/5/2022,09:33,57000,"20,08"
14/5/2022,09:38,57300,"20,08"
14/5/2022,09:43,57600,"20,08"
14/5/2022,09:48,57900,"20,08"
14/5/2022,09:53,58200,"20,08"
14/5/2022,09:58,58500,"20,08"
14/5/2022,10:03,58800,"20,08"
14/5/2022,10:08,59100,"20,08"
14/5/2022,10:13,59400,"20,08"
14/5/2022,10:18,59700,"20,08"
14/5/2022,10:23,60000,"20,07"
14/5/2022,10:28,60300,"20,07"
14/5/2022,10:33,60600,"20,07"
14/5/2022,10:38,60900,"20,07"
14/5/2022,10:43,61200,"20,07"
14/5/2022,10:48,61500,"20,07"
14/5/2022,10:53,61800,"20,07"
14/5/2022,10:58,62100,"20,07"
14/5/2022,11:03,62400,"20,07"
14/5/2022,11:08,62700,"20,07"
14/5/2022,11:13,63000,"20,07"
14/5/2022,11:18,63300,"20,07"
14/5/2022,11:23,63600,"20,07"
14/5/2022,11:28,63900,"20,07"
14/5/2022,11:33,64200,"20,07"
14/5/2022,11:38,64500,"20,07"
14/5/2022,11:43,64800,"20,07"
14/5/2022,11:48,65100,"20,07"
14/5/2022,11:53,65400,"20,07"
14/5/2022,11:58,65700,"20,07"
14/5/2022,12:03,66000,"20,07"
14/5/2022,12:08,66300,"20,07"
14/5/2022,12:13,66600,"20,07"
14/5/2022,12:18,66900,"20,07"
14/5/2022,12:23,67200,"20,07"
14/5/2022,12:28,67500,"20,07"
14/5/2022,12:33,67800,"20,07"
14/5/2022,12:38,68100,"20,07"
14/5/2022,12:43,68400,"20,07"
14/5/2022,12:48,68700,"20,07"
14/5/2022,12:53,69000,"20,07"
14/5/2022,12:58,69300,"20,07"
14/5/2022,13:03,69600,"20,07"
14/5/2022,13:08,69900,"20,07"
14/5/2022,13:13,70200,"20,07"
14/5/2022,13:18,70500,"20,07"
14/5/2022,13:23,70800,"20,07"
14/5/2022,13:28,71100,"20,07"
14/5/2022,13:33,71400,"20,07"
14/5/2022,13:38,71700,"20,07"
14/5/2022,13:43,72000,"20,07"
14/5/2022,13:48,72300,"20,07"
14/5/2022,13:53,72600,"20,07"
14/5/2022,13:58,72900,"20,07"
14/5/2022,14:03,73200,"20,07"
14/5/2022,14:08,73500,"20,07"
14/5/2022,14:13,73800,"20,07"
14/5/2022,14:18,74100,"20,07"
14/5/2022,14:23,74400,"20,07"
14/5/2022,14:28,74700,"20,07"
14/5/2022,14:33,75000,"20,07"
14/5/2022,14:38,75300,"20,07"
14/5/2022,14:43,75600,"20,07"
14/5/2022,14:48,75900,"20,06"
14/5/2022,14:53,76200,"20,06"
14/5/2022,14:58,76500,"20,06"
14/5/2022,15:03,76800,"20,06"
14/5/2022,15:08,77100,"20,06"
14/5/2022,15:13,77400,"20,06"
14/5/2022,15:18,77700,"20,06"
14/5/2022,15:23,78000,"20,06"
14/5/2022,15:28,78300,"20,06"
14/5/2022,15:33,78600,"20,06"
14/5/2022,15:38,78900,"20,06"
14/5/2022,15:43,79200,"20,06"
14/5/2022,15:48,79500,"20,06"
14/5/2022,15:53,79800,"20,06"
14/5/2022,15:58,80100,"20,06"
14/5/2022,16:03,80400,"20,06"
14/5/2022,16:08,80700,"20,06"
14/5/2022,16:13,81000,"20,06"
14/5/2022,16:18,81300,"20,06"
14/5/2022,16:23,81600,"20,06"
14/5/2022,16:28,81900,"20,06"
14/5/2022,16:33,82200,"20,06"
14/5/2022,16:38,82500,"20,06"
14/5/2022,16:43,82800,"20,06"
14/5/2022,16:48,83100,"20,06"
14/5/2022,16:53,83400,"20,06"
14/5/2022,16:58,83700,"20,06"
14/5/2022,17:03,84000,"20,06"
14/5/2022,17:08,84300,"20,06"
14/5/2022,17:13,84600,"20,06"
14/5/2022,17:18,84900,"20,06"
14/5/2022,17:23,85200,"20,06"
14/5/2022,17:28,85500,"20,06"
14/5/2022,17:33,85800,"20,06"
14/5/2022,17:38,86100,"20,06"
14/5/2022,17:43,86400,"20,06"
14/5/2022,17:48,86700,"20,06"
14/5/2022,17:53,87000,"20,06"
14/5/2022,17:58,87300,"20,06"
14/5/2022,18:03,87600,"20,06"
14/5/2022,18:08,87900,"20,06"
14/5/2022,18:13,88200,"20,06"
14/5/2022,18:18,88500,"20,06"
14/5/2022,18:23,88800,"20,05"
14/5/2022,18:28,89100,"20,05"
14/5/2022,18:33,89400,"20,05"
14/5/2022,18:38,89700,"20,05"
14/5/2022,18:43,90000,"20,05"
14/5/2022,18:48,90300,"20,05"
14/5/2022,18:53,90600,"20,05"
14/5/2022,18:58,90900,"20,05"
14/5/2022,19:03,91200,"20,05"
14/5/2022,19:08,91500,"20,05"
14/5/2022,19:13,91800,"20,05"
14/5/2022,19:18,92100,"20,05"
14/5/2022,19:23,92400,"20,05"
14/5/2022,19:28,92700,"20,05"
14/5/2022,19:33,93000,"20,05"
14/5/2022,19:38,93300,"20,05"
14/5/2022,19:43,93600,"20,05"
14/5/2022,19:48,93900,"20,05"
14/5/2022,19:53,94200,"20,05"
14/5/2022,19:58,94500,"20,05"
14/5/2022,20:03,94800,"20,05"
14/5/2022,20:08,95100,"20,05"
14/5/2022,20:13,95400,"20,05"
14/5/2022,20:18,95700,"20,05"
14/5/2022,20:23,96000,"20,05"
14/5/2022,20:28,96300,"20,05"
14/5/2022,20:33,96600,"20,05"
14/5/2022,20:38,96900,"20,05"
14/5/2022,20:43,97200,"20,05"
14/5/2022,20:48,97500,"20,05"
14/5/2022,20:53,97800,"20,05"
14/5/2022,20:58,98100,"20,05"
14/5/2022,21:03,98400,"20,05"
14/5/2022,21:08,98700,"20,05"
14/5/2022,21:13,99000,"20,05"
14/5/2022,21:18,99300,"20,05"
14/5/2022,21:23,99600,"20,05"
14/5/2022,21:28,99900,"20,05"
14/5/2022,21:33,100200,"20,05"
14/5/2022,21:38,100500,"20,05"
14/5/2022,21:43,100800,"20,05"
14/5/2022,21:48,101100,"20,05"
14/5/2022,21:53,101400,"20,05"
14/5/2022,21:58,101700,"20,05"
14/5/2022,22:03,102000,"20,05"
14/5/2022,22:08,102300,"20,05"
14/5/2022,22:13,102600,"20,05"
14/5/2022,22:18,102900,"20,05"
14/5/2022,22:23,103200,"20,05"
14/5/2022,22:28,103500,"20,05"
14/5/2022,22:33,103800,"20,05"
14/5/2022,22:38,104100,"20,05"
14/5/2022,22:43,104400,"20,05"
14/5/2022,22:48,104700,"20,05"
14/5/2022,22:53,105000,"20,05"
14/5/2022,22:58,105300,"20,05"
14/5/2022,23:03,105600,"20,05"
14/5/2022,23:08,105900,"20,05"
14/5/2022,23:13,106200,"20,05"
14/5/2022,23:18,106500,"20,05"
14/5/2022,23:23,106800,"20,05"
14/5/2022,23:28,107100,"20,05"
14/5/2022,23:33,107400,"20,05"
14/5/2022,23:38,107700,"20,05"
14/5/2022,23:43,108000,"20,05"
14/5/2022,23:48,108300,"20,05"
14/5/2022,23:53,108600,"20,05"
14/5/2022,23:58,108900,"20,05"
15/5/2022,00:03,109200,"20,05"
15/5/2022,00:08,109500,"20,05"
15/5/2022,00:13,109800,"20,05"
15/5/2022,00:18,110100,"20,05"
15/5/2022,00:23,110400,"20,05"
15/5/2022,00:28,110700,"20,05"
15/5/2022,00:33,111000,"20,05"
15/5/2022,00:38,111300,"20,05"
15/5/2022,00:43,111600,"20,05"
15/5/2022,00:48,111900,"20,05"
15/5/2022,00:53,112200,"20,05"
15/5/2022,00:58,112500,"20,05"
15/5/2022,01:03,112800,"20,05"
15/5/2022,01:08,113100,"20,05"
15/5/2022,01:13,113400,"20,05"
15/5/2022,01:18,113700,"20,05"
15/5/2022,01:23,114000,"20,05"
15/5/2022,01:28,114300,"20,05"
15/5/2022,01:33,114600,"20,05"
15/5/2022,01:38,114900,"20,05"
15/5/2022,01:43,115200,"20,05"
15/5/2022,01:48,115500,"20,05"
15/5/2022,01:53,115800,"20,05"
15/5/2022,01:58,116100,"20,05"
15/5/2022,02:03,116400,"20,05"
15/5/2022,02:08,116700,"20,05"
15/5/2022,02:13,117000,"20,05"
15/5/2022,02:18,117300,"20,05"
15/5/2022,02:23,117600,"20,05"
15/5/2022,02:28,117900,"20,05"
15/5/2022,02:33,118200,"20,05"
15/5/2022,02:38,118500,"20,05"
15/5/2022,02:43,118800,"20,05"
15/5/2022,02:48,119100,"20,05"
15/5/2022,02:53,119400,"20,05"
15/5/2022,02:58,119700,"20,05"
15/5/2022,03:03,120000,"20,05"
15/5/2022,03:08,120300,"20,05"
15/5/2022,03:13,120600,"20,05"
15/5/2022,03:18,120900,"20,05"
15/5/2022,03:23,121200,"20,05"
15/5/2022,03:28,121500,"20,05"
15/5/2022,03:33,121800,"20,05"
15/5/2022,03:38,122100,"20,05"
15/5/2022,03:43,122400,"20,05"
15/5/2022,03:48,122700,"20,05"
15/5/2022,03:53,123000,"20,05"
15/5/2022,03:58,123300,"20,05"
15/5/2022,04:03,123600,"20,05"
15/5/2022,04:08,123900,"20,05"
15/5/2022,04:13,124200,"20,05"
15/5/2022,04:18,124500,"20,05"
15/5/2022,04:23,124800,"20,05"
15/5/2022,04:28,125100,"20,05"
15/5/2022,04:33,125400,"20,05"
15/5/2022,04:38,125700,"20,05"
15/5/2022,04:43,126000,"20,05"
15/5/2022,04:48,126300,"20,05"
15/5/2022,04:53,126600,"20,05"
15/5/2022,04:58,126900,"20,05"
15/5/2022,05:03,127200,"20,05"
15/5/2022,05:08,127500,"20,05"
15/5/2022,05:13,127800,"20,05"
15/5/2022,05:18,128099,"20,05"
15/5/2022,05:23,128399,"20,05"
15/5/2022,05:28,128699,"20,05"
15/5/2022,05:33,128999,"20,05"
15/5/2022,05:38,129299,"20,05"
15/5/2022,05:43,129599,"20,05"
15/5/2022,05:48,129899,"20,05"
15/5/2022,05:53,130199,"20,05"
15/5/2022,05:58,130499,"20,05"
15/5/2022,06:03,130799,"20,05"
15/5/2022,06:08,131099,"20,05"
15/5/2022,06:13,131399,"20,05"
15/5/2022,06:18,131699,"20,05"
15/5/2022,06:23,131999,"20,04"
15/5/2022,06:28,132299,"20,04"
15/5/2022,06:33,132599,"20,04"
15/5/2022,06:38,132899,"20,04"
15/5/2022,06:43,133199,"20,04"
15/5/2022,06:48,133499,"20,04"
15/5/2022,06:53,133799,"20,04"
15/5/2022,06:58,134099,"20,04"
15/5/2022,07:03,134399,"20,04"
15/5/2022,07:08,134699,"20,04"
15/5/2022,07:13,134999,"20,04"
15/5/2022,07:18,135299,"20,04"
15/5/2022,07:23,135599,"20,04"
15/5/2022,07:28,135899,"20,04"
15/5/2022,07:33,136199,"20,04"
15/5/2022,07:38,136499,"20,04"
15/5/2022,07:43,136799,"20,04"
15/5/2022,07:48,137099,"20,04"
15/5/2022,07:53,137399,"20,04"
15/5/2022,07:58,137699,"20,04"
15/5/2022,08:03,137999,"20,04"
15/5/2022,08:08,138299,"20,04"
15/5/2022,08:13,138599,"20,04"
15/5/2022,08:18,138899,"20,04"
15/5/2022,08:23,139199,"20,04"
15/5/2022,08:28,139499,"20,04"
15/5/2022,08:33,139799,"20,04"
15/5/2022,08:38,140099,"20,04"
15/5/2022,08:43,140399,"20,04"
15/5/2022,08:48,140699,"20,04"
15/5/2022,08:53,140999,"20,04"
15/5/2022,08:58,141299,"20,04"
15/5/2022,09:03,141599,"20,04"
15/5/2022,09:08,141899,"20,04"
15/5/2022,09:13,142199,"20,04"
15/5/2022,09:18,142499,"20,04"
15/5/2022,09:23,142799,"20,04"
15/5/2022,09:28,143099,"20,04"
15/5/2022,09:33,143399,"20,04"
15/5/2022,09:38,143699,"20,04"
15/5/2022,09:43,143999,"20,04"
15/5/2022,09:48,144299,"20,04"
15/5/2022,09:53,144599,"20,04"
15/5/2022,09:58,144899,"20,04"
15/5/2022,10:03,145199,"20,04"
15/5/2022,10:08,145499,"20,04"
15/5/2022,10:13,145799,"20,04"
15/5/2022,10:18,146099,"20,04"
15/5/2022,10:23,146399,"20,04"
15/5/2022,10:28,146699,"20,04"
15/5/2022,10:33,146999,"20,04"
15/5/2022,10:38,147299,"20,04"
15/5/2022,10:43,147599,"20,04"
15/5/2022,10:48,147899,"20,04"
15/5/2022,10:53,148199,"20,04"
15/5/2022,10:58,148499,"20,04"
15/5/2022,11:03,148799,"20,04"
15/5/2022,11:08,149099,"20,04"
15/5/2022,11:13,149399,"20,04"
15/5/2022,11:18,149699,"20,04"
15/5/2022,11:23,149999,"20,04"
15/5/2022,11:28,150299,"20,04"
15/5/2022,11:33,150599,"20,04"
15/5/2022,11:38,150899,"20,04"
15/5/2022,11:43,151199,"20,04"
15/5/2022,11:48,151499,"20,04"
15/5/2022,11:53,151799,"20,04"
15/5/2022,11:58,152099,"20,04"
15/5/2022,12:03,152399,"20,04"
15/5/2022,12:08,152699,"20,04"
15/5/2022,12:13,152999,"20,04"
15/5/2022,12:18,153299,"20,03"
15/5/2022,12:23,153599,"20,03"
15/5/2022,12:28,153899,"20,03"
15/5/2022,12:33,154199,"20,03"
15/5/2022,12:38,154499,"20,03"
15/5/2022,12:43,154799,"20,03"
15/5/2022,12:48,155099,"20,03"
15/5/2022,12:53,155399,"20,03"
15/5/2022,12:58,155699,"20,03"
15/5/2022,13:03,155999,"20,03"
15/5/2022,13:08,156299,"20,03"
15/5/2022,13:13,156599,"20,03"
15/5/2022,13:18,156899,"20,03"
15/5/2022,13:23,157199,"20,03"
15/5/2022,13:28,157499,"20,03"
15/5/2022,13:33,157799,"20,03"
15/5/2022,13:38,158099,"20,03"
15/5/2022,13:43,158399,"20,03"
15/5/2022,13:48,158699,"20,03"
15/5/2022,13:53,158999,"20,03"
15/5/2022,13:58,159299,"20,03"
15/5/2022,14:03,159599,"20,03"
15/5/2022,14:08,159899,"20,03"
15/5/2022,14:13,160199,"20,03"
15/5/2022,14:18,160499,"20,03"
15/5/2022,14:23,160799,"20,03"
15/5/2022,14:28,161099,"20,03"
15/5/2022,14:33,161399,"20,03"
15/5/2022,14:38,161699,"20,03"
15/5/2022,14:43,161999,"20,03"
15/5/2022,14:48,162299,"20,03"
15/5/2022,14:53,162599,"20,03"
15/5/2022,14:58,162899,"20,03"
15/5/2022,15:03,163199,"20,03"
15/5/2022,15:08,163499,"20,03"
15/5/2022,15:13,163799,"20,03"
15/5/2022,15:18,164099,"20,03"
15/5/2022,15:23,164399,"20,03"
15/5/2022,15:28,164699,"20,03"
15/5/2022,15:33,164999,"20,03"
15/5/2022,15:38,165299,"20,03"
15/5/2022,15:43,165599,"20,03"
15/5/2022,15:48,165899,"20,02"
15/5/2022,15:53,166199,"20,02"
15/5/2022,15:58,166499,"20,02"
15/5/2022,16:03,166799,"20,02"
15/5/2022,16:08,167099,"20,02"
15/5/2022,16:13,167399,"20,02"
15/5/2022,16:18,167699,"20,02"
15/5/2022,16:23,167999,"20,02"
15/5/2022,16:28,168299,"20,02"
15/5/2022,16:33,168599,"20,02"
15/5/2022,16:38,168899,"20,02"
15/5/2022,16:43,169199,"20,02"
15/5/2022,16:48,169499,"20,02"
15/5/2022,16:53,169799,"20,02"
15/5/2022,16:58,170099,"20,02"
15/5/2022,17:03,170399,"20,02"
15/5/2022,17:08,170699,"20,02"
15/5/2022,17:13,170999,"20,02"
15/5/2022,17:18,171299,"20,02"
15/5/2022,17:23,171599,"20,02"
15/5/2022,17:28,171899,"20,02"
15/5/2022,17:33,172199,"20,02"
15/5/2022,17:38,172499,"20,02"
15/5/2022,17:43,172799,"20,02"
15/5/2022,17:48,173099,"20,02"
15/5/2022,17:53,173399,"20,02"
15/5/2022,17:58,173699,"20,02"
15/5/2022,18:03,173999,"20,02"
15/5/2022,18:08,174299,"20,02"
15/5/2022,18:13,174599,"20,02"
15/5/2022,18:18,174899,"20,02"
15/5/2022,18:23,175199,"20,02"
15/5/2022,18:28,175499,"20,02"
15/5/2022,18:33,175799,"20,02"
15/5/2022,18:38,176099,"20,02"
15/5/2022,18:43,176399,"20,02"
15/5/2022,18:48,176699,"20,02"
15/5/2022,18:53,176999,"20,02"
15/5/2022,18:58,177299,"20,02"
15/5/2022,19:03,177599,"20,02"
15/5/2022,19:08,177899,"20,02"
15/5/2022,19:13,178199,"20,02"
15/5/2022,19:18,178499,"20,02"
15/5/2022,19:23,178799,"20,02"
15/5/2022,19:28,179099,"20,02"
15/5/2022,19:33,179399,"20,02"
15/5/2022,19:38,179699,"20,02"
15/5/2022,19:43,179999,"20,02"
15/5/2022,19:48,180299,"20,02"
15/5/2022,19:53,180599,"20,02"
15/5/2022,19:58,180899,"20,02"
15/5/2022,20:03,181199,"20,01"
15/5/2022,20:08,181499,"20,01"
15/5/2022,20:13,181799,"20,01"
15/5/2022,20:18,182099,"20,01"
15/5/2022,20:23,182399,"20,01"
15/5/2022,20:28,182699,"20,01"
15/5/2022,20:33,182999,"20,02"
15/5/2022,20:38,183299,"20,02"
15/5/2022,20:43,183599,"20,02"
15/5/2022,20:48,183899,"20,01"
15/5/2022,20:53,184199,"20,01"
15/5/2022,20:58,184499,"20,01"
15/5/2022,21:03,184799,"20,01"
15/5/2022,21:08,185099,"20,01"
15/5/2022,21:13,185399,"20,01"
15/5/2022,21:18,185699,"20,01"
15/5/2022,21:23,185999,"20,01"
15/5/2022,21:28,186299,"20,01"
15/5/2022,21:33,186599,"20,01"
15/5/2022,21:38,186899,"20,01"
15/5/2022,21:43,187199,"20,01"
15/5/2022,21:48,187499,"20,01"
15/5/2022,21:53,187799,"20,01"
15/5/2022,21:58,188099,"20,01"
15/5/2022,22:03,188399,"20,01"
15/5/2022,22:08,188699,"20,01"
15/5/2022,22:13,188999,"20,01"
15/5/2022,22:18,189299,"20,01"
15/5/2022,22:23,189599,"20,01"
15/5/2022,22:28,189899,"20,01"
15/5/2022,22:33,190199,"20,01"
15/5/2022,22:38,190499,"20,01"
15/5/2022,22:43,190799,"20,01"
15/5/2022,22:48,191099,"20,01"
15/5/2022,22:53,191399,"20,01"
15/5/2022,22:58,191699,"20,01"
15/5/2022,23:03,191999,"20,01"
15/5/2022,23:08,192299,"20,01"
15/5/2022,23:13,192599,"20,01"
15/5/2022,23:18,192899,"20,01"
15/5/2022,23:23,193199,"20,01"
15/5/2022,23:28,193499,"20,01"
15/5/2022,23:33,193799,"20,01"
15/5/2022,23:38,194099,"20,01"
15/5/2022,23:43,194399,"20,01"
15/5/2022,23:48,194699,"20,01"
15/5/2022,23:53,194999,"20,01"
15/5/2022,23:58,195299,"20,01"
16/5/2022,00:03,195599,"20,01"
16/5/2022,00:08,195899,"20,01"
16/5/2022,00:13,196199,"20,01"
16/5/2022,00:18,196499,"20,01"
16/5/2022,00:23,196799,"20,01"
16/5/2022,00:28,197099,"20,01"
16/5/2022,00:33,197399,"20,01"
16/5/2022,00:38,197699,"20,01"
16/5/2022,00:43,197999,"20,01"
16/5/2022,00:48,198299,"20,01"
16/5/2022,00:53,198599,"20,01"
16/5/2022,00:58,198899,"20,01"
16/5/2022,01:03,199199,"20,01"
16/5/2022,01:08,199499,"20,01"
16/5/2022,01:13,199799,"20,01"
16/5/2022,01:18,200099,"20,01"
16/5/2022,01:23,200399,"20,01"
16/5/2022,01:28,200699,"20,01"
16/5/2022,01:33,200999,"20,01"
16/5/2022,01:38,201299,"20,01"
16/5/2022,01:43,201599,"20,01"
16/5/2022,01:48,201899,"20,01"
16/5/2022,01:53,202199,"20,01"
16/5/2022,01:58,202499,"20,01"
16/5/2022,02:03,202799,"20,01"
16/5/2022,02:08,203099,"20,01"
16/5/2022,02:13,203399,"20,01"
16/5/2022,02:18,203699,"20,01"
16/5/2022,02:23,203999,"20,01"
16/5/2022,02:28,204299,"20,01"
16/5/2022,02:33,204599,"20,01"
16/5/2022,02:38,204899,"20,01"
16/5/2022,02:43,205199,"20,01"
16/5/2022,02:48,205499,"20,01"
16/5/2022,02:53,205799,"20,01"
16/5/2022,02:58,206099,"20,01"
16/5/2022,03:03,206399,"20,01"
16/5/2022,03:08,206699,"20,01"
16/5/2022,03:13,206999,"20,01"
16/5/2022,03:18,207299,"20,01"
16/5/2022,03:23,207599,"20,01"
16/5/2022,03:28,207899,"20,01"
16/5/2022,03:33,208199,"20,01"
16/5/2022,03:38,208499,"20,01"
16/5/2022,03:43,208799,"20,01"
16/5/2022,03:48,209099,"20,01"
