date,time,sec,weight (kg)
16/6/2022,14:01,65699,"19,62"
16/6/2022,14:06,65999,"19,62"
16/6/2022,14:11,66299,"19,62"
16/6/2022,14:16,66599,"19,62"
16/6/2022,14:21,66899,"19,62"
16/6/2022,14:26,67199,"19,62"
16/6/2022,14:31,67499,"19,62"
16/6/2022,14:36,67799,"19,62"
16/6/2022,14:41,68099,"19,62"
16/6/2022,14:46,68399,"19,62"
16/6/2022,14:51,68699,"19,62"
16/6/2022,14:56,68999,"19,62"
16/6/2022,15:01,69299,"19,62"
16/6/2022,15:06,69599,"19,62"
16/6/2022,15:11,69899,"19,62"
16/6/2022,15:16,70199,"19,62"
16/6/2022,15:21,70499,"19,62"
16/6/2022,15:26,70799,"19,62"
16/6/2022,15:31,71099,"19,62"
16/6/2022,15:36,71399,"19,61"
16/6/2022,15:41,71699,"19,61"
16/6/2022,15:46,71999,"19,61"
16/6/2022,15:51,72299,"19,61"
16/6/2022,15:56,72599,"19,61"
16/6/2022,16:01,72899,"19,61"
16/6/2022,16:06,73199,"19,61"
16/6/2022,16:11,73499,"19,61"
16/6/2022,16:16,73799,"19,61"
16/6/2022,16:21,74099,"19,61"
16/6/2022,16:26,74399,"19,61"
16/6/2022,16:31,74699,"19,61"
16/6/2022,16:36,74999,"19,61"
16/6/2022,16:41,75299,"19,61"
16/6/2022,16:46,75599,"19,61"
16/6/2022,16:51,75899,"19,61"
16/6/2022,16:56,76199,"19,61"
16/6/2022,17:01,76499,"19,61"
16/6/2022,17:06,76799,"19,61"
16/6/2022,17:11,77099,"19,61"
16/6/2022,17:16,77399,"19,6"
16/6/2022,17:21,77699,"19,6"
16/6/2022,17:26,77999,"19,6"
16/6/2022,17:31,78299,"19,6"
16/6/2022,17:36,78599,"19,6"
16/6/2022,17:41,78899,"19,6"
16/6/2022,17:46,79199,"19,6"
16/6/2022,17:51,79499,"19,6"
16/6/2022,17:56,79799,"19,6"
16/6/2022,18:01,80099,"19,6"
16/6/2022,18:06,80399,"19,6"
16/6/2022,18:11,80699,"19,6"
16/6/2022,18:16,80999,"19,6"
16/6/2022,18:21,81299,"19,6"
16/6/2022,18:26,81599,"19,6"
16/6/2022,18:31,81899,"19,6"
16/6/2022,18:36,82199,"19,6"
16/6/2022,18:41,82499,"19,6"
16/6/2022,18:46,82799,"19,6"
16/6/2022,18:51,83099,"19,6"
16/6/2022,18:56,83399,"19,6"
16/6/2022,19:01,83699,"19,6"
16/6/2022,19:06,83999,"19,6"
16/6/2022,19:11,84299,"19,6"
16/6/2022,19:16,84599,"19,6"
16/6/2022,19:21,84899,"19,6"
16/6/2022,19:26,85199,"19,6"
16/6/2022,19:31,85499,"19,6"
16/6/2022,19:36,85799,"19,6"
16/6/2022,19:41,86099,"19,6"
16/6/2022,19:46,86399,"19,6"
16/6/2022,19:51,86699,"19,6"
16/6/2022,19:56,86999,"19,6"
16/6/2022,20:01,87299,"19,6"
16/6/2022,20:06,87599,"19,6"
16/6/2022,20:11,87899,"19,59"
16/6/2022,20:16,88199,"19,59"
16/6/2022,20:21,88499,"19,59"
16/6/2022,20:26,88799,"19,59"
16/6/2022,20:31,89099,"19,59"
16/6/2022,20:36,89399,"19,59"
16/6/2022,20:41,89699,"19,59"
16/6/2022,20:46,89999,"19,59"
16/6/2022,20:51,90299,"19,59"
16/6/2022,20:56,90599,"19,59"
16/6/2022,21:01,90899,"19,59"
16/6/2022,21:06,91199,"19,59"
16/6/2022,21:11,91499,"19,59"
16/6/2022,21:16,91799,"19,59"
16/6/2022,21:21,92099,"19,59"
16/6/2022,21:26,92399,"19,59"
16/6/2022,21:31,92699,"19,59"
16/6/2022,21:36,92999,"19,59"
16/6/2022,21:41,93299,"19,59"
16/6/2022,21:46,93599,"19,59"
16/6/2022,21:51,93899,"19,59"
16/6/2022,21:56,94199,"19,59"
16/6/2022,22:01,94499,"19,59"
16/6/2022,22:06,94799,"19,59"
16/6/2022,22:11,95099,"19,59"
16/6/2022,22:16,95399,"19,59"
16/6/2022,22:21,95699,"19,59"
16/6/2022,22:26,95999,"19,59"
16/6/2022,22:31,96299,"19,59"
16/6/2022,22:36,96599,"19,59"
16/6/2022,22:41,96899,"19,59"
16/6/2022,22:46,97199,"19,59"
16/6/2022,22:51,97499,"19,59"
16/6/2022,22:56,97799,"19,59"
16/6/2022,23:01,98099,"19,59"
16/6/2022,23:06,98399,"19,59"
16/6/2022,23:11,98699,"19,59"
16/6/2022,23:16,98999,"19,59"
16/6/2022,23:21,99299,"19,59"
16/6/2022,23:26,99599,"19,59"
16/6/2022,23:31,99899,"19,59"
16/6/2022,23:36,100199,"19,59"
16/6/2022,23:41,100499,"19,59"
16/6/2022,23:46,100799,"19,59"
16/6/2022,23:51,101099,"19,59"
16/6/2022,23:56,101399,"19,59"
17/6/2022,00:01,101699,"19,59"
17/6/2022,00:06,101999,"19,59"
17/6/2022,00:11,102299,"19,59"
17/6/2022,00:16,102599,"19,59"
17/6/2022,00:21,102899,"19,59"
17/6/2022,00:26,103199,"19,59"
17/6/2022,00:31,103499,"19,59"
17/6/2022,00:36,103799,"19,59"
17/6/2022,00:41,104099,"19,59"
17/6/2022,00:46,104399,"19,59"
17/6/2022,00:51,104699,"19,59"
17/6/2022,00:56,104999,"19,59"
17/6/2022,01:01,105299,"19,59"
17/6/2022,01:06,105599,"19,59"
17/6/2022,01:11,105899,"19,59"
17/6/2022,01:16,106199,"19,59"
17/6/2022,01:21,106499,"19,59"
17/6/2022,01:26,106799,"19,59"
17/6/2022,01:31,107099,"19,59"
17/6/2022,01:36,107399,"19,59"
17/6/2022,01:41,107699,"19,59"
17/6/2022,01:46,107999,"19,59"
17/6/2022,01:51,108299,"19,59"
17/6/2022,01:56,108599,"19,59"
17/6/2022,02:01,108899,"19,59"
17/6/2022,02:06,109199,"19,59"
17/6/2022,02:11,109499,"19,59"
17/6/2022,02:16,109799,"19,59"
17/6/2022,02:21,110099,"19,58"
17/6/2022,02:26,110399,"19,58"
17/6/2022,02:31,110699,"19,58"
17/6/2022,02:36,110999,"19,58"
17/6/2022,02:41,111299,"19,58"
17/6/2022,02:46,111599,"19,58"
17/6/2022,02:51,111899,"19,58"
17/6/2022,02:56,112199,"19,58"
17/6/2022,03:01,112499,"19,58"
17/6/2022,03:06,112799,"19,58"
17/6/2022,03:11,113099,"19,58"
