3406
1525	1 36	1 38	1 6	1 8
1526	1 37	1 39	1 38	1 40
1527	1 37	1 39	1 42	1 44
1528	1 37	1 39	1 44	1 46
1529	1 37	1 39	1 46	1 48
1530	1 37	1 39	1 50	1 52
1531	1 37	1 39	1 52	1 54
1532	1 37	1 39	1 56	1 58
1533	1 37	1 39	1 41	1 43
1534	1 37	1 39	1 43	1 45
1535	1 37	1 39	1 45	1 47
1536	1 37	1 39	1 51	1 53
1537	1 37	1 39	1 53	1 55
1538	1 37	1 39	1 57	1 59
1539	1 37	1 39	1 59	1 61
1540	1 37	1 39	1 58	1 60
1541	1 37	1 39	1 60	1 62
1542	1 37	1 39	1 62	1 64
1543	1 37	1 39	1 66	1 68
1544	1 37	1 39	1 68	1 70
1545	1 37	1 39	1 70	1 72
1546	1 37	1 39	1 2	1 4
1547	1 37	1 39	1 4	1 6
1548	1 37	1 39	1 61	1 63
1549	1 37	1 39	1 65	1 67
1550	1 37	1 39	1 67	1 69
1551	1 37	1 39	1 69	1 71
1552	1 37	1 39	1 1	1 3
1553	1 37	1 39	1 3	1 5
1554	1 37	1 39	1 5	1 7
1555	1 37	1 39	1 7	1 9
1556	1 38	1 40	1 41	1 43
1557	1 38	1 40	1 43	1 45
1558	1 38	1 40	1 45	1 47
1559	1 38	1 40	1 49	1 51
1560	1 38	1 40	1 53	1 55
1561	1 38	1 40	1 42	1 44
1562	1 38	1 40	1 46	1 48
1563	1 38	1 40	1 50	1 52
1564	1 38	1 40	1 52	1 54
1565	1 38	1 40	1 54	1 56
1566	1 38	1 40	1 58	1 60
1567	1 38	1 40	1 60	1 62
1568	1 38	1 40	1 59	1 61
1569	1 38	1 40	1 61	1 63
1570	1 38	1 40	1 65	1 67
1571	1 38	1 40	1 67	1 69
1572	1 38	1 40	1 69	1 71
1573	1 38	1 40	1 71	1 1
1574	1 38	1 40	1 1	1 3
1575	1 38	1 40	1 3	1 5
1576	1 38	1 40	1 5	1 7
1577	1 38	1 40	1 62	1 64
1578	1 38	1 40	1 66	1 68
1579	1 38	1 40	1 68	1 70
1580	1 38	1 40	1 70	1 72
1581	1 38	1 40	1 2	1 4
1582	1 38	1 40	1 4	1 6
1583	1 38	1 40	1 6	1 8
1584	1 39	1 41	1 40	1 42
1585	1 39	1 41	1 48	1 50
1586	1 39	1 41	1 56	1 58
1587	1 39	1 41	1 55	1 57
1588	1 39	1 41	1 64	1 66
1589	1 39	1 41	1 70	1 72
1590	1 39	1 41	1 72	1 2
1591	1 39	1 41	1 4	1 6
1592	1 39	1 41	1 63	1 65
1593	1 39	1 41	1 71	1 1
1594	1 40	1 42	1 47	1 49
1595	1 40	1 42	1 55	1 57
1596	1 40	1 42	1 56	1 58
1597	1 40	1 42	1 63	1 65
1598	1 40	1 42	1 71	1 1
1599	1 40	1 42	1 3	1 5
1600	1 40	1 42	1 7	1 9
1601	1 40	1 42	1 64	1 66
1602	1 40	1 42	1 72	1 2
1603	1 40	1 42	1 8	1 10
1604	1 41	1 43	1 42	1 44
1605	1 41	1 43	1 44	1 46
1606	1 41	1 43	1 46	1 48
1607	1 41	1 43	1 50	1 52
1608	1 41	1 43	1 52	1 54
1609	1 41	1 43	1 54	1 56
1610	1 41	1 43	1 58	1 60
1611	1 41	1 43	1 60	1 62
1612	1 41	1 43	1 45	1 47
1613	1 41	1 43	1 49	1 51
1614	1 41	1 43	1 53	1 55
1615	1 41	1 43	1 57	1 59
1616	1 41	1 43	1 59	1 61
1617	1 41	1 43	1 63	1 65
1618	1 41	1 43	1 66	1 68
1619	1 41	1 43	1 68	1 70
1620	1 41	1 43	1 2	1 4
1621	1 41	1 43	1 4	1 6
1622	1 41	1 43	1 6	1 8
1623	1 41	1 43	1 8	1 10
1624	1 41	1 43	1 65	1 67
1625	1 41	1 43	1 67	1 69
1626	1 41	1 43	1 69	1 71
1627	1 41	1 43	1 1	1 3
1628	1 41	1 43	1 3	1 5
1629	1 41	1 43	1 5	1 7
1630	1 41	1 43	1 7	1 9
1631	1 41	1 43	1 9	1 11
1632	1 41	1 43	1 11	1 13
1633	1 42	1 44	1 43	1 45
1634	1 42	1 44	1 45	1 47
1635	1 42	1 44	1 49	1 51
1636	1 42	1 44	1 51	1 53
1637	1 42	1 44	1 53	1 55
1638	1 42	1 44	1 57	1 59
1639	1 42	1 44	1 59	1 61
1640	1 42	1 44	1 46	1 48
1641	1 42	1 44	1 50	1 52
1642	1 42	1 44	1 54	1 56
1643	1 42	1 44	1 58	1 60
1644	1 42	1 44	1 60	1 62
1645	1 42	1 44	1 65	1 67
1646	1 42	1 44	1 67	1 69
1647	1 42	1 44	1 69	1 71
1648	1 42	1 44	1 1	1 3
1649	1 42	1 44	1 3	1 5
1650	1 42	1 44	1 5	1 7
1651	1 42	1 44	1 7	1 9
1652	1 42	1 44	1 9	1 11
1653	1 42	1 44	1 66	1 68
1654	1 42	1 44	1 68	1 70
1655	1 42	1 44	1 70	1 72
1656	1 42	1 44	1 2	1 4
1657	1 42	1 44	1 4	1 6
1658	1 42	1 44	1 6	1 8
1659	1 42	1 44	1 10	1 12
1660	1 42	1 44	1 12	1 14
1661	1 43	1 45	1 44	1 46
1662	1 43	1 45	1 46	1 48
1663	1 43	1 45	1 50	1 52
1664	1 43	1 45	1 52	1 54
1665	1 43	1 45	1 54	1 56
1666	1 43	1 45	1 58	1 60
1667	1 43	1 45	1 60	1 62
1668	1 43	1 45	1 51	1 53
1669	1 43	1 45	1 57	1 59
1670	1 43	1 45	1 59	1 61
1671	1 43	1 45	1 65	1 67
1672	1 43	1 45	1 66	1 68
1673	1 43	1 45	1 68	1 70
1674	1 43	1 45	1 70	1 72
1675	1 43	1 45	1 2	1 4
1676	1 43	1 45	1 4	1 6
1677	1 43	1 45	1 6	1 8
1678	1 43	1 45	1 10	1 12
1679	1 43	1 45	1 67	1 69
1680	1 43	1 45	1 69	1 71
1681	1 43	1 45	1 1	1 3
1682	1 43	1 45	1 3	1 5
1683	1 43	1 45	1 5	1 7
1684	1 43	1 45	1 7	1 9
1685	1 43	1 45	1 9	1 11
1686	1 43	1 45	1 11	1 13
1687	1 43	1 45	1 13	1 15
1688	1 44	1 46	1 45	1 47
1689	1 44	1 46	1 49	1 51
1690	1 44	1 46	1 51	1 53
1691	1 44	1 46	1 53	1 55
1692	1 44	1 46	1 59	1 61
1693	1 44	1 46	1 61	1 63
1694	1 44	1 46	1 63	1 65
1695	1 44	1 46	1 52	1 54
1696	1 44	1 46	1 54	1 56
1697	1 44	1 46	1 58	1 60
1698	1 44	1 46	1 60	1 62
1699	1 44	1 46	1 62	1 64
1700	1 44	1 46	1 66	1 68
1701	1 44	1 46	1 65	1 67
1702	1 44	1 46	1 67	1 69
1703	1 44	1 46	1 69	1 71
1704	1 44	1 46	1 1	1 3
1705	1 44	1 46	1 3	1 5
1706	1 44	1 46	1 5	1 7
1707	1 44	1 46	1 9	1 11
1708	1 44	1 46	1 11	1 13
1709	1 44	1 46	1 68	1 70
1710	1 44	1 46	1 70	1 72
1711	1 44	1 46	1 2	1 4
1712	1 44	1 46	1 4	1 6
1713	1 44	1 46	1 6	1 8
1714	1 44	1 46	1 8	1 10
1715	1 44	1 46	1 10	1 12
1716	1 44	1 46	1 12	1 14
1717	1 44	1 46	1 14	1 16
1718	1 45	1 47	1 46	1 48
1719	1 45	1 47	1 50	1 52
1720	1 45	1 47	1 52	1 54
1721	1 45	1 47	1 54	1 56
1722	1 45	1 47	1 58	1 60
1723	1 45	1 47	1 60	1 62
1724	1 45	1 47	1 62	1 64
1725	1 45	1 47	1 64	1 66
1726	1 45	1 47	1 49	1 51
1727	1 45	1 47	1 53	1 55
1728	1 45	1 47	1 57	1 59
1729	1 45	1 47	1 59	1 61
1730	1 45	1 47	1 61	1 63
1731	1 45	1 47	1 65	1 67
1732	1 45	1 47	1 67	1 69
1733	1 45	1 47	1 66	1 68
1734	1 45	1 47	1 68	1 70
1735	1 45	1 47	1 70	1 72
1736	1 45	1 47	1 2	1 4
1737	1 45	1 47	1 4	1 6
1738	1 45	1 47	1 6	1 8
1739	1 45	1 47	1 10	1 12
1740	1 45	1 47	1 12	1 14
1741	1 45	1 47	1 69	1 71
1742	1 45	1 47	1 1	1 3
1743	1 45	1 47	1 3	1 5
1744	1 45	1 47	1 5	1 7
1745	1 45	1 47	1 7	1 9
1746	1 45	1 47	1 9	1 11
1747	1 45	1 47	1 11	1 13
1748	1 45	1 47	1 13	1 15
1749	1 45	1 47	1 15	1 17
1750	1 46	1 48	1 49	1 51
1751	1 46	1 48	1 51	1 53
1752	1 46	1 48	1 53	1 55
1753	1 46	1 48	1 57	1 59
1754	1 46	1 48	1 61	1 63
1755	1 46	1 48	1 65	1 67
1756	1 46	1 48	1 50	1 52
1757	1 46	1 48	1 54	1 56
1758	1 46	1 48	1 58	1 60
1759	1 46	1 48	1 60	1 62
1760	1 46	1 48	1 62	1 64
1761	1 46	1 48	1 66	1 68
1762	1 46	1 48	1 68	1 70
1763	1 46	1 48	1 67	1 69
1764	1 46	1 48	1 69	1 71
1765	1 46	1 48	1 1	1 3
1766	1 46	1 48	1 3	1 5
1767	1 46	1 48	1 5	1 7
1768	1 46	1 48	1 9	1 11
1769	1 46	1 48	1 11	1 13
1770	1 46	1 48	1 13	1 15
1771	1 46	1 48	1 70	1 72
1772	1 46	1 48	1 2	1 4
1773	1 46	1 48	1 4	1 6
1774	1 46	1 48	1 6	1 8
1775	1 46	1 48	1 10	1 12
1776	1 46	1 48	1 12	1 14
1777	1 46	1 48	1 14	1 16
1778	1 46	1 48	1 16	1 18
1779	1 47	1 49	1 48	1 50
1780	1 47	1 49	1 56	1 58
1781	1 47	1 49	1 64	1 66
1782	1 47	1 49	1 57	1 59
1783	1 47	1 49	1 63	1 65
1784	1 47	1 49	1 70	1 72
1785	1 47	1 49	1 72	1 2
1786	1 47	1 49	1 4	1 6
1787	1 47	1 49	1 8	1 10
1788	1 47	1 49	1 10	1 12
1789	1 47	1 49	1 71	1 1
1790	1 47	1 49	1 3	1 5
1791	1 47	1 49	1 7	1 9
1792	1 47	1 49	1 9	1 11
1793	1 47	1 49	1 15	1 17
1794	1 48	1 50	1 55	1 57
1795	1 48	1 50	1 63	1 65
1796	1 48	1 50	1 58	1 60
1797	1 48	1 50	1 64	1 66
1798	1 48	1 50	1 71	1 1
1799	1 48	1 50	1 3	1 5
1800	1 48	1 50	1 7	1 9
1801	1 48	1 50	1 9	1 11
1802	1 48	1 50	1 15	1 17
1803	1 48	1 50	1 72	1 2
1804	1 48	1 50	1 8	1 10
1805	1 48	1 50	1 16	1 18
1806	1 49	1 51	1 50	1 52
1807	1 49	1 51	1 52	1 54
1808	1 49	1 51	1 54	1 56
1809	1 49	1 51	1 58	1 60
1810	1 49	1 51	1 60	1 62
1811	1 49	1 51	1 62	1 64
1812	1 49	1 51	1 66	1 68
1813	1 49	1 51	1 68	1 70
1814	1 49	1 51	1 53	1 55
1815	1 49	1 51	1 57	1 59
1816	1 49	1 51	1 59	1 61
1817	1 49	1 51	1 61	1 63
1818	1 49	1 51	1 65	1 67
1819	1 49	1 51	1 67	1 69
1820	1 49	1 51	1 2	1 4
1821	1 49	1 51	1 4	1 6
1822	1 49	1 51	1 6	1 8
1823	1 49	1 51	1 8	1 10
1824	1 49	1 51	1 10	1 12
1825	1 49	1 51	1 12	1 14
1826	1 49	1 51	1 14	1 16
1827	1 49	1 51	1 16	1 18
1828	1 50	1 52	1 51	1 53
1829	1 50	1 52	1 53	1 55
1830	1 50	1 52	1 57	1 59
1831	1 50	1 52	1 59	1 61
1832	1 50	1 52	1 61	1 63
1833	1 50	1 52	1 65	1 67
1834	1 50	1 52	1 67	1 69
1835	1 50	1 52	1 69	1 71
1836	1 50	1 52	1 54	1 56
1837	1 50	1 52	1 58	1 60
1838	1 50	1 52	1 60	1 62
1839	1 50	1 52	1 62	1 64
1840	1 50	1 52	1 66	1 68
1841	1 50	1 52	1 68	1 70
1842	1 50	1 52	1 1	1 3
1843	1 50	1 52	1 3	1 5
1844	1 50	1 52	1 5	1 7
1845	1 50	1 52	1 7	1 9
1846	1 50	1 52	1 9	1 11
1847	1 50	1 52	1 11	1 13
1848	1 50	1 52	1 13	1 15
1849	1 50	1 52	1 15	1 17
1850	1 50	1 52	1 17	1 19
1851	1 51	1 53	1 52	1 54
1852	1 51	1 53	1 54	1 56
1853	1 51	1 53	1 58	1 60
1854	1 51	1 53	1 60	1 62
1855	1 51	1 53	1 62	1 64
1856	1 51	1 53	1 66	1 68
1857	1 51	1 53	1 68	1 70
1858	1 51	1 53	1 70	1 72
1859	1 51	1 53	1 57	1 59
1860	1 51	1 53	1 59	1 61
1861	1 51	1 53	1 65	1 67
1862	1 51	1 53	1 67	1 69
1863	1 51	1 53	1 69	1 71
1864	1 51	1 53	1 1	1 3
1865	1 51	1 53	1 2	1 4
1866	1 51	1 53	1 4	1 6
1867	1 51	1 53	1 6	1 8
1868	1 51	1 53	1 8	1 10
1869	1 51	1 53	1 10	1 12
1870	1 51	1 53	1 12	1 14
1871	1 51	1 53	1 14	1 16
1872	1 51	1 53	1 16	1 18
1873	1 51	1 53	1 18	1 20
1874	1 52	1 54	1 53	1 55
1875	1 52	1 54	1 57	1 59
1876	1 52	1 54	1 59	1 61
1877	1 52	1 54	1 61	1 63
1878	1 52	1 54	1 65	1 67
1879	1 52	1 54	1 67	1 69
1880	1 52	1 54	1 69	1 71
1881	1 52	1 54	1 60	1 62
1882	1 52	1 54	1 66	1 68
1883	1 52	1 54	1 68	1 70
1884	1 52	1 54	1 70	1 72
1885	1 52	1 54	1 2	1 4
1886	1 53	1 55	1 54	1 56
1887	1 53	1 55	1 58	1 60
1888	1 53	1 55	1 60	1 62
1889	1 53	1 55	1 62	1 64
1890	1 53	1 55	1 66	1 68
1891	1 53	1 55	1 68	1 70
1892	1 53	1 55	1 70	1 72
1893	1 53	1 55	1 57	1 59
1894	1 53	1 55	1 61	1 63
1895	1 53	1 55	1 67	1 69
1896	1 53	1 55	1 69	1 71
1897	1 53	1 55	1 1	1 3
1898	1 53	1 55	1 3	1 5
1899	1 54	1 56	1 57	1 59
1900	1 54	1 56	1 59	1 61
1901	1 54	1 56	1 61	1 63
1902	1 54	1 56	1 67	1 69
1903	1 54	1 56	1 69	1 71
1904	1 54	1 56	1 1	1 3
1905	1 54	1 56	1 58	1 60
1906	1 54	1 56	1 62	1 64
1907	1 54	1 56	1 68	1 70
1908	1 54	1 56	1 70	1 72
1909	1 54	1 56	1 2	1 4
1910	1 54	1 56	1 4	1 6
1911	1 55	1 57	1 58	1 60
1912	1 55	1 57	1 60	1 62
1913	1 55	1 57	1 70	1 72
1914	1 55	1 57	1 72	1 2
1915	1 55	1 57	1 59	1 61
1916	1 55	1 57	1 61	1 63
1917	1 55	1 57	1 67	1 69
1918	1 55	1 57	1 69	1 71
1919	1 55	1 57	1 71	1 1
1920	1 55	1 57	1 1	1 3
1921	1 55	1 57	1 3	1 5
1922	1 55	1 57	1 5	1 7
1923	1 56	1 58	1 57	1 59
1924	1 56	1 58	1 59	1 61
1925	1 56	1 58	1 61	1 63
1926	1 56	1 58	1 65	1 67
1927	1 56	1 58	1 67	1 69
1928	1 56	1 58	1 69	1 71
1929	1 56	1 58	1 71	1 1
1930	1 56	1 58	1 1	1 3
1931	1 56	1 58	1 3	1 5
1932	1 56	1 58	1 60	1 62
1933	1 56	1 58	1 62	1 64
1934	1 56	1 58	1 66	1 68
1935	1 56	1 58	1 68	1 70
1936	1 56	1 58	1 70	1 72
1937	1 56	1 58	1 2	1 4
1938	1 56	1 58	1 4	1 6
1939	1 56	1 58	1 6	1 8
1940	1 57	1 59	1 58	1 60
1941	1 57	1 59	1 60	1 62
1942	1 57	1 59	1 62	1 64
1943	1 57	1 59	1 66	1 68
1944	1 57	1 59	1 68	1 70
1945	1 57	1 59	1 70	1 72
1946	1 57	1 59	1 2	1 4
1947	1 57	1 59	1 4	1 6
1948	1 57	1 59	1 61	1 63
1949	1 57	1 59	1 65	1 67
1950	1 57	1 59	1 69	1 71
1951	1 57	1 59	1 1	1 3
1952	1 57	1 59	1 5	1 7
1953	1 58	1 60	1 59	1 61
1954	1 58	1 60	1 61	1 63
1955	1 58	1 60	1 65	1 67
1956	1 58	1 60	1 67	1 69
1957	1 58	1 60	1 69	1 71
1958	1 58	1 60	1 1	1 3
1959	1 58	1 60	1 3	1 5
1960	1 58	1 60	1 5	1 7
1961	1 58	1 60	1 62	1 64
1962	1 58	1 60	1 66	1 68
1963	1 58	1 60	1 70	1 72
1964	1 58	1 60	1 2	1 4
1965	1 58	1 60	1 4	1 6
1966	1 58	1 60	1 6	1 8
1967	1 58	1 60	1 8	1 10
1968	1 59	1 61	1 60	1 62
1969	1 59	1 61	1 62	1 64
1970	1 59	1 61	1 66	1 68
1971	1 59	1 61	1 68	1 70
1972	1 59	1 61	1 70	1 72
1973	1 59	1 61	1 2	1 4
1974	1 59	1 61	1 4	1 6
1975	1 59	1 61	1 6	1 8
1976	1 59	1 61	1 67	1 69
1977	1 59	1 61	1 1	1 3
1978	1 59	1 61	1 3	1 5
1979	1 59	1 61	1 5	1 7
1980	1 59	1 61	1 7	1 9
1981	1 59	1 61	1 9	1 11
1982	1 60	1 62	1 61	1 63
1983	1 60	1 62	1 65	1 67
1984	1 60	1 62	1 67	1 69
1985	1 60	1 62	1 69	1 71
1986	1 60	1 62	1 1	1 3
1987	1 60	1 62	1 3	1 5
1988	1 60	1 62	1 5	1 7
1989	1 60	1 62	1 7	1 9
1990	1 60	1 62	1 68	1 70
1991	1 60	1 62	1 70	1 72
1992	1 60	1 62	1 2	1 4
1993	1 60	1 62	1 4	1 6
1994	1 60	1 62	1 6	1 8
1995	1 60	1 62	1 8	1 10
1996	1 60	1 62	1 10	1 12
1997	1 61	1 63	1 62	1 64
1998	1 61	1 63	1 66	1 68
1999	1 61	1 63	1 68	1 70
2000	1 61	1 63	1 70	1 72
2001	1 61	1 63	1 2	1 4
2002	1 61	1 63	1 4	1 6
2003	1 61	1 63	1 6	1 8
2004	1 61	1 63	1 8	1 10
2005	1 61	1 63	1 65	1 67
2006	1 61	1 63	1 67	1 69
2007	1 61	1 63	1 69	1 71
2008	1 61	1 63	1 1	1 3
2009	1 61	1 63	1 3	1 5
2010	1 61	1 63	1 5	1 7
2011	1 61	1 63	1 7	1 9
2012	1 61	1 63	1 9	1 11
2013	1 61	1 63	1 11	1 13
2014	1 62	1 64	1 65	1 67
2015	1 62	1 64	1 67	1 69
2016	1 62	1 64	1 69	1 71
2017	1 62	1 64	1 1	1 3
2018	1 62	1 64	1 3	1 5
2019	1 62	1 64	1 5	1 7
2020	1 62	1 64	1 7	1 9
2021	1 62	1 64	1 9	1 11
2022	1 62	1 64	1 66	1 68
2023	1 62	1 64	1 68	1 70
2024	1 62	1 64	1 70	1 72
2025	1 62	1 64	1 2	1 4
2026	1 62	1 64	1 4	1 6
2027	1 62	1 64	1 6	1 8
2028	1 62	1 64	1 8	1 10
2029	1 62	1 64	1 10	1 12
2030	1 62	1 64	1 12	1 14
2031	1 63	1 65	1 66	1 68
2032	1 63	1 65	1 68	1 70
2033	1 63	1 65	1 70	1 72
2034	1 63	1 65	1 2	1 4
2035	1 63	1 65	1 4	1 6
2036	1 63	1 65	1 6	1 8
2037	1 63	1 65	1 8	1 10
2038	1 63	1 65	1 10	1 12
2039	1 63	1 65	1 67	1 69
2040	1 63	1 65	1 69	1 71
2041	1 63	1 65	1 1	1 3
2042	1 63	1 65	1 3	1 5
2043	1 63	1 65	1 5	1 7
2044	1 63	1 65	1 7	1 9
2045	1 63	1 65	1 9	1 11
2046	1 63	1 65	1 11	1 13
2047	1 63	1 65	1 13	1 15
2048	1 64	1 66	1 65	1 67
2049	1 64	1 66	1 67	1 69
2050	1 64	1 66	1 69	1 71
2051	1 64	1 66	1 1	1 3
2052	1 64	1 66	1 3	1 5
2053	1 64	1 66	1 5	1 7
2054	1 64	1 66	1 7	1 9
2055	1 64	1 66	1 9	1 11
2056	1 64	1 66	1 11	1 13
2057	1 64	1 66	1 68	1 70
2058	1 64	1 66	1 70	1 72
2059	1 64	1 66	1 2	1 4
2060	1 64	1 66	1 4	1 6
2061	1 64	1 66	1 6	1 8
2062	1 64	1 66	1 8	1 10
2063	1 64	1 66	1 10	1 12
2064	1 64	1 66	1 12	1 14
2065	1 64	1 66	1 14	1 16
2066	1 65	1 67	1 66	1 68
2067	1 65	1 67	1 68	1 70
2068	1 65	1 67	1 70	1 72
2069	1 65	1 67	1 2	1 4
2070	1 65	1 67	1 4	1 6
2071	1 65	1 67	1 6	1 8
2072	1 65	1 67	1 8	1 10
2073	1 65	1 67	1 10	1 12
2074	1 65	1 67	1 12	1 14
2075	1 65	1 67	1 69	1 71
2076	1 65	1 67	1 1	1 3
2077	1 65	1 67	1 3	1 5
2078	1 65	1 67	1 5	1 7
2079	1 65	1 67	1 7	1 9
2080	1 65	1 67	1 9	1 11
2081	1 65	1 67	1 11	1 13
2082	1 65	1 67	1 13	1 15
2083	1 65	1 67	1 15	1 17
2084	1 66	1 68	1 67	1 69
2085	1 66	1 68	1 69	1 71
2086	1 66	1 68	1 1	1 3
2087	1 66	1 68	1 3	1 5
2088	1 66	1 68	1 5	1 7
2089	1 66	1 68	1 7	1 9
2090	1 66	1 68	1 9	1 11
2091	1 66	1 68	1 11	1 13
2092	1 66	1 68	1 13	1 15
2093	1 66	1 68	1 2	1 4
2094	1 66	1 68	1 4	1 6
2095	1 66	1 68	1 6	1 8
2096	1 66	1 68	1 8	1 10
2097	1 66	1 68	1 10	1 12
2098	1 66	1 68	1 12	1 14
2099	1 66	1 68	1 14	1 16
2100	1 66	1 68	1 16	1 18
2101	1 67	1 69	1 68	1 70
2102	1 67	1 69	1 70	1 72
2103	1 67	1 69	1 2	1 4
2104	1 67	1 69	1 4	1 6
2105	1 67	1 69	1 6	1 8
2106	1 67	1 69	1 8	1 10
2107	1 67	1 69	1 10	1 12
2108	1 67	1 69	1 12	1 14
2109	1 67	1 69	1 14	1 16
2110	1 67	1 69	1 1	1 3
2111	1 67	1 69	1 3	1 5
2112	1 67	1 69	1 5	1 7
2113	1 67	1 69	1 7	1 9
2114	1 67	1 69	1 9	1 11
2115	1 67	1 69	1 11	1 13
2116	1 67	1 69	1 13	1 15
2117	1 67	1 69	1 15	1 17
2118	1 67	1 69	1 17	1 19
2119	1 68	1 70	1 69	1 71
2120	1 68	1 70	1 1	1 3
2121	1 68	1 70	1 3	1 5
2122	1 68	1 70	1 5	1 7
2123	1 68	1 70	1 7	1 9
2124	1 68	1 70	1 9	1 11
2125	1 68	1 70	1 11	1 13
2126	1 68	1 70	1 13	1 15
2127	1 68	1 70	1 15	1 17
2128	1 68	1 70	1 2	1 4
2129	1 68	1 70	1 4	1 6
2130	1 68	1 70	1 6	1 8
2131	1 68	1 70	1 8	1 10
2132	1 68	1 70	1 10	1 12
2133	1 68	1 70	1 12	1 14
2134	1 68	1 70	1 14	1 16
2135	1 68	1 70	1 16	1 18
2136	1 68	1 70	1 18	1 20
2137	1 69	1 71	1 70	1 72
2138	1 69	1 71	1 2	1 4
2139	1 69	1 71	1 4	1 6
2140	1 69	1 71	1 6	1 8
2141	1 69	1 71	1 10	1 12
2142	1 69	1 71	1 12	1 14
2143	1 69	1 71	1 14	1 16
2144	1 69	1 71	1 16	1 18
2145	1 70	1 72	1 1	1 3
2146	1 70	1 72	1 3	1 5
2147	1 70	1 72	1 5	1 7
2148	1 70	1 72	1 7	1 9
2149	1 70	1 72	1 9	1 11
2150	1 70	1 72	1 11	1 13
2151	1 70	1 72	1 13	1 15
2152	1 70	1 72	1 15	1 17
2153	1 70	1 72	1 17	1 19
2154	1 71	1 1	1 72	1 2
2155	1 9	1 11	1 1	1 3
2156	1 9	1 11	1 3	1 5
2157	1 9	1 11	1 5	1 7
2158	1 12	1 14	1 1	1 3
2159	1 12	1 14	1 3	1 5
2160	1 12	1 14	1 5	1 7
2161	1 12	1 14	1 9	1 11
2162	1 12	1 14	1 11	1 13
2163	1 29	1 31	1 1	1 3
2164	1 29	1 31	1 3	1 5
2165	1 29	1 31	1 5	1 7
2166	1 29	1 31	1 11	1 13
2167	1 29	1 31	1 13	1 15
2168	1 29	1 31	1 17	1 19
2169	1 29	1 31	1 19	1 21
2170	1 32	1 34	1 7	1 9
2171	1 32	1 34	1 15	1 17
2172	1 49	1 51	1 1	1 3
2173	1 49	1 51	1 3	1 5
2174	1 49	1 51	1 5	1 7
2175	1 49	1 51	1 7	1 9
2176	1 49	1 51	1 9	1 11
2177	1 49	1 51	1 11	1 13
2178	1 49	1 51	1 13	1 15
2179	1 49	1 51	1 15	1 17
2180	1 49	1 51	1 17	1 19
2181	1 49	1 51	1 19	1 21
2182	1 52	1 54	1 1	1 3
2183	1 52	1 54	1 3	1 5
2184	1 52	1 54	1 5	1 7
2185	1 52	1 54	1 7	1 9
2186	1 52	1 54	1 9	1 11
2187	1 52	1 54	1 11	1 13
2188	1 52	1 54	1 13	1 15
2189	1 52	1 54	1 15	1 17
2190	1 52	1 54	1 17	1 19
2191	1 52	1 54	1 19	1 21
2192	1 69	1 71	1 1	1 3
2193	1 69	1 71	1 3	1 5
2194	1 69	1 71	1 5	1 7
2195	1 69	1 71	1 7	1 9
2196	1 69	1 71	1 9	1 11
2197	1 69	1 71	1 11	1 13
2198	1 69	1 71	1 13	1 15
2199	1 69	1 71	1 15	1 17
2200	1 69	1 71	1 17	1 19
2201	1 69	1 71	1 19	1 21
2202	1 10	1 12	1 2	1 4
2203	1 10	1 12	1 6	1 8
2204	1 13	1 15	1 2	1 4
2205	1 13	1 15	1 4	1 6
2206	1 13	1 15	1 6	1 8
2207	1 13	1 15	1 10	1 12
2208	1 13	1 15	1 12	1 14
2209	1 30	1 32	1 2	1 4
2210	1 30	1 32	1 4	1 6
2211	1 30	1 32	1 6	1 8
2212	1 30	1 32	1 12	1 14
2213	1 30	1 32	1 14	1 16
2214	1 30	1 32	1 18	1 20
2215	1 33	1 35	1 2	1 4
2216	1 33	1 35	1 4	1 6
2217	1 33	1 35	1 8	1 10
2218	1 33	1 35	1 10	1 12
2219	1 33	1 35	1 12	1 14
2220	1 33	1 35	1 18	1 20
2221	1 50	1 52	1 2	1 4
2222	1 50	1 52	1 4	1 6
2223	1 50	1 52	1 6	1 8
2224	1 50	1 52	1 10	1 12
2225	1 50	1 52	1 12	1 14
2226	1 50	1 52	1 14	1 16
2227	1 50	1 52	1 16	1 18
2228	1 50	1 52	1 18	1 20
2229	1 50	1 52	1 20	1 22
2230	1 53	1 55	1 2	1 4
2231	1 53	1 55	1 4	1 6
2232	1 53	1 55	1 6	1 8
2233	1 53	1 55	1 8	1 10
2234	1 53	1 55	1 10	1 12
2235	1 53	1 55	1 12	1 14
2236	1 53	1 55	1 14	1 16
2237	1 53	1 55	1 16	1 18
2238	1 53	1 55	1 18	1 20
2239	1 53	1 55	1 20	1 22
2240	1 70	1 72	1 2	1 4
2241	1 70	1 72	1 4	1 6
2242	1 70	1 72	1 6	1 8
2243	1 70	1 72	1 8	1 10
2244	1 70	1 72	1 10	1 12
2245	1 70	1 72	1 12	1 14
2246	1 70	1 72	1 14	1 16
2247	1 70	1 72	1 16	1 18
2248	1 70	1 72	1 18	1 20
2249	1 70	1 72	1 20	1 22
2250	1 11	1 13	1 3	1 5
2251	1 11	1 13	1 5	1 7
2252	1 14	1 16	1 3	1 5
2253	1 14	1 16	1 5	1 7
2254	1 14	1 16	1 9	1 11
2255	1 14	1 16	1 11	1 13
2256	1 14	1 16	1 13	1 15
2257	1 31	1 33	1 15	1 17
2258	1 34	1 36	1 3	1 5
2259	1 34	1 36	1 5	1 7
2260	1 34	1 36	1 9	1 11
