index,resist,a,b,m,n,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
17.0,-60.08003866,1 72,1 65,1 71,1 17,,,,7.507776979070689,-451.067531153225,0,,,-60.08003866,
18.0,-96.54071355,1 72,1 65,1 71,1 18,,,,7.506283654414926,-724.6619801059186,0,,,-96.54071355,
19.0,-140.406187,1 72,1 65,1 71,1 19,,,,7.504683382876283,-1053.70397843192,0,,,-140.406187,
20.0,-205.8621078,1 72,1 65,1 71,1 20,,,,7.502965695025903,-1544.5763327291243,0,,,-205.8621078,
21.0,-279.2240893,1 72,1 65,1 71,1 21,,,,7.501118807202419,-2094.493067672198,0,,,-279.2240893,
22.0,-358.8149357,1 72,1 65,1 71,1 22,,,,7.499129418283731,-2690.799640027455,0,,,-358.8149357,
23.0,-485.6507913,1 72,1 65,1 71,1 23,,,,7.496982468793824,-3640.915468331948,0,,,-485.6507913,
24.0,-613.9865879,1 72,1 65,1 71,1 24,,,,7.494660854142906,-4601.621245302903,0,,,-613.9865879,
25.0,-6.378672593,1 72,1 65,1 71,1 25,,,,7.492145081731756,-47.7899404956221,0,,,-6.378672593,
26.0,-42.32496002,1 72,1 65,1 71,1 26,,,,7.489412858987701,-316.98909982992836,0,,,-42.32496002,
27.0,-87.31565622,1 72,1 65,1 71,1 27,,,,7.486438595944928,-653.6832987556668,0,,,-87.31565622,
28.0,-141.377557,1 72,1 65,1 71,1 28,,,,7.48319280146925,-1057.9555168317086,0,,,-141.377557,
29.0,-207.3240459,1 72,1 65,1 71,1 29,,,,7.47964134628904,-1550.7095057935667,0,,,-207.3240459,
30.0,-268.1570444,1 72,1 65,1 71,1 30,,,,7.475744558117355,-2004.673565394134,0,,,-268.1570444,
31.0,-342.0130727,1 72,1 65,1 71,1 31,,,,7.471456103615104,-2555.335659540571,0,,,-342.0130727,
32.0,-412.0431652,1 72,1 65,1 71,1 32,,,,7.466721597728649,-3076.6116007953137,0,,,-412.0431652,
33.0,-19.40466942,1 72,1 65,1 71,1 35,,,,7.461476861569028,-144.7874918837261,0,,,-19.40466942,
34.0,-74.63303233,1 72,1 65,1 71,1 36,,,,7.455645723351854,-556.4374483119452,0,,,-74.63303233,
35.0,-134.0253695,1 72,1 65,1 71,1 37,,,,7.449137219852086,-998.3733683468787,0,,,-134.0253695,
36.0,-188.1719989,1 72,1 65,1 71,1 38,,,,7.441842003676811,-1400.3462853298468,0,,,-188.1719989,
37.0,-235.5168074,1 72,1 65,1 71,1 39,,,,7.433627687367397,-1750.7442603290147,0,,,-235.5168074,
38.0,-282.1251574,1 72,1 65,1 71,1 40,,,,7.424332748089664,-2094.5910451447708,0,,,-282.1251574,
39.0,179.4305327,1 72,1 65,1 71,1 41,,,,7.413758459586104,1330.254629712666,0,,,179.4305327,
40.0,-4.743824335,1 72,1 65,1 71,1 44,,,,7.4016580843738575,-35.11216574000219,0,,,-4.743824335,
41.0,-64.33471271,1 72,1 65,1 71,1 45,,,,7.387722205559858,-475.2869856759811,0,,,-64.33471271,
42.0,-121.65153,1 72,1 65,1 71,1 46,,,,7.371558532546507,-896.7613739688373,0,,,-121.65153,
43.0,-158.8742997,1 72,1 65,1 71,1 47,,,,7.352663657337813,-1168.1492894891858,0,,,-158.8742997,
44.0,-191.0680858,1 72,1 65,1 71,1 48,,,,7.330382858376184,-1400.60222093107,0,,,-191.0680858,
45.0,333.793488,1 72,1 65,1 71,1 49,,,,7.303851772876419,2437.978159103404,0,,,333.793488,
46.0,254.3859502,1 72,1 65,1 71,1 50,,,,7.271909898664698,1849.8717093406049,0,,,254.3859502,
47.0,158.7810561,1 72,1 65,1 71,1 51,,,,7.232969132683476,1148.4584776261834,0,,,158.7810561,
48.0,-54.35114225,1 72,1 65,1 71,1 54,,,,7.184808310900424,-390.5025385447312,0,,,-54.35114225,
49.0,-99.36125606,1 72,1 65,1 71,1 55,,,,7.1242416081406335,-707.8735946597677,0,,,-99.36125606,
50.0,-124.3745822,1 72,1 65,1 71,1 56,,,,7.0465629613229,-876.4133242605305,0,,,-124.3745822,
51.0,569.4390375,1 72,1 65,1 71,1 57,,,,6.944573234251121,3954.511098360221,0,,,569.4390375,
52.0,425.0886837,1 72,1 65,1 71,1 58,,,,6.806784082777885,2893.486885978163,0,,,425.0886837,
53.0,274.6013311,1 72,1 65,1 71,1 59,,,,6.613879270715354,1816.1800514731333,0,,,274.6013311,
54.0,153.1318773,1 72,1 65,1 71,1 60,,,,6.331148553799277,969.5006635084635,0,,,153.1318773,
55.0,72.61253447,1 72,1 65,1 71,1 61,,,,5.8904862254808625,427.72313409278934,0,,,72.61253447,
56.0,-42.33442628,1 72,1 65,1 71,1 63,,,,5.140787978601479,-217.63230970121455,0,,,-42.33442628,
57.0,-67.65003873,1 72,1 65,1 71,1 64,,,,3.677962131031953,-248.81428061178497,0,,,-67.65003873,
58.0,578.2834501,1 72,1 65,1 71,1 66,,,,3.7699111843077517,2180.0772462320638,0,,,578.2834501,
59.0,372.9907647,1 72,1 65,1 71,1 67,,,,5.543987035746694,2067.855963950046,0,,,372.9907647,
60.0,226.1639817,1 72,1 65,1 71,1 68,,,,6.854383971468639,1550.2147710880065,0,,,226.1639817,
61.0,126.2809534,1 72,1 65,1 71,1 69,,,,8.377580409572781,1057.9288413060133,0,,,126.2809534,
62.0,47.9497569,1 72,1 65,1 71,1 70,,,,11.780972450961722,564.8947650692116,0,,,47.9497569,
