index,resist,a,b,m,n,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
29.0,-336.3263987,1 72,1 65,1 71,1 30,,,,7.496982468793824,-2521.433114846462,0,,,-336.3263987,
30.0,-378.1712856,1 72,1 65,1 71,1 31,,,,7.494660854142906,-2834.2655303472166,0,,,-378.1712856,
31.0,-405.1696203,1 72,1 65,1 71,1 32,,,,7.492145081731756,-3035.589577997768,0,,,-405.1696203,
32.0,12.19751001,1 72,1 65,1 71,1 33,,,,7.489412858987701,91.3521883165252,0,,,12.19751001,
33.0,-30.49847698,1 72,1 65,1 71,1 34,,,,7.486438595944928,-228.3249751806099,0,,,-30.49847698,
34.0,-82.69242143,1 72,1 65,1 71,1 35,,,,7.48319280146925,-618.8033327810375,0,,,-82.69242143,
35.0,-138.7784591,1 72,1 65,1 71,1 36,,,,7.47964134628904,-1038.0131006586423,0,,,-138.7784591,
36.0,-191.5199932,1 72,1 65,1 71,1 37,,,,7.475744558117355,-1431.7545469355728,0,,,-191.5199932,
37.0,-235.1192183,1 72,1 65,1 71,1 38,,,,7.471456103615104,-1756.6829186447471,0,,,-235.1192183,
38.0,-273.4924827,1 72,1 65,1 71,1 39,,,,7.466721597728649,-2042.092227392519,0,,,-273.4924827,
39.0,-302.2543144,1 72,1 65,1 71,1 40,,,,7.461476861569028,-2255.2635732050103,0,,,-302.2543144,
40.0,113.8876926,1 72,1 65,1 71,1 41,,,,7.455645723351854,849.1062882756005,0,,,113.8876926,
41.0,64.80714182,1 72,1 65,1 71,1 42,,,,7.449137219852086,482.75729224359463,0,,,64.80714182,
42.0,2.765286486,1 72,1 65,1 71,1 43,,,,7.441842003676811,20.578825123714648,0,,,2.765286486,
43.0,-55.86034828,1 72,1 65,1 71,1 44,,,,7.433627687367397,-415.2450316001937,0,,,-55.86034828,
44.0,-111.8548759,1 72,1 65,1 71,1 45,,,,7.424332748089664,-830.4478181778753,0,,,-111.8548759,
45.0,-158.5949929,1 72,1 65,1 71,1 46,,,,7.413758459586104,-1175.784970260373,0,,,-158.5949929,
46.0,-187.0089845,1 72,1 65,1 71,1 47,,,,7.4016580843738575,-1384.1765619749704,0,,,-187.0089845,
47.0,-207.1897561,1 72,1 65,1 71,1 48,,,,7.387722205559858,-1530.660361904501,0,,,-207.1897561,
48.0,249.2771715,1 72,1 65,1 71,1 49,,,,7.371558532546507,1837.561260539884,0,,,249.2771715,
49.0,177.9006838,1 72,1 65,1 71,1 50,,,,7.352663657337813,1308.043892391806,0,,,177.9006838,
50.0,99.25972789,1 72,1 65,1 71,1 51,,,,7.330382858376184,727.6118078519404,0,,,99.25972789,
51.0,23.70781156,1 72,1 65,1 71,1 52,,,,7.303851772876419,173.15834149352605,0,,,23.70781156,
52.0,-35.25595028,1 72,1 65,1 71,1 53,,,,7.271909898664698,-256.37809382796246,0,,,-35.25595028,
53.0,-84.1202054,1 72,1 65,1 71,1 54,,,,7.232969132683476,-608.4388490931939,0,,,-84.1202054,
54.0,-119.6666551,1 72,1 65,1 71,1 55,,,,7.184808310900424,-859.7819781001346,0,,,-119.6666551,
55.0,-135.7267173,1 72,1 65,1 71,1 56,,,,7.1242416081406335,-966.9499267250011,0,,,-135.7267173,
56.0,434.4605406,1 72,1 65,1 71,1 57,,,,7.0465629613229,3061.453553548284,0,,,434.4605406,
57.0,312.503816,1 72,1 65,1 71,1 58,,,,6.944573234251121,2170.205636194937,0,,,312.503816,
58.0,184.1779097,1 72,1 65,1 71,1 59,,,,6.806784082777885,1253.6592641452626,0,,,184.1779097,
59.0,94.13027288,1 72,1 65,1 71,1 60,,,,6.613879270715354,622.5662605478117,0,,,94.13027288,
60.0,32.98979769,1 72,1 65,1 71,1 61,,,,6.331148553799277,208.86330993517427,0,,,32.98979769,
61.0,-19.38453268,1 72,1 65,1 71,1 62,,,,5.8904862254808625,-114.18432273892363,0,,,-19.38453268,
62.0,-53.58470075,1 72,1 65,1 71,1 63,,,,5.140787978601479,-275.46758545255767,0,,,-53.58470075,
63.0,-76.69773001,1 72,1 65,1 71,1 64,,,,3.677962131031953,-282.091346512893,0,,,-76.69773001,
64.0,406.6709794,1 72,1 65,1 71,1 66,,,,3.7699111843077517,1533.1134735734474,0,,,406.6709794,
65.0,254.264884,1 72,1 65,1 71,1 67,,,,5.543987035746694,1409.641220541637,0,,,254.264884,
66.0,137.8508065,1 72,1 65,1 71,1 68,,,,6.854383971468639,944.8823585276249,0,,,137.8508065,
67.0,75.39155948,1 72,1 65,1 71,1 69,,,,8.377580409572781,631.598851746789,0,,,75.39155948,
68.0,28.61962811,1 72,1 65,1 71,1 70,,,,11.780972450961722,337.16705032067966,0,,,28.61962811,
