index,resist,a,b,m,n,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
25.0,-15.9329577,1 72,1 65,1 71,1 25,,,,7.506283654414926,-119.59729994999442,0,,,-15.9329577,
26.0,-53.96983769,1 72,1 65,1 71,1 26,,,,7.504683382876283,-405.02654408867306,0,,,-53.96983769,
27.0,-101.6604804,1 72,1 65,1 71,1 27,,,,7.502965695025903,-762.7550969810532,0,,,-101.6604804,
28.0,-158.7761668,1 72,1 65,1 71,1 28,,,,7.501118807202419,-1190.9988909189883,0,,,-158.7761668,
29.0,-222.5547227,1 72,1 65,1 71,1 29,,,,7.499129418283731,-1668.9666681775482,0,,,-222.5547227,
30.0,-294.1162152,1 72,1 65,1 71,1 30,,,,7.496982468793824,-2204.984109142392,0,,,-294.1162152,
31.0,-376.6384767,1 72,1 65,1 71,1 31,,,,7.494660854142906,-2822.7776474875054,0,,,-376.6384767,
32.0,-440.552958,1 72,1 65,1 71,1 32,,,,7.492145081731756,-3300.686677522077,0,,,-440.552958,
33.0,59.50378981,1 72,1 65,1 71,1 33,,,,7.489412858987701,445.64844856151535,0,,,59.50378981,
34.0,20.83642387,1 72,1 65,1 71,1 34,,,,7.486438595944928,155.9906078618362,0,,,20.83642387,
35.0,-29.85654963,1 72,1 65,1 71,1 35,,,,7.48319280146925,-223.4223172679254,0,,,-29.85654963,
36.0,-86.13811904,1 72,1 65,1 71,1 36,,,,7.47964134628904,-644.2822366631513,0,,,-86.13811904,
37.0,-143.2613447,1 72,1 65,1 71,1 37,,,,7.475744558117355,-1070.9852180295995,0,,,-143.2613447,
38.0,-195.3701293,1 72,1 65,1 71,1 38,,,,7.471456103615104,-1459.699345022557,0,,,-195.3701293,
39.0,-256.3414994,1 72,1 65,1 71,1 39,,,,7.466721597728649,-1914.0306099641255,0,,,-256.3414994,
40.0,-304.625161,1 72,1 65,1 71,1 40,,,,7.461476861569028,-2272.95359025324,0,,,-304.625161,
41.0,151.5257313,1 72,1 65,1 71,1 41,,,,7.455645723351854,1129.722170544607,0,,,151.5257313,
42.0,106.8317131,1 72,1 65,1 71,1 42,,,,7.449137219852086,795.8040903137697,0,,,106.8317131,
43.0,46.81465878,1 72,1 65,1 71,1 43,,,,7.441842003676811,348.38729409680144,0,,,46.81465878,
44.0,-15.57159839,1 72,1 65,1 71,1 44,,,,7.433627687367397,-115.75346492846958,0,,,-15.57159839,
45.0,-73.93395576,1 72,1 65,1 71,1 45,,,,7.424332748089664,-548.9102889447804,0,,,-73.93395576,
46.0,-124.7289632,1 72,1 65,1 71,1 46,,,,7.413758459586104,-924.7104060794038,0,,,-124.7289632,
47.0,-164.0543612,1 72,1 65,1 71,1 47,,,,7.4016580843738575,-1214.274288852769,0,,,-164.0543612,
48.0,-198.4507734,1 72,1 65,1 71,1 48,,,,7.387722205559858,-1466.0991853577077,0,,,-198.4507734,
49.0,267.2118479,1 72,1 65,1 71,1 49,,,,7.371558532546507,1969.7677773847645,0,,,267.2118479,
50.0,210.4183409,1 72,1 65,1 71,1 50,,,,7.352663657337813,1547.1352879727488,0,,,210.4183409,
51.0,132.7981215,1 72,1 65,1 71,1 51,,,,7.330382858376184,973.4610734681578,0,,,132.7981215,
52.0,54.55568061,1 72,1 65,1 71,1 52,,,,7.303851772876419,398.46660454382817,0,,,54.55568061,
53.0,-6.688694034,1 72,1 65,1 71,1 53,,,,7.271909898664698,-48.63958035498411,0,,,-6.688694034,
54.0,-60.13123294,1 72,1 65,1 71,1 54,,,,7.232969132683476,-434.92735176521984,0,,,-60.13123294,
55.0,-99.8863836,1 72,1 65,1 71,1 55,,,,7.184808310900424,-717.6645190350678,0,,,-99.8863836,
56.0,-126.3472889,1 72,1 65,1 71,1 56,,,,7.1242416081406335,-900.1286126571451,0,,,-126.3472889,
57.0,433.3125245,1 72,1 65,1 71,1 57,,,,7.0465629613229,3053.3639858190218,0,,,433.3125245,
58.0,332.0038907,1 72,1 65,1 71,1 58,,,,6.944573234251121,2305.6253330224545,0,,,332.0038907,
59.0,223.3205629,1 72,1 65,1 71,1 59,,,,6.806784082777885,1520.0948529047175,0,,,223.3205629,
60.0,117.4487055,1 72,1 65,1 71,1 60,,,,6.613879270715354,776.7915586788024,0,,,117.4487055,
61.0,50.01785492,1 72,1 65,1 71,1 61,,,,6.331148553799277,316.67046984090007,0,,,50.01785492,
62.0,-8.073046107,1 72,1 65,1 71,1 62,,,,5.8904862254808625,-47.5541668909554,0,,,-8.073046107,
63.0,-41.07124415,1 72,1 65,1 71,1 63,,,,5.140787978601479,-211.13855819252632,0,,,-41.07124415,
64.0,-67.14682628,1 72,1 65,1 71,1 64,,,,3.677962131031953,-246.96348427682113,0,,,-67.14682628,
65.0,447.2485916,1 72,1 65,1 71,1 66,,,,3.7699111843077517,1686.08746763873,0,,,447.2485916,
66.0,283.5514191,1 72,1 65,1 71,1 67,,,,5.543987035746694,1572.0053914579773,0,,,283.5514191,
67.0,172.1181126,1 72,1 65,1 71,1 68,,,,6.854383971468639,1179.7636322048743,0,,,172.1181126,
68.0,91.57093535,1 72,1 65,1 71,1 69,,,,8.377580409572781,767.1428740744157,0,,,91.57093535,
69.0,32.62098868,1 72,1 65,1 71,1 70,,,,11.780972450961722,384.3069689622142,0,,,32.62098868,
