index,resist,a,b,m,n,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
50.0,149.9316927,1 72,1 65,1 71,1 50,,,,7.352663657337813,1102.3973079984312,0,,,149.9316927,
51.0,84.72822491,1 72,1 65,1 71,1 51,,,,7.330382858376184,621.0903275009059,0,,,84.72822491,
52.0,18.43236617,1 72,1 65,1 71,1 52,,,,7.303851772876419,134.62727032906184,0,,,18.43236617,
53.0,-38.85444873,1 72,1 65,1 71,1 53,,,,7.271909898664698,-282.546050326847,0,,,-38.85444873,
54.0,-93.6424126,1 72,1 65,1 71,1 54,,,,7.232969132683476,-677.3126798458103,0,,,-93.6424126,
55.0,-140.3023065,1 72,1 65,1 71,1 55,,,,7.184808310900424,-1008.0451777796985,0,,,-140.3023065,
56.0,-171.8425646,1 72,1 65,1 71,1 56,,,,7.1242416081406335,-1224.2479487729147,0,,,-171.8425646,
57.0,347.6952116,1 72,1 65,1 71,1 57,,,,7.0465629613229,2450.0561998898884,0,,,347.6952116,
58.0,260.0067258,1 72,1 65,1 71,1 58,,,,6.944573234251121,1805.6357487159505,0,,,260.0067258,
59.0,169.2805501,1 72,1 65,1 71,1 59,,,,6.806784082777885,1152.2561539445644,0,,,169.2805501,
60.0,91.0256794,1 72,1 65,1 71,1 60,,,,6.613879270715354,602.0328540864416,0,,,91.0256794,
61.0,34.56423566,1 72,1 65,1 71,1 61,,,,6.331148553799277,218.83131061198642,0,,,34.56423566,
62.0,-18.02283071,1 72,1 65,1 71,1 62,,,,5.8904862254808625,-106.16323604142848,0,,,-18.02283071,
63.0,-58.48352014,1 72,1 65,1 71,1 63,,,,5.140787978601479,-300.65137728200955,0,,,-58.48352014,
64.0,-90.31983904,1 72,1 65,1 71,1 64,,,,3.677962131031953,-332.1929476700214,0,,,-90.31983904,
65.0,342.1061261,1 72,1 65,1 71,1 66,,,,3.7699111843077517,1289.709711004588,0,,,342.1061261,
66.0,226.7739091,1 72,1 65,1 71,1 67,,,,5.543987035746694,1257.2316120959993,0,,,226.7739091,
67.0,137.3691602,1 72,1 65,1 71,1 68,,,,6.854383971468639,941.5809698489878,0,,,137.3691602,
68.0,79.01392749,1 72,1 65,1 71,1 69,,,,8.377580409572781,661.9455310236282,0,,,79.01392749,
69.0,31.36132737,1 72,1 65,1 71,1 70,,,,11.780972450961722,369.46693377156186,0,,,31.36132737,
