index,resist,a,b,m,n,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
33.0,57.45382121,1 72,1 65,1 71,1 33,,,,7.489412858987701,430.2953873681543,0,,,57.45382121,
34.0,19.93840553,1 72,1 65,1 71,1 34,,,,7.486438595944928,149.2676487013938,0,,,19.93840553,
35.0,-31.54488984,1 72,1 65,1 71,1 35,,,,7.48319280146925,-236.05649257382848,0,,,-31.54488984,
36.0,-88.85656989,1 72,1 65,1 71,1 36,,,,7.47964134628904,-664.6152740386658,0,,,-88.85656989,
37.0,-146.5041932,1 72,1 65,1 71,1 37,,,,7.475744558117355,-1095.2279250562735,0,,,-146.5041932,
38.0,-197.3164441,1 72,1 65,1 71,1 38,,,,7.471456103615104,-1474.2411506145736,0,,,-197.3164441,
39.0,-254.7087865,1 72,1 65,1 71,1 39,,,,7.466721597728649,-1901.8395972908054,0,,,-254.7087865,
40.0,-299.9117504,1 72,1 65,1 71,1 40,,,,7.461476861569028,-2237.784586122266,0,,,-299.9117504,
41.0,152.4978215,1 72,1 65,1 71,1 41,,,,7.455645723351854,1136.9697306869493,0,,,152.4978215,
42.0,109.0675938,1 72,1 65,1 71,1 42,,,,7.449137219852086,812.4594724552886,0,,,109.0675938,
43.0,46.75109987,1 72,1 65,1 71,1 43,,,,7.441842003676811,347.9142987306555,0,,,46.75109987,
44.0,-15.66600458,1 72,1 65,1 71,1 44,,,,7.433627687367397,-116.45524539631245,0,,,-15.66600458,
45.0,-74.12216602,1 72,1 65,1 71,1 45,,,,7.424332748089664,-550.3076245416248,0,,,-74.12216602,
46.0,-125.3253165,1 72,1 65,1 71,1 46,,,,7.413758459586104,-929.1316254021809,0,,,-125.3253165,
47.0,-164.9143746,1 72,1 65,1 71,1 47,,,,7.4016580843738575,-1220.6398139875487,0,,,-164.9143746,
48.0,-197.2820179,1 72,1 65,1 71,1 48,,,,7.387722205559858,-1457.4647443974875,0,,,-197.2820179,
49.0,277.9346776,1 72,1 65,1 71,1 49,,,,7.371558532546507,2048.8117441528425,0,,,277.9346776,
50.0,217.7044848,1 72,1 65,1 71,1 50,,,,7.352663657337813,1600.7078534284124,0,,,217.7044848,
51.0,136.1115941,1 72,1 65,1 71,1 51,,,,7.330382858376184,997.7500962168968,0,,,136.1115941,
52.0,57.43150052,1 72,1 65,1 71,1 52,,,,7.303851772876419,419.47116689195497,0,,,57.43150052,
53.0,-5.915023117,1 72,1 65,1 71,1 53,,,,7.271909898664698,-43.013515155342816,0,,,-5.915023117,
54.0,-60.63055367,1 72,1 65,1 71,1 54,,,,7.232969132683476,-438.5389231926188,0,,,-60.63055367,
55.0,-99.56939025,1 72,1 65,1 71,1 55,,,,7.184808310900424,-715.3869825794876,0,,,-99.56939025,
56.0,-125.408063,1 72,1 65,1 71,1 56,,,,7.1242416081406335,-893.4373404209218,0,,,-125.408063,
57.0,456.5303188,1 72,1 65,1 71,1 57,,,,7.0465629613229,3216.9696351770153,0,,,456.5303188,
58.0,349.8599861,1 72,1 65,1 71,1 58,,,,6.944573234251121,2429.6282952055294,0,,,349.8599861,
59.0,228.8193275,1 72,1 65,1 71,1 59,,,,6.806784082777885,1557.5237562589402,0,,,228.8193275,
60.0,124.5433238,1 72,1 65,1 71,1 60,,,,6.613879270715354,823.7145075868102,0,,,124.5433238,
61.0,52.5580389,1 72,1 65,1 71,1 61,,,,6.331148553799277,332.75275197226114,0,,,52.5580389,
62.0,-5.704841576,1 72,1 65,1 71,1 62,,,,5.8904862254808625,-33.604290721978536,0,,,-5.704841576,
63.0,-41.06247902,1 72,1 65,1 71,1 63,,,,5.140787978601479,-211.09349851759146,0,,,-41.06247902,
64.0,-65.60372217,1 72,1 65,1 71,1 64,,,,3.677962131031953,-241.28800579600136,0,,,-65.60372217,
65.0,464.1594421,1 72,1 65,1 71,1 66,,,,3.7699111843077517,1749.8398720748362,0,,,464.1594421,
66.0,306.3075499,1 72,1 65,1 71,1 67,,,,5.543987035746694,1698.1650855969337,0,,,306.3075499,
67.0,180.7012691,1 72,1 65,1 71,1 68,,,,6.854383971468639,1238.5958825430812,0,,,180.7012691,
68.0,95.97298099,1 72,1 65,1 71,1 69,,,,8.377580409572781,804.0213653901249,0,,,95.97298099,
69.0,33.50045479,1 72,1 65,1 71,1 70,,,,11.780972450961722,394.66793497567863,0,,,33.50045479,
