index,resist,a,b,m,n,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
27.0,62.77029614,1 72,1 65,1 71,1 34,,,,7.802959665802279,489.79408899088446,0,,,62.77029614,
28.0,-0.3039213399,1 72,1 65,1 71,1 35,,,,7.799816243395348,-2.3705306036664986,0,,,-0.3039213399,
29.0,-74.40542638,1 72,1 65,1 71,1 36,,,,7.7963729667326165,-580.0924548072459,0,,,-74.40542638,
30.0,-151.0507837,1 72,1 65,1 71,1 37,,,,7.792590427872545,-1177.0768911832663,0,,,-151.0507837,
31.0,-227.4038505,1 72,1 65,1 71,1 38,,,,7.788422521837801,-1771.1172707868363,0,,,-227.4038505,
32.0,-302.6733077,1 72,1 65,1 71,1 39,,,,7.783815032122417,-2355.953042297474,0,,,-302.6733077,
33.0,-362.3312872,1 72,1 65,1 71,1 40,,,,7.7787038547351095,-2818.4677804337744,0,,,-362.3312872,
34.0,226.6291923,1 72,1 65,1 71,1 41,,,,7.773012751150003,1761.5916015307262,0,,,226.6291923,
35.0,173.899057,1 72,1 65,1 71,1 42,,,,7.76665048163229,1350.613194804451,0,,,173.899057,
36.0,94.03296166,1 72,1 65,1 71,1 43,,,,7.759507115522504,729.6494350944248,0,,,94.03296166,
37.0,11.78403529,1 72,1 65,1 71,1 44,,,,7.75144923666411,91.34335135349343,0,,,11.78403529,
38.0,-66.0198995,1 72,1 65,1 71,1 45,,,,7.7423136486573085,-511.14676898183376,0,,,-66.0198995,
39.0,-141.8118327,1 72,1 65,1 71,1 46,,,,7.731899017902341,-1096.4747699800612,0,,,-141.8118327,
40.0,-199.7735305,1 72,1 65,1 71,1 47,,,,7.719954643633621,-1542.2425944585577,0,,,-199.7735305,
41.0,-249.7837056,1 72,1 65,1 71,1 48,,,,7.706165166584749,-1924.87449127518,0,,,-249.7837056,
42.0,375.7156696,1 72,1 65,1 71,1 49,,,,7.690129444114096,2889.3021334060036,0,,,375.7156696,
43.0,309.5242454,1 72,1 65,1 71,1 50,,,,7.671330898300658,2374.4629075102152,0,,,309.5242454,
44.0,202.1316474,1 72,1 65,1 71,1 51,,,,7.649095156566453,1546.124205116138,0,,,202.1316474,
45.0,99.5894555,1 72,1 65,1 71,1 52,,,,7.622528344171698,759.1234473293761,0,,,99.5894555,
46.0,13.22036107,1 72,1 65,1 71,1 53,,,,7.590425203304197,100.34816186250964,0,,,13.22036107,
47.0,-61.54232507,1 72,1 65,1 71,1 54,,,,7.551128871738962,-464.71402767002155,0,,,-61.54232507,
48.0,-126.5412777,1 72,1 65,1 71,1 55,,,,7.502310814542789,-949.3519961747722,0,,,-126.5412777,
49.0,-162.2892726,1 72,1 65,1 71,1 56,,,,7.440614179554772,-1207.5318628971897,0,,,-162.2892726,
50.0,588.9454564,1 72,1 65,1 71,1 57,,,,7.361053916361021,4335.259258356249,0,,,588.9454564,
51.0,471.7913556,1 72,1 65,1 71,1 58,,,,7.2559627278342935,3423.300491548015,0,,,471.7913556,
52.0,325.7080177,1 72,1 65,1 71,1 59,,,,7.113039970391984,2316.77414857724,0,,,325.7080177,
53.0,182.9398803,1 72,1 65,1 71,1 60,,,,6.911503837897544,1264.3896847979672,0,,,182.9398803,
54.0,88.39329758,1 72,1 65,1 71,1 61,,,,6.613879270715353,584.6225985345355,0,,,88.39329758,
55.0,0.5990004904,1 72,1 65,1 71,1 62,,,,6.1465943222409,3.681813013312155,0,,,0.5990004904,
56.0,-56.15014891,1 72,1 65,1 71,1 63,,,,5.347391750791137,-300.25684308702796,0,,,-56.15014891,
57.0,-95.39353319,1 72,1 65,1 71,1 64,,,,3.7915773405394053,-361.6919588771977,0,,,-95.39353319,
58.0,418.2000269,1 72,1 65,1 71,1 67,,,,3.9269908169872414,1642.2676653001174,0,,,418.2000269,
59.0,255.9705391,1 72,1 65,1 71,1 68,,,,5.983986006837701,1531.7241241371025,0,,,255.9705391,
60.0,146.3119831,1 72,1 65,1 71,1 69,,,,7.853981633974483,1149.1316280977849,0,,,146.3119831,
61.0,55.06717158,1 72,1 65,1 71,1 70,,,,11.423973285781065,629.0858970534423,0,,,55.06717158,
