index,resist,a,b,m,n,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
46.0,-104.1852078,1 72,1 65,1 71,1 54,,,,7.232969132683476,-753.5683920996138,0,,,-104.1852078,
47.0,-167.9783452,1 72,1 65,1 71,1 55,,,,7.184808310900424,-1206.8922106442603,0,,,-167.9783452,
48.0,-211.2509086,1 72,1 65,1 71,1 56,,,,7.1242416081406335,-1505.002512805634,0,,,-211.2509086,
49.0,531.7780155,1 72,1 65,1 71,1 57,,,,7.0465629613229,3747.2072676680955,0,,,531.7780155,
50.0,403.655196,1 72,1 65,1 71,1 58,,,,6.944573234251121,2803.21307000799,0,,,403.655196,
51.0,268.2530018,1 72,1 65,1 71,1 59,,,,6.806784082777885,1825.9402628096275,0,,,268.2530018,
52.0,144.1157359,1 72,1 65,1 71,1 60,,,,6.613879270715354,953.1640782528985,0,,,144.1157359,
53.0,59.50742154,1 72,1 65,1 71,1 61,,,,6.331148553799277,376.750325823295,0,,,59.50742154,
54.0,-21.07679451,1 72,1 65,1 71,1 62,,,,5.8904862254808625,-124.15256773844565,0,,,-21.07679451,
55.0,-75.57865387,1 72,1 65,1 71,1 63,,,,5.140787978601479,-388.53383525377814,0,,,-75.57865387,
56.0,-123.8994868,1 72,1 65,1 71,1 64,,,,3.677962131031953,-455.6976205046933,0,,,-123.8994868,
57.0,544.7856625,1 72,1 65,1 71,1 66,,,,3.7699111843077517,2053.793562109258,0,,,544.7856625,
58.0,356.305041,1 72,1 65,1 71,1 67,,,,5.543987035746694,1975.3505280751945,0,,,356.305041,
59.0,209.4226779,1 72,1 65,1 71,1 68,,,,6.854383971468639,1435.4634466597995,0,,,209.4226779,
60.0,114.8377826,1 72,1 65,1 71,1 69,,,,8.377580409572781,962.062757788538,0,,,114.8377826,
61.0,42.82228857,1 72,1 65,1 71,1 70,,,,11.780972450961722,504.488201930303,0,,,42.82228857,
