index,resist,a,b,m,n,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
33.0,-134.2286654,1 72,1 65,1 71,1 35,,,,7.48319280146925,-1004.4589826721046,0,,,-134.2286654,
34.0,-178.7299712,1 72,1 65,1 71,1 36,,,,7.47964134628904,-1336.8360824085694,0,,,-178.7299712,
35.0,-227.6053666,1 72,1 65,1 71,1 37,,,,7.475744558117355,-1701.5195807582554,0,,,-227.6053666,
36.0,-276.4232572,1 72,1 65,1 71,1 38,,,,7.471456103615104,-2065.284232188108,0,,,-276.4232572,
37.0,-336.8781858,1 72,1 65,1 71,1 39,,,,7.466721597728649,-2515.3756257165046,0,,,-336.8781858,
38.0,-386.1074109,1 72,1 65,1 71,1 40,,,,7.461476861569028,-2880.931512510675,0,,,-386.1074109,
39.0,26.73594096,1 72,1 65,1 71,1 41,,,,7.455645723351854,199.33370387821165,0,,,26.73594096,
40.0,-11.43711125,1 72,1 65,1 71,1 42,,,,7.449137219852086,-85.19661109996402,0,,,-11.43711125,
41.0,-56.04991511,1 72,1 65,1 71,1 43,,,,7.441842003676811,-417.1146125681176,0,,,-56.04991511,
42.0,-97.31327798,1 72,1 65,1 71,1 44,,,,7.433627687367397,-723.3906775406081,0,,,-97.31327798,
43.0,-140.1048033,1 72,1 65,1 71,1 45,,,,7.424332748089664,-1040.1846793048508,0,,,-140.1048033,
44.0,-187.4513727,1 72,1 65,1 71,1 46,,,,7.413758459586104,-1389.7192001156527,0,,,-187.4513727,
45.0,-224.5506331,1 72,1 65,1 71,1 47,,,,7.4016580843738575,-1662.047008835883,0,,,-224.5506331,
46.0,-261.9284399,1 72,1 65,1 71,1 48,,,,7.387722205559858,-1935.0545517168807,0,,,-261.9284399,
47.0,122.251709,1 72,1 65,1 71,1 49,,,,7.371558532546507,901.1856285973427,0,,,122.251709,
48.0,80.29398555,1 72,1 65,1 71,1 50,,,,7.352663657337813,590.3746694562925,0,,,80.29398555,
49.0,26.69141729,1 72,1 65,1 71,1 51,,,,7.330382858376184,195.6583077683817,0,,,26.69141729,
50.0,-17.04758443,1 72,1 65,1 71,1 52,,,,7.303851772876419,-124.51302976231594,0,,,-17.04758443,
51.0,-58.407235,1 72,1 65,1 71,1 53,,,,7.271909898664698,-424.7321503501352,0,,,-58.407235,
52.0,-101.7143874,1 72,1 65,1 71,1 54,,,,7.232969132683476,-735.6970244140092,0,,,-101.7143874,
53.0,-141.80294,1 72,1 65,1 71,1 55,,,,7.184808310900424,-1018.8269418221142,0,,,-141.80294,
54.0,-167.8360512,1 72,1 65,1 71,1 56,,,,7.1242416081406335,-1195.7045793050618,0,,,-167.8360512,
55.0,248.5082197,1 72,1 65,1 71,1 57,,,,7.0465629613229,1751.1288165223139,0,,,248.5082197,
56.0,174.6698028,1 72,1 65,1 71,1 58,,,,6.944573234251121,1213.0072373568016,0,,,174.6698028,
57.0,105.251595,1 72,1 65,1 71,1 59,,,,6.806784082777885,716.4248815329844,0,,,105.251595,
58.0,52.19126961,1 72,1 65,1 71,1 60,,,,6.613879270715354,345.1867561858952,0,,,52.19126961,
59.0,12.06127885,1 72,1 65,1 71,1 61,,,,6.331148553799277,76.36174814814731,0,,,12.06127885,
60.0,-26.03414131,1 72,1 65,1 71,1 62,,,,5.8904862254808625,-153.35375077877728,0,,,-26.03414131,
61.0,-58.59715274,1 72,1 65,1 71,1 63,,,,5.140787978601479,-301.2355383860667,0,,,-58.59715274,
62.0,-84.54885834,1 72,1 65,1 71,1 64,,,,3.677962131031953,-310.96749919650506,0,,,-84.54885834,
63.0,238.3019551,1 72,1 65,1 71,1 66,,,,3.7699111843077517,898.3772057738936,0,,,238.3019551,
64.0,152.1683944,1 72,1 65,1 71,1 67,,,,5.543987035746694,843.6196058039899,0,,,152.1683944,
65.0,93.69885765,1 72,1 65,1 71,1 68,,,,6.854383971468639,642.2479480210817,0,,,93.69885765,
66.0,54.06811478,1 72,1 65,1 71,1 69,,,,8.377580409572781,452.95997916346056,0,,,54.06811478,
67.0,20.41521144,1 72,1 65,1 71,1 70,,,,11.780972450961722,240.51104355519857,0,,,20.41521144,
