Unnamed: 0,El-array,a,b,m,n,Rho,dev,ip,sp,vp,i,resist,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resInvError
,Mixed / non conventional,41,43,42,44,1341.75,0.67,0.0,38.1,145.225,1.02,142.37745098039215,,,9.424777960769378,1341.8758621105223,2281,0.04148960427720444,6.032323455698048,145.39361270824116,0.0,-0.13264
,Mixed / non conventional,41,43,44,46,498.17,0.59,0.0,-162.35,-43.136,1.02,-42.29019607843137,,,-11.780972450961722,498.2196349457694,2282,-0.008269218987301341,-0.3482669445731048,-42.11606260614482,0.0,0.68422
,Mixed / non conventional,41,43,46,48,629.49,0.0,0.0,47.17,-49.559,6.493,-7.6326813491452326,,,-82.46680715673212,629.4428609087458,2283,-0.009441754207265386,-0.07172728554099184,-7.596817706374736,0.0,-0.55165
,Mixed / non conventional,41,43,48,50,23773.93,0.05,0.0,82.23,-623.899,6.493,-96.08794085938703,,,-247.400421470196,23772.197066815617,2284,0.03684991994830255,3.607297235851064,-97.89158947731256,0.0,-0.34132
,Mixed / non conventional,41,43,50,52,-64556.04,0.19,0.0,2.31,339.142,2.859,118.62259531304652,,,-544.2809272344314,-64564.01616793967,2285,0.046742499845575845,5.67740468695348,121.46129765652326,0.0,-0.44425
,Mixed / non conventional,41,43,52,54,16993.26,0.18,0.0,-29.69,-48.07,2.859,-16.813571178733824,,,-1010.8074362925171,16995.28277809769,2286,-0.012595271394169017,-0.21044617873382165,-16.708348089366915,0.0,1.19578
,Mixed / non conventional,41,43,54,56,10194.78,0.07,0.0,147.7,-50.434,8.334,-6.051595872330213,,,-1684.6790604875298,10194.996848647477,2287,-0.020819856311885404,-0.12469528753489101,-5.989248228562768,0.0,-1.1076
,Mixed / non conventional,41,43,56,58,231841.97,0.06,0.0,-143.58,-742.124,8.334,-89.04775617950564,,,-2603.594911662535,231844.28488392697,2288,0.022319128483645312,2.009897896041082,-90.05270512752618,0.0,-0.41223
,Mixed / non conventional,41,43,58,60,-303957.13,0.08,0.0,-124.9,517.396,6.477,79.88204415624517,,,-3805.254101660642,-303971.47617458843,2289,0.014676703675907909,1.1810722145634998,80.47258026352692,0.0,-0.51665
,Mixed / non conventional,41,43,60,62,-41614.8,0.09,0.0,245.36,50.598,6.477,7.81194997684113,,,-5327.355742324881,-41617.03656787932,2290,0.017245094482787677,0.13588952933170972,7.879894741506985,0.0,-1.08391
,Mixed / non conventional,41,43,45,47,615.17,0.11,0.0,38.32,-48.863,2.994,-16.320307281229123,,,-37.699111843077524,615.2610895084492,2291,-0.0008930380721296816,-0.014568150794342927,-16.313023205831954,0.0,0.24729
,Mixed / non conventional,41,43,49,51,-89155.98,0.03,0.0,385.15,2856.911,12.08,236.49925496688743,,,-376.99111843077526,-89158.11863801198,2293,-0.004265390106512491,-1.0066147799715566,235.99594757690164,0.0,-0.01324
,Mixed / non conventional,41,43,53,55,12791.44,0.08,0.0,271.66,-50.806,5.241,-9.693951535966418,,,-1319.46891450771,12790.867710451957,2295,-0.01720037266859012,-0.16531781503618426,-9.611292628448325,0.0,0.49426
,Mixed / non conventional,41,43,55,57,298900.84,0.08,0.0,-227.35,-741.99,5.241,-141.5741270749857,,,-2111.150263212339,298884.2556384132,2296,0.04397433409469876,6.365589237071049,-144.75692169352124,0.0,-0.78684
,Mixed / non conventional,41,43,57,59,-324530.75,0.1,0.0,325.73,128.878,1.258,102.44674085850555,,,-3166.7253948185225,-324420.6958930218,2297,-0.010336366122763715,-1.0534824315392655,101.91999964273592,0.0,-0.27561
,Mixed / non conventional,41,43,59,61,-161316.44,0.09,0.0,-77.58,44.843,1.258,35.64626391096979,,,-4523.893421169273,-161259.89879609994,2298,-0.006770601898534053,-0.24053238759121598,35.525997717174185,0.0,-0.96292
,Mixed / non conventional,41,43,63,65,860977.94,0.04,0.0,-177.94,-1279.594,12.326,-103.81259127048516,,,-8293.804605477077,861001.3475856591,2300,0.026046630841184717,2.739647535484991,-105.18241503822765,0.0,-0.53637
,Mixed / non conventional,41,43,64,66,733945.56,0.0,0.0,-141.01,-963.807,12.454,-77.3893528183716,,,-9483.682823024179,733936.0760085486,2302,0.019123527885206163,1.4942450652262806,-78.13647535098474,0.0,-0.17079
,Mixed / non conventional,41,43,66,68,-643659.56,0.16,0.0,21.89,144.399,2.735,52.79670932358319,,,-12193.306486745501,-643766.4582740635,2303,0.0022167368497630472,0.11716627450293515,52.855292460834654,0.0,-0.0653
,Mixed / non conventional,41,43,68,70,-269816.09,0.16,0.0,136.75,48.007,2.735,17.552833638025593,,,-15374.169048504882,-269860.2316312884,2304,-0.0008270174904136216,-0.014510500206235122,17.545578387922475,0.0,-0.09841
,Mixed / non conventional,41,43,70,72,-63395.18,0.0,0.0,-336.98,41.875,12.593,3.32526006511554,,,-19063.969620146378,-63392.656860448624,2305,0.02208633120069759,0.07426289254695195,3.362391511389016,0.0,-0.16644
,Mixed / non conventional,41,43,72,2,87924.74,0.07,0.0,-27.1,-612.438,12.593,-48.633208925593586,,,-1807.863323109681,87922.19470171102,2306,0.03687800266530016,1.8271871140103784,-49.54680248259878,0.0,-0.99539
,Mixed / non conventional,41,43,4,6,-635402.88,0.15,0.0,5.92,48.391,3.021,16.018205892088712,,,-39666.53424238932,-635386.7125201793,-236,0.045666522916643464,0.7151661898554611,15.660622797160983,0.0,
,Mixed / non conventional,41,43,6,8,-206835.33,0.0,0.0,4.71,50.799,8.243,6.162683489020988,,,-33563.99051278921,-206844.25015882315,-373,-0.018637819162728518,-0.11593940929766777,6.220653193669822,0.0,
,Mixed / non conventional,41,43,8,10,1464731.88,0.03,0.0,-84.43,-429.361,8.243,-52.0879534150188,,,-28121.181240446072,1464774.7784276556,-510,0.025519426012864728,1.3125074548928808,-51.43169968757236,0.0,
,Mixed / non conventional,41,43,65,67,-606819.63,0.22,0.0,89.51,71.479,1.27,56.28267716535433,,,-10781.945987120022,-606836.7852073638,2311,-0.015054449423491535,-0.8409745126708046,55.86218990901892,0.0,-0.58839
,Mixed / non conventional,41,43,67,69,-479782.25,0.23,0.0,-127.32,44.405,1.27,34.96456692913386,,,-13722.476710880474,-479800.45539106097,2312,-0.009628725865515941,-0.3350511720239453,34.79704134312189,0.0,0.03401
,Mixed / non conventional,41,43,69,71,-142493.36,0.09,0.0,-556.51,50.291,6.054,8.307069705979517,,,-17153.095888600008,-142491.96321995094,2313,0.01016322181108664,0.08485780637633056,8.349498609167682,0.0,-0.97772
,Mixed / non conventional,41,43,71,1,106657.04,0.05,0.0,381.88,-367.017,6.054,-60.62388503468781,,,-1759.2918860102836,106655.10903994653,2314,0.035571638534063414,2.195540409908631,-61.721655239642125,0.0,-1.16527
,Mixed / non conventional,41,43,5,7,-361487.28,0.03,0.0,9.93,49.992,5.052,9.895486935866984,,,-36530.43937594186,-361486.4856061135,-313,-0.024377965833063966,-0.24420849560509872,10.017591183669534,0.0,
,Mixed / non conventional,41,43,7,9,2108862.25,0.06,0.0,-138.15,-346.327,5.052,-68.55245447347586,,,-30762.475263951364,2108843.185023453,-450,0.03263448464503989,2.2012556018256504,-67.45182667256304,0.0,
,Mixed / non conventional,41,43,11,13,-511969.69,0.08,0.0,-50.82,45.705,1.885,24.246684350132625,,,-21111.502632123484,-511883.9404780922,-718,0.04106842627023897,0.9757371734477438,23.758815763408755,0.0,
,Mixed / non conventional,42,44,43,45,1352.88,0.58,0.0,-88.42,118.906,0.828,143.60628019323673,,,9.424777960769378,1353.4573045932896,2321,0.009351724276480091,1.3492753623188207,144.28091787439615,0.0,-0.58205
,Mixed / non conventional,42,44,45,47,578.36,0.12,0.0,31.09,-40.666,0.828,-49.11352657004831,,,-11.780972450961722,578.6051034913156,2322,-0.01245888137693173,-0.6081114075934337,-48.80947086625159,0.0,-0.74144
,Mixed / non conventional,42,44,47,49,17602.24,0.9,0.0,-381.71,-64.113,0.3,-213.71,,,-82.46680715673212,17623.98135746522,2323,-0.0006063333590680194,-0.12954022988506608,-213.64522988505746,0.0,-0.9046
,Mixed / non conventional,42,44,51,53,-60022.6,0.17,0.0,-282.22,271.341,2.461,110.25639983746446,,,-544.2809272344314,-60010.45553706536,2325,0.023500943542906067,2.621938441467279,111.5673690581981,0.0,0.09283
,Mixed / non conventional,42,44,53,55,19252.93,0.14,0.0,268.59,-46.865,2.461,-19.043071921982936,,,-1010.8074362925171,19248.878708593587,2326,-0.04497808654499206,-0.8376822642990334,-18.62423078983342,0.0,0.98862
,Mixed / non conventional,42,44,55,57,270673.38,0.58,0.0,-252.64,-91.587,0.57,-160.67894736842106,,,-1684.6790604875298,270692.45809275686,2327,0.015322756275861535,2.481052631578933,-161.91947368421052,0.0,-0.71961
,Mixed / non conventional,42,44,57,59,-180235.45,0.56,0.0,333.31,39.461,0.57,69.22982456140352,,,-2603.594911662535,-180246.4189633602,2328,-0.03726098360420708,-2.5323916559192696,67.96362873344388,0.0,-0.2202
,Mixed / non conventional,42,44,59,61,-288002.25,0.04,0.0,-72.39,742.411,9.809,75.68671628096646,,,-3805.254101660642,-288007.18756937294,2329,0.012579925512887967,0.9581600441218825,76.1657963030274,0.0,-0.30962
,Mixed / non conventional,42,44,46,48,698.43,0.19,0.0,45.87,-48.227,2.603,-18.527468305800998,,,-37.699111843077524,698.4690998294659,2331,-0.022783528549819798,-0.41736656161495134,-18.318785024993524,0.0,-0.89074
,Mixed / non conventional,42,44,50,52,-75238.34,0.05,0.0,35.3,2796.189,14.011,199.57097994432945,,,-376.99111843077526,-75236.48693553857,2333,-0.013275329257213446,-2.63190079413846,198.25502954726022,0.0,0.25129
,Mixed / non conventional,42,44,54,56,18175.02,0.05,0.0,147.7,-49.779,3.614,-13.77393469839513,,,-1319.46891450771,18174.278664991503,2335,-0.03974689750245183,-0.5368030429000008,-13.50553317694513,0.0,-1.2687
,Mixed / non conventional,42,44,56,58,281042.75,0.03,0.0,-138.3,-481.084,3.614,-133.11676812396237,,,-2111.150263212339,281029.50006287906,2336,0.022363060869966936,3.0105610685841953,-134.62204865825447,0.0,-0.42588
,Mixed / non conventional,42,44,58,60,-323619.97,0.13,0.0,-117.59,158.12,1.547,102.21073044602457,,,-3166.7253948185225,-323673.3157263767,2337,-0.017419564746876278,-1.765092862131965,101.3281840149586,0.0,-0.4969
,Mixed / non conventional,42,44,60,62,-132694.89,0.12,0.0,246.36,45.384,1.547,29.336780866192633,,,-4523.893421169273,-132716.46995885347,2338,-0.0038725903049012396,-0.11338977708372511,29.28008597765077,0.0,-0.52283
,Mixed / non conventional,42,44,64,66,863245.06,0.04,0.0,-140.24,-1468.688,14.111,-104.08107150450003,,,-8293.804605477077,863228.0701870113,2340,0.017414959892389465,1.8284892190141875,-104.99531611400712,0.0,-0.01169
,Mixed / non conventional,42,44,63,65,891831.19,0.09,0.0,-156.09,-116.855,0.944,-123.78707627118645,,,-7207.598945498374,892207.6003985303,2341,0.013098270885192631,1.632085405460245,-124.60311897391657,0.0,-0.36888
,Mixed / non conventional,42,44,65,67,-435571.94,0.05,0.0,90.96,43.375,0.944,45.94809322033898,,,-9483.682823024179,-435757.1424244426,2342,-0.02401433061010951,-1.0903210365756095,45.402932702051174,0.0,0.01785
,Mixed / non conventional,42,44,67,69,-628312.5,0.05,0.0,-124.28,158.699,3.08,51.52564935064935,,,-12193.306486745501,-628268.0344610469,2343,0.001543330479413567,0.07958251617585432,51.565440608737276,0.0,0.12951
,Mixed / non conventional,42,44,69,71,-241538.92,0.04,0.0,-553.57,48.385,3.08,15.709415584415584,,,-15374.169048504882,-241519.2108480223,2344,0.004780447591884303,0.07527796909346662,15.747054568962318,0.0,-0.43419
,Mixed / non conventional,42,44,71,1,138778.7,0.23,0.0,375.51,-136.96,1.681,-81.47531231409876,,,-1703.356482797449,138781.50141816694,2345,0.007833052864879533,0.6407097853487471,-81.79566720677313,0.0,-1.11134
,Mixed / non conventional,42,44,5,7,-671514.0,0.07,0.0,11.08,48.124,2.843,16.92718958846289,,,-39666.53424238932,-671442.9454381793,-305,-0.04713474647358841,-0.8171160691418109,17.335747623033797,0.0,
,Mixed / non conventional,42,44,7,9,2718214.5,0.31,0.0,-145.47,-105.41,1.302,-80.9600614439324,,,-33563.99051278921,2717342.734218979,-442,0.018230913290762565,1.4626431995261981,-80.2287398441693,0.0,
,Mixed / non conventional,42,44,66,68,-650718.56,0.3,0.0,30.99,84.193,1.395,60.35340501792115,,,-10781.945987120022,-650727.1530420043,2351,-0.016677712249942436,-0.9982326041280416,59.85428871585712,0.0,0.02609
,Mixed / non conventional,42,44,68,70,-437114.38,0.3,0.0,140.34,44.437,1.395,31.854480286738347,,,-13722.476710880474,-437122.3638719681,2352,-0.009277110505884416,-0.2941530883743404,31.70740374255118,0.0,0.09136
,Mixed / non conventional,42,44,70,72,-104452.08,0.03,0.0,-334.53,51.082,8.389,6.0891643819287165,,,-17153.095888600008,-104448.02052467107,2353,0.04467778461871706,0.2782665410577616,6.228297652457597,0.0,0.04469
,Mixed / non conventional,42,44,72,2,124893.38,0.0,0.0,-18.53,-595.519,8.389,-70.9880796280844,,,-1759.2918860102836,124888.75249314081,2354,0.004428598565226325,0.3150753787742957,-71.14561731747156,0.0,-0.94262
,Mixed / non conventional,42,44,4,6,-1015819.31,0.14,0.0,8.45,46.258,1.957,23.637199795605518,,,-42976.98750110756,-1015855.6401769205,-245,0.019166339325890486,0.4487382571439795,23.41283066703353,0.0,
,Mixed / non conventional,42,44,6,8,-422936.06,0.14,0.0,3.84,49.95,4.314,11.578581363004172,,,-36530.43937594186,-422970.6645406342,-382,-0.04060614893706433,-0.4799051492899302,11.818533937649137,0.0,
,Mixed / non conventional,42,44,8,10,2150912.75,0.14,0.0,-81.23,-301.662,4.314,-69.92628650904032,,,-30762.475263951364,2151105.659034329,-519,0.006867410922768652,0.47856927781793956,-69.68700187013135,0.0,
,Mixed / non conventional,42,44,10,12,-994506.0,0.22,0.0,33.88,74.02,1.908,38.79454926624738,,,-25635.396053292803,-994513.6351492313,-653,0.0387192832501008,1.4735693667498921,38.05776458287244,0.0,
,Mixed / non conventional,42,44,12,14,-506497.81,0.2,0.0,-80.76,45.775,1.908,23.991090146750523,,,-21111.502632123484,-506487.96278063545,-784,0.009833713463846708,0.23476718955207687,23.873706551974486,0.0,
,Mixed / non conventional,43,45,44,46,1336.33,1.2,0.0,-198.78,103.299,0.729,141.69958847736626,,,9.424777960769378,1335.487158531572,2361,-0.009076295351937071,-1.2802971387835953,141.05943990797448,0.0,-0.16995
,Mixed / non conventional,43,45,46,48,637.29,0.45,0.0,34.71,-39.411,0.729,-54.061728395061735,,,-11.780972450961722,636.8997328735974,2362,-0.023726256491992094,-1.2676442084860824,-53.4279062908187,0.0,-1.08902
,Mixed / non conventional,43,45,48,50,16939.0,1.4,0.0,37.45,-68.243,0.332,-205.55120481927707,,,-82.46680715673212,16951.151568665267,2363,-0.012207591823891289,-2.4940619621341966,-204.30417383820998,0.0,-0.39195
,Mixed / non conventional,43,45,50,52,-28423.73,1.37,0.0,30.51,38.171,0.332,114.97289156626505,,,-247.400421470196,-28444.341831141115,2364,-0.04658949774072929,-5.234590793888856,112.35559616932062,0.0,0.00445
,Mixed / non conventional,43,45,52,54,-61587.84,0.28,0.0,-3.26,189.759,1.677,113.15384615384615,,,-544.2809272344314,-61587.48030475758,2365,-0.01064009277511628,-1.1975961538461348,112.55504807692307,0.0,-0.56738
,Mixed / non conventional,43,45,54,56,26767.03,0.28,0.0,141.18,-44.408,1.677,-26.48062015503876,,,-1010.8074362925171,26766.807770350686,2366,-0.03274142137843827,-0.8530481385778543,-26.054096085749833,0.0,-1.34006
,Mixed / non conventional,43,45,56,58,277894.47,1.09,0.0,-178.05,-77.329,0.469,-164.88059701492537,,,-1684.6790604875298,277770.8892717275,2367,-0.00936347211656291,-1.5366606332156323,-164.11226669831757,0.0,-0.38192
,Mixed / non conventional,43,45,58,60,-205056.14,1.09,0.0,-106.86,36.921,0.469,78.7228144989339,,,-2603.594911662535,-204962.31926117797,2368,-0.04077884057839856,-3.146078387822783,77.1497753050225,0.0,-0.20814
,Mixed / non conventional,43,45,60,62,-276160.22,0.03,0.0,241.37,1224.448,16.872,72.57278330962542,,,-3805.254101660642,-276157.8813578811,2369,-0.002686384569279834,-0.1946968898723469,72.47543486468925,0.0,-0.84491
,Mixed / non conventional,43,45,51,53,-75401.27,0.03,0.0,-286.65,3417.645,17.088,200.00263342696627,,,-376.99111843077526,-75399.21646473237,2373,0.045605685618568245,9.33410126691129,204.6696840604219,0.0,0.30978
,Mixed / non conventional,43,45,55,57,233593.44,0.26,0.0,-247.78,-269.504,1.522,-177.07227332457293,,,-1319.46891450771,233641.36027298679,2375,0.04865626123000304,8.830504453204838,-181.48752555117534,0.0,-0.80316
,Mixed / non conventional,43,45,57,59,-60721.23,0.26,0.0,326.22,43.785,1.522,28.76806833114323,,,-2111.150263212339,-60733.715029403575,2376,-0.019151102076344764,-0.5457146942419904,28.495210984022236,0.0,-0.48717
,Mixed / non conventional,43,45,59,61,-313916.13,0.17,0.0,-62.37,140.705,1.419,99.15785764622974,,,-3166.7253948185225,-314005.70590411575,2377,-0.015564069652237994,-1.5313825307859332,98.39216638083678,0.0,0.14847
,Mixed / non conventional,43,45,61,63,-137352.16,0.23,0.0,79.75,43.095,1.419,30.36997885835095,,,-4523.893421169273,-137390.54755834377,2378,-0.0035594434705014185,-0.10790817641963812,30.316024770141134,0.0,-1.19167
,Mixed / non conventional,43,45,63,65,877548.69,0.13,0.0,-176.84,-196.75,1.395,-141.0394265232975,,,-6220.353454107836,877315.0839395819,2379,0.025678395196123152,3.6687701980139877,-142.8738116223045,0.0,-0.56663
,Mixed / non conventional,43,45,65,67,-255132.23,0.13,0.0,93.79,42.901,1.395,30.75340501792115,,,-8293.804605477077,-255062.73217173628,2380,-0.014268609057177811,-0.43569989762503525,30.535555069108632,0.0,0.12382
,Mixed / non conventional,43,45,64,66,949737.0,0.61,0.0,-145.88,-96.474,0.732,-131.79508196721312,,,-7207.598945498374,949926.093808757,2381,-0.002784784223707963,-0.36651053864167693,-131.6118266978923,0.0,-0.35727
,Mixed / non conventional,43,45,66,68,-502632.88,0.62,0.0,34.67,38.803,0.732,53.009562841530055,,,-9483.682823024179,-502725.8805762394,2382,-0.030512441971309326,-1.5931458253527069,52.2129899288537,0.0,0.03509
,Mixed / non conventional,43,45,68,70,-618922.56,0.05,0.0,144.61,179.461,3.536,50.752545248868785,,,-12193.306486745501,-618841.3392018763,2383,-0.008082107588615828,-0.408536612668712,50.54827694253443,0.0,-0.03304
,Mixed / non conventional,43,45,70,72,-208756.88,0.05,0.0,-330.8,48.007,3.536,13.576640271493211,,,-15374.169048504882,-208729.56264467584,2384,0.013968131142650326,0.1909740671965281,13.672127305091475,0.0,-0.369
,Mixed / non conventional,43,45,72,2,169497.77,0.37,0.0,-31.97,-135.523,1.362,-99.5029368575624,,,-1703.356482797449,169488.97255371415,2385,-0.013241247731222549,-1.308877451621811,-98.8484981317515,0.0,-0.87571
,Mixed / non conventional,43,45,4,6,-1515912.75,0.46,0.0,13.65,71.699,2.198,32.62010919017288,,,-46466.51154108182,-1515742.6801565173,-237,0.013403567385953752,0.434315145507874,32.40295161741895,0.0,
,Mixed / non conventional,43,45,6,8,-814244.31,0.45,0.0,7.08,45.114,2.198,20.525022747952683,,,-39666.53424238932,-814156.5176574849,-374,-0.03283714287407349,-0.6852336623037267,20.867639579104548,0.0,
,Mixed / non conventional,43,45,8,10,3027642.5,0.17,0.0,-98.16,-97.828,1.084,-90.24723247232473,,,-33563.99051278921,3029057.25450659,-511,0.00931716274499584,0.8369491564800171,-89.82875789408472,0.0,
,Mixed / non conventional,43,45,10,12,-1073452.5,0.14,0.0,39.22,41.397,1.084,38.18911439114391,,,-28121.181240446072,-1073923.0072054854,-645,0.04341274608826424,1.6226720025820924,37.377778389852864,0.0,
,Mixed / non conventional,43,45,67,69,-654548.0,0.2,0.0,-114.28,83.08,1.369,60.68663257852447,,,-10781.945987120022,-654319.994601849,2391,-0.012673418254654515,-0.7642641574718425,60.304500499788546,0.0,0.08458
,Mixed / non conventional,43,45,69,71,-428170.69,0.16,0.0,-544.04,42.701,1.369,31.191380569758948,,,-13722.476710880474,-428022.9934487269,2392,-0.01189443826100508,-0.36881055328448653,31.006975293116703,0.0,-0.60438
,Mixed / non conventional,43,45,71,1,172045.81,0.13,0.0,359.51,-190.41,1.816,-104.85132158590308,,,-1640.730911083503,172032.80439394814,2393,0.005947728608781281,0.6254873194772443,-105.1640652456417,0.0,-1.0138
