,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
,Mixed / non conventional,17.00,19.00,27.00,29.00,-5991.55,0.03,0.00,-72.72,50.927,6.409,ERT72
,Mixed / non conventional,17.00,19.00,29.00,31.00,16765.95,0.04,0.00,39.15,-81.432,6.409,ERT72
,Mixed / non conventional,17.00,19.00,31.00,33.00,443378.75,0.03,0.00,-56.15,-1345.931,6.409,ERT72
,Mixed / non conventional,17.00,19.00,33.00,35.00,-508407.47,0.00,0.00,122.85,1028.894,6.409,ERT72
,Mixed / non conventional,17.00,19.00,35.00,37.00,-181111.66,0.00,0.00,-113.11,256.567,6.409,ERT72
,Mixed / non conventional,17.00,19.00,37.00,39.00,-1676.92,0.32,0.00,66.98,2.766,10.261,ERT72
,Mixed / non conventional,17.00,19.00,39.00,41.00,1065357.38,0.45,0.00,-60.00,-54.390,0.423,ERT72
,Mixed / non conventional,17.00,19.00,38.00,40.00,3970.79,0.10,0.00,95.08,-5.694,10.336,ERT72
,Mixed / non conventional,17.00,19.00,40.00,42.00,874192.56,0.00,0.00,-66.32,-952.765,10.336,ERT72
,Mixed / non conventional,17.00,19.00,42.00,44.00,-765449.31,0.04,0.00,-2.77,646.807,10.303,ERT72
,Mixed / non conventional,17.00,19.00,44.00,46.00,-292363.78,0.06,0.00,-68.59,195.933,10.303,ERT72
,Mixed / non conventional,17.00,19.00,46.00,48.00,-69517.74,0.08,0.00,22.64,37.572,10.303,ERT72
,Mixed / non conventional,17.00,19.00,48.00,50.00,1755278.50,0.00,0.00,12.36,-776.183,10.303,ERT72
,Mixed / non conventional,17.00,19.00,50.00,52.00,-1215355.13,0.05,0.00,29.84,445.289,10.303,ERT72
,Mixed / non conventional,17.00,19.00,52.00,54.00,-665500.31,0.00,0.00,-10.64,204.294,10.303,ERT72
,Mixed / non conventional,17.00,19.00,54.00,56.00,-254785.84,0.05,0.00,90.71,66.180,10.303,ERT72
,Mixed / non conventional,17.00,19.00,56.00,58.00,2869982.75,0.05,0.00,-29.32,-636.376,10.303,ERT72
,Mixed / non conventional,17.00,19.00,41.00,43.00,-890985.94,0.10,0.00,86.92,489.353,5.922,ERT72
,Mixed / non conventional,17.00,19.00,43.00,45.00,-503850.09,0.10,0.00,-33.54,217.429,5.922,ERT72
,Mixed / non conventional,17.00,19.00,45.00,47.00,-149998.61,0.08,0.00,10.16,51.784,5.922,ERT72
,Mixed / non conventional,17.00,19.00,47.00,49.00,1999502.75,0.10,0.00,-66.75,-560.852,5.922,ERT72
,Mixed / non conventional,17.00,19.00,49.00,51.00,-1173977.50,0.10,0.00,110.49,271.191,5.922,ERT72
,Mixed / non conventional,17.00,19.00,51.00,53.00,-942652.25,0.10,0.00,-146.47,181.459,5.922,ERT72
,Mixed / non conventional,17.00,19.00,53.00,55.00,-452885.78,0.10,0.00,88.05,73.415,5.922,ERT72
,Mixed / non conventional,17.00,19.00,55.00,57.00,3069568.50,0.11,0.00,-20.62,-422.951,5.922,ERT72
,Mixed / non conventional,17.00,19.00,57.00,59.00,-1380348.25,0.11,0.00,137.59,163.025,5.922,ERT72
,Mixed / non conventional,17.00,19.00,59.00,61.00,-1487306.50,0.11,0.00,-117.10,151.704,5.922,ERT72
,Mixed / non conventional,17.00,19.00,58.00,60.00,-1725143.50,0.05,0.00,0.70,277.652,8.691,ERT72
,Mixed / non conventional,17.00,19.00,60.00,62.00,-1139004.63,0.07,0.00,88.60,158.871,8.691,ERT72
,Mixed / non conventional,17.00,19.00,62.00,64.00,-504797.81,0.09,0.00,-115.71,61.421,8.691,ERT72
,Mixed / non conventional,17.00,19.00,64.00,66.00,4168574.75,0.07,0.00,156.17,-445.117,8.691,ERT72
,Mixed / non conventional,17.00,19.00,66.00,68.00,-2192166.75,0.08,0.00,-32.08,206.538,8.691,ERT72
,Mixed / non conventional,17.00,19.00,68.00,70.00,-1728314.75,0.07,0.00,-10.38,144.396,8.691,ERT72
,Mixed / non conventional,17.00,19.00,70.00,72.00,-687625.50,0.10,0.00,333.02,51.183,8.691,ERT72
,Mixed / non conventional,17.00,19.00,72.00,2.00,88031.13,0.09,0.00,-191.59,-1038.584,8.691,ERT72
,Mixed / non conventional,17.00,19.00,2.00,4.00,-415782.09,0.09,0.00,29.75,1387.923,8.691,ERT72
,Mixed / non conventional,17.00,19.00,4.00,6.00,-17541.49,0.08,0.00,-10.74,90.495,8.691,ERT72
,Mixed / non conventional,17.00,19.00,61.00,63.00,-854138.88,0.05,0.00,38.69,106.831,8.351,ERT72
,Mixed / non conventional,17.00,19.00,63.00,65.00,4308950.00,0.03,0.00,167.61,-471.580,8.351,ERT72
,Mixed / non conventional,17.00,19.00,65.00,67.00,-1690275.00,0.00,0.00,-45.83,162.785,8.351,ERT72
,Mixed / non conventional,17.00,19.00,67.00,69.00,-2055639.00,0.00,0.00,-10.87,175.138,8.351,ERT72
,Mixed / non conventional,17.00,19.00,69.00,71.00,-1295105.25,0.03,0.00,8.56,98.075,8.351,ERT72
,Mixed / non conventional,17.00,19.00,71.00,1.00,196894.44,0.06,0.00,89.91,-2003.631,8.351,ERT72
,Mixed / non conventional,17.00,19.00,1.00,3.00,-736777.50,0.07,0.00,39.32,1942.899,8.351,ERT72
,Mixed / non conventional,17.00,19.00,3.00,5.00,-127987.78,0.07,0.00,1.18,506.258,8.351,ERT72
,Mixed / non conventional,17.00,19.00,5.00,7.00,8106.08,0.04,0.00,9.58,-51.302,8.351,ERT72
,Mixed / non conventional,17.00,19.00,7.00,9.00,276391.16,0.05,0.00,-102.07,-3061.158,8.351,ERT72
,Mixed / non conventional,18.00,20.00,19.00,21.00,1897.57,0.07,0.00,-589.76,1261.912,6.268,ERT72
,Mixed / non conventional,18.00,20.00,21.00,23.00,577.89,0.05,0.00,107.97,-307.444,6.268,ERT72
,Mixed / non conventional,18.00,20.00,23.00,25.00,24305.06,0.03,0.00,-86.87,-1847.225,6.268,ERT72
,Mixed / non conventional,18.00,20.00,25.00,27.00,-39741.48,0.00,0.00,62.77,1006.805,6.268,ERT72
,Mixed / non conventional,18.00,20.00,27.00,29.00,-77226.39,0.04,0.00,-67.14,889.294,6.268,ERT72
,Mixed / non conventional,18.00,20.00,29.00,31.00,20595.15,0.05,0.00,38.53,-127.702,6.268,ERT72
,Mixed / non conventional,18.00,20.00,31.00,33.00,361574.44,0.03,0.00,-62.65,-1345.188,6.268,ERT72
,Mixed / non conventional,18.00,20.00,33.00,35.00,-273519.19,0.04,0.00,125.14,658.439,6.268,ERT72
,Mixed / non conventional,18.00,20.00,35.00,37.00,-326477.75,0.06,0.00,-110.09,537.741,6.268,ERT72
,Mixed / non conventional,18.00,20.00,37.00,39.00,-42823.39,0.00,0.00,67.11,50.382,6.268,ERT72
,Mixed / non conventional,18.00,20.00,22.00,24.00,932.04,0.23,0.00,-44.22,-129.682,5.245,ERT72
,Mixed / non conventional,18.00,20.00,24.00,26.00,39024.89,0.22,0.00,93.60,-1357.459,5.245,ERT72
,Mixed / non conventional,18.00,20.00,26.00,28.00,-95656.83,0.22,0.00,-14.18,1330.950,5.245,ERT72
,Mixed / non conventional,18.00,20.00,28.00,30.00,-7246.27,0.21,0.00,-31.61,50.412,5.245,ERT72
,Mixed / non conventional,18.00,20.00,30.00,32.00,18950.10,0.21,0.00,2.46,-75.334,5.245,ERT72
,Mixed / non conventional,18.00,20.00,32.00,34.00,346963.09,0.22,0.00,-3.12,-862.065,5.245,ERT72
,Mixed / non conventional,18.00,20.00,34.00,36.00,-370324.25,0.22,0.00,3.90,613.408,5.245,ERT72
,Mixed / non conventional,18.00,20.00,36.00,38.00,-163442.28,0.22,0.00,-39.13,189.508,5.245,ERT72
,Mixed / non conventional,18.00,20.00,38.00,40.00,-8256.26,0.19,0.00,95.13,12.273,9.246,ERT72
,Mixed / non conventional,18.00,20.00,40.00,42.00,1015134.88,0.05,0.00,-71.15,-1131.710,9.246,ERT72
,Mixed / non conventional,18.00,20.00,39.00,41.00,1087211.00,0.28,0.00,-45.17,-417.629,2.769,ERT72
,Mixed / non conventional,18.00,20.00,41.00,43.00,-605412.13,0.27,0.00,82.44,176.742,2.769,ERT72
,Mixed / non conventional,18.00,20.00,43.00,45.00,-673209.25,0.28,0.00,-36.16,152.862,2.769,ERT72
,Mixed / non conventional,18.00,20.00,45.00,47.00,-278609.53,0.28,0.00,9.45,50.173,2.769,ERT72
,Mixed / non conventional,18.00,20.00,47.00,49.00,2068978.63,0.28,0.00,-60.50,-300.476,2.769,ERT72
,Mixed / non conventional,18.00,20.00,49.00,51.00,-931570.44,0.29,0.00,107.92,110.694,2.769,ERT72
,Mixed / non conventional,18.00,20.00,51.00,53.00,-1120718.38,0.28,0.00,-148.64,110.338,2.769,ERT72
,Mixed / non conventional,18.00,20.00,53.00,55.00,-674877.63,0.29,0.00,87.06,55.670,2.769,ERT72
,Mixed / non conventional,18.00,20.00,55.00,57.00,3299004.50,0.27,0.00,-16.28,-230.263,2.769,ERT72
,Mixed / non conventional,18.00,20.00,57.00,59.00,-1219635.88,0.29,0.00,136.23,72.670,2.769,ERT72
,Mixed / non conventional,18.00,20.00,42.00,44.00,-731780.50,0.08,0.00,-3.31,433.678,6.390,ERT72
,Mixed / non conventional,18.00,20.00,44.00,46.00,-489784.84,0.09,0.00,-67.85,228.064,6.390,ERT72
,Mixed / non conventional,18.00,20.00,46.00,48.00,-135939.19,0.09,0.00,22.90,50.639,6.390,ERT72
,Mixed / non conventional,18.00,20.00,48.00,50.00,2010317.50,0.10,0.00,12.06,-608.452,6.390,ERT72
,Mixed / non conventional,18.00,20.00,50.00,52.00,-1169120.88,0.10,0.00,29.46,291.414,6.390,ERT72
,Mixed / non conventional,18.00,20.00,52.00,54.00,-913324.06,0.10,0.00,-10.32,189.709,6.390,ERT72
,Mixed / non conventional,18.00,20.00,54.00,56.00,-402296.91,0.10,0.00,90.63,70.368,6.390,ERT72
,Mixed / non conventional,18.00,20.00,56.00,58.00,3271753.25,0.10,0.00,-29.66,-486.440,6.390,ERT72
,Mixed / non conventional,18.00,20.00,58.00,60.00,-1713043.13,0.10,0.00,0.74,218.308,6.390,ERT72
,Mixed / non conventional,18.00,20.00,60.00,62.00,-1435443.13,0.09,0.00,88.83,157.986,6.390,ERT72
,Mixed / non conventional,18.00,20.00,59.00,61.00,-1665474.88,0.04,0.00,-117.29,172.973,5.608,ERT72
,Mixed / non conventional,18.00,20.00,61.00,63.00,-1166443.75,0.00,0.00,38.19,104.990,5.608,ERT72
,Mixed / non conventional,18.00,20.00,63.00,65.00,4728485.50,0.03,0.00,169.29,-371.264,5.608,ERT72
,Mixed / non conventional,18.00,20.00,65.00,67.00,-1619730.63,0.03,0.00,-46.42,111.608,5.608,ERT72
,Mixed / non conventional,18.00,20.00,67.00,69.00,-2284489.00,0.03,0.00,-11.10,138.893,5.608,ERT72
,Mixed / non conventional,18.00,20.00,69.00,71.00,-1645214.13,0.02,0.00,8.02,88.699,5.608,ERT72
,Mixed / non conventional,18.00,20.00,71.00,1.00,215531.00,0.03,0.00,94.95,-1333.580,5.608,ERT72
,Mixed / non conventional,18.00,20.00,1.00,3.00,-631585.63,0.04,0.00,33.70,930.869,5.608,ERT72
,Mixed / non conventional,18.00,20.00,3.00,5.00,-346978.13,0.07,0.00,0.87,747.423,5.608,ERT72
,Mixed / non conventional,18.00,20.00,5.00,7.00,-15220.77,0.07,0.00,7.73,50.671,5.608,ERT72
,Mixed / non conventional,18.00,20.00,62.00,64.00,-715575.13,0.08,0.00,-115.64,68.872,6.426,ERT72
,Mixed / non conventional,18.00,20.00,64.00,66.00,4756039.50,0.08,0.00,156.52,-400.543,6.426,ERT72
,Mixed / non conventional,18.00,20.00,66.00,68.00,-2249431.00,0.07,0.00,-32.91,166.705,6.426,ERT72
,Mixed / non conventional,18.00,20.00,68.00,70.00,-2083353.88,0.08,0.00,-10.60,136.589,6.426,ERT72
,Mixed / non conventional,18.00,20.00,70.00,72.00,-910527.44,0.07,0.00,333.08,53.060,6.426,ERT72
,Mixed / non conventional,18.00,20.00,72.00,2.00,146252.16,0.07,0.00,-192.85,-1145.266,6.426,ERT72
,Mixed / non conventional,18.00,20.00,2.00,4.00,-620262.44,0.08,0.00,30.72,1258.662,6.426,ERT72
,Mixed / non conventional,18.00,20.00,4.00,6.00,-110683.72,0.09,0.00,-9.19,336.904,6.426,ERT72
,Mixed / non conventional,18.00,20.00,6.00,8.00,10419.70,0.07,0.00,60.27,-50.746,6.426,ERT72
,Mixed / non conventional,18.00,20.00,8.00,10.00,232892.55,0.08,0.00,-101.15,-1984.892,6.426,ERT72
,Mixed / non conventional,19.00,21.00,20.00,22.00,1789.82,0.03,0.00,-703.04,939.962,4.950,ERT72
,Mixed / non conventional,19.00,21.00,22.00,24.00,694.98,0.05,0.00,-37.61,-291.989,4.950,ERT72
,Mixed / non conventional,19.00,21.00,24.00,26.00,22668.89,0.03,0.00,129.59,-1360.579,4.950,ERT72
,Mixed / non conventional,19.00,21.00,26.00,28.00,-34957.17,0.00,0.00,-36.12,699.372,4.950,ERT72
,Mixed / non conventional,19.00,21.00,28.00,30.00,-76837.97,0.05,0.00,-46.16,698.756,4.950,ERT72
,Mixed / non conventional,19.00,21.00,30.00,32.00,24413.30,0.03,0.00,5.31,-119.545,4.950,ERT72
,Mixed / non conventional,19.00,21.00,32.00,34.00,335307.88,0.04,0.00,22.09,-985.143,4.950,ERT72
,Mixed / non conventional,19.00,21.00,34.00,36.00,-227135.28,0.04,0.00,-8.58,431.800,4.950,ERT72
,Mixed / non conventional,19.00,21.00,36.00,38.00,-322702.22,0.05,0.00,-48.98,419.751,4.950,ERT72
,Mixed / non conventional,19.00,21.00,38.00,40.00,-52912.48,0.03,0.00,93.77,49.161,4.950,ERT72
,Mixed / non conventional,19.00,21.00,23.00,25.00,10600.35,0.59,0.00,-47.73,-1233.498,4.387,ERT72
,Mixed / non conventional,19.00,21.00,25.00,27.00,-1716.20,0.63,0.00,55.09,49.926,4.387,ERT72
,Mixed / non conventional,19.00,21.00,27.00,29.00,-92723.63,0.59,0.00,-96.92,1078.969,4.387,ERT72
,Mixed / non conventional,19.00,21.00,29.00,31.00,-99.57,13.65,0.00,38.54,1.186,8.980,ERT72
,Mixed / non conventional,19.00,21.00,31.00,33.00,291762.91,0.11,0.00,-57.96,-318.650,1.441,ERT72
,Mixed / non conventional,19.00,21.00,33.00,35.00,-94338.89,0.10,0.00,120.85,64.395,1.441,ERT72
,Mixed / non conventional,19.00,21.00,35.00,37.00,-357122.41,0.11,0.00,-110.86,162.514,1.441,ERT72
,Mixed / non conventional,19.00,21.00,37.00,39.00,-156128.84,0.12,0.00,67.51,49.734,1.441,ERT72
,Mixed / non conventional,19.00,21.00,39.00,41.00,1001609.25,0.10,0.00,-53.08,-232.042,1.441,ERT72
,Mixed / non conventional,19.00,21.00,41.00,43.00,-322219.50,0.09,0.00,85.55,55.986,1.441,ERT72
,Mixed / non conventional,19.00,21.00,40.00,42.00,1078985.50,0.07,0.00,-53.00,-429.930,2.872,ERT72
,Mixed / non conventional,19.00,21.00,42.00,44.00,-548343.06,0.07,0.00,-8.59,166.053,2.872,ERT72
,Mixed / non conventional,19.00,21.00,44.00,46.00,-692344.75,0.08,0.00,-71.31,163.071,2.872,ERT72
,Mixed / non conventional,19.00,21.00,46.00,48.00,-266257.94,0.08,0.00,22.04,49.737,2.872,ERT72
,Mixed / non conventional,19.00,21.00,48.00,50.00,2173162.50,0.08,0.00,20.63,-327.379,2.872,ERT72
,Mixed / non conventional,19.00,21.00,50.00,52.00,-971348.13,0.07,0.00,25.75,119.726,2.872,ERT72
,Mixed / non conventional,19.00,21.00,52.00,54.00,-1129521.50,0.07,0.00,-13.20,115.353,2.872,ERT72
,Mixed / non conventional,19.00,21.00,54.00,56.00,-624894.44,0.10,0.00,89.12,53.470,2.872,ERT72
,Mixed / non conventional,19.00,21.00,56.00,58.00,3539422.25,0.07,0.00,-23.36,-256.259,2.872,ERT72
,Mixed / non conventional,19.00,21.00,58.00,60.00,-1532639.38,0.07,0.00,-1.61,94.726,2.872,ERT72
,Mixed / non conventional,19.00,21.00,43.00,45.00,-713215.31,0.00,0.00,-33.45,144.978,2.192,ERT72
,Mixed / non conventional,19.00,21.00,45.00,47.00,-479411.28,0.00,0.00,10.35,76.569,2.192,ERT72
,Mixed / non conventional,19.00,21.00,47.00,49.00,2030514.50,0.00,0.00,-66.14,-259.443,2.192,ERT72
,Mixed / non conventional,19.00,21.00,49.00,51.00,-632947.56,0.05,0.00,109.67,65.709,2.192,ERT72
,Mixed / non conventional,19.00,21.00,51.00,53.00,-1166654.75,0.03,0.00,-146.49,99.744,2.192,ERT72
,Mixed / non conventional,19.00,21.00,53.00,55.00,-950449.19,0.04,0.00,88.47,67.715,2.192,ERT72
,Mixed / non conventional,19.00,21.00,55.00,57.00,3352406.00,0.03,0.00,-20.33,-201.131,2.192,ERT72
,Mixed / non conventional,19.00,21.00,57.00,59.00,-964075.13,0.03,0.00,137.99,49.165,2.192,ERT72
,Mixed / non conventional,19.00,21.00,59.00,61.00,-1692646.13,0.00,0.00,-117.91,73.988,2.192,ERT72
,Mixed / non conventional,19.00,21.00,61.00,63.00,-1498790.88,0.03,0.00,37.95,56.581,2.192,ERT72
,Mixed / non conventional,19.00,21.00,60.00,62.00,-1682650.63,0.04,0.00,83.50,149.045,4.783,ERT72
,Mixed / non conventional,19.00,21.00,62.00,64.00,-993178.38,0.04,0.00,-118.19,76.242,4.783,ERT72
,Mixed / non conventional,19.00,21.00,64.00,66.00,5152883.50,0.05,0.00,168.90,-345.059,4.783,ERT72
,Mixed / non conventional,19.00,21.00,66.00,68.00,-2120497.00,0.05,0.00,-37.52,124.615,4.783,ERT72
,Mixed / non conventional,19.00,21.00,68.00,70.00,-2360640.00,0.03,0.00,-14.76,122.406,4.783,ERT72
,Mixed / non conventional,19.00,21.00,70.00,72.00,-1162746.63,0.05,0.00,331.23,53.464,4.783,ERT72
,Mixed / non conventional,19.00,21.00,72.00,2.00,167548.03,0.03,0.00,-164.05,-884.161,4.783,ERT72
,Mixed / non conventional,19.00,21.00,2.00,4.00,-562559.31,0.03,0.00,5.22,707.142,4.783,ERT72
,Mixed / non conventional,19.00,21.00,4.00,6.00,-313862.03,0.04,0.00,-26.75,576.614,4.783,ERT72
,Mixed / non conventional,19.00,21.00,6.00,8.00,-17765.93,0.05,0.00,56.06,50.442,4.783,ERT72
,Mixed / non conventional,19.00,21.00,63.00,65.00,4879197.00,0.07,0.00,172.74,-197.362,2.701,ERT72
,Mixed / non conventional,19.00,21.00,65.00,67.00,-1415521.38,0.06,0.00,-47.86,50.101,2.701,ERT72
,Mixed / non conventional,19.00,21.00,67.00,69.00,-2350857.25,0.04,0.00,-12.37,73.220,2.701,ERT72
,Mixed / non conventional,19.00,21.00,69.00,71.00,-1983441.00,0.07,0.00,6.59,54.651,2.701,ERT72
,Mixed / non conventional,19.00,21.00,71.00,1.00,198455.83,0.05,0.00,105.00,-539.507,2.701,ERT72
,Mixed / non conventional,19.00,21.00,1.00,3.00,-333393.56,0.00,0.00,26.96,199.027,2.701,ERT72
,Mixed / non conventional,19.00,21.00,3.00,5.00,-537520.88,0.03,0.00,-4.50,458.410,2.701,ERT72
,Mixed / non conventional,19.00,21.00,5.00,7.00,-121448.66,0.07,0.00,3.53,155.360,2.701,ERT72
,Mixed / non conventional,19.00,21.00,7.00,9.00,406927.53,0.04,0.00,-74.48,-832.886,2.701,ERT72
,Mixed / non conventional,19.00,21.00,9.00,11.00,-14489.19,0.04,0.00,63.00,51.898,2.701,ERT72
,Mixed / non conventional,20.00,22.00,21.00,23.00,1755.24,0.08,0.00,-485.55,765.120,4.108,ERT72
,Mixed / non conventional,20.00,22.00,23.00,25.00,3717.32,0.09,0.00,-80.76,-1296.323,4.108,ERT72
,Mixed / non conventional,20.00,22.00,25.00,27.00,1410.84,0.09,0.00,55.70,-70.285,4.108,ERT72
,Mixed / non conventional,20.00,22.00,27.00,29.00,-33286.04,0.09,0.00,-70.78,552.746,4.108,ERT72
,Mixed / non conventional,20.00,22.00,29.00,31.00,-74527.27,0.08,0.00,41.91,562.544,4.108,ERT72
,Mixed / non conventional,20.00,22.00,31.00,33.00,239451.22,0.08,0.00,-57.56,-973.223,4.108,ERT72
,Mixed / non conventional,20.00,22.00,33.00,35.00,-19902.05,0.13,0.00,120.33,48.534,4.108,ERT72
,Mixed / non conventional,20.00,22.00,35.00,37.00,-215649.36,0.08,0.00,-111.62,340.281,4.108,ERT72
,Mixed / non conventional,20.00,22.00,37.00,39.00,-321319.16,0.10,0.00,68.07,346.911,4.108,ERT72
,Mixed / non conventional,20.00,22.00,39.00,41.00,855020.75,0.08,0.00,-53.09,-659.370,4.108,ERT72
,Mixed / non conventional,20.00,22.00,24.00,26.00,10366.49,0.08,0.00,132.57,-3002.198,10.918,ERT72
,Mixed / non conventional,20.00,22.00,26.00,28.00,-715.35,0.10,0.00,-23.37,51.792,10.918,ERT72
,Mixed / non conventional,20.00,22.00,28.00,30.00,-91854.20,0.09,0.00,-59.26,2660.155,10.918,ERT72
,Mixed / non conventional,20.00,22.00,30.00,32.00,2309.87,0.11,0.00,3.64,-33.448,10.918,ERT72
,Mixed / non conventional,20.00,22.00,32.00,34.00,286398.66,0.09,0.00,26.81,-2369.793,10.918,ERT72
,Mixed / non conventional,20.00,22.00,34.00,36.00,-74535.05,0.08,0.00,-4.04,385.460,10.918,ERT72
,Mixed / non conventional,20.00,22.00,36.00,38.00,-353084.50,0.08,0.00,-52.66,1217.331,10.918,ERT72
,Mixed / non conventional,20.00,22.00,38.00,40.00,-178524.94,0.08,0.00,90.73,430.849,10.918,ERT72
,Mixed / non conventional,20.00,22.00,40.00,42.00,1006343.88,0.04,0.00,-66.28,-226.606,1.401,ERT72
,Mixed / non conventional,20.00,22.00,42.00,44.00,-294118.13,0.03,0.00,-5.00,49.672,1.401,ERT72
,Mixed / non conventional,20.00,22.00,41.00,43.00,-135714.17,0.08,0.00,84.62,56.648,3.008,ERT72
,Mixed / non conventional,20.00,22.00,43.00,45.00,-530739.63,0.10,0.00,-33.47,168.365,3.008,ERT72
,Mixed / non conventional,20.00,22.00,45.00,47.00,-657362.06,0.10,0.00,10.93,162.193,3.008,ERT72
,Mixed / non conventional,20.00,22.00,47.00,49.00,1751040.13,0.11,0.00,-66.17,-342.649,3.008,ERT72
,Mixed / non conventional,20.00,22.00,49.00,51.00,-356879.06,0.11,0.00,109.60,56.319,3.008,ERT72
,Mixed / non conventional,20.00,22.00,51.00,53.00,-958046.50,0.10,0.00,-146.40,123.701,3.008,ERT72
,Mixed / non conventional,20.00,22.00,53.00,55.00,-1129200.50,0.10,0.00,88.70,120.804,3.008,ERT72
,Mixed / non conventional,20.00,22.00,55.00,57.00,2984245.75,0.11,0.00,-20.62,-267.492,3.008,ERT72
,Mixed / non conventional,20.00,22.00,57.00,59.00,-651723.13,0.10,0.00,137.87,49.429,3.008,ERT72
,Mixed / non conventional,20.00,22.00,59.00,61.00,-1438128.25,0.10,0.00,-118.08,93.111,3.008,ERT72
,Mixed / non conventional,20.00,22.00,44.00,46.00,-706514.94,0.07,0.00,-67.23,155.305,2.370,ERT72
,Mixed / non conventional,20.00,22.00,46.00,48.00,-469634.72,0.03,0.00,23.59,81.113,2.370,ERT72
,Mixed / non conventional,20.00,22.00,48.00,50.00,2074112.38,0.04,0.00,12.50,-286.583,2.370,ERT72
,Mixed / non conventional,20.00,22.00,50.00,52.00,-646897.56,0.06,0.00,27.99,72.623,2.370,ERT72
,Mixed / non conventional,20.00,22.00,52.00,54.00,-1111280.38,0.07,0.00,-10.22,102.743,2.370,ERT72
,Mixed / non conventional,20.00,22.00,54.00,56.00,-862940.25,0.07,0.00,90.64,66.484,2.370,ERT72
,Mixed / non conventional,20.00,22.00,56.00,58.00,3367812.25,0.06,0.00,-29.43,-218.501,2.370,ERT72
,Mixed / non conventional,20.00,22.00,58.00,60.00,-1147906.38,0.07,0.00,1.05,63.304,2.370,ERT72
,Mixed / non conventional,20.00,22.00,60.00,62.00,-1647987.63,0.06,0.00,88.75,77.899,2.370,ERT72
,Mixed / non conventional,20.00,22.00,62.00,64.00,-1212952.88,0.06,0.00,-115.13,49.517,2.370,ERT72
,Mixed / non conventional,20.00,22.00,61.00,63.00,-1663378.75,0.07,0.00,37.60,105.614,3.429,ERT72
,Mixed / non conventional,20.00,22.00,63.00,65.00,4419234.50,0.06,0.00,170.79,-243.176,3.429,ERT72
,Mixed / non conventional,20.00,22.00,65.00,67.00,-1074233.13,0.09,0.00,-47.38,51.564,3.429,ERT72
,Mixed / non conventional,20.00,22.00,67.00,69.00,-2075955.13,0.05,0.00,-11.33,87.450,3.429,ERT72
,Mixed / non conventional,20.00,22.00,69.00,71.00,-2085988.13,0.05,0.00,6.98,77.534,3.429,ERT72
,Mixed / non conventional,20.00,22.00,71.00,1.00,164075.13,0.07,0.00,100.03,-520.452,3.429,ERT72
,Mixed / non conventional,20.00,22.00,1.00,3.00,-77074.92,0.05,0.00,28.08,49.606,3.429,ERT72
,Mixed / non conventional,20.00,22.00,3.00,5.00,-486452.25,0.07,0.00,0.82,438.315,3.429,ERT72
,Mixed / non conventional,20.00,22.00,5.00,7.00,-354609.63,0.07,0.00,3.53,466.986,3.429,ERT72
,Mixed / non conventional,20.00,22.00,7.00,9.00,468144.47,0.06,0.00,-81.96,-952.777,3.429,ERT72
,Mixed / non conventional,20.00,22.00,64.00,66.00,4918704.50,0.04,0.00,161.13,-318.806,4.327,ERT72
,Mixed / non conventional,20.00,22.00,66.00,68.00,-1717404.75,0.06,0.00,-35.09,97.401,4.327,ERT72
,Mixed / non conventional,20.00,22.00,68.00,70.00,-2306721.75,0.05,0.00,-12.24,115.122,4.327,ERT72
,Mixed / non conventional,20.00,22.00,70.00,72.00,-1313386.75,0.04,0.00,331.83,57.987,4.327,ERT72
,Mixed / non conventional,20.00,22.00,72.00,2.00,154742.11,0.06,0.00,-183.79,-674.066,4.327,ERT72
,Mixed / non conventional,20.00,22.00,2.00,4.00,-292927.16,0.06,0.00,23.24,280.205,4.327,ERT72
,Mixed / non conventional,20.00,22.00,4.00,6.00,-497565.50,0.04,0.00,-13.72,679.938,4.327,ERT72
,Mixed / non conventional,20.00,22.00,6.00,8.00,-142529.97,0.05,0.00,52.26,292.156,4.327,ERT72
,Mixed / non conventional,20.00,22.00,8.00,10.00,393671.69,0.06,0.00,-77.13,-1291.109,4.327,ERT72
,Mixed / non conventional,20.00,22.00,10.00,12.00,-8689.01,0.07,0.00,134.87,49.870,4.327,ERT72
,Mixed / non conventional,21.00,23.00,22.00,24.00,2357.16,0.04,0.00,-620.53,1278.894,5.113,ERT72
,Mixed / non conventional,21.00,23.00,24.00,26.00,4420.65,0.00,0.00,94.23,-1918.761,5.113,ERT72
,Mixed / non conventional,21.00,23.00,26.00,28.00,1559.00,0.03,0.00,-23.04,-96.668,5.113,ERT72
,Mixed / non conventional,21.00,23.00,28.00,30.00,-38267.49,0.03,0.00,-28.89,790.943,5.113,ERT72
,Mixed / non conventional,21.00,23.00,30.00,32.00,-87898.31,0.04,0.00,6.41,825.798,5.113,ERT72
,Mixed / non conventional,21.00,23.00,32.00,34.00,283135.63,0.04,0.00,-3.12,-1432.327,5.113,ERT72
,Mixed / non conventional,21.00,23.00,34.00,36.00,-16472.88,0.03,0.00,-0.12,50.000,5.113,ERT72
,Mixed / non conventional,21.00,23.00,36.00,38.00,-248074.73,0.03,0.00,-38.33,487.219,5.113,ERT72
,Mixed / non conventional,21.00,23.00,38.00,40.00,-404005.69,0.00,0.00,97.00,542.901,5.113,ERT72
