,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,2.00,4.00,38.00,40.00,-480897.50,0.10,0.00,71.45,49.915,3.792
,Mixed / non conventional,2.00,4.00,40.00,42.00,4009151.50,0.06,0.00,-97.65,-353.716,3.792
,Mixed / non conventional,2.00,4.00,42.00,44.00,-2014720.63,0.18,0.00,24.01,67.890,1.690
,Mixed / non conventional,2.00,4.00,44.00,46.00,-1681710.75,0.17,0.00,-59.50,48.941,1.690
,Mixed / non conventional,2.00,4.00,43.00,45.00,-1942161.38,0.25,0.00,12.59,82.524,2.295
,Mixed / non conventional,2.00,4.00,45.00,47.00,-1335775.38,0.24,0.00,8.89,49.189,2.295
,Mixed / non conventional,2.00,4.00,47.00,49.00,5511069.50,0.09,0.00,-77.20,-154.254,1.999
,Mixed / non conventional,2.00,4.00,49.00,51.00,-1997613.75,0.05,0.00,87.89,49.068,1.999
,Mixed / non conventional,2.00,4.00,51.00,53.00,-2409845.75,0.27,0.00,-140.70,69.696,2.668
,Mixed / non conventional,2.00,4.00,53.00,55.00,-1923693.25,0.27,0.00,130.90,49.335,2.668
,Mixed / non conventional,2.00,4.00,55.00,57.00,6727899.00,0.33,0.00,-74.99,-179.916,3.122
,Mixed / non conventional,2.00,4.00,57.00,59.00,-2079115.75,0.34,0.00,172.98,49.749,3.122
,Mixed / non conventional,2.00,4.00,59.00,61.00,-2839043.00,0.11,0.00,-126.62,65.566,3.355
,Mixed / non conventional,2.00,4.00,61.00,63.00,-2396626.25,0.06,0.00,41.43,49.905,3.355
,Mixed / non conventional,2.00,4.00,46.00,48.00,-947232.75,0.12,0.00,19.33,50.008,3.525
,Mixed / non conventional,2.00,4.00,48.00,50.00,5523694.00,0.12,0.00,-6.24,-255.165,3.525
,Mixed / non conventional,2.00,4.00,50.00,52.00,-2428759.50,0.15,0.00,41.40,63.589,2.270
,Mixed / non conventional,2.00,4.00,52.00,54.00,-2136344.25,0.17,0.00,-29.12,49.482,2.270
,Mixed / non conventional,2.00,4.00,54.00,56.00,-1474324.50,0.36,0.00,81.67,50.062,3.744
,Mixed / non conventional,2.00,4.00,56.00,58.00,6900956.00,0.36,0.00,-4.76,-209.232,3.744
,Mixed / non conventional,2.00,4.00,58.00,60.00,-2839565.00,0.16,0.00,4.37,59.005,2.863
,Mixed / non conventional,2.00,4.00,60.00,62.00,-2666405.00,0.07,0.00,98.61,49.870,2.863
,Mixed / non conventional,2.00,4.00,62.00,64.00,-1849361.88,0.04,0.00,-74.93,50.370,4.616
,Mixed / non conventional,2.00,4.00,64.00,66.00,8173382.00,0.07,0.00,120.60,-201.767,4.616
,Mixed / non conventional,2.00,4.00,63.00,65.00,7758305.50,0.07,0.00,145.78,-190.700,4.377
,Mixed / non conventional,2.00,4.00,65.00,67.00,-2260855.00,0.10,0.00,-71.26,50.435,4.377
,Mixed / non conventional,2.00,4.00,67.00,69.00,-3309322.00,0.06,0.00,-9.40,67.890,4.421
,Mixed / non conventional,2.00,4.00,69.00,71.00,-2698180.50,0.03,0.00,57.69,50.540,4.421
,Mixed / non conventional,2.00,4.00,71.00,1.00,5952.06,0.26,0.00,59.44,-82.266,0.130
,Mixed / non conventional,2.00,4.00,1.00,3.00,5146.07,0.56,0.00,195.82,71.080,0.130
,Mixed / non conventional,2.00,4.00,66.00,68.00,-3090948.75,0.14,0.00,-23.72,52.875,3.519
,Mixed / non conventional,2.00,4.00,68.00,70.00,-3201337.00,0.15,0.00,-91.13,49.930,3.519
,Mixed / non conventional,2.00,4.00,70.00,72.00,-1933556.25,0.04,0.00,215.20,50.465,6.440
,Mixed / non conventional,3.00,5.00,4.00,6.00,3295.99,8.40,0.00,-654.34,60.159,0.172
,Mixed / non conventional,3.00,5.00,6.00,8.00,2682.50,0.99,0.00,-18.15,-39.169,0.172
,Mixed / non conventional,3.00,5.00,8.00,10.00,31693.13,2.65,0.00,-285.41,-73.841,0.192
,Mixed / non conventional,3.00,5.00,10.00,12.00,-50500.04,2.47,0.00,-11.53,39.220,0.192
,Mixed / non conventional,3.00,5.00,12.00,14.00,-97759.41,0.33,0.00,-8.20,257.808,1.435
,Mixed / non conventional,3.00,5.00,14.00,16.00,34698.25,0.35,0.00,-109.03,-49.272,1.435
,Mixed / non conventional,3.00,5.00,16.00,18.00,452156.13,0.38,0.00,-19.70,-100.594,0.375
,Mixed / non conventional,3.00,5.00,18.00,20.00,-305681.59,0.41,0.00,146.04,44.004,0.375
,Mixed / non conventional,3.00,5.00,20.00,22.00,-399459.66,0.19,0.00,-17.90,535.571,5.102
,Mixed / non conventional,3.00,5.00,22.00,24.00,-53351.97,0.18,0.00,-31.94,51.093,5.102
,Mixed / non conventional,3.00,5.00,7.00,9.00,15119.70,0.36,0.00,-179.66,-489.362,1.220
,Mixed / non conventional,3.00,5.00,9.00,11.00,-6151.44,0.38,0.00,-82.59,49.774,1.220
,Mixed / non conventional,3.00,5.00,11.00,13.00,-103180.72,0.03,0.00,-5.67,454.099,1.659
,Mixed / non conventional,3.00,5.00,13.00,15.00,-22857.82,0.06,0.00,43.84,50.299,1.659
,Mixed / non conventional,3.00,5.00,15.00,17.00,387958.94,0.82,0.00,-107.31,-251.672,0.856
,Mixed / non conventional,3.00,5.00,17.00,19.00,-119181.98,0.81,0.00,5.66,48.321,0.856
,Mixed / non conventional,3.00,5.00,19.00,21.00,-440481.16,0.18,0.00,18.98,145.108,1.043
,Mixed / non conventional,3.00,5.00,21.00,23.00,-211806.80,0.18,0.00,110.08,48.843,1.043
,Mixed / non conventional,3.00,5.00,23.00,25.00,1285989.13,0.44,0.00,-75.08,-186.319,0.901
,Mixed / non conventional,3.00,5.00,25.00,27.00,-443287.41,0.44,0.00,72.78,48.169,0.901
,Mixed / non conventional,3.00,5.00,24.00,26.00,1382341.88,0.83,0.00,-26.93,-120.276,0.627
,Mixed / non conventional,3.00,5.00,26.00,28.00,-709348.19,0.83,0.00,94.93,46.907,0.627
,Mixed / non conventional,3.00,5.00,28.00,30.00,-870783.69,0.07,0.00,-19.00,193.341,2.707
,Mixed / non conventional,3.00,5.00,30.00,32.00,-287190.91,0.07,0.00,17.26,50.572,2.707
,Mixed / non conventional,3.00,5.00,32.00,34.00,2566800.00,0.33,0.00,-63.52,-135.154,1.004
,Mixed / non conventional,3.00,5.00,34.00,36.00,-1136899.25,0.34,0.00,31.56,48.979,1.004
,Mixed / non conventional,3.00,5.00,36.00,38.00,-1357718.25,0.13,0.00,-12.03,107.101,2.218
,Mixed / non conventional,3.00,5.00,38.00,40.00,-763293.50,0.13,0.00,70.90,50.448,2.218
,Mixed / non conventional,3.00,5.00,40.00,42.00,4046823.25,0.10,0.00,-91.99,-148.319,1.454
,Mixed / non conventional,3.00,5.00,42.00,44.00,-1597794.25,0.09,0.00,23.92,49.990,1.454
,Mixed / non conventional,3.00,5.00,27.00,29.00,-903599.31,0.05,0.00,-83.47,94.827,1.131
,Mixed / non conventional,3.00,5.00,29.00,31.00,-596631.81,0.07,0.00,50.43,49.196,1.131
,Mixed / non conventional,3.00,5.00,31.00,33.00,2556599.75,0.41,0.00,-92.52,-178.524,1.198
,Mixed / non conventional,3.00,5.00,33.00,35.00,-867779.38,0.42,0.00,125.34,49.234,1.198
,Mixed / non conventional,3.00,5.00,35.00,37.00,-1370271.50,0.18,0.00,-96.38,72.112,1.349
,Mixed / non conventional,3.00,5.00,37.00,39.00,-1127592.88,0.21,0.00,80.62,49.450,1.349
,Mixed / non conventional,3.00,5.00,39.00,41.00,3887858.25,0.33,0.00,-80.54,-191.831,1.802
,Mixed / non conventional,3.00,5.00,41.00,43.00,-1195510.38,0.35,0.00,81.61,50.140,1.802
,Mixed / non conventional,3.00,5.00,43.00,45.00,-1807085.00,0.34,0.00,12.03,64.527,1.790
,Mixed / non conventional,3.00,5.00,45.00,47.00,-1630318.13,0.31,0.00,8.69,50.276,1.790
,Mixed / non conventional,3.00,5.00,44.00,46.00,-1809576.13,0.15,0.00,-59.57,83.611,2.495
,Mixed / non conventional,3.00,5.00,46.00,48.00,-1266112.00,0.16,0.00,19.40,50.699,2.495
,Mixed / non conventional,3.00,5.00,48.00,50.00,5548982.50,0.10,0.00,-2.44,-157.967,2.033
,Mixed / non conventional,3.00,5.00,50.00,52.00,-2029864.25,0.09,0.00,38.63,50.712,2.033
,Mixed / non conventional,3.00,5.00,52.00,54.00,-2205527.75,0.05,0.00,-27.53,70.774,2.960
,Mixed / non conventional,3.00,5.00,54.00,56.00,-1798134.25,0.05,0.00,81.31,51.167,2.960
,Mixed / non conventional,3.00,5.00,56.00,58.00,6869269.00,0.29,0.00,-2.55,-159.824,2.717
,Mixed / non conventional,3.00,5.00,58.00,60.00,-2462355.75,0.28,0.00,4.14,51.262,2.717
,Mixed / non conventional,3.00,5.00,60.00,62.00,-2701479.50,0.05,0.00,99.11,72.996,3.925
,Mixed / non conventional,3.00,5.00,62.00,64.00,-2124331.25,0.04,0.00,-77.54,51.755,3.925
,Mixed / non conventional,3.00,5.00,47.00,49.00,5130810.00,0.11,0.00,-77.60,-199.979,2.602
,Mixed / non conventional,3.00,5.00,49.00,51.00,-1509234.63,0.12,0.00,89.84,51.472,2.602
,Mixed / non conventional,3.00,5.00,51.00,53.00,-2255358.00,0.12,0.00,-139.65,60.162,2.313
,Mixed / non conventional,3.00,5.00,53.00,55.00,-2176309.25,0.08,0.00,127.46,51.357,2.313
,Mixed / non conventional,3.00,5.00,55.00,57.00,6375571.50,0.06,0.00,-72.81,-217.973,3.770
,Mixed / non conventional,3.00,5.00,57.00,59.00,-1692748.75,0.06,0.00,172.41,51.675,3.770
,Mixed / non conventional,3.00,5.00,59.00,61.00,-2647184.00,0.21,0.00,-127.84,58.521,3.045
,Mixed / non conventional,3.00,5.00,61.00,63.00,-2601023.50,0.22,0.00,38.96,51.755,3.045
,Mixed / non conventional,3.00,5.00,63.00,65.00,7415353.00,0.29,0.00,152.90,-217.407,4.969
,Mixed / non conventional,3.00,5.00,65.00,67.00,-1948000.63,0.29,0.00,-73.64,51.764,4.969
,Mixed / non conventional,3.00,5.00,64.00,66.00,8108023.00,0.08,0.00,126.21,-167.629,3.681
,Mixed / non conventional,3.00,5.00,66.00,68.00,-2773855.00,0.10,0.00,-26.66,52.047,3.681
,Mixed / non conventional,3.00,5.00,68.00,70.00,-3198816.75,0.15,0.00,-89.56,86.033,5.795
,Mixed / non conventional,3.00,5.00,70.00,72.00,-2107525.75,0.14,0.00,214.97,51.755,5.795
,Mixed / non conventional,3.00,5.00,72.00,2.00,4286.90,1.48,0.00,-27.10,-58.722,0.129
,Mixed / non conventional,3.00,5.00,2.00,4.00,4369.92,1.10,0.00,273.27,59.820,0.129
,Mixed / non conventional,3.00,5.00,67.00,69.00,-3133209.00,0.08,0.00,-12.00,62.470,4.101
,Mixed / non conventional,3.00,5.00,69.00,71.00,-2830466.25,0.06,0.00,54.63,51.453,4.101
,Mixed / non conventional,3.00,5.00,71.00,1.00,7542.70,3.14,0.00,62.24,-38.855,0.129
,Mixed / non conventional,4.00,6.00,5.00,7.00,5189.33,0.40,0.00,-183.46,67.223,0.122
,Mixed / non conventional,4.00,6.00,7.00,9.00,8141.77,1.70,0.00,-220.14,-84.375,0.122
,Mixed / non conventional,4.00,6.00,9.00,11.00,2214.82,0.22,0.00,-80.93,-49.114,1.829
,Mixed / non conventional,4.00,6.00,11.00,13.00,-46648.09,0.09,0.00,-11.31,344.811,1.829
,Mixed / non conventional,4.00,6.00,13.00,15.00,-140885.58,1.46,0.00,52.47,40.855,0.158
,Mixed / non conventional,4.00,6.00,15.00,17.00,405761.63,1.43,0.00,-120.58,-63.358,0.158
,Mixed / non conventional,4.00,6.00,17.00,19.00,-21188.70,0.08,0.00,4.19,50.453,4.011
,Mixed / non conventional,4.00,6.00,19.00,21.00,-303556.25,0.07,0.00,6.90,467.694,4.011
,Mixed / non conventional,4.00,6.00,21.00,23.00,-511833.97,0.65,0.00,112.90,46.291,0.344
,Mixed / non conventional,4.00,6.00,23.00,25.00,1293883.88,0.68,0.00,-79.08,-83.586,0.344
,Mixed / non conventional,4.00,6.00,8.00,10.00,17762.58,0.09,0.00,-249.00,-1183.539,2.512
,Mixed / non conventional,4.00,6.00,10.00,12.00,-2991.29,0.25,0.00,-21.43,49.828,2.512
,Mixed / non conventional,4.00,6.00,12.00,14.00,-134446.72,0.07,0.00,-23.44,774.501,2.172
,Mixed / non conventional,4.00,6.00,14.00,16.00,-17359.12,0.13,0.00,-108.08,50.000,2.172
,Mixed / non conventional,4.00,6.00,16.00,18.00,471273.03,0.29,0.00,-15.76,-333.588,0.934
,Mixed / non conventional,4.00,6.00,18.00,20.00,-111869.18,0.36,0.00,143.34,49.491,0.934
,Mixed / non conventional,4.00,6.00,20.00,22.00,-521761.28,0.36,0.00,-20.26,121.115,0.735
,Mixed / non conventional,4.00,6.00,22.00,24.00,-300122.41,0.38,0.00,-30.45,48.766,0.735
,Mixed / non conventional,4.00,6.00,24.00,26.00,1555779.00,0.41,0.00,-27.80,-249.691,0.998
,Mixed / non conventional,4.00,6.00,26.00,28.00,-410553.66,0.44,0.00,94.42,49.418,0.998
,Mixed / non conventional,4.00,6.00,25.00,27.00,-195278.25,0.25,0.00,72.17,50.001,1.846
,Mixed / non conventional,4.00,6.00,27.00,29.00,-766699.13,0.23,0.00,-85.76,149.199,1.846
,Mixed / non conventional,4.00,6.00,29.00,31.00,-1064589.50,0.43,0.00,52.07,48.043,0.550
,Mixed / non conventional,4.00,6.00,31.00,33.00,2623638.50,0.47,0.00,-94.80,-93.902,0.550
,Mixed / non conventional,4.00,6.00,33.00,35.00,-536854.00,0.29,0.00,124.48,50.008,1.776
,Mixed / non conventional,4.00,6.00,35.00,37.00,-1295283.00,0.26,0.00,-97.73,98.719,1.776
,Mixed / non conventional,4.00,6.00,37.00,39.00,-1693280.00,0.35,0.00,81.06,49.200,0.817
,Mixed / non conventional,4.00,6.00,39.00,41.00,4117971.75,0.35,0.00,-81.00,-100.251,0.817
,Mixed / non conventional,4.00,6.00,41.00,43.00,-895258.25,0.16,0.00,80.34,50.160,2.222
,Mixed / non conventional,4.00,6.00,43.00,45.00,-1834004.00,0.16,0.00,10.34,87.719,2.222
,Mixed / non conventional,4.00,6.00,28.00,30.00,-1093905.13,0.26,0.00,-20.98,100.826,0.994
,Mixed / non conventional,4.00,6.00,30.00,32.00,-684624.06,0.27,0.00,17.31,49.580,0.994
,Mixed / non conventional,4.00,6.00,32.00,34.00,2946433.50,0.13,0.00,-62.94,-213.532,1.243
,Mixed / non conventional,4.00,6.00,34.00,36.00,-844879.88,0.19,0.00,31.28,49.749,1.243
,Mixed / non conventional,4.00,6.00,36.00,38.00,-1661587.25,0.67,0.00,-12.65,74.935,1.156
,Mixed / non conventional,4.00,6.00,38.00,40.00,-1322317.88,0.67,0.00,70.64,49.695,1.156
,Mixed / non conventional,4.00,6.00,40.00,42.00,4685466.00,0.40,0.00,-90.18,-199.150,1.553
,Mixed / non conventional,4.00,6.00,42.00,44.00,-1382636.50,0.41,0.00,23.52,49.952,1.553
,Mixed / non conventional,4.00,6.00,44.00,46.00,-2158179.50,0.25,0.00,-60.77,65.038,1.511
,Mixed / non conventional,4.00,6.00,46.00,48.00,-1921241.38,0.22,0.00,19.11,50.003,1.511
,Mixed / non conventional,4.00,6.00,45.00,47.00,-2217674.25,0.14,0.00,8.65,49.772,1.212
,Mixed / non conventional,4.00,6.00,47.00,49.00,5567954.00,0.15,0.00,-79.28,-108.300,1.212
,Mixed / non conventional,4.00,6.00,49.00,51.00,-1292732.88,0.31,0.00,90.31,50.249,2.777
,Mixed / non conventional,4.00,6.00,51.00,53.00,-2371401.00,0.32,0.00,-140.23,80.894,2.777
,Mixed / non conventional,4.00,6.00,53.00,55.00,-2799946.75,0.23,0.00,125.48,50.256,1.656
,Mixed / non conventional,4.00,6.00,55.00,57.00,7023306.00,0.21,0.00,-70.62,-111.784,1.656
,Mixed / non conventional,4.00,6.00,57.00,59.00,-1893811.25,64.91,0.00,171.14,50.777,3.131
,Mixed / non conventional,4.00,6.00,59.00,61.00,-3375790.50,64.91,0.00,-129.79,80.988,3.131
,Mixed / non conventional,4.00,6.00,61.00,63.00,-3244738.25,0.10,0.00,37.14,50.650,2.268
