,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,3.00,5.00,35.00,37.00,-1312960.38,0.28,0.00,-125.83,103.506,2.021
,Mixed / non conventional,3.00,5.00,37.00,39.00,-1210470.50,0.26,0.00,125.63,79.521,2.021
,Mixed / non conventional,3.00,5.00,39.00,41.00,3794648.25,0.27,0.00,-173.12,-209.924,2.021
,Mixed / non conventional,3.00,5.00,41.00,43.00,-1022015.50,0.27,0.00,150.32,48.058,2.021
,Mixed / non conventional,3.00,5.00,43.00,45.00,-1708284.38,0.27,0.00,-25.10,68.853,2.021
,Mixed / non conventional,3.00,5.00,45.00,47.00,-1580972.25,0.28,0.00,71.48,55.033,2.021
,Mixed / non conventional,3.00,5.00,44.00,46.00,-1788150.25,0.13,0.00,-70.25,144.565,4.366
,Mixed / non conventional,3.00,5.00,46.00,48.00,-1268531.50,0.14,0.00,1.73,88.880,4.366
,Mixed / non conventional,3.00,5.00,48.00,50.00,5244991.00,0.13,0.00,-72.16,-320.571,4.366
,Mixed / non conventional,3.00,5.00,50.00,52.00,-1742029.50,0.12,0.00,100.40,93.438,4.366
,Mixed / non conventional,3.00,5.00,52.00,54.00,-2098886.25,0.14,0.00,-12.94,99.334,4.366
,Mixed / non conventional,3.00,5.00,54.00,56.00,-1648823.63,0.13,0.00,48.76,69.197,4.366
,Mixed / non conventional,3.00,5.00,56.00,58.00,6213039.00,0.14,0.00,-127.91,-232.305,4.366
,Mixed / non conventional,3.00,5.00,58.00,60.00,-2054411.25,0.14,0.00,139.38,68.731,4.366
,Mixed / non conventional,3.00,5.00,60.00,62.00,-2481064.50,0.14,0.00,125.55,74.560,4.366
,Mixed / non conventional,3.00,5.00,62.00,64.00,-1842611.38,0.14,0.00,-52.91,49.927,4.366
,Mixed / non conventional,3.00,5.00,47.00,49.00,4752696.00,0.03,0.00,-223.80,-400.813,5.631
,Mixed / non conventional,3.00,5.00,49.00,51.00,-1243355.88,0.03,0.00,136.28,91.751,5.631
,Mixed / non conventional,3.00,5.00,51.00,53.00,-2057068.75,0.00,0.00,-80.08,133.578,5.631
,Mixed / non conventional,3.00,5.00,53.00,55.00,-2076005.88,0.04,0.00,157.15,119.259,5.631
,Mixed / non conventional,3.00,5.00,55.00,57.00,5725118.50,0.03,0.00,-216.08,-292.326,5.631
,Mixed / non conventional,3.00,5.00,57.00,59.00,-1363168.88,0.04,0.00,388.33,62.150,5.631
,Mixed / non conventional,3.00,5.00,59.00,61.00,-2319683.50,0.05,0.00,-207.08,94.813,5.631
,Mixed / non conventional,3.00,5.00,61.00,63.00,-2409300.50,0.00,0.00,56.16,88.635,5.631
,Mixed / non conventional,3.00,5.00,63.00,65.00,6625884.00,0.03,0.00,70.53,-220.145,5.631
,Mixed / non conventional,3.00,5.00,65.00,67.00,-1679694.88,0.03,0.00,-104.78,50.582,5.631
,Mixed / non conventional,3.00,5.00,64.00,66.00,7168080.50,0.12,0.00,-152.45,-239.782,5.957
,Mixed / non conventional,3.00,5.00,66.00,68.00,-2372230.50,0.11,0.00,107.56,72.020,5.957
,Mixed / non conventional,3.00,5.00,68.00,70.00,-2899179.00,0.12,0.00,-51.28,80.141,5.957
,Mixed / non conventional,3.00,5.00,70.00,72.00,-2007912.75,0.11,0.00,47.16,50.679,5.957
,Mixed / non conventional,3.00,5.00,72.00,2.00,3508.79,0.12,0.00,-49.74,-2219.009,5.957
,Mixed / non conventional,3.00,5.00,2.00,4.00,2873.70,0.12,0.00,334.18,1816.193,5.957
,Mixed / non conventional,3.00,5.00,67.00,69.00,-2750867.25,0.07,0.00,-48.20,56.667,4.237
,Mixed / non conventional,3.00,5.00,69.00,71.00,-2675531.25,0.07,0.00,-21.09,50.250,4.237
,Mixed / non conventional,3.00,5.00,71.00,1.00,6482.55,0.06,0.00,2.21,-1094.821,4.237
,Mixed / non conventional,4.00,6.00,5.00,7.00,2368.52,0.09,0.00,-303.56,708.605,2.820
,Mixed / non conventional,4.00,6.00,7.00,9.00,5070.18,0.10,0.00,-110.67,-1213.503,2.820
,Mixed / non conventional,4.00,6.00,9.00,11.00,1589.46,0.10,0.00,39.71,-54.346,2.820
,Mixed / non conventional,4.00,6.00,11.00,13.00,-41161.15,0.11,0.00,67.80,469.122,2.820
,Mixed / non conventional,4.00,6.00,13.00,15.00,-80102.83,0.09,0.00,22.94,414.977,2.820
,Mixed / non conventional,4.00,6.00,15.00,17.00,271806.72,0.10,0.00,-170.11,-758.212,2.820
,Mixed / non conventional,4.00,6.00,17.00,19.00,-28752.56,0.12,0.00,-2.89,48.124,2.820
,Mixed / non conventional,4.00,6.00,19.00,21.00,-252830.80,0.10,0.00,54.40,273.813,2.820
,Mixed / non conventional,4.00,6.00,21.00,23.00,-328520.38,0.09,0.00,144.65,243.432,2.820
,Mixed / non conventional,4.00,6.00,23.00,25.00,946262.88,0.10,0.00,-223.11,-500.840,2.820
,Mixed / non conventional,4.00,6.00,8.00,10.00,12900.19,0.39,0.00,-196.56,-637.590,1.863
,Mixed / non conventional,4.00,6.00,10.00,12.00,-4963.27,0.42,0.00,112.37,61.327,1.863
,Mixed / non conventional,4.00,6.00,12.00,14.00,-90865.91,0.38,0.00,-78.27,449.104,1.863
,Mixed / non conventional,4.00,6.00,14.00,16.00,-19435.35,0.40,0.00,-19.71,48.029,1.863
,Mixed / non conventional,4.00,6.00,16.00,18.00,341913.22,0.39,0.00,-26.25,-482.829,1.863
,Mixed / non conventional,4.00,6.00,18.00,20.00,-106653.59,0.39,0.00,132.77,94.131,1.863
,Mixed / non conventional,4.00,6.00,20.00,22.00,-373886.69,0.40,0.00,5.62,219.992,1.863
,Mixed / non conventional,4.00,6.00,22.00,24.00,-201343.30,0.40,0.00,-64.94,82.928,1.863
,Mixed / non conventional,4.00,6.00,24.00,26.00,1149200.75,0.39,0.00,-45.79,-344.237,1.863
,Mixed / non conventional,4.00,6.00,26.00,28.00,-319902.81,0.40,0.00,157.60,71.869,1.863
,Mixed / non conventional,4.00,6.00,25.00,27.00,-161531.50,0.15,0.00,199.37,71.305,3.182
,Mixed / non conventional,4.00,6.00,27.00,29.00,-583478.69,0.13,0.00,-65.08,195.749,3.182
,Mixed / non conventional,4.00,6.00,29.00,31.00,-792342.31,0.14,0.00,97.18,206.750,3.182
,Mixed / non conventional,4.00,6.00,31.00,33.00,2010336.38,0.14,0.00,-182.83,-416.033,3.182
,Mixed / non conventional,4.00,6.00,33.00,35.00,-390135.22,0.16,0.00,187.68,65.111,3.182
,Mixed / non conventional,4.00,6.00,35.00,37.00,-955651.75,0.15,0.00,-130.40,130.495,3.182
,Mixed / non conventional,4.00,6.00,37.00,39.00,-1305727.25,0.15,0.00,123.07,147.729,3.182
,Mixed / non conventional,4.00,6.00,39.00,41.00,3083110.75,0.14,0.00,-168.30,-292.261,3.182
,Mixed / non conventional,4.00,6.00,41.00,43.00,-610108.00,0.15,0.00,151.24,48.936,3.182
,Mixed / non conventional,4.00,6.00,43.00,45.00,-1331116.63,0.13,0.00,-26.48,91.143,3.182
,Mixed / non conventional,4.00,6.00,28.00,30.00,-828434.44,0.09,0.00,-82.03,164.713,2.144
,Mixed / non conventional,4.00,6.00,30.00,32.00,-480534.78,0.04,0.00,45.78,75.069,2.144
,Mixed / non conventional,4.00,6.00,32.00,34.00,2259692.25,0.07,0.00,-97.71,-282.405,2.144
,Mixed / non conventional,4.00,6.00,34.00,36.00,-614258.38,0.00,0.00,104.91,62.373,2.144
,Mixed / non conventional,4.00,6.00,36.00,38.00,-1240561.50,0.09,0.00,-11.93,103.741,2.144
,Mixed / non conventional,4.00,6.00,38.00,40.00,-1044194.13,0.06,0.00,35.34,72.766,2.144
,Mixed / non conventional,4.00,6.00,40.00,42.00,3575701.25,0.08,0.00,-122.64,-209.832,2.144
,Mixed / non conventional,4.00,6.00,42.00,44.00,-964043.31,0.09,0.00,94.75,48.087,2.144
,Mixed / non conventional,4.00,6.00,44.00,46.00,-1579266.00,0.09,0.00,-75.60,67.521,2.144
,Mixed / non conventional,4.00,6.00,46.00,48.00,-1380203.75,0.12,0.00,3.80,50.963,2.144
,Mixed / non conventional,4.00,6.00,45.00,47.00,-1583181.88,0.16,0.00,68.38,173.389,5.914
,Mixed / non conventional,4.00,6.00,47.00,49.00,3904635.50,0.16,0.00,-217.41,-370.609,5.914
,Mixed / non conventional,4.00,6.00,49.00,51.00,-834139.94,0.15,0.00,135.62,69.064,5.914
,Mixed / non conventional,4.00,6.00,51.00,53.00,-1652075.63,0.17,0.00,-83.25,120.042,5.914
,Mixed / non conventional,4.00,6.00,53.00,55.00,-1966819.88,0.16,0.00,154.23,126.098,5.914
,Mixed / non conventional,4.00,6.00,55.00,57.00,4784767.50,0.17,0.00,-210.76,-272.025,5.914
,Mixed / non conventional,4.00,6.00,57.00,59.00,-994300.69,0.17,0.00,390.11,50.362,5.914
,Mixed / non conventional,4.00,6.00,59.00,61.00,-1886468.63,0.16,0.00,-212.31,85.497,5.914
,Mixed / non conventional,4.00,6.00,61.00,63.00,-2220439.75,0.15,0.00,54.34,90.395,5.914
