,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
,Mixed / non conventional,50.00,52.00,70.00,72.00,-1958.22,0.20,0.00,-153.48,4.165,13.230,ERT72
,Mixed / non conventional,50.00,52.00,72.00,2.00,96305.05,0.34,0.00,-47.50,-53.392,0.648,ERT72
,Mixed / non conventional,50.00,52.00,71.00,1.00,104998.38,0.12,0.00,21.59,-336.792,3.467,ERT72
,Mixed / non conventional,50.00,52.00,1.00,3.00,-2536196.00,0.12,0.00,30.61,95.324,3.467,ERT72
,Mixed / non conventional,50.00,52.00,3.00,5.00,-2323534.75,0.13,0.00,3.34,98.976,3.467,ERT72
,Mixed / non conventional,50.00,52.00,5.00,7.00,-1024093.88,0.12,0.00,7.08,49.709,3.467,ERT72
,Mixed / non conventional,50.00,52.00,7.00,9.00,4844058.50,0.13,0.00,-113.91,-269.540,3.467,ERT72
,Mixed / non conventional,50.00,52.00,9.00,11.00,-1848242.63,0.13,0.00,171.10,118.667,3.467,ERT72
,Mixed / non conventional,50.00,52.00,11.00,13.00,-1412573.75,0.15,0.00,67.88,105.399,3.467,ERT72
,Mixed / non conventional,50.00,52.00,13.00,15.00,-604280.63,0.15,0.00,144.79,52.818,3.467,ERT72
,Mixed / non conventional,50.00,52.00,15.00,17.00,3189927.00,0.12,0.00,-371.28,-329.519,3.467,ERT72
,Mixed / non conventional,50.00,52.00,17.00,19.00,-1256679.75,0.14,0.00,34.03,154.937,3.467,ERT72
,Mixed / non conventional,51.00,53.00,52.00,54.00,1530.11,0.04,0.00,-311.61,1423.389,8.767,ERT72
,Mixed / non conventional,51.00,53.00,54.00,56.00,616.33,0.03,0.00,168.69,-458.671,8.767,ERT72
,Mixed / non conventional,51.00,53.00,56.00,58.00,20264.24,0.07,0.00,-213.97,-2154.382,8.767,ERT72
,Mixed / non conventional,51.00,53.00,58.00,60.00,-36416.32,0.08,0.00,63.70,1290.526,8.767,ERT72
,Mixed / non conventional,51.00,53.00,60.00,62.00,-66237.38,0.04,0.00,248.71,1066.969,8.767,ERT72
,Mixed / non conventional,51.00,53.00,62.00,64.00,24625.80,0.08,0.00,-64.44,-213.596,8.767,ERT72
,Mixed / non conventional,51.00,53.00,64.00,66.00,345722.38,0.07,0.00,-230.16,-1799.210,8.767,ERT72
,Mixed / non conventional,51.00,53.00,66.00,68.00,-280858.59,0.06,0.00,182.91,945.768,8.767,ERT72
,Mixed / non conventional,51.00,53.00,68.00,70.00,-321362.78,0.03,0.00,93.53,740.431,8.767,ERT72
,Mixed / non conventional,51.00,53.00,70.00,72.00,-28044.27,0.12,0.00,-153.47,46.153,8.767,ERT72
,Mixed / non conventional,51.00,53.00,55.00,57.00,9171.65,0.11,0.00,-233.52,-2145.804,8.820,ERT72
,Mixed / non conventional,51.00,53.00,57.00,59.00,-181.45,0.84,0.00,337.26,10.613,8.820,ERT72
,Mixed / non conventional,51.00,53.00,59.00,61.00,-92407.03,0.11,0.00,-87.84,2161.962,8.820,ERT72
,Mixed / non conventional,51.00,53.00,61.00,63.00,5956.39,0.29,0.00,-4.74,-69.678,8.820,ERT72
,Mixed / non conventional,51.00,53.00,63.00,65.00,287705.94,0.06,0.00,-35.04,-441.172,2.023,ERT72
,Mixed / non conventional,51.00,53.00,65.00,67.00,-92961.70,0.04,0.00,23.19,89.093,2.023,ERT72
,Mixed / non conventional,51.00,53.00,67.00,69.00,-395154.09,0.05,0.00,-107.14,252.474,2.023,ERT72
,Mixed / non conventional,51.00,53.00,69.00,71.00,-156988.19,0.07,0.00,-78.71,70.212,2.023,ERT72
,Mixed / non conventional,51.00,53.00,71.00,1.00,120641.26,0.04,0.00,25.16,-245.709,2.023,ERT72
,Mixed / non conventional,51.00,53.00,1.00,3.00,-2452079.25,0.03,0.00,29.78,50.618,2.023,ERT72
,Mixed / non conventional,51.00,53.00,72.00,2.00,120905.10,0.22,0.00,-43.84,-399.509,3.572,ERT72
,Mixed / non conventional,51.00,53.00,2.00,4.00,-2761836.00,0.22,0.00,28.69,106.936,3.572,ERT72
,Mixed / non conventional,51.00,53.00,4.00,6.00,-2229506.50,0.22,0.00,1.50,97.835,3.572,ERT72
,Mixed / non conventional,51.00,53.00,6.00,8.00,-1015677.00,0.23,0.00,33.31,50.787,3.572,ERT72
,Mixed / non conventional,51.00,53.00,8.00,10.00,4778254.50,0.22,0.00,-151.66,-273.897,3.572,ERT72
,Mixed / non conventional,51.00,53.00,10.00,12.00,-1886555.50,0.21,0.00,243.18,124.780,3.572,ERT72
,Mixed / non conventional,51.00,53.00,12.00,14.00,-1391288.88,0.21,0.00,-163.52,106.942,3.572,ERT72
,Mixed / non conventional,51.00,53.00,14.00,16.00,-591252.63,0.20,0.00,69.71,53.238,3.572,ERT72
,Mixed / non conventional,51.00,53.00,16.00,18.00,2997918.75,0.23,0.00,-178.82,-319.023,3.572,ERT72
,Mixed / non conventional,51.00,53.00,18.00,20.00,-1157393.00,0.20,0.00,278.67,146.999,3.572,ERT72
,Mixed / non conventional,52.00,54.00,53.00,55.00,1286.04,0.10,0.00,-151.76,611.179,4.479,ERT72
,Mixed / non conventional,52.00,54.00,55.00,57.00,2867.26,0.06,0.00,-244.21,-1090.114,4.479,ERT72
,Mixed / non conventional,52.00,54.00,57.00,59.00,1928.21,0.07,0.00,336.36,-104.728,4.479,ERT72
,Mixed / non conventional,52.00,54.00,59.00,61.00,-29801.55,0.07,0.00,-82.35,539.541,4.479,ERT72
,Mixed / non conventional,52.00,54.00,61.00,63.00,-66856.28,0.07,0.00,0.41,550.181,4.479,ERT72
,Mixed / non conventional,52.00,54.00,63.00,65.00,215407.81,0.07,0.00,-42.38,-954.507,4.479,ERT72
,Mixed / non conventional,52.00,54.00,65.00,67.00,-18746.33,0.07,0.00,23.70,49.841,4.479,ERT72
,Mixed / non conventional,52.00,54.00,67.00,69.00,-225833.31,0.08,0.00,-104.15,388.508,4.479,ERT72
,Mixed / non conventional,52.00,54.00,69.00,71.00,-307356.88,0.08,0.00,-75.64,361.782,4.479,ERT72
,Mixed / non conventional,52.00,54.00,71.00,1.00,109606.49,0.07,0.00,20.41,-541.618,4.479,ERT72
,Mixed / non conventional,52.00,54.00,56.00,58.00,8380.34,0.09,0.00,-207.68,-2976.415,13.389,ERT72
,Mixed / non conventional,52.00,54.00,58.00,60.00,541.87,0.13,0.00,62.75,-48.114,13.389,ERT72
,Mixed / non conventional,52.00,54.00,60.00,62.00,-86028.86,0.10,0.00,242.46,3055.459,13.389,ERT72
,Mixed / non conventional,52.00,54.00,62.00,64.00,6228.57,0.15,0.00,-64.22,-110.609,13.389,ERT72
,Mixed / non conventional,52.00,54.00,64.00,66.00,265282.38,0.09,0.00,-223.71,-2691.983,13.389,ERT72
,Mixed / non conventional,52.00,54.00,66.00,68.00,-88755.40,0.08,0.00,181.47,562.909,13.389,ERT72
,Mixed / non conventional,52.00,54.00,68.00,70.00,-359535.97,0.08,0.00,90.57,1520.186,13.389,ERT72
,Mixed / non conventional,52.00,54.00,70.00,72.00,-115713.96,0.09,0.00,-153.52,342.481,13.389,ERT72
,Mixed / non conventional,52.00,54.00,72.00,2.00,115787.37,0.09,0.00,-41.24,-1560.595,13.389,ERT72
,Mixed / non conventional,52.00,54.00,2.00,4.00,-2443828.75,0.08,0.00,28.22,333.845,13.389,ERT72
,Mixed / non conventional,53.00,55.00,54.00,56.00,1429.09,0.03,0.00,-93.78,906.235,5.977,ERT72
,Mixed / non conventional,53.00,55.00,56.00,58.00,2722.50,0.04,0.00,-203.87,-1381.146,5.977,ERT72
,Mixed / non conventional,53.00,55.00,58.00,60.00,2200.00,0.03,0.00,64.45,-159.440,5.977,ERT72
,Mixed / non conventional,53.00,55.00,60.00,62.00,-29023.03,0.03,0.00,243.52,701.124,5.977,ERT72
,Mixed / non conventional,53.00,55.00,62.00,64.00,-61151.84,0.03,0.00,-69.57,671.490,5.977,ERT72
,Mixed / non conventional,53.00,55.00,64.00,66.00,199514.73,0.04,0.00,-220.81,-1179.667,5.977,ERT72
,Mixed / non conventional,53.00,55.00,66.00,68.00,-14162.08,0.03,0.00,182.26,50.242,5.977,ERT72
,Mixed / non conventional,53.00,55.00,68.00,70.00,-215357.22,0.03,0.00,90.02,494.354,5.977,ERT72
,Mixed / non conventional,53.00,55.00,70.00,72.00,-221211.61,0.00,0.00,-155.48,347.439,5.977,ERT72
,Mixed / non conventional,53.00,55.00,72.00,2.00,97926.19,0.00,0.00,-40.09,-645.687,5.977,ERT72
,Mixed / non conventional,53.00,55.00,57.00,59.00,470.88,0.11,0.00,337.53,-50.066,4.008,ERT72
,Mixed / non conventional,53.00,55.00,59.00,61.00,2324.98,0.12,0.00,-87.33,-61.801,4.008,ERT72
,Mixed / non conventional,53.00,55.00,61.00,63.00,-80273.78,0.12,0.00,-13.56,853.514,4.008,ERT72
,Mixed / non conventional,53.00,55.00,63.00,65.00,137756.33,0.12,0.00,-25.88,-732.349,4.008,ERT72
,Mixed / non conventional,53.00,55.00,65.00,67.00,-1830.96,0.12,0.00,22.91,13.150,9.476,ERT72
,Mixed / non conventional,53.00,55.00,67.00,69.00,-69863.65,0.05,0.00,-111.28,313.602,9.476,ERT72
,Mixed / non conventional,53.00,55.00,69.00,71.00,-313011.53,0.07,0.00,-87.29,936.697,9.476,ERT72
,Mixed / non conventional,53.00,55.00,71.00,1.00,79930.00,0.06,0.00,35.34,-923.037,9.476,ERT72
,Mixed / non conventional,53.00,55.00,1.00,3.00,-1474772.38,0.05,0.00,28.05,126.737,9.476,ERT72
,Mixed / non conventional,53.00,55.00,3.00,5.00,-2209266.00,0.05,0.00,0.87,213.602,9.476,ERT72
,Mixed / non conventional,54.00,56.00,55.00,57.00,-851.85,0.05,0.00,-538.30,-1165.614,12.896,ERT72
,Mixed / non conventional,54.00,56.00,57.00,59.00,59.03,0.06,0.00,337.41,-64.621,12.896,ERT72
,Mixed / non conventional,54.00,56.00,59.00,61.00,1715.10,0.03,0.00,-86.04,-268.209,12.896,ERT72
,Mixed / non conventional,54.00,56.00,61.00,63.00,-29194.15,0.05,0.00,-15.08,1521.797,12.896,ERT72
,Mixed / non conventional,54.00,56.00,63.00,65.00,49387.33,0.08,0.00,-24.96,-1170.185,12.896,ERT72
,Mixed / non conventional,54.00,56.00,65.00,67.00,-1024.27,0.15,0.00,23.36,13.068,12.896,ERT72
,Mixed / non conventional,54.00,56.00,67.00,69.00,-18939.47,0.07,0.00,-108.90,144.981,12.896,ERT72
,Mixed / non conventional,54.00,56.00,69.00,71.00,-183022.25,0.03,0.00,-83.26,503.950,7.169,ERT72
,Mixed / non conventional,54.00,56.00,71.00,1.00,50138.96,0.06,0.00,30.06,-487.938,7.169,ERT72
,Mixed / non conventional,54.00,56.00,1.00,3.00,-831444.69,0.03,0.00,28.39,51.049,7.169,ERT72
,Mixed / non conventional,54.00,56.00,58.00,60.00,438.90,0.10,0.00,62.72,-146.600,12.592,ERT72
,Mixed / non conventional,54.00,56.00,60.00,62.00,-104.06,0.28,0.00,247.42,8.689,12.592,ERT72
,Mixed / non conventional,54.00,56.00,62.00,64.00,-73419.38,0.00,0.00,-47.90,2465.792,12.661,ERT72
,Mixed / non conventional,54.00,56.00,64.00,66.00,136351.97,0.03,0.00,-243.87,-2289.690,12.661,ERT72
,Mixed / non conventional,54.00,56.00,66.00,68.00,-4211.01,0.07,0.00,182.40,40.408,12.661,ERT72
,Mixed / non conventional,54.00,56.00,68.00,70.00,-81791.42,0.04,0.00,96.38,490.529,12.661,ERT72
,Mixed / non conventional,54.00,56.00,70.00,72.00,-222280.30,0.00,0.00,-145.90,888.728,12.661,ERT72
,Mixed / non conventional,54.00,56.00,72.00,2.00,77998.93,0.03,0.00,-52.26,-1203.446,12.661,ERT72
,Mixed / non conventional,54.00,56.00,2.00,4.00,-1110939.88,0.04,0.00,30.10,127.555,12.661,ERT72
,Mixed / non conventional,54.00,56.00,4.00,6.00,-1503072.13,0.03,0.00,3.04,194.163,12.661,ERT72
,Mixed / non conventional,55.00,57.00,56.00,58.00,6482.79,0.08,0.00,-434.45,566.940,0.824,ERT72
,Mixed / non conventional,55.00,57.00,58.00,60.00,3988.96,0.06,0.00,25.73,-279.077,0.824,ERT72
,Mixed / non conventional,55.00,57.00,60.00,62.00,18965.72,0.05,0.00,222.55,-189.556,0.824,ERT72
,Mixed / non conventional,55.00,57.00,62.00,64.00,21006.26,0.09,0.00,-72.83,-69.983,0.824,ERT72
,Mixed / non conventional,55.00,57.00,64.00,66.00,-347253.19,0.07,0.00,-159.49,525.860,0.824,ERT72
,Mixed / non conventional,55.00,57.00,66.00,68.00,310026.59,0.06,0.00,148.68,-252.800,0.824,ERT72
,Mixed / non conventional,55.00,57.00,68.00,70.00,336413.25,0.06,0.00,71.44,-164.590,0.824,ERT72
,Mixed / non conventional,55.00,57.00,70.00,72.00,177922.05,0.03,0.00,-159.01,-56.325,0.824,ERT72
,Mixed / non conventional,55.00,57.00,72.00,2.00,-157149.55,0.07,0.00,-21.99,175.829,0.824,ERT72
,Mixed / non conventional,55.00,57.00,2.00,4.00,6830054.00,0.10,0.00,22.59,-48.213,0.824,ERT72
,Mixed / non conventional,55.00,57.00,59.00,61.00,10139.09,0.27,0.00,-112.41,-312.193,1.161,ERT72
,Mixed / non conventional,55.00,57.00,61.00,63.00,29815.68,0.27,0.00,-22.70,-229.514,1.161,ERT72
,Mixed / non conventional,55.00,57.00,63.00,65.00,-275581.50,0.27,0.00,32.09,848.544,1.161,ERT72
,Mixed / non conventional,55.00,57.00,65.00,67.00,194513.64,0.27,0.00,0.47,-299.464,1.161,ERT72
,Mixed / non conventional,55.00,57.00,67.00,69.00,330619.50,0.27,0.00,-130.36,-290.860,1.161,ERT72
,Mixed / non conventional,55.00,57.00,69.00,71.00,315035.69,0.27,0.00,-91.40,-173.219,1.161,ERT72
,Mixed / non conventional,55.00,57.00,71.00,1.00,-142869.11,0.27,0.00,45.50,253.122,1.161,ERT72
,Mixed / non conventional,55.00,57.00,1.00,3.00,6180955.00,0.26,0.00,24.25,-58.096,1.161,ERT72
,Mixed / non conventional,55.00,57.00,3.00,5.00,6878910.00,0.26,0.00,-2.75,-72.411,1.161,ERT72
,Mixed / non conventional,55.00,57.00,5.00,7.00,4065912.50,0.27,0.00,1.40,-48.153,1.161,ERT72
,Mixed / non conventional,56.00,58.00,57.00,59.00,-1323.91,0.20,0.00,164.29,-149.369,1.063,ERT72
,Mixed / non conventional,56.00,58.00,59.00,61.00,3526.00,0.15,0.00,-120.30,-318.254,1.063,ERT72
,Mixed / non conventional,56.00,58.00,61.00,63.00,18018.63,0.16,0.00,-28.40,-232.335,1.063,ERT72
,Mixed / non conventional,56.00,58.00,63.00,65.00,-156326.70,0.15,0.00,34.48,671.900,1.063,ERT72
,Mixed / non conventional,56.00,58.00,65.00,67.00,77807.20,0.15,0.00,8.37,-152.009,1.063,ERT72
,Mixed / non conventional,56.00,58.00,67.00,69.00,261947.66,0.15,0.00,-135.63,-275.561,1.063,ERT72
,Mixed / non conventional,56.00,58.00,69.00,71.00,292504.59,0.17,0.00,-96.69,-184.624,1.063,ERT72
,Mixed / non conventional,56.00,58.00,71.00,1.00,-131290.45,0.15,0.00,50.39,242.063,1.063,ERT72
,Mixed / non conventional,56.00,58.00,1.00,3.00,6120995.50,0.16,0.00,23.40,-49.878,1.063,ERT72
,Mixed / non conventional,56.00,58.00,3.00,5.00,7217614.00,0.20,0.00,-3.67,-65.730,1.063,ERT72
,Mixed / non conventional,56.00,58.00,60.00,62.00,8898.02,0.12,0.00,227.47,-329.880,1.398,ERT72
,Mixed / non conventional,56.00,58.00,62.00,64.00,26552.79,0.11,0.00,-78.98,-246.101,1.398,ERT72
,Mixed / non conventional,56.00,58.00,64.00,66.00,-263955.56,0.12,0.00,-170.11,978.574,1.398,ERT72
,Mixed / non conventional,56.00,58.00,66.00,68.00,213844.41,0.12,0.00,158.29,-396.397,1.398,ERT72
,Mixed / non conventional,56.00,58.00,68.00,70.00,285643.22,0.12,0.00,74.86,-302.565,1.398,ERT72
,Mixed / non conventional,56.00,58.00,70.00,72.00,214595.91,0.11,0.00,-159.75,-142.068,1.398,ERT72
,Mixed / non conventional,56.00,58.00,72.00,2.00,-159912.11,0.12,0.00,-24.22,341.123,1.398,ERT72
,Mixed / non conventional,56.00,58.00,2.00,4.00,7004958.50,0.13,0.00,24.43,-79.275,1.398,ERT72
,Mixed / non conventional,56.00,58.00,4.00,6.00,6288709.00,0.11,0.00,-3.29,-79.705,1.398,ERT72
,Mixed / non conventional,56.00,58.00,6.00,8.00,3487713.25,0.12,0.00,29.05,-49.733,1.398,ERT72
,Mixed / non conventional,57.00,59.00,58.00,60.00,1956.30,0.19,0.00,-83.90,1846.693,8.897,ERT72
,Mixed / non conventional,57.00,59.00,60.00,62.00,652.04,0.20,0.00,245.92,-492.408,8.897,ERT72
,Mixed / non conventional,57.00,59.00,62.00,64.00,575.75,0.19,0.00,-64.21,-62.114,8.897,ERT72
,Mixed / non conventional,57.00,59.00,64.00,66.00,35944.95,0.19,0.00,-231.85,-1292.606,8.897,ERT72
,Mixed / non conventional,57.00,59.00,66.00,68.00,-94778.78,0.18,0.00,186.50,1549.236,8.897,ERT72
,Mixed / non conventional,57.00,59.00,68.00,70.00,22544.37,0.17,0.00,92.14,-198.426,8.897,ERT72
,Mixed / non conventional,57.00,59.00,70.00,72.00,7451.89,0.17,0.00,-151.26,-39.353,8.897,ERT72
,Mixed / non conventional,57.00,59.00,72.00,2.00,30616.49,0.18,0.00,-46.41,-472.288,8.897,ERT72
,Mixed / non conventional,57.00,59.00,2.00,4.00,-1978037.38,0.18,0.00,29.35,134.857,8.897,ERT72
,Mixed / non conventional,57.00,59.00,4.00,6.00,-1272077.25,0.19,0.00,1.82,96.926,8.897,ERT72
,Mixed / non conventional,57.00,59.00,61.00,63.00,763.74,0.19,0.00,-6.72,-181.220,8.945,ERT72
,Mixed / non conventional,57.00,59.00,63.00,65.00,39745.05,0.18,0.00,-49.18,-2357.675,8.945,ERT72
,Mixed / non conventional,57.00,59.00,65.00,67.00,-102521.09,0.17,0.00,41.64,2432.621,8.945,ERT72
,Mixed / non conventional,57.00,59.00,67.00,69.00,-3137.98,0.46,0.00,-108.52,37.229,8.945,ERT72
,Mixed / non conventional,57.00,59.00,69.00,71.00,14685.11,0.16,0.00,-78.85,-99.557,8.945,ERT72
,Mixed / non conventional,57.00,59.00,71.00,1.00,30352.41,0.17,0.00,22.27,-541.038,8.945,ERT72
,Mixed / non conventional,57.00,59.00,1.00,3.00,-1959991.88,0.15,0.00,29.43,127.272,8.945,ERT72
,Mixed / non conventional,57.00,59.00,3.00,5.00,-1736557.00,0.15,0.00,4.18,125.781,8.945,ERT72
,Mixed / non conventional,57.00,59.00,5.00,7.00,-777965.44,0.11,0.00,5.19,63.108,8.945,ERT72
,Mixed / non conventional,57.00,59.00,7.00,9.00,3842845.50,0.19,0.00,-112.34,-350.716,8.945,ERT72
,Mixed / non conventional,58.00,60.00,59.00,61.00,2028.76,0.12,0.00,-202.60,829.903,3.855,ERT72
,Mixed / non conventional,58.00,60.00,61.00,63.00,831.84,0.12,0.00,-6.91,-272.226,3.855,ERT72
,Mixed / non conventional,58.00,60.00,63.00,65.00,26100.39,0.12,0.00,-39.27,-1220.216,3.855,ERT72
,Mixed / non conventional,58.00,60.00,65.00,67.00,-44130.13,0.12,0.00,27.44,687.706,3.855,ERT72
,Mixed / non conventional,58.00,60.00,67.00,69.00,-91958.05,0.12,0.00,-104.62,651.382,3.855,ERT72
,Mixed / non conventional,58.00,60.00,69.00,71.00,28393.07,0.12,0.00,-78.55,-108.296,3.855,ERT72
,Mixed / non conventional,58.00,60.00,71.00,1.00,48066.78,0.12,0.00,24.11,-430.044,3.855,ERT72
,Mixed / non conventional,58.00,60.00,1.00,3.00,-3011568.00,0.12,0.00,28.80,79.923,3.855,ERT72
,Mixed / non conventional,58.00,60.00,3.00,5.00,-2979733.50,0.13,0.00,3.52,88.035,3.855,ERT72
,Mixed / non conventional,58.00,60.00,5.00,7.00,-1499350.38,0.11,0.00,4.95,49.507,3.855,ERT72
,Mixed / non conventional,58.00,60.00,62.00,64.00,754.17,0.04,0.00,-64.00,-108.847,5.441,ERT72
,Mixed / non conventional,58.00,60.00,64.00,66.00,43833.69,0.06,0.00,-228.84,-1581.597,5.441,ERT72
,Mixed / non conventional,58.00,60.00,66.00,68.00,-121131.85,0.05,0.00,181.74,1748.262,5.441,ERT72
,Mixed / non conventional,58.00,60.00,68.00,70.00,10375.69,0.06,0.00,92.83,-74.875,5.441,ERT72
,Mixed / non conventional,58.00,60.00,70.00,72.00,15845.21,0.05,0.00,-150.58,-65.340,5.441,ERT72
,Mixed / non conventional,58.00,60.00,72.00,2.00,50097.46,0.06,0.00,-44.44,-543.172,5.441,ERT72
,Mixed / non conventional,58.00,60.00,2.00,4.00,-3193728.00,0.05,0.00,29.27,126.143,5.441,ERT72
,Mixed / non conventional,58.00,60.00,4.00,6.00,-2313423.75,0.03,0.00,1.53,101.922,5.441,ERT72
,Mixed / non conventional,58.00,60.00,6.00,8.00,-1020216.81,0.03,0.00,31.67,50.339,5.441,ERT72
,Mixed / non conventional,58.00,60.00,8.00,10.00,5358228.00,0.06,0.00,-151.70,-297.448,5.441,ERT72
,Mixed / non conventional,59.00,61.00,60.00,62.00,1381.44,0.07,0.00,-22.27,651.163,4.443,ERT72
,Mixed / non conventional,59.00,61.00,62.00,64.00,602.57,0.07,0.00,-64.67,-227.225,4.443,ERT72
,Mixed / non conventional,59.00,61.00,64.00,66.00,23671.51,0.08,0.00,-232.49,-1275.188,4.443,ERT72
,Mixed / non conventional,59.00,61.00,66.00,68.00,-45149.21,0.09,0.00,184.68,810.731,4.443,ERT72
,Mixed / non conventional,59.00,61.00,68.00,70.00,-69813.52,0.08,0.00,94.28,569.829,4.443,ERT72
,Mixed / non conventional,59.00,61.00,70.00,72.00,19694.77,0.11,0.00,-150.74,-86.559,4.443,ERT72
,Mixed / non conventional,59.00,61.00,72.00,2.00,52737.12,0.08,0.00,-46.56,-543.680,4.443,ERT72
,Mixed / non conventional,59.00,61.00,2.00,4.00,-3364044.00,0.08,0.00,29.61,102.873,4.443,ERT72
,Mixed / non conventional,59.00,61.00,4.00,6.00,-2743032.00,0.08,0.00,1.61,93.383,4.443,ERT72
,Mixed / non conventional,59.00,61.00,6.00,8.00,-1334622.38,0.08,0.00,31.83,50.779,4.443,ERT72
,Mixed / non conventional,59.00,61.00,63.00,65.00,10789.33,0.00,0.00,-29.30,-2324.947,8.124,ERT72
,Mixed / non conventional,59.00,61.00,65.00,67.00,-1612.79,0.14,0.00,23.67,86.883,8.124,ERT72
,Mixed / non conventional,59.00,61.00,67.00,69.00,-105164.63,0.07,0.00,-111.73,2266.149,8.124,ERT72
,Mixed / non conventional,59.00,61.00,69.00,71.00,3737.55,0.09,0.00,-77.85,-40.269,8.124,ERT72
,Mixed / non conventional,59.00,61.00,71.00,1.00,49618.75,0.06,0.00,27.91,-1106.083,8.124,ERT72
,Mixed / non conventional,59.00,61.00,1.00,3.00,-3034075.00,0.03,0.00,28.08,161.041,8.124,ERT72
,Mixed / non conventional,59.00,61.00,3.00,5.00,-3347777.00,0.03,0.00,3.23,197.420,8.124,ERT72
,Mixed / non conventional,59.00,61.00,5.00,7.00,-1894355.50,0.04,0.00,4.45,124.608,8.124,ERT72
,Mixed / non conventional,59.00,61.00,7.00,9.00,7118582.50,0.05,0.00,-108.79,-524.412,8.124,ERT72
,Mixed / non conventional,59.00,61.00,9.00,11.00,-2272881.00,0.03,0.00,169.46,188.381,8.124,ERT72
,Mixed / non conventional,60.00,62.00,61.00,63.00,1762.22,0.05,0.00,-171.71,578.230,3.093,ERT72
,Mixed / non conventional,60.00,62.00,63.00,65.00,3313.09,0.06,0.00,-41.19,-869.687,3.093,ERT72
,Mixed / non conventional,60.00,62.00,65.00,67.00,1829.24,0.07,0.00,23.13,-68.597,3.093,ERT72
,Mixed / non conventional,60.00,62.00,67.00,69.00,-31760.83,0.06,0.00,-104.07,397.011,3.093,ERT72
,Mixed / non conventional,60.00,62.00,69.00,71.00,-79184.91,0.07,0.00,-73.60,449.916,3.093,ERT72
,Mixed / non conventional,60.00,62.00,71.00,1.00,48910.36,0.08,0.00,21.61,-499.703,3.093,ERT72
,Mixed / non conventional,60.00,62.00,1.00,3.00,-2575376.00,0.09,0.00,28.63,49.431,3.093,ERT72
,Mixed / non conventional,60.00,62.00,3.00,5.00,-3230672.50,0.09,0.00,4.19,68.773,3.093,ERT72
,Mixed / non conventional,60.00,62.00,5.00,7.00,-2117679.00,0.07,0.00,4.76,50.186,3.093,ERT72
,Mixed / non conventional,60.00,62.00,7.00,9.00,6823798.00,0.08,0.00,-111.12,-180.732,3.093,ERT72
,Mixed / non conventional,60.00,62.00,64.00,66.00,9484.86,0.07,0.00,-212.52,-2356.065,9.365,ERT72
,Mixed / non conventional,60.00,62.00,66.00,68.00,1826.57,0.14,0.00,182.43,-113.431,9.365,ERT72
,Mixed / non conventional,60.00,62.00,68.00,70.00,-96538.76,0.05,0.00,76.01,2398.051,9.365,ERT72
,Mixed / non conventional,60.00,62.00,70.00,72.00,-4057.06,0.23,0.00,-150.39,50.389,9.365,ERT72
,Mixed / non conventional,60.00,62.00,72.00,2.00,53326.39,0.04,0.00,-35.24,-1370.319,9.365,ERT72
,Mixed / non conventional,60.00,62.00,2.00,4.00,-3034170.25,0.06,0.00,28.26,185.648,9.365,ERT72
,Mixed / non conventional,60.00,62.00,4.00,6.00,-2856151.25,0.05,0.00,0.25,194.158,9.365,ERT72
,Mixed / non conventional,60.00,62.00,6.00,8.00,-1583699.25,0.05,0.00,30.81,120.087,9.365,ERT72
,Mixed / non conventional,60.00,62.00,8.00,10.00,6265723.00,0.06,0.00,-148.11,-532.094,9.365,ERT72
,Mixed / non conventional,60.00,62.00,10.00,12.00,-2190863.75,0.07,0.00,239.02,209.321,9.365,ERT72
,Mixed / non conventional,61.00,63.00,62.00,64.00,1318.19,0.00,0.00,-124.94,551.940,3.946,ERT72
,Mixed / non conventional,61.00,63.00,64.00,66.00,3041.91,0.00,0.00,-230.18,-1018.940,3.946,ERT72
,Mixed / non conventional,61.00,63.00,66.00,68.00,2280.78,0.04,0.00,181.69,-109.141,3.946,ERT72
,Mixed / non conventional,61.00,63.00,68.00,70.00,-36223.23,0.04,0.00,93.77,577.791,3.946,ERT72
,Mixed / non conventional,61.00,63.00,70.00,72.00,-54677.46,0.00,0.00,-149.53,396.433,3.946,ERT72
,Mixed / non conventional,61.00,63.00,72.00,2.00,46877.25,0.03,0.00,-46.12,-611.148,3.946,ERT72
,Mixed / non conventional,61.00,63.00,2.00,4.00,-2468628.75,0.00,0.00,29.55,60.462,3.946,ERT72
,Mixed / non conventional,61.00,63.00,4.00,6.00,-2611806.75,0.03,0.00,1.63,70.948,3.946,ERT72
,Mixed / non conventional,61.00,63.00,6.00,8.00,-1631045.38,0.00,0.00,31.37,49.324,3.946,ERT72
,Mixed / non conventional,61.00,63.00,8.00,10.00,5672141.00,0.03,0.00,-151.98,-191.703,3.946,ERT72
,Mixed / non conventional,61.00,63.00,65.00,67.00,462.09,0.07,0.00,25.31,-134.241,10.952,ERT72
,Mixed / non conventional,61.00,63.00,67.00,69.00,309.77,0.13,0.00,-108.39,-22.497,10.952,ERT72
,Mixed / non conventional,61.00,63.00,69.00,71.00,-83864.35,0.11,0.00,-106.96,2436.315,10.952,ERT72
,Mixed / non conventional,61.00,63.00,71.00,1.00,37304.74,0.12,0.00,46.58,-1660.549,10.952,ERT72
