,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,72.00,65.00,29.00,38.00,167767.75,0.69,0.00,-73.54,43.566,0.526
,Mixed / non conventional,72.00,65.00,38.00,47.00,41266.50,0.13,0.00,262.10,45.811,0.880
,Mixed / non conventional,72.00,65.00,47.00,54.00,33369.41,0.15,0.00,-272.25,92.481,0.880
,Mixed / non conventional,72.00,65.00,61.00,68.00,-15206.51,0.33,0.00,144.68,37.088,0.202
,Mixed / non conventional,72.00,65.00,12.00,21.00,1118447.13,0.21,0.00,-136.67,93.721,0.573
,Mixed / non conventional,72.00,65.00,21.00,14.00,632172.25,0.23,0.00,-3.48,-43.442,0.573
,Mixed / non conventional,72.00,65.00,14.00,7.00,-104564.80,0.10,0.00,55.68,50.783,5.987
,Mixed / non conventional,72.00,65.00,46.00,53.00,48726.99,1.30,0.00,33.91,41.920,0.327
,Mixed / non conventional,72.00,65.00,53.00,60.00,12188.67,1.32,0.00,57.41,54.527,0.327
,Mixed / non conventional,72.00,65.00,60.00,67.00,9749.14,1.40,0.00,290.98,34.099,0.120
,Mixed / non conventional,72.00,65.00,4.00,13.00,3861294.50,0.52,0.00,117.72,78.299,0.214
,Mixed / non conventional,72.00,65.00,13.00,22.00,1127314.00,0.81,0.00,-59.92,37.487,0.214
,Mixed / non conventional,72.00,65.00,22.00,15.00,230510.42,0.11,0.00,72.64,-47.340,1.614
,Mixed / non conventional,72.00,65.00,15.00,6.00,1770843.13,0.12,0.00,-97.89,-299.478,1.614
,Mixed / non conventional,72.00,65.00,30.00,37.00,307497.63,0.25,0.00,-62.22,41.103,0.353
,Mixed / non conventional,72.00,65.00,37.00,44.00,186292.08,0.25,0.00,73.28,49.803,0.353
,Mixed / non conventional,72.00,65.00,44.00,51.00,101232.07,2.86,0.00,238.59,36.630,0.191
,Mixed / non conventional,72.00,65.00,51.00,58.00,45934.09,2.92,0.00,-374.88,66.483,0.191
,Mixed / non conventional,72.00,65.00,15.00,24.00,494493.63,0.21,0.00,-131.66,42.657,0.492
,Mixed / non conventional,72.00,65.00,48.00,55.00,22146.09,0.23,0.00,173.08,42.804,0.506
,Mixed / non conventional,72.00,65.00,55.00,62.00,3576.60,0.24,0.00,-118.36,55.303,0.506
,Mixed / non conventional,72.00,65.00,62.00,69.00,-2814.80,0.90,0.00,-43.33,38.862,0.274
,Mixed / non conventional,72.00,65.00,31.00,38.00,209268.17,0.32,0.00,-240.54,42.591,0.491
,Mixed / non conventional,72.00,65.00,38.00,45.00,141350.53,0.33,0.00,91.71,58.974,0.491
,Mixed / non conventional,72.00,65.00,45.00,52.00,69539.21,0.32,0.00,33.35,38.086,0.247
,Mixed / non conventional,72.00,65.00,52.00,59.00,24497.38,0.41,0.00,327.74,60.376,0.247
,Mixed / non conventional,72.00,65.00,59.00,66.00,3650.66,1.29,0.00,-454.44,42.260,0.098
,Mixed / non conventional,72.00,65.00,8.00,15.00,-86320.94,0.00,0.00,108.03,-44.177,5.985
,Mixed / non conventional,72.00,65.00,22.00,29.00,516340.66,0.50,0.00,-29.10,43.052,0.414
,Mixed / non conventional,72.00,65.00,43.00,50.00,157434.75,1.44,0.00,-336.59,34.881,0.136
,Mixed / non conventional,72.00,65.00,50.00,57.00,70273.48,1.47,0.00,-73.25,56.441,0.136
,Mixed / non conventional,72.00,65.00,21.00,28.00,816760.69,1.77,0.00,210.48,38.264,0.249
,Mixed / non conventional,72.00,65.00,6.00,13.00,651691.56,0.15,0.00,87.13,44.158,0.880
,Mixed / non conventional,72.00,65.00,13.00,20.00,1527338.50,0.60,0.00,-10.71,151.786,0.880
,Mixed / non conventional,72.00,65.00,20.00,27.00,1007492.75,1.38,0.00,88.38,41.898,0.237
,Mixed / non conventional,72.00,65.00,27.00,34.00,544686.94,1.35,0.00,-193.00,37.996,0.237
,Mixed / non conventional,72.00,65.00,34.00,41.00,368719.06,1.10,0.00,-38.58,35.533,0.175
,Mixed / non conventional,72.00,65.00,5.00,12.00,4943359.00,1.20,0.00,116.87,36.420,0.101
,Mixed / non conventional,72.00,65.00,26.00,33.00,581385.00,0.66,0.00,-105.62,37.755,0.239
,Mixed / non conventional,72.00,65.00,18.00,25.00,911497.56,0.66,0.00,45.09,38.874,0.278
,Mixed / non conventional,72.00,65.00,10.00,17.00,1400825.50,0.20,0.00,-68.96,39.075,0.293
,Mixed / non conventional,72.00,65.00,2.00,9.00,2060034.25,0.35,0.00,-124.62,39.332,0.302
,Mixed / non conventional,71.00,1.00,72.00,65.00,-2969.09,1.47,0.00,-48.79,-38.305,0.097
,Mixed / non conventional,71.00,2.00,72.00,65.00,-3967.02,3.00,0.00,-38.16,-39.351,0.075
,Mixed / non conventional,71.00,3.00,72.00,65.00,-4999.40,3.19,0.00,-28.22,-59.020,0.089
,Mixed / non conventional,71.00,4.00,72.00,65.00,-7845.58,1.08,0.00,-27.40,-82.457,0.079
,Mixed / non conventional,71.00,5.00,72.00,65.00,-7996.53,1.95,0.00,-20.65,-92.471,0.087
,Mixed / non conventional,71.00,6.00,72.00,65.00,-5363.41,1.71,0.00,2.95,-61.236,0.086
,Mixed / non conventional,71.00,7.00,72.00,65.00,-4299.99,2.55,0.00,17.15,-48.148,0.084
,Mixed / non conventional,71.00,8.00,72.00,65.00,-3733.68,0.72,0.00,27.06,-42.553,0.086
,Mixed / non conventional,71.00,9.00,72.00,65.00,-2612.74,0.20,0.00,33.61,-38.076,0.110
,Mixed / non conventional,71.00,10.00,72.00,65.00,-3356.36,3.88,0.00,39.80,-37.393,0.084
,Mixed / non conventional,71.00,11.00,72.00,65.00,-4113.23,2.07,0.00,51.79,-40.403,0.074
,Mixed / non conventional,71.00,12.00,72.00,65.00,-5054.46,0.57,0.00,42.25,-65.000,0.097
,Mixed / non conventional,71.00,13.00,72.00,65.00,-4952.78,0.79,0.00,45.33,-62.896,0.095
,Mixed / non conventional,71.00,14.00,72.00,65.00,-4414.48,0.99,0.00,46.00,-52.258,0.089
,Mixed / non conventional,71.00,15.00,72.00,65.00,-3783.17,1.11,0.00,63.38,-43.284,0.086
,Mixed / non conventional,71.00,16.00,72.00,65.00,-3610.63,0.92,0.00,66.47,-35.644,0.074
,Mixed / non conventional,71.00,17.00,72.00,65.00,-2022.20,1.68,0.00,74.51,-40.483,0.150
,Mixed / non conventional,71.00,18.00,72.00,65.00,-2419.88,0.46,0.00,75.77,-39.367,0.122
,Mixed / non conventional,71.00,19.00,72.00,65.00,-2893.82,1.39,0.00,72.14,-41.961,0.109
,Mixed / non conventional,71.00,20.00,72.00,65.00,-3434.54,0.38,0.00,77.55,-51.050,0.112
,Mixed / non conventional,71.00,21.00,72.00,65.00,-3778.35,2.12,0.00,75.19,-44.880,0.089
,Mixed / non conventional,71.00,22.00,72.00,65.00,-3495.15,1.71,0.00,80.81,-50.008,0.107
,Mixed / non conventional,71.00,23.00,72.00,65.00,-3193.71,1.26,0.00,85.56,-45.538,0.107
,Mixed / non conventional,71.00,24.00,72.00,65.00,-3138.15,2.93,0.00,84.34,-35.905,0.086
,Mixed / non conventional,71.00,25.00,72.00,65.00,-1299.35,0.39,0.00,96.52,-42.095,0.243
,Mixed / non conventional,71.00,26.00,72.00,65.00,-1623.97,0.43,0.00,98.85,-41.278,0.191
,Mixed / non conventional,71.00,27.00,72.00,65.00,-1969.50,1.47,0.00,100.96,-39.583,0.151
,Mixed / non conventional,71.00,28.00,72.00,65.00,-2411.34,0.92,0.00,100.62,-38.855,0.121
,Mixed / non conventional,71.00,29.00,72.00,65.00,-2690.77,1.29,0.00,97.46,-37.762,0.105
,Mixed / non conventional,71.00,30.00,72.00,65.00,-2724.28,2.66,0.00,100.33,-37.558,0.103
,Mixed / non conventional,71.00,31.00,72.00,65.00,-2738.22,2.78,0.00,101.23,-42.419,0.116
,Mixed / non conventional,71.00,32.00,72.00,65.00,-2575.51,0.10,0.00,104.04,-40.807,0.119
,Mixed / non conventional,71.00,33.00,72.00,65.00,-417.28,0.28,0.00,116.85,-48.653,0.873
,Mixed / non conventional,71.00,34.00,72.00,65.00,-709.51,0.20,0.00,117.10,-46.844,0.494
,Mixed / non conventional,71.00,35.00,72.00,65.00,-1034.32,0.56,0.00,118.36,-44.673,0.323
,Mixed / non conventional,71.00,36.00,72.00,65.00,-1430.52,1.76,0.00,115.05,-41.666,0.218
,Mixed / non conventional,71.00,37.00,72.00,65.00,-1689.03,0.28,0.00,113.01,-39.729,0.176
,Mixed / non conventional,71.00,38.00,72.00,65.00,-1923.64,1.83,0.00,112.75,-39.310,0.153
,Mixed / non conventional,71.00,39.00,72.00,65.00,-2133.43,2.49,0.00,116.45,-38.827,0.136
,Mixed / non conventional,71.00,40.00,72.00,65.00,-2205.66,3.55,0.00,123.25,-42.381,0.143
,Mixed / non conventional,71.00,41.00,72.00,65.00,751.01,0.64,0.00,132.89,46.663,0.463
,Mixed / non conventional,71.00,42.00,72.00,65.00,287.23,0.34,0.00,130.38,49.690,1.289
,Mixed / non conventional,71.00,43.00,72.00,65.00,-190.39,0.07,0.00,131.20,-50.602,1.978
,Mixed / non conventional,71.00,44.00,72.00,65.00,-588.11,0.59,0.00,130.60,-47.795,0.604
,Mixed / non conventional,71.00,45.00,72.00,65.00,-924.73,0.32,0.00,129.51,-44.778,0.360
,Mixed / non conventional,71.00,46.00,72.00,65.00,-1252.84,1.61,0.00,126.31,-41.844,0.248
,Mixed / non conventional,71.00,47.00,72.00,65.00,-1460.20,0.71,0.00,130.43,-42.060,0.213
,Mixed / non conventional,71.00,48.00,72.00,65.00,-1653.21,1.38,0.00,130.28,-42.451,0.190
,Mixed / non conventional,71.00,49.00,72.00,65.00,2272.61,0.77,0.00,149.13,40.766,0.132
,Mixed / non conventional,71.00,50.00,72.00,65.00,1618.88,0.88,0.00,146.39,41.694,0.189
,Mixed / non conventional,71.00,51.00,72.00,65.00,753.22,0.87,0.00,142.14,46.724,0.455
,Mixed / non conventional,71.00,52.00,72.00,65.00,190.65,0.16,0.00,141.35,50.478,1.934
,Mixed / non conventional,71.00,53.00,72.00,65.00,-266.52,0.15,0.00,142.42,-50.004,1.364
,Mixed / non conventional,71.00,54.00,72.00,65.00,-612.95,0.33,0.00,141.45,-46.937,0.554
,Mixed / non conventional,71.00,55.00,72.00,65.00,-925.53,0.64,0.00,143.74,-46.832,0.364
,Mixed / non conventional,71.00,56.00,72.00,65.00,-1070.59,1.21,0.00,143.70,-45.779,0.305
,Mixed / non conventional,71.00,57.00,72.00,65.00,4616.43,0.41,0.00,172.80,66.151,0.101
,Mixed / non conventional,71.00,58.00,72.00,65.00,3262.83,3.43,0.00,165.28,46.921,0.100
,Mixed / non conventional,71.00,59.00,72.00,65.00,1884.51,0.51,0.00,149.82,40.798,0.147
,Mixed / non conventional,71.00,60.00,72.00,65.00,846.69,0.73,0.00,152.91,45.760,0.357
,Mixed / non conventional,71.00,61.00,72.00,65.00,287.14,0.15,0.00,151.42,49.699,1.096
,Mixed / non conventional,71.00,62.00,72.00,65.00,-111.12,0.09,0.00,152.28,-50.596,2.682
,Mixed / non conventional,71.00,63.00,72.00,65.00,-306.32,0.58,0.00,154.51,-48.513,0.814
,Mixed / non conventional,71.00,64.00,72.00,65.00,-334.39,0.37,0.00,154.40,-47.312,0.520
,Mixed / non conventional,71.00,66.00,72.00,65.00,2755.80,3.13,0.00,176.53,69.031,0.094
,Mixed / non conventional,71.00,67.00,72.00,65.00,2335.03,0.33,0.00,156.34,43.182,0.103
,Mixed / non conventional,71.00,68.00,72.00,65.00,1607.99,1.29,0.00,160.11,42.565,0.181
,Mixed / non conventional,71.00,69.00,72.00,65.00,1006.38,0.45,0.00,161.23,45.989,0.383
,Mixed / non conventional,71.00,70.00,72.00,65.00,491.50,0.05,0.00,159.55,49.855,1.195
,Mixed / non conventional,71.00,63.00,72.00,65.00,-305.94,0.26,0.00,160.60,-49.963,0.840
,Mixed / non conventional,71.00,70.00,72.00,65.00,490.49,0.06,0.00,161.13,49.861,1.198
,Mixed / non conventional,71.00,62.00,72.00,65.00,-111.27,0.17,0.00,163.63,-50.548,2.676
