,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,9.00,11.00,50.00,52.00,-1181118.50,0.06,0.00,-4.52,75.914,3.471
,Mixed / non conventional,9.00,11.00,52.00,54.00,-915375.88,0.05,0.00,-18.11,50.989,3.471
,Mixed / non conventional,9.00,11.00,54.00,56.00,-532066.00,0.05,0.00,128.13,43.560,5.848
,Mixed / non conventional,9.00,11.00,56.00,58.00,3180271.25,0.05,0.00,-130.69,-228.496,5.848
,Mixed / non conventional,9.00,11.00,58.00,60.00,-1439220.63,0.04,0.00,-141.99,66.520,4.264
,Mixed / non conventional,9.00,11.00,60.00,62.00,-1251122.50,0.03,0.00,266.72,51.278,4.264
,Mixed / non conventional,9.00,11.00,62.00,64.00,-771013.63,0.09,0.00,24.22,38.801,5.876
,Mixed / non conventional,9.00,11.00,64.00,66.00,3999725.75,0.04,0.00,-110.14,-180.105,5.876
,Mixed / non conventional,9.00,11.00,66.00,68.00,-1620818.38,0.10,0.00,74.95,58.366,5.231
,Mixed / non conventional,9.00,11.00,68.00,70.00,-1578364.25,0.06,0.00,90.68,51.246,5.231
,Mixed / non conventional,9.00,11.00,53.00,55.00,-746693.31,0.04,0.00,273.40,51.321,4.589
,Mixed / non conventional,9.00,11.00,55.00,57.00,3188614.00,0.06,0.00,-227.39,-191.763,4.589
,Mixed / non conventional,9.00,11.00,57.00,59.00,-1070799.75,0.03,0.00,283.24,51.308,4.155
,Mixed / non conventional,9.00,11.00,59.00,61.00,-1420064.50,0.05,0.00,-32.87,60.195,4.155
,Mixed / non conventional,9.00,11.00,61.00,63.00,-1054631.38,0.03,0.00,33.38,51.197,5.353
,Mixed / non conventional,9.00,11.00,63.00,65.00,3877195.50,0.09,0.00,-49.43,-168.060,5.353
,Mixed / non conventional,9.00,11.00,65.00,67.00,-1202259.13,0.06,0.00,34.10,51.244,5.872
,Mixed / non conventional,9.00,11.00,67.00,69.00,-1697245.75,0.07,0.00,-79.45,65.113,5.872
,Mixed / non conventional,9.00,11.00,69.00,71.00,-1283928.25,0.08,0.00,-790.96,44.692,5.899
,Mixed / non conventional,9.00,11.00,71.00,1.00,80773.73,0.06,0.00,483.22,-1936.638,5.899
,Mixed / non conventional,9.00,11.00,70.00,72.00,-898013.00,0.06,0.00,-434.00,29.801,5.909
,Mixed / non conventional,9.00,11.00,72.00,2.00,27221.95,0.09,0.00,7.84,-826.073,5.909
,Mixed / non conventional,9.00,11.00,2.00,4.00,-54552.24,0.12,0.00,2.89,458.324,2.079
,Mixed / non conventional,9.00,11.00,4.00,6.00,2007.59,0.06,0.00,-17.42,-50.601,2.079
,Mixed / non conventional,9.00,11.00,6.00,8.00,184.02,0.06,0.00,101.53,-51.028,3.267
,Mixed / non conventional,9.00,11.00,8.00,10.00,-1466.85,0.03,0.00,70.10,-508.427,3.267
,Mixed / non conventional,10.00,12.00,11.00,13.00,1827.31,0.82,0.00,-425.66,152.223,0.785
,Mixed / non conventional,10.00,12.00,13.00,15.00,655.95,0.29,0.00,45.70,-43.715,0.785
,Mixed / non conventional,10.00,12.00,15.00,17.00,23777.59,0.72,0.00,-317.21,-75.549,0.262
,Mixed / non conventional,10.00,12.00,17.00,19.00,-35464.35,0.87,0.00,115.92,37.560,0.262
,Mixed / non conventional,10.00,12.00,19.00,21.00,-79585.07,0.12,0.00,-23.64,338.926,2.318
,Mixed / non conventional,10.00,12.00,21.00,23.00,21004.34,0.11,0.00,232.39,-48.166,2.318
,Mixed / non conventional,10.00,12.00,23.00,25.00,338626.44,1.26,0.00,-206.02,-91.823,0.457
,Mixed / non conventional,10.00,12.00,25.00,27.00,-235922.30,1.26,0.00,223.09,41.394,0.457
,Mixed / non conventional,10.00,12.00,27.00,29.00,-329169.66,0.05,0.00,-139.87,568.424,6.571
,Mixed / non conventional,10.00,12.00,29.00,31.00,-41183.34,0.04,0.00,76.13,50.798,6.571
,Mixed / non conventional,10.00,12.00,14.00,16.00,891.98,0.14,0.00,-48.72,-48.618,2.055
,Mixed / non conventional,10.00,12.00,16.00,18.00,37021.27,0.12,0.00,-27.81,-504.472,2.055
,Mixed / non conventional,10.00,12.00,18.00,20.00,-90844.05,0.00,0.00,227.57,1315.721,5.460
,Mixed / non conventional,10.00,12.00,20.00,22.00,-7027.86,0.04,0.00,31.55,50.893,5.460
,Mixed / non conventional,10.00,12.00,22.00,24.00,19934.91,0.08,0.00,-147.96,-50.001,3.310
,Mixed / non conventional,10.00,12.00,24.00,26.00,329071.66,0.07,0.00,230.63,-515.865,3.310
,Mixed / non conventional,10.00,12.00,26.00,28.00,-338391.38,0.06,0.00,-5.53,121.064,1.133
,Mixed / non conventional,10.00,12.00,28.00,30.00,-185448.53,0.05,0.00,-50.39,46.443,1.133
,Mixed / non conventional,10.00,12.00,30.00,32.00,8231.26,0.10,0.00,5.11,-13.963,10.552
,Mixed / non conventional,10.00,12.00,32.00,34.00,938208.94,0.04,0.00,-101.65,-1193.613,10.552
,Mixed / non conventional,10.00,12.00,31.00,33.00,1038665.25,0.46,0.00,-277.72,-113.469,0.787
,Mixed / non conventional,10.00,12.00,33.00,35.00,-539461.44,0.49,0.00,330.55,44.789,0.787
,Mixed / non conventional,10.00,12.00,35.00,37.00,-654261.25,0.11,0.00,-217.90,130.357,2.429
,Mixed / non conventional,10.00,12.00,37.00,39.00,-305956.53,0.13,0.00,191.98,48.347,2.429
,Mixed / non conventional,10.00,12.00,39.00,41.00,1960702.50,0.07,0.00,-216.25,-144.723,1.407
,Mixed / non conventional,10.00,12.00,41.00,43.00,-777016.63,0.09,0.00,237.47,46.926,1.407
,Mixed / non conventional,10.00,12.00,43.00,45.00,-1028242.75,0.10,0.00,-4.15,86.955,2.378
,Mixed / non conventional,10.00,12.00,45.00,47.00,-685612.75,0.07,0.00,22.21,48.579,2.378
,Mixed / non conventional,10.00,12.00,47.00,49.00,2925337.00,0.04,0.00,-366.26,-174.435,2.365
,Mixed / non conventional,10.00,12.00,49.00,51.00,-955032.25,0.03,0.00,372.88,48.614,2.365
,Mixed / non conventional,10.00,12.00,34.00,36.00,-629509.81,0.05,0.00,118.45,71.292,1.221
,Mixed / non conventional,10.00,12.00,36.00,38.00,-520682.25,0.08,0.00,-35.06,46.331,1.221
,Mixed / non conventional,10.00,12.00,38.00,40.00,-164059.28,0.06,0.00,99.67,50.917,5.324
,Mixed / non conventional,10.00,12.00,40.00,42.00,1892209.13,0.06,0.00,-82.93,-477.145,5.324
,Mixed / non conventional,10.00,12.00,42.00,44.00,-956600.50,0.00,0.00,-0.27,59.415,1.592
,Mixed / non conventional,10.00,12.00,44.00,46.00,-921569.00,0.06,0.00,-187.33,47.698,1.592
,Mixed / non conventional,10.00,12.00,46.00,48.00,-462488.53,0.03,0.00,59.68,50.338,3.976
,Mixed / non conventional,10.00,12.00,48.00,50.00,3009565.00,0.04,0.00,104.66,-278.433,3.976
,Mixed / non conventional,10.00,12.00,50.00,52.00,-1288589.88,0.16,0.00,-1.64,56.458,2.197
,Mixed / non conventional,10.00,12.00,52.00,54.00,-1285753.13,0.15,0.00,-17.81,48.652,2.197
,Mixed / non conventional,10.00,12.00,51.00,53.00,-1428033.50,0.03,0.00,-302.58,71.457,2.702
,Mixed / non conventional,10.00,12.00,53.00,55.00,-1128779.63,0.00,0.00,276.80,48.951,2.702
,Mixed / non conventional,10.00,12.00,55.00,57.00,3922940.00,0.04,0.00,-231.68,-203.629,3.708
,Mixed / non conventional,10.00,12.00,57.00,59.00,-1101525.88,0.05,0.00,287.83,50.178,3.708
,Mixed / non conventional,10.00,12.00,59.00,61.00,-1752223.50,0.06,0.00,-33.99,65.356,3.441
,Mixed / non conventional,10.00,12.00,61.00,63.00,-1512659.00,0.04,0.00,35.24,50.032,3.441
,Mixed / non conventional,10.00,12.00,63.00,65.00,4810176.50,0.10,0.00,-61.92,-206.465,5.012
,Mixed / non conventional,10.00,12.00,65.00,67.00,-1325718.75,0.09,0.00,45.21,50.915,5.012
,Mixed / non conventional,10.00,12.00,67.00,69.00,-2098906.75,0.00,0.00,-84.76,67.162,4.649
,Mixed / non conventional,10.00,12.00,69.00,71.00,-1763993.50,0.04,0.00,-778.94,50.893,4.649
,Mixed / non conventional,10.00,12.00,54.00,56.00,-845072.56,0.05,0.00,131.63,50.523,3.992
,Mixed / non conventional,10.00,12.00,56.00,58.00,4110863.50,0.05,0.00,-131.90,-215.049,3.992
,Mixed / non conventional,10.00,12.00,58.00,60.00,-1630424.00,0.08,0.00,-140.84,53.889,2.866
,Mixed / non conventional,10.00,12.00,60.00,62.00,-1688231.00,0.06,0.00,269.00,49.364,2.866
,Mixed / non conventional,10.00,12.00,62.00,64.00,-1153360.25,0.05,0.00,25.79,50.872,4.864
,Mixed / non conventional,10.00,12.00,64.00,66.00,5147824.50,0.06,0.00,-111.77,-202.743,4.864
,Mixed / non conventional,10.00,12.00,66.00,68.00,-1885610.25,0.09,0.00,72.47,50.888,3.718
,Mixed / non conventional,10.00,12.00,68.00,70.00,-2072787.38,0.08,0.00,96.65,50.350,3.718
,Mixed / non conventional,10.00,12.00,70.00,72.00,-1247183.00,0.00,0.00,-431.47,51.324,6.974
,Mixed / non conventional,10.00,12.00,72.00,2.00,58773.32,0.00,0.00,21.47,-1665.930,6.974
,Mixed / non conventional,10.00,12.00,71.00,1.00,87307.73,1.59,0.00,456.56,-64.228,0.223
,Mixed / non conventional,10.00,12.00,1.00,3.00,-111281.07,1.57,0.00,33.75,45.527,0.223
,Mixed / non conventional,10.00,12.00,3.00,5.00,-48037.61,0.15,0.00,-21.49,286.127,1.474
,Mixed / non conventional,10.00,12.00,5.00,7.00,2651.54,0.15,0.00,54.67,-47.380,1.474
,Mixed / non conventional,10.00,12.00,7.00,9.00,4440.46,1.09,0.00,-355.57,-82.196,0.218
,Mixed / non conventional,10.00,12.00,9.00,11.00,2130.13,1.08,0.00,848.83,49.288,0.218
,Mixed / non conventional,11.00,13.00,12.00,14.00,1505.55,0.26,0.00,-127.45,160.927,1.007
,Mixed / non conventional,11.00,13.00,14.00,16.00,577.80,0.27,0.00,-48.80,-49.409,1.007
,Mixed / non conventional,11.00,13.00,16.00,18.00,20935.39,0.70,0.00,-35.30,-83.767,0.330
,Mixed / non conventional,11.00,13.00,18.00,20.00,-34201.77,0.70,0.00,243.37,45.616,0.330
,Mixed / non conventional,11.00,13.00,20.00,22.00,-65079.22,0.03,0.00,34.73,266.754,2.231
,Mixed / non conventional,11.00,13.00,22.00,24.00,23037.23,0.03,0.00,-148.00,-50.846,2.231
,Mixed / non conventional,11.00,13.00,24.00,26.00,304529.78,0.32,0.00,221.59,-112.490,0.622
,Mixed / non conventional,11.00,13.00,26.00,28.00,-203591.17,0.31,0.00,-7.96,48.662,0.622
,Mixed / non conventional,11.00,13.00,28.00,30.00,-302874.66,0.06,0.00,-55.91,433.384,5.445
,Mixed / non conventional,11.00,13.00,30.00,32.00,-24102.38,0.05,0.00,5.58,24.634,5.445
,Mixed / non conventional,11.00,13.00,15.00,17.00,9389.39,0.12,0.00,-274.58,-1357.587,5.451
,Mixed / non conventional,11.00,13.00,17.00,19.00,-487.93,0.12,0.00,99.53,17.637,5.451
,Mixed / non conventional,11.00,13.00,19.00,21.00,-85803.93,0.12,0.00,-47.45,1249.749,5.491
,Mixed / non conventional,11.00,13.00,21.00,23.00,3922.19,0.13,0.00,235.84,-28.564,5.491
,Mixed / non conventional,11.00,13.00,23.00,25.00,257663.17,0.14,0.00,-183.63,-276.062,1.414
,Mixed / non conventional,11.00,13.00,25.00,27.00,-75223.52,0.14,0.00,216.63,50.372,1.414
,Mixed / non conventional,11.00,13.00,27.00,29.00,-340211.66,0.12,0.00,-141.63,179.754,1.673
,Mixed / non conventional,11.00,13.00,29.00,31.00,-137286.97,0.14,0.00,77.91,50.776,1.673
,Mixed / non conventional,11.00,13.00,31.00,33.00,916037.63,0.21,0.00,-273.19,-225.203,1.529
,Mixed / non conventional,11.00,13.00,33.00,35.00,-275950.00,0.22,0.00,329.62,50.880,1.529
,Mixed / non conventional,11.00,13.00,32.00,34.00,956078.25,0.05,0.00,-109.36,-142.549,1.075
,Mixed / non conventional,11.00,13.00,34.00,36.00,-443889.03,0.00,0.00,116.76,50.299,1.075
,Mixed / non conventional,11.00,13.00,36.00,38.00,-672536.44,0.06,0.00,-39.55,155.939,2.827
,Mixed / non conventional,11.00,13.00,38.00,40.00,-277394.22,0.04,0.00,102.55,51.011,2.827
,Mixed / non conventional,11.00,13.00,40.00,42.00,1987808.63,0.15,0.00,-89.07,-162.707,1.560
,Mixed / non conventional,11.00,13.00,42.00,44.00,-761778.69,0.14,0.00,0.04,51.017,1.560
,Mixed / non conventional,11.00,13.00,44.00,46.00,-1075890.38,0.08,0.00,-188.67,100.581,2.629
,Mixed / non conventional,11.00,13.00,46.00,48.00,-651166.63,0.09,0.00,58.98,51.004,2.629
,Mixed / non conventional,11.00,13.00,48.00,50.00,3186469.25,0.00,0.00,104.94,-170.658,2.124
,Mixed / non conventional,11.00,13.00,50.00,52.00,-1116082.13,0.00,0.00,-2.28,51.027,2.124
,Mixed / non conventional,11.00,13.00,35.00,37.00,-650067.06,0.20,0.00,-222.67,86.761,1.439
,Mixed / non conventional,11.00,13.00,37.00,39.00,-485045.72,0.21,0.00,192.75,50.865,1.439
,Mixed / non conventional,11.00,13.00,39.00,41.00,1858570.25,0.03,0.00,-209.99,-237.957,2.196
,Mixed / non conventional,11.00,13.00,41.00,43.00,-491253.81,0.05,0.00,237.77,51.103,2.196
,Mixed / non conventional,11.00,13.00,43.00,45.00,-1020067.63,0.08,0.00,-6.98,69.569,1.748
,Mixed / non conventional,11.00,13.00,45.00,47.00,-898122.75,0.08,0.00,22.41,51.043,1.748
,Mixed / non conventional,11.00,13.00,47.00,49.00,2869511.50,0.08,0.00,-361.09,-243.003,3.094
,Mixed / non conventional,11.00,13.00,49.00,51.00,-706057.25,0.10,0.00,372.45,50.823,3.094
,Mixed / non conventional,11.00,13.00,51.00,53.00,-1419554.13,0.11,0.00,-307.10,61.446,2.170
,Mixed / non conventional,11.00,13.00,53.00,55.00,-1362505.25,0.11,0.00,277.66,50.935,2.170
,Mixed / non conventional,11.00,13.00,52.00,54.00,-1419116.88,0.06,0.00,-20.88,76.719,2.919
,Mixed / non conventional,11.00,13.00,54.00,56.00,-1087074.38,0.05,0.00,134.10,50.931,2.919
,Mixed / non conventional,11.00,13.00,56.00,58.00,4324631.50,0.11,0.00,-133.83,-169.829,2.805
,Mixed / non conventional,11.00,13.00,58.00,60.00,-1478506.63,0.11,0.00,-141.04,50.954,2.805
,Mixed / non conventional,11.00,13.00,60.00,62.00,-1811550.38,0.04,0.00,269.24,74.331,3.785
,Mixed / non conventional,11.00,13.00,62.00,64.00,-1402575.88,0.05,0.00,27.12,51.033,3.785
,Mixed / non conventional,11.00,13.00,64.00,66.00,5411887.50,0.07,0.00,-113.58,-173.593,3.745
,Mixed / non conventional,11.00,13.00,66.00,68.00,-1779206.50,0.08,0.00,70.22,51.065,3.745
,Mixed / non conventional,11.00,13.00,68.00,70.00,-2187571.00,0.10,0.00,101.24,83.674,5.557
,Mixed / non conventional,11.00,13.00,70.00,72.00,-1472563.38,0.12,0.00,-428.93,50.785,5.557
,Mixed / non conventional,11.00,13.00,55.00,57.00,3925187.50,0.05,0.00,-230.40,-251.704,4.281
,Mixed / non conventional,11.00,13.00,57.00,59.00,-912573.69,0.07,0.00,291.78,51.205,4.281
,Mixed / non conventional,11.00,13.00,59.00,61.00,-1722487.50,0.06,0.00,-37.50,56.948,2.867
,Mixed / non conventional,11.00,13.00,61.00,63.00,-1740707.38,0.09,0.00,36.38,50.912,2.867
,Mixed / non conventional,11.00,13.00,63.00,65.00,4848942.50,0.12,0.00,-76.61,-234.381,5.330
,Mixed / non conventional,11.00,13.00,65.00,67.00,-1184922.25,0.12,0.00,58.06,51.141,5.330
,Mixed / non conventional,11.00,13.00,67.00,69.00,-2092737.00,0.07,0.00,-90.53,60.664,3.993
,Mixed / non conventional,11.00,13.00,69.00,71.00,-1959734.38,0.06,0.00,-763.10,51.132,3.993
,Mixed / non conventional,11.00,13.00,71.00,1.00,68082.39,0.15,0.00,467.69,-627.619,3.359
,Mixed / non conventional,11.00,13.00,1.00,3.00,-11360.89,0.24,0.00,29.84,50.620,3.359
,Mixed / non conventional,11.00,13.00,72.00,2.00,64021.24,0.47,0.00,-1.96,-58.502,0.277
,Mixed / non conventional,11.00,13.00,2.00,4.00,-89186.34,0.46,0.00,21.60,45.324,0.277
,Mixed / non conventional,11.00,13.00,4.00,6.00,-41840.93,0.10,0.00,-18.66,320.131,1.893
,Mixed / non conventional,11.00,13.00,6.00,8.00,2216.68,0.15,0.00,70.84,-50.880,1.893
,Mixed / non conventional,11.00,13.00,8.00,10.00,3871.18,0.95,0.00,-73.86,-70.274,0.214
,Mixed / non conventional,11.00,13.00,10.00,12.00,1925.08,0.94,0.00,370.65,43.683,0.214
,Mixed / non conventional,12.00,14.00,13.00,15.00,2164.36,0.58,0.00,-8.74,43.144,0.188
,Mixed / non conventional,12.00,14.00,15.00,17.00,3859.82,1.14,0.00,-328.02,-61.553,0.188
,Mixed / non conventional,12.00,14.00,17.00,19.00,1200.57,0.26,0.00,98.03,-49.642,3.410
,Mixed / non conventional,12.00,14.00,19.00,21.00,-28109.02,0.27,0.00,-30.75,387.423,3.410
,Mixed / non conventional,12.00,14.00,21.00,23.00,-74816.63,2.28,0.00,253.12,36.779,0.268
,Mixed / non conventional,12.00,14.00,23.00,25.00,225748.55,2.29,0.00,-217.53,-59.756,0.268
,Mixed / non conventional,12.00,14.00,25.00,27.00,-14529.94,0.06,0.00,218.79,51.460,5.967
,Mixed / non conventional,12.00,14.00,27.00,29.00,-189887.39,0.07,0.00,-150.21,435.159,5.967
,Mixed / non conventional,12.00,14.00,29.00,31.00,-331638.00,1.13,0.00,88.73,40.982,0.470
,Mixed / non conventional,12.00,14.00,31.00,33.00,826025.88,1.15,0.00,-289.70,-72.911,0.470
,Mixed / non conventional,12.00,14.00,16.00,18.00,10152.88,0.07,0.00,60.70,-2687.033,9.977
,Mixed / non conventional,12.00,14.00,18.00,20.00,-751.03,0.18,0.00,229.72,49.692,9.977
,Mixed / non conventional,12.00,14.00,20.00,22.00,-81850.86,0.11,0.00,4.36,1017.389,4.686
,Mixed / non conventional,12.00,14.00,22.00,24.00,-8342.88,0.04,0.00,-147.31,51.850,4.686
,Mixed / non conventional,12.00,14.00,24.00,26.00,276121.22,0.44,0.00,218.13,-336.383,1.607
,Mixed / non conventional,12.00,14.00,26.00,28.00,-63668.30,0.45,0.00,-9.81,48.477,1.607
,Mixed / non conventional,12.00,14.00,28.00,30.00,-337055.03,0.54,0.00,-46.64,137.503,1.292
,Mixed / non conventional,12.00,14.00,30.00,32.00,-163879.23,0.54,0.00,9.62,46.799,1.292
,Mixed / non conventional,12.00,14.00,32.00,34.00,948743.19,0.09,0.00,-121.20,-273.900,1.796
,Mixed / non conventional,12.00,14.00,34.00,36.00,-222772.84,0.10,0.00,119.42,48.236,1.796
,Mixed / non conventional,12.00,14.00,33.00,35.00,-112453.37,0.05,0.00,330.19,50.504,3.237
,Mixed / non conventional,12.00,14.00,35.00,37.00,-463601.41,0.05,0.00,-222.53,158.237,3.237
,Mixed / non conventional,12.00,14.00,37.00,39.00,-737163.69,0.26,0.00,199.79,43.204,0.715
,Mixed / non conventional,12.00,14.00,39.00,41.00,1724374.63,0.27,0.00,-224.50,-80.153,0.715
,Mixed / non conventional,12.00,14.00,41.00,43.00,-263330.38,0.08,0.00,240.30,50.748,3.674
,Mixed / non conventional,12.00,14.00,43.00,45.00,-845588.13,0.07,0.00,-6.31,133.332,3.674
,Mixed / non conventional,12.00,14.00,45.00,47.00,-1136616.88,0.14,0.00,27.55,46.244,1.144
,Mixed / non conventional,12.00,14.00,47.00,49.00,2703206.75,0.13,0.00,-372.75,-92.148,1.144
,Mixed / non conventional,12.00,14.00,49.00,51.00,-464332.81,0.05,0.00,373.57,51.238,4.377
,Mixed / non conventional,12.00,14.00,51.00,53.00,-1250875.50,0.06,0.00,-308.70,117.831,4.377
,Mixed / non conventional,12.00,14.00,36.00,38.00,-710149.81,0.35,0.00,-34.17,79.497,1.207
,Mixed / non conventional,12.00,14.00,38.00,40.00,-530622.13,0.33,0.00,109.59,46.671,1.207
,Mixed / non conventional,12.00,14.00,40.00,42.00,2023760.00,0.09,0.00,-103.86,-242.538,2.056
,Mixed / non conventional,12.00,14.00,42.00,44.00,-501600.19,0.10,0.00,4.18,48.843,2.056
,Mixed / non conventional,12.00,14.00,44.00,46.00,-1110229.75,0.09,0.00,-182.59,65.611,1.515
,Mixed / non conventional,12.00,14.00,46.00,48.00,-962754.69,0.07,0.00,61.93,47.412,1.515
,Mixed / non conventional,12.00,14.00,48.00,50.00,3252784.75,0.10,0.00,95.59,-222.259,2.496
,Mixed / non conventional,12.00,14.00,50.00,52.00,-849993.63,0.10,0.00,0.41,49.367,2.496
,Mixed / non conventional,12.00,14.00,52.00,54.00,-1436703.50,0.09,0.00,-18.32,57.402,2.003
,Mixed / non conventional,12.00,14.00,54.00,56.00,-1415212.25,0.08,0.00,139.44,48.833,2.003
,Mixed / non conventional,12.00,14.00,53.00,55.00,-1582138.13,0.19,0.00,282.99,47.630,1.626
,Mixed / non conventional,12.00,14.00,55.00,57.00,3760482.00,0.19,0.00,-241.60,-98.111,1.626
,Mixed / non conventional,12.00,14.00,57.00,59.00,-692518.19,0.04,0.00,295.32,51.371,5.299
,Mixed / non conventional,12.00,14.00,59.00,61.00,-1558170.63,0.04,0.00,-39.40,101.437,5.299
,Mixed / non conventional,12.00,14.00,61.00,63.00,-1938303.88,0.28,0.00,40.34,49.524,2.357
,Mixed / non conventional,12.00,14.00,63.00,65.00,4688646.00,0.28,0.00,-91.07,-106.231,2.357
,Mixed / non conventional,12.00,14.00,65.00,67.00,-988085.81,0.07,0.00,65.80,51.731,6.113
,Mixed / non conventional,12.00,14.00,67.00,69.00,-1954097.25,0.07,0.00,-95.63,91.540,6.113
,Mixed / non conventional,12.00,14.00,69.00,71.00,-2098797.25,0.06,0.00,-750.61,51.486,3.564
,Mixed / non conventional,12.00,14.00,71.00,1.00,56920.30,0.07,0.00,454.27,-470.730,3.564
,Mixed / non conventional,12.00,14.00,56.00,58.00,4403535.00,0.05,0.00,-139.08,-208.916,3.168
,Mixed / non conventional,12.00,14.00,58.00,60.00,-1227186.13,0.06,0.00,-139.42,50.944,3.168
,Mixed / non conventional,12.00,14.00,60.00,62.00,-1832344.63,0.08,0.00,271.60,61.567,2.913
,Mixed / non conventional,12.00,14.00,62.00,64.00,-1697286.88,0.09,0.00,30.11,50.451,2.913
,Mixed / non conventional,12.00,14.00,64.00,66.00,5468731.50,0.03,0.00,-116.40,-201.588,4.065
,Mixed / non conventional,12.00,14.00,66.00,68.00,-1559081.13,0.08,0.00,67.58,51.316,4.065
,Mixed / non conventional,12.00,14.00,68.00,70.00,-2209993.50,0.08,0.00,106.11,75.898,4.731
,Mixed / non conventional,12.00,14.00,70.00,72.00,-1672857.63,0.08,0.00,-426.07,51.710,4.731
,Mixed / non conventional,12.00,14.00,72.00,2.00,54991.43,0.13,0.00,24.17,-874.732,5.797
,Mixed / non conventional,12.00,14.00,2.00,4.00,-6715.96,0.11,0.00,23.35,51.634,5.797
,Mixed / non conventional,13.00,15.00,14.00,16.00,2323.23,3.84,0.00,-587.52,38.947,0.158
,Mixed / non conventional,13.00,15.00,16.00,18.00,4856.21,0.77,0.00,-56.87,-65.129,0.158
,Mixed / non conventional,13.00,15.00,18.00,20.00,1688.20,0.27,0.00,229.40,-50.278,2.456
,Mixed / non conventional,13.00,15.00,20.00,22.00,-31619.45,0.26,0.00,37.15,313.895,2.456
,Mixed / non conventional,13.00,15.00,22.00,24.00,-100406.73,0.71,0.00,-129.84,39.647,0.215
,Mixed / non conventional,13.00,15.00,24.00,26.00,286104.13,0.72,0.00,204.86,-60.831,0.215
,Mixed / non conventional,13.00,15.00,26.00,28.00,-8801.38,0.09,0.00,-11.63,41.894,8.019
,Mixed / non conventional,13.00,15.00,28.00,30.00,-229035.47,0.08,0.00,-56.33,705.425,8.019
,Mixed / non conventional,13.00,15.00,30.00,32.00,-360467.22,0.36,0.00,13.16,44.298,0.468
,Mixed / non conventional,13.00,15.00,32.00,34.00,944636.56,0.37,0.00,-121.58,-82.919,0.468
,Mixed / non conventional,13.00,15.00,17.00,19.00,415.90,0.07,0.00,96.95,-89.034,8.071
,Mixed / non conventional,13.00,15.00,19.00,21.00,337.81,0.23,0.00,-33.35,-18.079,8.071
,Mixed / non conventional,13.00,15.00,21.00,23.00,-102261.34,2.43,0.00,249.09,43.761,0.161
,Mixed / non conventional,13.00,15.00,23.00,25.00,185588.58,2.44,0.00,-202.49,-39.709,0.161
,Mixed / non conventional,13.00,15.00,25.00,27.00,62.99,0.62,0.00,221.74,-0.388,8.124
,Mixed / non conventional,13.00,15.00,27.00,29.00,-64245.88,0.11,0.00,-144.85,247.236,8.124
,Mixed / non conventional,13.00,15.00,29.00,31.00,-415686.63,0.78,0.00,86.02,41.612,0.317
,Mixed / non conventional,13.00,15.00,31.00,33.00,690141.06,0.77,0.00,-278.47,-48.360,0.317
,Mixed / non conventional,13.00,15.00,33.00,35.00,-42184.18,0.06,0.00,329.87,51.317,7.567
,Mixed / non conventional,13.00,15.00,35.00,37.00,-271875.72,0.08,0.00,-224.34,248.054,7.567
,Mixed / non conventional,13.00,15.00,34.00,36.00,-94066.46,0.03,0.00,117.50,51.508,3.947
,Mixed / non conventional,13.00,15.00,36.00,38.00,-585765.56,0.04,0.00,-42.39,243.769,3.947
,Mixed / non conventional,13.00,15.00,38.00,40.00,-790311.44,0.10,0.00,111.52,46.463,0.717
,Mixed / non conventional,13.00,15.00,40.00,42.00,2001651.88,0.09,0.00,-103.84,-93.330,0.717
,Mixed / non conventional,13.00,15.00,42.00,44.00,-313912.19,0.00,0.00,4.22,50.907,3.092
,Mixed / non conventional,13.00,15.00,44.00,46.00,-993916.06,0.00,0.00,-184.71,131.879,3.092
,Mixed / non conventional,13.00,15.00,46.00,48.00,-1241787.13,0.51,0.00,61.11,48.056,1.088
,Mixed / non conventional,13.00,15.00,48.00,50.00,3211503.25,0.50,0.00,95.36,-104.129,1.088
,Mixed / non conventional,13.00,15.00,50.00,52.00,-629250.75,0.04,0.00,0.06,50.980,3.214
,Mixed / non conventional,13.00,15.00,52.00,54.00,-1323302.63,0.05,0.00,-20.54,91.521,3.214
,Mixed / non conventional,13.00,15.00,37.00,39.00,-839901.13,0.13,0.00,199.44,44.950,0.577
,Mixed / non conventional,13.00,15.00,39.00,41.00,1485580.00,0.13,0.00,-221.26,-62.468,0.577
,Mixed / non conventional,13.00,15.00,41.00,43.00,-138459.72,0.05,0.00,241.91,51.413,6.369
,Mixed / non conventional,13.00,15.00,43.00,45.00,-632319.50,0.05,0.00,-6.89,190.768,6.369
,Mixed / non conventional,13.00,15.00,45.00,47.00,-1228433.13,0.08,0.00,26.83,47.938,1.000
,Mixed / non conventional,13.00,15.00,47.00,49.00,2404569.25,0.07,0.00,-368.90,-78.195,1.000
,Mixed / non conventional,13.00,15.00,49.00,51.00,-305772.56,0.00,0.00,374.22,51.467,6.149
,Mixed / non conventional,13.00,15.00,51.00,53.00,-1034859.44,0.05,0.00,-310.17,148.057,6.149
,Mixed / non conventional,13.00,15.00,53.00,55.00,-1667977.88,0.12,0.00,282.06,49.407,1.485
,Mixed / non conventional,13.00,15.00,55.00,57.00,3447509.50,0.10,0.00,-238.36,-88.193,1.485
