,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,72.00,65.00,71.00,55.00,-806.32,1.39,0.00,58.67,-50.782,0.452
,Mixed / non conventional,72.00,65.00,71.00,56.00,-908.51,1.04,0.00,44.15,-50.588,0.397
,Mixed / non conventional,72.00,65.00,71.00,57.00,2580.85,1.88,0.00,-513.18,50.279,0.137
,Mixed / non conventional,72.00,65.00,71.00,58.00,1970.40,0.91,0.00,-534.76,49.856,0.176
,Mixed / non conventional,72.00,65.00,71.00,59.00,1280.22,0.90,0.00,116.74,50.022,0.266
,Mixed / non conventional,72.00,65.00,71.00,60.00,641.05,0.31,0.00,-257.50,50.524,0.521
,Mixed / non conventional,72.00,65.00,71.00,61.00,223.31,0.52,0.00,-266.25,42.239,1.198
,Mixed / non conventional,72.00,65.00,71.00,62.00,-110.06,0.08,0.00,-184.21,-22.323,1.195
,Mixed / non conventional,72.00,65.00,71.00,63.00,-262.42,0.14,0.00,67.55,-51.106,1.001
,Mixed / non conventional,72.00,65.00,71.00,64.00,-267.28,0.57,0.00,100.22,-51.163,0.704
,Mixed / non conventional,72.00,65.00,71.00,66.00,1441.02,1.99,0.00,-614.62,50.629,0.132
,Mixed / non conventional,72.00,65.00,71.00,67.00,1417.30,0.14,0.00,31.55,49.984,0.196
,Mixed / non conventional,72.00,65.00,71.00,68.00,1105.96,1.80,0.00,-18.78,50.117,0.311
,Mixed / non conventional,72.00,65.00,71.00,69.00,767.78,0.41,0.00,-161.95,50.594,0.552
,Mixed / non conventional,72.00,65.00,71.00,70.00,414.38,0.66,0.00,-193.47,41.717,1.186
,Mixed / non conventional,72.00,65.00,71.00,63.00,-261.63,0.64,0.00,68.33,-51.023,1.003
,Mixed / non conventional,72.00,65.00,71.00,70.00,414.17,0.15,0.00,-193.33,41.431,1.178
,Mixed / non conventional,72.00,65.00,71.00,62.00,-110.45,0.34,0.00,-182.13,-21.967,1.172
,Mixed / non conventional,72.00,65.00,2.00,1.00,-8030100.50,0.45,0.00,16.44,51.189,0.856
,Mixed / non conventional,72.00,65.00,4.00,3.00,-28657138.00,0.61,0.00,3.93,104.253,0.446
,Mixed / non conventional,72.00,65.00,3.00,2.00,-14650416.00,0.62,0.00,-20.49,50.899,0.446
,Mixed / non conventional,72.00,65.00,6.00,5.00,19261088.00,1.74,0.00,-43.89,-50.209,0.291
,Mixed / non conventional,72.00,65.00,8.00,7.00,4759493.00,0.41,0.00,-21.44,-50.848,1.081
,Mixed / non conventional,72.00,65.00,7.00,6.00,11147375.00,0.43,0.00,40.55,-113.399,1.081
,Mixed / non conventional,72.00,65.00,10.00,9.00,-4264262.00,0.29,0.00,-63.29,54.940,1.179
,Mixed / non conventional,72.00,65.00,9.00,1.00,481177.88,0.29,0.00,165.42,-40.057,1.179
,Mixed / non conventional,72.00,65.00,14.00,13.00,4104846.25,0.10,0.00,178.56,-64.633,1.166
,Mixed / non conventional,72.00,65.00,13.00,12.00,-343247.47,0.56,0.00,-21.22,5.119,1.166
,Mixed / non conventional,72.00,65.00,12.00,11.00,-8749999.00,0.24,0.00,-88.23,123.701,1.166
,Mixed / non conventional,72.00,65.00,11.00,10.00,-6546296.00,0.27,0.00,-65.92,87.822,1.166
,Mixed / non conventional,72.00,65.00,10.00,2.00,641516.06,0.30,0.00,86.17,-55.416,1.166
,Mixed / non conventional,72.00,65.00,16.00,8.00,254193.88,0.74,0.00,64.06,-29.918,1.170
,Mixed / non conventional,72.00,65.00,18.00,17.00,-2356968.50,0.62,0.00,10.00,46.299,1.158
,Mixed / non conventional,72.00,65.00,17.00,9.00,539216.19,0.62,0.00,0.10,-66.338,1.158
,Mixed / non conventional,72.00,65.00,20.00,19.00,-2761841.25,0.52,0.00,-99.62,61.410,1.162
,Mixed / non conventional,72.00,65.00,19.00,18.00,-2600598.25,0.52,0.00,-124.09,54.403,1.162
,Mixed / non conventional,72.00,65.00,18.00,10.00,571709.94,0.52,0.00,73.78,-74.561,1.162
,Mixed / non conventional,72.00,65.00,10.00,1.00,-155172.73,0.52,0.00,102.58,14.700,1.162
,Mixed / non conventional,72.00,65.00,22.00,21.00,306862.25,0.81,0.00,-174.99,-7.815,1.173
,Mixed / non conventional,72.00,65.00,21.00,20.00,-1433009.25,0.57,0.00,122.54,34.245,1.173
,Mixed / non conventional,72.00,65.00,20.00,12.00,1149044.38,0.58,0.00,4.86,-169.547,1.173
,Mixed / non conventional,72.00,65.00,12.00,4.00,2787355.25,0.49,0.00,-47.22,-267.375,1.173
,Mixed / non conventional,72.00,65.00,24.00,16.00,275205.47,0.62,0.00,-51.19,-51.793,1.176
,Mixed / non conventional,72.00,65.00,16.00,15.00,1978588.25,0.60,0.00,231.82,-35.123,1.176
,Mixed / non conventional,72.00,65.00,26.00,25.00,-1274947.63,0.82,0.00,20.18,41.857,1.156
,Mixed / non conventional,72.00,65.00,25.00,17.00,454049.16,0.82,0.00,-10.87,-89.519,1.156
,Mixed / non conventional,72.00,65.00,28.00,27.00,-1210695.63,1.24,0.00,-57.82,46.041,1.159
,Mixed / non conventional,72.00,65.00,27.00,26.00,-1231143.75,1.21,0.00,-343.74,43.523,1.159
,Mixed / non conventional,72.00,65.00,26.00,18.00,444915.28,1.22,0.00,-0.49,-93.861,1.159
,Mixed / non conventional,72.00,65.00,18.00,9.00,140051.03,1.23,0.00,10.32,-19.992,1.159
,Mixed / non conventional,72.00,65.00,30.00,29.00,-285093.50,0.65,0.00,38.15,12.508,1.149
,Mixed / non conventional,72.00,65.00,29.00,28.00,-845188.56,0.65,0.00,217.20,34.341,1.149
,Mixed / non conventional,72.00,65.00,28.00,20.00,499736.63,0.63,0.00,-177.98,-119.547,1.149
,Mixed / non conventional,72.00,65.00,20.00,11.00,287989.41,0.66,0.00,-83.91,-45.622,1.149
,Mixed / non conventional,72.00,65.00,11.00,3.00,1174564.88,0.67,0.00,42.75,-104.978,1.149
,Mixed / non conventional,72.00,65.00,32.00,24.00,189964.42,0.63,0.00,-230.97,-51.096,0.968
,Mixed / non conventional,72.00,65.00,34.00,33.00,-661590.06,0.41,0.00,104.10,40.051,1.141
,Mixed / non conventional,72.00,65.00,33.00,25.00,347520.16,0.38,0.00,-11.00,-119.017,1.141
,Mixed / non conventional,72.00,65.00,36.00,35.00,-649248.50,0.53,0.00,221.11,47.294,1.148
,Mixed / non conventional,72.00,65.00,35.00,34.00,-621968.06,0.50,0.00,-528.92,41.370,1.148
,Mixed / non conventional,72.00,65.00,34.00,26.00,322729.88,0.51,0.00,73.05,-120.317,1.148
,Mixed / non conventional,72.00,65.00,26.00,17.00,205717.41,0.52,0.00,9.46,-46.999,1.148
,Mixed / non conventional,72.00,65.00,38.00,37.00,-227416.84,0.90,0.00,-98.42,20.129,1.153
,Mixed / non conventional,72.00,65.00,37.00,36.00,-372552.78,0.84,0.00,85.89,29.931,1.153
,Mixed / non conventional,72.00,65.00,36.00,28.00,272332.53,0.84,0.00,165.91,-120.180,1.153
,Mixed / non conventional,72.00,65.00,28.00,19.00,220182.20,0.84,0.00,-277.50,-57.710,1.153
,Mixed / non conventional,72.00,65.00,19.00,11.00,775670.75,0.85,0.00,16.28,-106.186,1.153
,Mixed / non conventional,72.00,65.00,11.00,2.00,-320229.50,0.85,0.00,20.30,31.596,1.153
,Mixed / non conventional,72.00,65.00,42.00,41.00,-413228.38,1.65,0.00,69.27,51.179,1.057
,Mixed / non conventional,72.00,65.00,41.00,33.00,233498.25,1.66,0.00,-5.05,-149.231,1.057
,Mixed / non conventional,72.00,65.00,44.00,43.00,-297338.78,0.92,0.00,10.42,50.263,1.138
,Mixed / non conventional,72.00,65.00,43.00,42.00,-411573.50,0.93,0.00,-331.53,61.661,1.138
,Mixed / non conventional,72.00,65.00,42.00,34.00,193103.70,0.91,0.00,-39.23,-147.043,1.138
,Mixed / non conventional,72.00,65.00,34.00,25.00,195139.25,0.90,0.00,92.86,-78.453,1.138
,Mixed / non conventional,72.00,65.00,46.00,45.00,-166966.66,0.50,0.00,223.86,36.414,1.135
,Mixed / non conventional,72.00,65.00,45.00,44.00,-220720.30,0.54,0.00,-48.68,42.200,1.135
,Mixed / non conventional,72.00,65.00,44.00,36.00,131377.45,0.52,0.00,-52.60,-123.426,1.135
,Mixed / non conventional,72.00,65.00,36.00,27.00,157614.36,0.50,0.00,108.37,-74.366,1.135
,Mixed / non conventional,72.00,65.00,27.00,19.00,467038.84,0.51,0.00,-219.95,-103.146,1.135
,Mixed / non conventional,72.00,65.00,19.00,10.00,136745.20,0.55,0.00,-49.56,-20.220,1.135
,Mixed / non conventional,72.00,65.00,10.00,3.00,2523642.75,0.54,0.00,109.14,-189.912,1.135
,Mixed / non conventional,72.00,65.00,51.00,50.00,-203486.05,0.49,0.00,-249.49,75.193,0.894
,Mixed / non conventional,72.00,65.00,50.00,49.00,-163724.23,0.46,0.00,1.98,51.020,0.894
,Mixed / non conventional,72.00,65.00,49.00,41.00,101055.92,0.49,0.00,39.96,-138.208,0.894
,Mixed / non conventional,72.00,65.00,53.00,52.00,-85832.26,0.48,0.00,63.91,51.198,0.992
,Mixed / non conventional,72.00,65.00,55.00,47.00,14561.38,1.95,0.00,12.63,-68.252,1.149
,Mixed / non conventional,72.00,65.00,47.00,40.00,86044.73,1.95,0.00,15.41,-107.130,1.149
,Mixed / non conventional,72.00,65.00,40.00,32.00,94152.32,1.96,0.00,-119.93,-59.373,1.149
,Mixed / non conventional,72.00,65.00,32.00,31.00,241825.58,2.03,0.00,43.78,-12.454,1.149
,Mixed / non conventional,72.00,65.00,31.00,24.00,179061.91,1.97,0.00,-273.05,-47.979,1.149
,Mixed / non conventional,72.00,65.00,24.00,23.00,639041.81,1.97,0.00,248.60,-18.185,1.149
,Mixed / non conventional,72.00,65.00,23.00,16.00,206584.41,2.00,0.00,-299.17,-32.138,1.149
,Mixed / non conventional,72.00,65.00,16.00,7.00,647890.31,1.95,0.00,45.15,-82.289,1.149
,Mixed / non conventional,72.00,65.00,59.00,58.00,-40648.20,1.39,0.00,-647.78,51.268,0.433
,Mixed / non conventional,72.00,65.00,58.00,57.00,-56279.01,1.40,0.00,22.27,50.753,0.433
,Mixed / non conventional,72.00,65.00,57.00,49.00,35568.11,1.41,0.00,73.96,-96.290,0.433
,Mixed / non conventional,72.00,65.00,61.00,60.00,-9285.07,0.82,0.00,8.47,50.988,0.813
,Mixed / non conventional,72.00,65.00,63.00,56.00,1467.18,0.93,0.00,-21.75,-90.753,1.142
,Mixed / non conventional,72.00,65.00,56.00,55.00,-11948.56,0.82,0.00,15.46,16.148,1.142
,Mixed / non conventional,72.00,65.00,55.00,54.00,-38790.43,0.97,0.00,-335.15,41.059,1.142
,Mixed / non conventional,72.00,65.00,54.00,53.00,-54896.13,0.92,0.00,-21.83,46.420,1.142
,Mixed / non conventional,72.00,65.00,53.00,45.00,29315.46,0.94,0.00,203.16,-94.529,1.142
,Mixed / non conventional,72.00,65.00,45.00,37.00,104573.58,0.91,0.00,-187.62,-110.637,1.142
,Mixed / non conventional,72.00,65.00,37.00,29.00,259162.00,0.94,0.00,34.65,-123.472,1.142
,Mixed / non conventional,72.00,65.00,29.00,21.00,460228.94,0.94,0.00,-83.24,-117.337,1.142
,Mixed / non conventional,72.00,65.00,68.00,67.00,3301.48,0.29,0.00,47.95,64.510,0.567
,Mixed / non conventional,72.00,65.00,67.00,66.00,1956.69,0.28,0.00,-636.66,94.113,0.567
,Mixed / non conventional,72.00,65.00,66.00,58.00,1092.12,0.29,0.00,81.35,-75.041,0.567
,Mixed / non conventional,72.00,65.00,58.00,50.00,20076.23,0.28,0.00,94.14,-90.919,0.567
,Mixed / non conventional,72.00,65.00,50.00,42.00,80320.78,0.28,0.00,-27.60,-80.167,0.567
,Mixed / non conventional,72.00,65.00,42.00,33.00,124322.13,0.29,0.00,63.05,-50.856,0.567
,Mixed / non conventional,72.00,65.00,70.00,63.00,-778.70,0.26,0.00,260.36,-50.855,0.596
,Mixed / non conventional,72.00,65.00,4.00,5.00,-480821.19,0.32,0.00,-18.14,-4.696,1.142
,Mixed / non conventional,72.00,65.00,14.00,15.00,3261121.75,0.45,0.00,281.23,52.667,1.132
,Mixed / non conventional,72.00,65.00,15.00,7.00,438100.47,0.51,0.00,-185.80,-47.290,1.132
,Mixed / non conventional,72.00,65.00,22.00,23.00,1422368.13,0.57,0.00,144.08,37.565,1.140
,Mixed / non conventional,72.00,65.00,23.00,31.00,224537.86,0.57,0.00,24.41,66.010,1.140
,Mixed / non conventional,72.00,65.00,31.00,30.00,138417.17,0.69,0.00,-295.46,-6.521,1.140
,Mixed / non conventional,72.00,65.00,30.00,22.00,355013.78,2.12,0.00,126.24,-51.042,0.600
,Mixed / non conventional,72.00,65.00,40.00,48.00,55660.59,0.29,0.00,-253.92,84.115,1.129
,Mixed / non conventional,72.00,65.00,48.00,47.00,-78510.49,0.36,0.00,238.86,22.599,1.129
,Mixed / non conventional,72.00,65.00,47.00,39.00,69706.37,0.31,0.00,3.56,-92.687,1.129
,Mixed / non conventional,72.00,65.00,39.00,31.00,151572.16,0.30,0.00,-65.36,-85.472,1.129
,Mixed / non conventional,72.00,65.00,31.00,22.00,326224.34,0.32,0.00,-168.21,-103.544,1.129
,Mixed / non conventional,72.00,65.00,22.00,14.00,509647.53,0.35,0.00,-203.97,-81.476,1.129
,Mixed / non conventional,72.00,65.00,14.00,6.00,1114258.00,0.38,0.00,136.80,-113.935,1.129
,Mixed / non conventional,72.00,65.00,39.00,40.00,-134290.23,0.53,0.00,11.67,-14.288,1.130
,Mixed / non conventional,72.00,65.00,40.00,31.00,105964.41,0.52,0.00,-77.38,-71.069,1.130
,Mixed / non conventional,72.00,65.00,38.00,39.00,-244461.72,0.15,0.00,260.21,-23.416,1.129
,Mixed / non conventional,72.00,65.00,56.00,64.00,429.77,0.32,0.00,57.58,63.795,1.129
,Mixed / non conventional,72.00,65.00,64.00,63.00,-296.46,0.27,0.00,-35.51,25.887,1.129
,Mixed / non conventional,72.00,65.00,63.00,55.00,1182.83,0.28,0.00,-6.01,-73.878,1.129
,Mixed / non conventional,72.00,65.00,55.00,46.00,8860.38,0.32,0.00,-378.34,-42.982,1.129
,Mixed / non conventional,72.00,65.00,46.00,47.00,-97892.10,0.28,0.00,392.17,-24.363,1.129
,Mixed / non conventional,72.00,65.00,47.00,56.00,8655.70,0.14,0.00,-29.30,51.281,1.126
,Mixed / non conventional,72.00,65.00,56.00,48.00,13046.90,0.13,0.00,-209.98,-73.552,1.126
,Mixed / non conventional,72.00,65.00,48.00,39.00,43349.75,0.14,0.00,242.77,-69.913,1.126
,Mixed / non conventional,72.00,65.00,39.00,32.00,142019.64,0.15,0.00,-108.54,-72.683,1.126
,Mixed / non conventional,72.00,65.00,32.00,23.00,228154.72,0.12,0.00,19.38,-77.763,1.126
,Mixed / non conventional,72.00,65.00,51.00,52.00,-125204.12,0.45,0.00,-47.28,-70.523,1.137
,Mixed / non conventional,72.00,65.00,52.00,44.00,41009.34,0.46,0.00,89.13,-111.419,1.137
,Mixed / non conventional,72.00,65.00,44.00,35.00,74586.27,0.44,0.00,168.45,-75.541,1.137
,Mixed / non conventional,72.00,65.00,35.00,27.00,301358.56,0.46,0.00,-111.76,-120.633,1.137
,Mixed / non conventional,72.00,65.00,27.00,18.00,204497.45,0.45,0.00,-341.96,-49.406,1.137
,Mixed / non conventional,72.00,65.00,18.00,11.00,1380287.50,0.45,0.00,139.71,-158.062,1.137
,Mixed / non conventional,72.00,65.00,11.00,4.00,4827072.00,0.52,0.00,43.29,-382.060,1.137
,Mixed / non conventional,72.00,65.00,70.00,69.00,1701.60,0.74,0.00,31.61,51.058,0.870
,Mixed / non conventional,72.00,65.00,59.00,60.00,-24254.53,0.21,0.00,-373.62,-117.626,1.132
,Mixed / non conventional,72.00,65.00,60.00,52.00,6046.08,0.21,0.00,23.37,-97.738,1.132
,Mixed / non conventional,72.00,65.00,52.00,43.00,21366.42,0.22,0.00,103.19,-61.392,1.132
,Mixed / non conventional,72.00,65.00,43.00,35.00,149024.23,0.21,0.00,154.36,-125.238,1.132
,Mixed / non conventional,72.00,65.00,35.00,26.00,180053.97,0.21,0.00,-452.61,-77.982,1.132
,Mixed / non conventional,72.00,65.00,26.00,19.00,778199.63,0.19,0.00,121.51,-144.478,1.132
,Mixed / non conventional,72.00,65.00,19.00,12.00,1856050.50,0.18,0.00,104.86,-223.983,1.132
,Mixed / non conventional,72.00,65.00,12.00,3.00,-154399.61,0.24,0.00,-43.63,15.713,1.132
,Mixed / non conventional,72.00,65.00,61.00,62.00,-4610.17,0.11,0.00,82.80,-61.000,1.120
,Mixed / non conventional,72.00,65.00,62.00,63.00,-1319.30,0.23,0.00,246.43,-36.576,1.120
,Mixed / non conventional,72.00,65.00,63.00,54.00,528.78,0.15,0.00,-340.32,-33.317,1.120
,Mixed / non conventional,72.00,65.00,54.00,46.00,22218.03,0.18,0.00,-43.87,-83.881,1.120
,Mixed / non conventional,72.00,65.00,46.00,38.00,80308.75,0.14,0.00,135.38,-93.674,1.120
,Mixed / non conventional,72.00,65.00,38.00,30.00,225350.52,0.15,0.00,-99.97,-115.000,1.120
,Mixed / non conventional,72.00,65.00,30.00,21.00,354771.22,0.12,0.00,-46.02,-103.851,1.120
,Mixed / non conventional,72.00,65.00,21.00,13.00,909922.50,0.16,0.00,150.51,-135.867,1.120
,Mixed / non conventional,72.00,65.00,13.00,5.00,2714737.75,0.28,0.00,-85.82,-261.422,1.120
,Mixed / non conventional,72.00,65.00,68.00,69.00,2895.93,1.09,0.00,-140.92,-50.801,0.661
,Mixed / non conventional,72.00,65.00,43.00,51.00,56934.64,0.41,0.00,-55.39,130.620,1.123
,Mixed / non conventional,72.00,65.00,51.00,59.00,12233.00,0.41,0.00,302.75,144.141,1.123
,Mixed / non conventional,72.00,65.00,59.00,67.00,2656.39,0.41,0.00,-95.18,99.812,1.123
,Mixed / non conventional,72.00,65.00,67.00,58.00,-962.64,0.39,0.00,-551.06,39.322,1.123
,Mixed / non conventional,72.00,65.00,58.00,49.00,13189.01,0.41,0.00,95.46,-123.522,1.123
,Mixed / non conventional,72.00,65.00,49.00,42.00,144926.19,0.40,0.00,-26.12,-229.905,1.123
,Mixed / non conventional,72.00,65.00,60.00,68.00,-13947.04,0.28,0.00,231.91,82.642,1.117
,Mixed / non conventional,72.00,65.00,68.00,59.00,29438.75,0.19,0.00,141.92,33.546,1.117
,Mixed / non conventional,72.00,65.00,59.00,50.00,3977.71,0.23,0.00,-552.21,-48.458,1.117
,Mixed / non conventional,72.00,65.00,50.00,41.00,52442.41,0.27,0.00,41.77,-110.036,1.117
,Mixed / non conventional,72.00,65.00,53.00,61.00,3693.21,0.40,0.00,33.98,83.654,1.108
,Mixed / non conventional,72.00,65.00,61.00,69.00,-1542.31,0.41,0.00,99.81,65.963,1.108
,Mixed / non conventional,72.00,65.00,69.00,60.00,140.48,0.29,0.00,-91.58,4.957,1.108
,Mixed / non conventional,72.00,65.00,60.00,51.00,1657.92,0.38,0.00,71.52,-27.160,1.108
,Mixed / non conventional,72.00,65.00,51.00,42.00,28901.36,0.40,0.00,-274.46,-69.673,1.108
,Mixed / non conventional,72.00,65.00,42.00,35.00,271135.38,0.41,0.00,483.75,-183.617,1.108
,Mixed / non conventional,72.00,65.00,35.00,28.00,460760.41,0.36,0.00,-56.56,-163.109,1.108
,Mixed / non conventional,72.00,65.00,54.00,62.00,1959.73,0.18,0.00,94.17,68.929,1.116
,Mixed / non conventional,72.00,65.00,62.00,70.00,-633.79,0.17,0.00,-14.48,60.052,1.116
,Mixed / non conventional,72.00,65.00,70.00,61.00,0.82,0.39,0.00,-68.14,0.067,1.116
,Mixed / non conventional,72.00,65.00,15.00,23.00,383372.00,0.24,0.00,66.39,51.128,0.887
,Mixed / non conventional,72.00,65.00,23.00,14.00,628945.50,0.24,0.00,-348.01,-91.837,0.887
,Mixed / non conventional,72.00,65.00,14.00,5.00,2837882.50,0.22,0.00,95.55,-250.321,0.887
,Mixed / non conventional,72.00,65.00,34.00,43.00,91944.12,0.69,0.00,370.00,51.122,0.695
,Mixed / non conventional,72.00,65.00,43.00,36.00,220605.88,0.68,0.00,-65.73,-104.058,0.695
,Mixed / non conventional,72.00,65.00,52.00,61.00,1091.63,0.19,0.00,-31.34,25.324,1.103
,Mixed / non conventional,72.00,65.00,61.00,54.00,5906.42,0.18,0.00,-11.56,-128.279,1.103
,Mixed / non conventional,72.00,65.00,54.00,45.00,11907.91,0.19,0.00,181.26,-46.798,1.103
,Mixed / non conventional,72.00,65.00,45.00,36.00,71779.92,0.19,0.00,-98.69,-78.844,1.103
,Mixed / non conventional,72.00,65.00,36.00,29.00,388760.41,0.19,0.00,-54.75,-148.960,1.103
,Mixed / non conventional,72.00,65.00,44.00,53.00,15391.79,0.08,0.00,-153.70,51.068,1.109
,Mixed / non conventional,72.00,65.00,53.00,62.00,658.34,0.28,0.00,117.02,23.547,1.109
,Mixed / non conventional,72.00,65.00,28.00,37.00,172729.89,0.16,0.00,-249.17,76.837,0.983
,Mixed / non conventional,72.00,65.00,37.00,46.00,58007.50,0.16,0.00,-37.44,63.779,0.983
,Mixed / non conventional,72.00,65.00,46.00,39.00,107504.23,0.17,0.00,394.74,-101.116,0.983
,Mixed / non conventional,72.00,65.00,39.00,30.00,149256.16,0.17,0.00,-358.96,-79.321,0.983
,Mixed / non conventional,72.00,65.00,30.00,23.00,240546.38,0.16,0.00,269.71,-51.206,0.983
,Mixed / non conventional,72.00,65.00,55.00,64.00,322.54,0.10,0.00,42.24,47.030,1.099
,Mixed / non conventional,72.00,65.00,20.00,29.00,299782.72,0.29,0.00,-43.88,61.496,0.842
