index,resist,a,b,m,n,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
42.0,116.4747977,1 72,1 65,1 71,1 42,,,,7.449137219852086,867.6367507218122,0,,,116.4747977,
43.0,65.40223495,1 72,1 65,1 71,1 43,,,,7.441842003676811,486.7130991852495,0,,,65.40223495,
44.0,8.553284762,1 72,1 65,1 71,1 44,,,,7.433627687367397,63.581934424740865,0,,,8.553284762,
45.0,-49.80695032,1 72,1 65,1 71,1 45,,,,7.424332748089664,-369.78337234325096,0,,,-49.80695032,
46.0,-107.0590396,1 72,1 65,1 71,1 46,,,,7.413758459586104,-793.7098605096637,0,,,-107.0590396,
47.0,-153.4066648,1 72,1 65,1 71,1 47,,,,7.4016580843738575,-1135.4636807137504,0,,,-153.4066648,
48.0,-190.833497,1 72,1 65,1 71,1 48,,,,7.387722205559858,-1409.8248633515404,0,,,-190.833497,
49.0,252.2661295,1 72,1 65,1 71,1 49,,,,7.371558532546507,1859.594539388207,0,,,252.2661295,
50.0,206.5678214,1 72,1 65,1 71,1 50,,,,7.352663657337813,1518.8237131832284,0,,,206.5678214,
51.0,138.019298,1 72,1 65,1 71,1 51,,,,7.330382858376184,1011.7342961843142,0,,,138.019298,
52.0,69.11483643,1 72,1 65,1 71,1 52,,,,7.303851772876419,504.80452059131915,0,,,69.11483643,
53.0,8.077122514,1 72,1 65,1 71,1 53,,,,7.271909898664698,58.736107162284085,0,,,8.077122514,
54.0,-46.6182853,1 72,1 65,1 71,1 54,,,,7.232969132683476,-337.1886185935318,0,,,-46.6182853,
55.0,-92.2572921,1 72,1 65,1 71,1 55,,,,7.184808310900424,-662.8509590212481,0,,,-92.2572921,
56.0,-121.4631353,1 72,1 65,1 71,1 56,,,,7.1242416081406335,-865.3327223594754,0,,,-121.4631353,
57.0,391.0668441,1 72,1 65,1 71,1 57,,,,7.0465629613229,2755.677139036497,0,,,391.0668441,
58.0,318.3717324,1 72,1 65,1 71,1 58,,,,6.944573234251121,2210.9558113672,0,,,318.3717324,
59.0,219.8136133,1 72,1 65,1 71,1 59,,,,6.806784082777885,1496.2238041883331,0,,,219.8136133,
60.0,127.8632781,1 72,1 65,1 71,1 60,,,,6.613879270715354,845.6722845113025,0,,,127.8632781,
61.0,60.14769571,1 72,1 65,1 71,1 61,,,,6.331148553799277,380.8039967087255,0,,,60.14769571,
62.0,1.899709635,1 72,1 65,1 71,1 62,,,,5.8904862254808625,11.190213437380777,0,,,1.899709635,
63.0,-38.60406082,1 72,1 65,1 71,1 63,,,,5.140787978601479,-198.45529178865638,0,,,-38.60406082,
64.0,-65.5333171,1 72,1 65,1 71,1 64,,,,3.677962131031953,-241.02905861470873,0,,,-65.5333171,
65.0,418.2115221,1 72,1 65,1 71,1 66,,,,3.7699111843077517,1576.6202945711586,0,,,418.2115221,
66.0,288.3403913,1 72,1 65,1 71,1 67,,,,5.543987035746694,1598.555391249329,0,,,288.3403913,
67.0,179.5426925,1 72,1 65,1 71,1 68,,,,6.854383971468639,1230.6545536663225,0,,,179.5426925,
68.0,102.1018953,1 72,1 65,1 71,1 69,,,,8.377580409572781,855.3668378455312,0,,,102.1018953,
69.0,37.91643781,1 72,1 65,1 71,1 70,,,,11.780972450961722,446.6925092782134,0,,,37.91643781,
