Unnamed: 0,El-array,a,b,m,n,Rho,dev,ip,sp,vp,i,resist,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
,Mixed / non conventional,16,18,47,49,-6011800.0,0.14,0.0,-143.23,102.381,0.397,257.8866498740554,,,-23300.40731351191,-6008863.982782526,10952,-0.0059893111439596,-1.5399517608478845,257.1166739936315,0.0
,Mixed / non conventional,16,18,49,51,1496946.75,0.08,0.0,125.69,-47.9,0.9,-53.22222222222222,,,-28121.181240446072,1496671.7571304077,10953,-0.027316567999327197,-1.4342589365245288,-52.50509275395996,0.0
,Mixed / non conventional,16,18,51,53,2765213.0,0.08,0.0,-102.67,-74.135,0.9,-82.37222222222222,,,-33563.99051278921,2764740.4851840315,10954,-0.00694562569392352,-0.5701466106580995,-82.08714891689317,0.0
,Mixed / non conventional,16,18,53,55,3417685.25,0.25,0.0,89.7,-46.25,0.537,-86.1266294227188,,,-39666.53424238932,3416344.8951778514,10955,-0.02302796743112363,-1.9607452286656013,-85.146256808386,0.0
,Mixed / non conventional,16,18,55,57,-8962686.0,0.26,0.0,-78.51,103.538,0.537,192.80819366852884,,,-46466.51154108182,-8959124.156313835,10956,-0.004995591279332358,-0.9607910711262377,192.3277981329657,0.0
,Mixed / non conventional,16,18,40,42,-4275310.5,0.69,0.0,-94.17,179.954,0.454,396.37444933920705,,,-10781.945987120022,-4273687.903449772,10957,-0.0009788929132925985,-0.38781832316431064,396.1805401776249,0.0
,Mixed / non conventional,16,18,42,44,1378434.0,0.71,0.0,77.41,-45.587,0.454,-100.41189427312776,,,-13722.476710880474,1377899.8806583881,10958,-0.032388929412719404,-3.200404911425636,-98.81169181741494,0.0
,Mixed / non conventional,16,18,44,46,2036156.63,0.56,0.0,-102.94,-54.115,0.456,-118.67324561403508,,,-17153.095888600008,2035613.561428924,10959,-0.02284703178418491,-2.680708300602248,-117.33289146373396,0.0
,Mixed / non conventional,16,18,46,48,2112908.5,0.57,0.0,37.16,-45.626,0.456,-100.05701754385964,,,-21111.502632123484,2112353.9892396186,10960,-0.02051604861957819,-2.0319310386693274,-99.04105202452499,0.0
,Mixed / non conventional,16,18,48,50,-7226646.0,0.17,0.0,-30.5,181.445,0.644,281.74689440993785,,,-25635.396053292803,-7222693.224984025,10961,-0.008256437194134197,-2.316661851798301,280.5885634840387,0.0
,Mixed / non conventional,16,18,50,52,2237785.25,0.15,0.0,78.29,-46.821,0.644,-72.70341614906832,,,-30762.475263951364,2236537.040890476,10962,-0.020309555922873278,-1.461730546920009,-71.9725508756083,0.0
,Mixed / non conventional,16,18,52,54,3042352.0,0.1,0.0,-20.02,-54.153,0.65,-83.31230769230768,,,-36530.43937594186,3043435.2054236606,10963,-0.00916681819736483,-0.7602243589743409,-82.93219551282051,0.0
,Mixed / non conventional,16,18,54,56,3100278.5,0.13,0.0,48.4,-46.907,0.65,-72.16461538461537,,,-42976.98750110756,3101417.773406849,10964,-0.008412642366214515,-0.6045521601685806,-71.86233930453108,0.0
,Mixed / non conventional,16,18,56,58,-10280688.0,0.4,0.0,-28.78,176.845,0.862,205.15661252900233,,,-50139.81875129532,-10286515.3678339,10965,0.0044071910222193405,0.9061611936253655,205.609693125815,0.0
,Mixed / non conventional,16,18,58,60,3221615.5,0.4,0.0,43.25,-47.86,0.862,-55.522041763341065,,,-58056.632238336875,3223422.7597758733,10966,-0.018687062720064092,-1.027939293750208,-55.00807211646596,0.0
,Mixed / non conventional,16,18,57,59,2030370.63,0.19,0.0,190.47,-49.038,1.304,-37.60582822085889,,,-54001.6215207197,2030775.7025560217,10967,-0.010912086732654636,-0.4081312772514849,-37.40176258223315,0.0
,Mixed / non conventional,16,18,59,61,3744856.25,0.18,0.0,-103.6,-78.386,1.304,-60.11196319018404,,,-62309.563293135114,3745550.1750733806,10968,-0.008059129808356517,-0.48250582584296353,-59.87071027726256,0.0
,Mixed / non conventional,16,18,61,63,4485799.0,0.56,0.0,-8.48,-47.604,0.758,-62.80211081794195,,,-71428.03597018299,4485831.430507376,10969,-0.013050970457886795,-0.8143146944674342,-62.39495347070823,0.0
,Mixed / non conventional,16,18,63,65,-11673168.0,0.56,0.0,185.91,108.714,0.758,143.4221635883905,,,-81394.73866369428,-11673809.523858655,10970,-0.002574176634021544,-0.36871940786792834,143.23780388445653,0.0
,Mixed / non conventional,16,18,65,67,2795034.0,0.06,0.0,-92.11,-49.318,1.628,-30.293611793611795,,,-92247.37048551715,2794506.030469739,10971,-0.01525273960396529,-0.45856339829849446,-30.064330094462548,0.0
,Mixed / non conventional,16,18,67,69,4965844.5,0.07,0.0,-0.25,-77.699,1.628,-47.72665847665848,,,-104023.63054750494,4964700.288642867,10972,-0.007151486287401603,-0.34010043185195826,-47.5566082607325,0.0
,Mixed / non conventional,16,18,69,71,5156838.0,0.18,0.0,-6.22,-48.92,1.108,-44.15162454873646,,,-116761.21796148103,5155197.457288494,10973,-0.01715361542689642,-0.7509194958574952,-43.776164800807706,0.0
,Mixed / non conventional,16,18,71,1,-284383.69,0.15,0.0,102.13,427.606,1.108,385.92599277978337,,,-736.6638357191268,-284297.7221448673,10974,0.045434977365391316,17.94213908834854,394.89706232395764,0.0
,Mixed / non conventional,16,18,1,3,445123.59,0.45,0.0,18.94,-43.271,0.253,-171.0316205533597,,,-2603.594911662535,445297.05700612476,-9944,0.038647012304982215,6.484556771398445,-167.78934216766046,0.0
,Mixed / non conventional,16,18,3,5,495510.16,0.54,0.0,-48.8,-74.444,0.253,-294.24505928853756,,,-1684.6790604875298,495708.49003531097,-10081,-9.59493540800094e-07,-0.0002823263692448563,-294.2452004517222,0.0
,Mixed / non conventional,16,18,60,62,4268500.5,0.34,0.0,84.11,-60.686,0.949,-63.9473129610116,,,-66765.12707409254,4269450.475888704,10977,-0.01824155912512173,-1.155955475197544,-63.369335223412826,0.0
,Mixed / non conventional,16,18,62,64,3877130.0,0.35,0.0,-85.7,-48.232,0.949,-50.82402528977872,,,-76303.00237038826,3878025.7221586583,10978,-0.0183355114762288,-0.9234188207760283,-50.36231587939071,0.0
,Mixed / non conventional,16,18,64,66,-13338802.0,0.21,0.0,65.85,177.233,1.152,153.8480902777778,,,-86707.95723907575,-13339853.633119024,10979,-0.0023738291519655396,-0.3647761235775704,153.66570221598903,0.0
,Mixed / non conventional,16,18,66,68,4161180.5,0.2,0.0,11.38,-48.913,1.152,-42.459201388888886,,,-98017.69079200295,4161752.873011493,10980,-0.016615922047076813,-0.6996858179546237,-42.10935847991158,0.0
,Mixed / non conventional,16,18,68,70,5446493.5,0.04,0.0,-29.04,-73.724,1.493,-49.37977227059611,,,-110269.90214100706,5445102.656023847,10981,-0.010717104267930147,-0.5263874933249753,-49.116578523933626,0.0
,Mixed / non conventional,16,18,70,72,4077430.25,0.0,0.0,137.69,-49.281,1.493,-33.008037508372404,,,-123502.29039791677,4076568.233824338,10982,-0.007668680440487536,-0.25216121971260463,-32.8819568985161,0.0
,Mixed / non conventional,16,18,72,2,-240332.48,4.04,0.0,-8.0,51.899,0.141,368.0780141843972,,,-655.184564445209,-241159.03340526175,10983,-0.04512331496675526,-16.24244371459855,359.9567923270979,0.0
,Mixed / non conventional,16,18,2,4,594509.94,4.06,0.0,9.89,-39.843,0.141,-282.57446808510645,,,-2111.150263212339,596557.162674959,-10021,0.06306741851012747,17.276451636146646,-273.9362422670331,0.0
,Mixed / non conventional,16,18,4,6,385107.28,0.88,0.0,5.36,-39.208,0.134,-292.5970149253731,,,-1319.46891450771,386072.66567177826,-10158,0.062213335061981845,17.65427060158237,-283.7698796245819,0.0
,Mixed / non conventional,16,18,6,8,318922.44,0.85,0.0,28.03,-56.822,0.134,-424.04477611940297,,,-753.9822368615518,319722.2288279634,-10295,0.014805141188386453,6.231910622327007,-420.9288208082395,0.0
,Mixed / non conventional,17,19,18,20,1835.81,0.7,0.0,-279.05,200.148,1.028,194.6964980544747,,,9.424777960769378,1834.971263902791,10987,0.02840568943872928,5.610168612191984,197.5015823605707,0.0
,Mixed / non conventional,17,19,20,22,480.83,0.63,0.0,-11.92,-41.938,1.028,-40.795719844357976,,,-11.780972450961722,480.61325160353374,10988,0.0032172045753836097,0.13145964282151823,-40.86144966576873,0.0
,Mixed / non conventional,17,19,22,24,725.25,0.0,0.0,-38.38,-49.359,5.613,-8.793693212185996,,,-82.46680715673212,725.1878023248067,10989,-0.019808146987949363,-0.17247852769944494,-8.707453948336273,0.0
,Mixed / non conventional,17,19,24,26,32261.51,0.03,0.0,-58.61,-731.884,5.613,-130.39087831818992,,,-247.400421470196,32258.758251789226,10990,0.055094475031456626,7.3873171705318725,-134.08453690345584,0.0
,Mixed / non conventional,17,19,26,28,-81119.03,0.3,0.0,126.07,426.734,2.863,149.05134474327627,,,-544.2809272344314,-81125.8041224093,10991,0.048606035765800956,7.425251001404575,152.76397024397858,0.0
,Mixed / non conventional,17,19,28,30,16732.31,0.29,0.0,-42.27,-47.396,2.863,-16.55466294097101,,,-1010.8074362925171,16733.576406049648,10992,-0.024002128496527064,-0.3926351079690207,-16.3583453869865,0.0
,Mixed / non conventional,17,19,30,32,9379.71,0.04,0.0,20.8,-50.939,9.149,-5.567712318286152,,,-1684.6790604875298,9379.808357435162,10993,-0.011570110984995736,-0.0640485251827041,-5.5356880556948,0.0
,Mixed / non conventional,17,19,32,34,281892.56,0.03,0.0,-98.46,-990.575,9.149,-108.27139578095968,,,-2603.594911662535,281894.8551339071,10994,0.03367298755931062,3.708255381831023,-110.1255234718752,0.0
,Mixed / non conventional,17,19,34,36,-349120.16,0.07,0.0,96.12,540.839,5.895,91.74537743850722,,,-3805.254101660642,-349114.4738062833,10995,0.03564715184474336,3.3298105314175928,93.41028270421602,0.0
,Mixed / non conventional,17,19,36,38,-45568.24,0.05,0.0,-2.82,50.423,5.895,8.553519932145887,,,-5327.355742324881,-45567.643527607725,10996,0.011681438723459898,0.10050443716936996,8.603772150730572,0.0
,Mixed / non conventional,17,19,21,23,604.88,0.11,0.0,97.25,-47.922,2.987,-16.04352192835621,,,-37.699111843077524,604.8265275339676,10997,-0.012628107277402136,-0.20132811947330254,-15.942857868619559,0.0
,Mixed / non conventional,17,19,23,25,47750.91,0.11,0.0,-118.5,-945.783,2.987,-316.63307666555073,,,-150.79644737231,47747.14308172932,10998,0.05092671774774212,16.54641051393645,-324.90628192251893,0.0
,Mixed / non conventional,17,19,25,27,-117097.23,0.0,0.0,116.7,1739.59,5.601,310.58560971255133,,,-376.99111843077526,-117088.01637403898,10999,-0.012666930842359293,-3.9094063489325777,308.630906538085,0.0
,Mixed / non conventional,17,19,27,29,-6720.18,0.03,0.0,-34.67,49.917,5.601,8.9121585431173,,,-753.9822368615518,-6719.60923360437,11000,-0.03165329326659729,-0.2777040442270824,8.773306521003759,0.0
,Mixed / non conventional,17,19,29,31,13152.37,0.08,0.0,33.96,-49.715,4.988,-9.96692060946271,,,-1319.46891450771,13151.041917552286,11001,-0.01690106181539738,-0.16703996494311468,-9.883400626991152,0.0
,Mixed / non conventional,17,19,31,33,422061.31,0.06,0.0,-147.64,-997.102,4.988,-199.9001603849238,,,-2111.150263212339,422019.2762128206,11002,0.039113905847272784,7.974839615076235,-203.8875801924619,0.0
,Mixed / non conventional,17,19,33,35,-482877.75,0.49,0.0,179.85,170.601,1.119,152.45844504021449,,,-3166.7253948185225,-482794.02956339123,11003,-0.02718564187460249,-4.089098306546134,150.41389588694142,0.0
,Mixed / non conventional,17,19,35,37,-173908.13,0.42,0.0,-85.47,43.009,1.119,38.43521000893655,,,-4523.893421169273,-173876.79370068747,11004,-0.01166447864390151,-0.4457270992082485,38.21234645933242,0.0
,Mixed / non conventional,17,19,37,39,-17579.54,0.12,0.0,71.38,51.413,18.192,2.8261323658751096,,,-6220.353454107836,-17579.54222383719,11005,-0.006021075962934248,-0.016965283027321032,2.8176497243614493,0.0
,Mixed / non conventional,17,19,39,41,1052867.13,0.07,0.0,-154.69,-2309.392,18.192,-126.94547053649956,,,-8293.804605477077,1052860.9281800746,11006,0.022819960973855073,2.9303256418443766,-128.41063335742174,0.0
,Mixed / non conventional,17,19,38,40,-19644.62,0.12,0.0,19.15,52.077,19.107,2.725545611555974,,,-7207.598945498374,-19644.63967575856,11007,0.02297622261879487,0.06335052056049673,2.7572208718362226,0.0
,Mixed / non conventional,17,19,40,42,850589.13,0.12,0.0,-124.37,-1713.708,19.107,-89.69006123410269,,,-9483.682823024179,850592.0931218464,11008,0.01085095934605666,0.9785322148375855,-90.17932734152149,0.0
,Mixed / non conventional,17,19,42,44,-704882.0,0.14,0.0,79.88,153.052,2.648,57.79909365558912,,,-12193.306486745501,-704762.0635987056,11009,0.0021776760163614707,0.12600489894439448,57.86209610506131,0.0
,Mixed / non conventional,17,19,44,46,-278330.53,0.14,0.0,-99.25,47.93,2.648,18.100453172205437,,,-15374.169048504882,-278279.42692403286,11010,-0.004661761942254767,-0.08418378136169835,18.05836128152459,0.0
,Mixed / non conventional,17,19,46,48,-113002.93,0.03,0.0,41.01,50.834,8.576,5.927472014925373,,,-19063.969620146378,-113001.14641680515,11011,0.007171162449246318,0.0426598249999568,5.948801927425351,0.0
,Mixed / non conventional,17,19,48,50,1649108.0,0.0,0.0,-42.19,-606.974,8.576,-70.77588619402985,,,-23300.40731351191,1649106.9762956598,11012,0.017359029339873648,1.239357708409159,-71.39556504823443,0.0
,Mixed / non conventional,17,19,50,52,-1060853.63,0.13,0.0,80.85,97.825,2.593,37.72657153875819,,,-28121.181240446072,-1060915.7558220737,11013,0.001990649013797008,0.07517518613263974,37.76415913182451,0.0
,Mixed / non conventional,17,19,52,54,-614977.56,0.13,0.0,-17.73,47.514,2.593,18.323949093713846,,,-33563.99051278921,-615024.853538244,11014,-0.005250507791938381,-0.0959581230592157,18.27597003218424,0.0
,Mixed / non conventional,17,19,54,56,-300289.94,0.0,0.0,50.58,50.443,6.663,7.5706138376106855,,,-39666.53424238932,-300300.0130254907,11015,0.0021846164759928835,0.016556973041073064,7.578892324131222,0.0
,Mixed / non conventional,17,19,56,58,2588347.75,0.03,0.0,-34.63,-371.165,6.663,-55.70538796337986,,,-46466.51154108182,2588435.0527008306,11016,0.007937397675682606,0.44391759217569415,-55.92734675946771,0.0
,Mixed / non conventional,17,19,41,43,-799078.5,0.16,0.0,126.54,92.401,1.247,74.09863672814754,,,-10781.945987120022,-798927.4989221146,11017,-0.01609632191286802,-1.1831929825151235,73.50704023688998,0.0
,Mixed / non conventional,17,19,43,45,-476003.03,0.15,0.0,31.61,43.248,1.247,34.68163592622293,,,-13722.476710880474,-475917.9412928297,11018,-0.006226501994872699,-0.21527506995381884,34.57399839124602,0.0
,Mixed / non conventional,17,19,45,47,-166455.39,0.08,0.0,-1.23,49.741,5.126,9.703667577058134,,,-17153.095888600008,-166447.94042037707,11019,-0.00442218728382077,-0.04281676349216568,9.682259195312051,0.0
,Mixed / non conventional,17,19,47,49,1831493.88,0.07,0.0,-156.12,-444.671,5.126,-86.74814670308231,,,-21111.502632123484,1831383.7274539564,11020,0.002878124794771809,0.25003180329291297,-86.87316260472878,0.0
,Mixed / non conventional,17,19,49,51,-1025635.69,0.3,0.0,129.41,64.25,1.606,40.00622665006227,,,-25635.396053292803,-1025575.4647721436,11021,-0.020673318441072557,-0.8185998752143959,39.59692671245507,0.0
,Mixed / non conventional,17,19,51,53,-850379.63,0.28,0.0,-98.82,44.392,1.606,27.641344956413448,,,-30762.475263951364,-850316.1904840155,11022,-0.010746928534782913,-0.2954718514162522,27.493609030705322,0.0
,Mixed / non conventional,17,19,53,55,-462544.25,0.1,0.0,92.68,48.844,3.858,12.660445826853293,,,-36530.43937594186,-462491.6487502603,11023,-0.005001123965236754,-0.06315852722320514,12.62886656324169,0.0
,Mixed / non conventional,17,19,55,57,2711597.75,0.09,0.0,-86.33,-243.39,3.858,-63.08709175738724,,,-42976.98750110756,2711293.153938457,11024,0.0044786402047686585,0.2831785128830262,-63.228681013828755,0.0
,Mixed / non conventional,17,19,57,59,-1123928.88,0.07,0.0,192.15,46.943,2.094,22.417860553963706,,,-50139.81875129532,-1124027.4649675533,11025,-0.0031689702068458604,-0.0709291460214665,22.38239598095297,0.0
,Mixed / non conventional,17,19,59,61,-1254996.0,0.1,0.0,-101.82,45.269,2.094,21.618433619866284,,,-58056.632238336875,-1255093.4502374746,11026,-0.01141992765348878,-0.24547927016774906,21.49569398478241,0.0
,Mixed / non conventional,17,19,58,60,-1404332.75,0.08,0.0,45.68,76.092,2.926,26.00546821599453,,,-54001.6215207197,-1404337.4520692425,11027,-0.005892879055238044,-0.1527968722276647,25.9290697798807,0.0
,Mixed / non conventional,17,19,60,62,-1009796.38,0.08,0.0,85.8,47.419,2.926,16.206083390293916,,,-62309.563293135114,-1009793.9787413444,11028,-0.008329414740036567,-0.13442733933850093,16.138869720624665,0.0
,Mixed / non conventional,17,19,62,64,-538367.56,0.04,0.0,-84.55,50.262,6.669,7.536662168241116,,,-71428.03597018299,-538328.9764482437,11029,-0.002404457718859317,-0.01809982539242494,7.527612255544904,0.0
,Mixed / non conventional,17,19,64,66,3586205.75,0.04,0.0,62.39,-293.823,6.669,-44.05802968960864,,,-81394.73866369428,3586091.812622979,11030,0.007807866358380516,0.34534742108554894,-44.23070340015141,0.0
,Mixed / non conventional,17,19,66,68,-1660967.13,0.13,0.0,11.99,63.338,3.518,18.00397953382604,,,-92247.37048551715,-1660819.7702705192,11031,-0.006297869550516269,-0.11303078791545929,17.94746413986831,0.0
,Mixed / non conventional,17,19,68,70,-1443197.5,0.12,0.0,-29.06,48.801,3.518,13.871802160318364,,,-104023.63054750494,-1442995.2229530385,11032,-0.008226743034533874,-0.11365225783856481,13.81497603139908,0.0
,Mixed / non conventional,17,19,70,72,-747136.56,0.07,0.0,138.33,50.736,7.929,6.398789254634884,,,-116761.21796148103,-747130.4268500064,11033,-0.014320509168036743,-0.09098246259050491,6.353298023339631,0.0
,Mixed / non conventional,17,19,72,2,85004.8,0.03,0.0,-19.12,-914.933,7.929,-115.39071761886744,,,-736.6638357191268,85004.16864749751,11034,0.0467460907469355,5.523157979218695,-118.15229660847679,0.0
,Mixed / non conventional,17,19,2,4,-392825.0,0.06,0.0,13.81,565.146,3.746,150.86652429257873,,,-2603.594911662535,-392795.3149883702,-10013,-0.04766462491298976,-7.366558414188177,154.5498034996728,0.0
,Mixed / non conventional,17,19,4,6,-22262.04,0.07,0.0,14.6,49.498,3.746,13.213561131873998,,,-1684.6790604875298,-22260.609753340028,-10150,0.006600504266268958,0.08692927808809792,13.170096492829948,0.0
,Mixed / non conventional,17,19,61,63,-799239.13,0.09,0.0,-7.51,49.397,4.126,11.972127968977217,,,-66765.12707409254,-799320.6451960613,11037,-0.004338730712885934,-0.051831398078235225,11.9462122699381,0.0
,Mixed / non conventional,17,19,63,65,3613552.25,0.1,0.0,183.72,-195.422,4.126,-47.363548230731936,,,-76303.00237038826,3613980.9329195376,11038,0.004108849548809731,0.19501032782662264,-47.46105339464525,0.0
,Mixed / non conventional,17,19,65,67,-1296604.88,0.05,0.0,-91.82,48.3,3.23,14.953560371517026,,,-86707.95723907575,-1296592.673265436,11039,-0.008116418817244835,-0.12087880727121636,14.89312096788142,0.0
,Mixed / non conventional,17,19,67,69,-1643977.0,0.05,0.0,0.1,54.177,3.23,16.773065015479876,,,-98017.69079200295,-1644057.1003214687,11040,-0.0072449351269138354,-0.12108115535882646,16.71252443780046,0.0
,Mixed / non conventional,17,19,69,71,-1128875.25,0.04,0.0,-6.07,49.81,4.866,10.236333744348542,,,-110269.90214100706,-1128759.520272002,11041,-0.008502207489953454,-0.08666301994223602,10.193002234377424,0.0
,Mixed / non conventional,17,19,71,1,176530.05,0.0,0.0,100.95,-1046.708,4.866,-215.10645293875876,,,-820.6132252353613,176519.2001150133,11042,0.057161594938380654,12.657592005061474,-221.4352489412895,0.0
,Mixed / non conventional,17,19,1,3,-652351.13,1.24,0.0,38.35,125.524,0.609,206.11494252873564,,,-3166.7253948185225,-652709.4227573074,-9953,0.0031136800494699682,0.6407783949970565,205.79455333123713,0.0
,Mixed / non conventional,17,19,3,5,-137217.0,1.36,0.0,-36.11,39.604,0.609,65.0311986863711,,,-2111.150263212339,-137290.63222374624,-10090,0.007085791398595147,0.4591707143431307,64.80161332919954,0.0
,Mixed / non conventional,17,19,5,7,2926.4,0.23,0.0,40.64,-50.732,22.875,-2.2177923497267757,,,-1319.46891450771,2926.3080642974924,-10227,0.0809222601486289,0.17248964357506624,-2.131547527939243,0.0
,Mixed / non conventional,17,19,7,9,253799.8,0.07,0.0,-417.98,-7699.842,22.875,-336.60511475409834,,,-753.9822368615518,253794.2773613344,-10364,-0.08841329205326497,-31.136820729772637,-352.1735251189847,0.0
,Mixed / non conventional,18,20,19,21,1732.01,1.03,0.0,-881.07,212.591,1.157,183.74330164217804,,,9.424777960769378,1731.7398197561993,11047,0.04613163481253764,8.676509678576679,188.08155648146638,0.0
,Mixed / non conventional,18,20,21,23,453.87,0.6,0.0,93.23,-44.567,1.157,-38.51944684528954,,,-11.780972450961722,453.79654211064053,11048,-0.008988673072767574,-0.34468956373614645,-38.347102063421474,0.0
,Mixed / non conventional,18,20,23,25,24141.78,3.06,0.0,-142.76,-67.28,0.23,-292.52173913043475,,,-82.46680715673212,24123.333850021463,11049,0.014064164756208943,4.143209323173494,-294.5933437920215,0.0
,Mixed / non conventional,18,20,25,27,-39635.61,3.01,0.0,123.38,36.82,0.23,160.08695652173913,,,-247.400421470196,-39605.5805153592,11050,-0.04948019353560543,-7.729895235100344,156.22200890418895,0.0
,Mixed / non conventional,18,20,27,29,-72282.02,0.05,0.0,-27.55,434.112,3.269,132.796573875803,,,-544.2809272344314,-72278.64236267773,11051,0.04200290260638376,5.697497270442057,135.64532251102403,0.0
,Mixed / non conventional,18,20,29,31,14989.33,0.05,0.0,33.15,-48.474,3.269,-14.82838788620373,,,-1010.8074362925171,14988.64474360461,11052,-0.014228844786238003,-0.20950035564138325,-14.723637708383038,0.0
,Mixed / non conventional,18,20,31,33,357667.53,1.12,0.0,-158.98,-86.091,0.406,-212.0467980295566,,,-1684.6790604875298,357230.8004838224,11053,0.01949907182271049,4.175424192665645,-214.13451012588945,0.0
,Mixed / non conventional,18,20,33,35,-261084.67,1.18,0.0,175.64,40.663,0.406,100.15517241379308,,,-2603.594911662535,-260763.49727323558,11054,-0.055746885738327576,-5.4319322980746705,97.43920626475574,0.0
,Mixed / non conventional,18,20,35,37,-307888.31,0.07,0.0,-83.43,323.794,4.002,80.9080459770115,,,-3805.254101660642,-307875.6738113708,11055,0.02617541732647666,2.145886607258177,81.98098928064059,0.0
,Mixed / non conventional,18,20,37,39,-65681.21,0.08,0.0,70.99,49.339,4.002,12.328585707146427,,,-5327.355742324881,-65678.76186171097,11056,-0.007319476641968609,-0.08990974895827364,12.28363083266729,0.0
,Mixed / non conventional,18,20,22,24,629.53,0.03,0.0,-38.32,-48.539,2.907,-16.697282421740628,,,-37.699111843077524,629.4727174926522,11057,-0.01696595896477646,-0.2809025180930007,-16.556831162694127,0.0
,Mixed / non conventional,18,20,24,26,37535.95,0.04,0.0,-57.86,-723.539,2.907,-248.8954248366013,,,-150.79644737231,37532.545832581294,11058,0.059704138018695396,15.31734112084547,-256.55409539702407,0.0
,Mixed / non conventional,18,20,26,28,-90274.19,0.04,0.0,133.3,1120.59,4.68,239.44230769230768,,,-376.99111843077526,-90267.6233765689,11059,0.04549074649054573,11.145927601809973,245.01527149321265,0.0
,Mixed / non conventional,18,20,28,30,-8048.26,0.04,0.0,-41.16,49.952,4.68,10.673504273504273,,,-753.9822368615518,-8047.632627288083,11060,0.059394032786129265,0.6533448556520263,11.000176701330286,0.0
,Mixed / non conventional,18,20,30,32,12421.89,0.04,0.0,20.6,-50.386,5.352,-9.414424514200299,,,-1319.46891450771,12422.040494466642,11061,-0.017613064117015423,-0.1643693387423415,-9.332239844829129,0.0
,Mixed / non conventional,18,20,32,34,339469.31,0.05,0.0,-100.08,-860.6,5.352,-160.79970104633782,,,-2111.150263212339,339472.3311884415,11062,0.035997116673761834,5.8944166007210015,-163.74690934669832,0.0
,Mixed / non conventional,18,20,34,36,-353953.56,0.17,0.0,96.71,147.098,1.316,111.77659574468086,,,-3166.7253948185225,-353965.78429104487,11063,-0.011452402779553943,-1.2728221597752167,111.14018466479325,0.0
,Mixed / non conventional,18,20,36,38,-158225.81,0.18,0.0,-2.38,46.029,1.316,34.97644376899696,,,-4523.893421169273,-158229.70386246237,11064,-0.007135381131338037,-0.24868303280064197,34.85210225259664,0.0
,Mixed / non conventional,18,20,38,40,-42050.79,0.04,0.0,19.3,50.786,7.513,6.759749767070412,,,-6220.353454107836,-42048.03281250108,11065,0.011337469100260263,0.07707537394489794,6.79828745404286,0.0
,Mixed / non conventional,18,20,40,42,993694.81,0.05,0.0,-122.06,-900.093,7.513,-119.80473845334753,,,-8293.804605477077,993637.0915423504,11066,0.028360520839155086,3.4465984450481812,-121.52803767587162,0.0
,Mixed / non conventional,18,20,39,41,1047630.06,0.65,0.0,-123.68,-110.977,0.764,-145.25785340314135,,,-7207.598945498374,1046960.351013839,11067,0.02001053153736518,2.936062946668528,-146.72588487647562,0.0
,Mixed / non conventional,18,20,41,43,-542319.94,0.66,0.0,123.89,43.661,0.764,57.147905759162306,,,-9483.682823024179,-541972.6122199721,11068,-0.030101248364965097,-1.6947167597474504,56.30054737928858,0.0
,Mixed / non conventional,18,20,43,45,-627790.13,0.1,0.0,30.69,127.031,2.467,51.49209566274828,,,-12193.306486745501,-627858.9040607085,11069,0.00484791039163396,0.25023562559528756,51.617213475545924,0.0
,Mixed / non conventional,18,20,45,47,-298033.81,0.11,0.0,-1.29,47.829,2.467,19.38751520064856,,,-15374.169048504882,-298066.93612522905,11070,-0.0028843703537367255,-0.05584024210793004,19.359595079594598,0.0
,Mixed / non conventional,18,20,47,49,1922696.75,0.21,0.0,-157.27,-131.371,1.303,-100.82194934765926,,,-19063.969620146378,1922066.579407713,11071,0.012125146033558885,1.2299374447935776,-101.43691807005604,0.0
,Mixed / non conventional,18,20,49,51,-808179.25,0.21,0.0,128.35,45.18,1.303,34.67382962394475,,,-23300.40731351191,-807914.3533572281,11072,-0.02183259115110042,-0.7488449331915277,34.29940715734898,0.0
,Mixed / non conventional,18,20,51,53,-996474.13,0.06,0.0,-99.4,82.835,2.338,35.42985457656116,,,-28121.181240446072,-996329.3618701241,11073,0.0005046584821668069,0.01788448941363896,35.438796821267985,0.0
,Mixed / non conventional,18,20,53,55,-681228.94,0.06,0.0,92.66,47.447,2.338,20.293840889649275,,,-33563.99051278921,-681142.283088242,11074,-0.005506484159588614,-0.11144088964927334,20.238120444824638,0.0
,Mixed / non conventional,18,20,55,57,2941457.5,0.16,0.0,-85.79,-164.046,2.212,-74.16184448462928,,,-39666.53424238932,2941743.3437282993,11075,0.010913484531514334,0.8138048660200639,-74.56874691763932,0.0
,Mixed / non conventional,18,20,57,59,-988059.44,0.16,0.0,191.3,47.04,2.212,21.265822784810123,,,-46466.51154108182,-988148.5998609803,11076,-0.004553010851989082,-0.09660360328865991,21.21752098316579,0.0
,Mixed / non conventional,18,20,42,44,-675462.56,0.18,0.0,83.61,84.075,1.342,62.649031296572275,,,-10781.945987120022,-675478.471585034,11077,-0.010792317987728523,-0.6724993539386404,62.31278161960296,0.0
,Mixed / non conventional,18,20,44,46,-460871.91,0.19,0.0,-97.45,45.072,1.342,33.58569299552906,,,-13722.476710880474,-460878.88994992897,11078,-0.0077810704942435525,-0.26031986120070627,33.4555330649287,0.0
,Mixed / non conventional,18,20,46,48,-198807.92,0.12,0.0,41.2,49.795,4.296,11.591014897579143,,,-17153.095888600008,-198821.78998436625,11079,0.0026116404957116732,0.0303111447995299,11.606170469978908,0.0
