Unnamed: 0,El-array,a,b,m,n,Rho,dev,ip,sp,vp,i,resist,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resist0,recipMean0,resInvError
,Mixed / non conventional,10,12,57,59,-1401717.25,0.03,0.0,190.53,48.534,2.818,17.222853087295952,,,-81394.73866369428,-1401849.6260836544,10598,-0.0009347714103635713,-0.016091909542407024,17.214807132524747,0.0,16.327631895928693,16.3775126955594,-1.00482
,Mixed / non conventional,10,12,59,61,-2047703.0,0.04,0.0,-102.69,62.95,2.836,22.196755994358252,,,-92247.37048551715,-2047592.3737881894,10599,-0.0023576712899950063,-0.05227103537921707,22.170620476668645,0.0,21.022404239942183,21.004600226597898,-0.66255
,Mixed / non conventional,10,12,61,63,-1785642.75,0.05,0.0,-7.96,48.677,2.836,17.163963328631876,,,-104023.63054750494,-1785457.7800285255,10600,-0.0006582329129152185,-0.011294168482265832,17.158316244390743,0.0,15.745362563237773,15.764272119397361,-1.24914
,Mixed / non conventional,10,12,63,65,5756266.0,0.11,0.0,185.92,-194.6,3.947,-49.303268305041804,,,-116761.21796148103,5756709.656778365,10601,0.009987110498899292,0.4948683409209238,-49.55070247550226,0.0,-46.22596964586847,-46.09340744568128,-0.90068
,Mixed / non conventional,10,12,65,67,-1651874.25,0.11,0.0,-92.67,49.968,3.947,12.659741575880416,,,-130497.83183930282,-1652068.8272982729,10602,-0.007121405312078947,-0.0898352742085411,12.614823938776144,0.0,12.09154420621537,12.099522381318234,-0.37757
,Mixed / non conventional,10,12,67,69,-2492400.0,0.05,0.0,-1.11,65.948,3.844,17.15608740894901,,,-145271.17129280564,-2492284.9126997776,10603,-0.0008059988034474958,-0.013822215578844776,17.149176301159585,0.0,16.268369067694533,16.294184533847265,-0.75407
,Mixed / non conventional,10,12,69,71,-2095961.0,0.0,0.0,-6.36,50.003,3.844,13.008064516129032,,,-161118.93543384274,-2095845.5068934544,10604,-0.0025254212756766624,-0.03280941408821647,12.991659809084924,0.0,12.343290773307638,12.359949990625017,-0.57761
,Mixed / non conventional,10,12,54,56,-999442.81,0.05,0.0,49.66,49.543,3.31,14.967673716012085,,,-66765.12707409254,-999318.6376531017,10605,0.005546438377197845,0.08324814526974222,15.009297788646956,0.0,12.928404928404927,13.00352318451247,-1.44281
,Mixed / non conventional,10,12,56,58,4891336.5,0.0,0.0,-29.5,-212.163,3.31,-64.097583081571,,,-76303.00237038826,4890838.033809271,10606,0.012187071595078234,0.785951054975186,-64.4905586090586,0.0,-59.27189477189477,-58.73120948272158,-1.20224
,Mixed / non conventional,10,12,58,60,-1993187.38,0.24,0.0,43.79,54.942,2.39,22.98828451882845,,,-86707.95723907575,-1993267.1910582844,10607,-0.004768442762821989,-0.10935758624814795,22.933605725704375,0.0,21.735264735264735,21.762120708353123,-0.8359
,Mixed / non conventional,10,12,60,62,-1974136.25,0.26,0.0,83.75,48.14,2.39,20.14225941422594,,,-98017.69079200295,-1974297.7551159086,10608,-0.004200733000762176,-0.08443490957571598,20.10004195943808,0.0,18.89194139194139,18.898541459138016,-1.09964
,Mixed / non conventional,10,12,62,64,-1338964.25,0.06,0.0,-84.73,50.262,4.139,12.143512925827494,,,-110269.90214100706,-1339063.981979052,10609,7.054219836612764e-05,0.0008566603130262251,12.143941255984007,0.0,10.485680985680984,10.508406727692144,-1.48477
,Mixed / non conventional,10,12,64,66,6098417.5,0.05,0.0,66.65,-204.406,4.139,-49.38535878231457,,,-123502.29039791677,6099204.921738723,10610,0.005805440669363392,0.287538413947118,-49.52912798928813,0.0,-45.58125208125208,-45.39281332702385,-1.15279
,Mixed / non conventional,10,12,66,68,-2282922.5,0.07,0.0,11.22,51.212,3.09,16.57346278317152,,,-137752.55467460307,-2283036.8381863344,10611,-0.002489019654461232,-0.04120040030672811,16.552862583018157,0.0,15.689976689976689,15.720893122212086,-0.49703
,Mixed / non conventional,10,12,68,70,-2447674.25,0.08,0.0,-29.79,49.421,3.09,15.993851132686085,,,-153058.3940828975,-2447993.169569863,10612,-0.0014285698164086197,-0.02283202440583132,15.98243512048317,0.0,15.13952713952714,15.160069462701042,-0.76818
,Mixed / non conventional,10,12,70,72,-1486904.0,0.07,0.0,136.87,51.069,5.821,8.773234839374679,,,-169457.50773463448,-1486690.5106510993,10613,0.02465620227557765,0.21901468803553037,8.882742183392445,0.0,8.437562437562438,8.467465429307534,-0.64318
,Mixed / non conventional,10,12,71,1,108765.93,1.21,0.0,98.38,-75.832,0.211,-359.39336492890993,,,-302.6913477735797,108785.26201121372,10615,0.0025565092186711504,0.9199684044234004,-359.8533491311216,0.0,-334.99021123132405,-329.4721570760237,-1.39324
,Mixed / non conventional,10,12,1,3,-137521.89,1.04,0.0,38.22,53.322,0.211,252.71090047393366,,,-544.2809272344314,-137545.72323220072,-9941,0.04646532234387111,11.475682800119472,246.9730590738739,0.0,237.33539412673878,238.38154321721552,
,Mixed / non conventional,10,12,3,5,-55729.09,0.16,0.0,-54.05,395.108,1.754,225.2611174458381,,,-247.400421470196,-55729.69539694767,-10078,-0.045176156822444906,-10.41160982688919,230.4669223592827,0.0,213.71767130345182,212.5187064631914,
,Mixed / non conventional,10,12,5,7,2240.49,0.16,0.0,72.27,-47.654,1.754,-27.168757126567847,,,-82.46680715673212,2240.520654644762,-10215,-0.03906714125625613,-1.0825517739557107,-27.710033013545704,0.0,-25.74240082431736,-26.230913963388943,
,Mixed / non conventional,10,12,7,9,5443.05,1.49,0.0,-428.14,-96.172,0.208,-462.36538461538464,,,-11.780972450961722,5447.113858432167,-10352,-0.029652234904001037,-13.916494579246205,-469.32363190500774,0.0,,,
,Mixed / non conventional,10,12,9,11,2661.73,1.5,0.0,860.53,58.787,0.208,282.6298076923077,,,9.424777960769378,2663.723182594949,-10489,0.04958502376581355,13.675164063797979,275.7922256604087,0.0,266.1303451828954,266.6208345752706,
,Mixed / non conventional,11,13,12,14,1758.34,0.41,0.0,-487.13,226.296,1.213,186.5589447650453,,,9.424777960769378,1758.2766310059908,10621,0.007869297004128866,1.4738869723007895,187.29588825119572,0.0,176.12802419354838,175.86949679065174,-1.01132
,Mixed / non conventional,11,13,14,16,488.9,0.4,0.0,-74.3,-50.337,1.213,-41.49793899422919,,,-11.780972450961722,488.8860760627042,10622,0.011362868065009074,0.47422991172090434,-41.735053950089636,0.0,-40.448185483870965,-40.57623964984799,-0.79015
,Mixed / non conventional,11,13,16,18,25415.74,0.29,0.0,-41.95,-93.307,0.303,-307.943894389439,,,-82.46680715673212,25395.149753706944,10623,0.001132351937529611,0.3488984033538145,-308.1183435911159,0.0,,,-1.21181
,Mixed / non conventional,11,13,20,22,-83931.3,0.06,0.0,-3.33,370.126,2.4,154.21916666666667,,,-544.2809272344314,-83938.55103065465,10625,0.001394570221281103,0.21521952675564648,154.3267764300445,0.0,144.59576612903226,144.9039075709831,-1.38758
,Mixed / non conventional,11,13,22,24,21443.55,0.05,0.0,-38.34,-50.919,2.4,-21.21625,,,-1010.8074362925171,21445.543270241113,10626,-0.008235163129548096,-0.17400280898876375,-21.129248595505615,0.0,-20.872177419354838,-20.67726381418276,-1.28376
,Mixed / non conventional,11,13,24,26,383062.19,0.58,0.0,-59.28,-118.514,0.521,-227.47408829174663,,,-1684.6790604875298,383220.8333485971,10627,0.019384989478015854,4.452740976546096,-229.7004587800197,0.0,-212.82762096774195,-212.0565018991842,-1.32995
,Mixed / non conventional,11,13,26,28,-243091.39,0.6,0.0,124.62,48.665,0.521,93.40690978886755,,,-2603.594911662535,-243193.75504041702,10628,-0.031340956790796716,-2.8822949824038204,91.96576229766563,0.0,90.45262096774194,90.41747697276847,-0.17027
,Mixed / non conventional,11,13,28,30,-399918.16,0.13,0.0,-44.55,734.965,6.993,105.1001001001001,,,-3805.254101660642,-399932.58699084993,10629,0.0051582888320289635,0.5435385369739976,105.37186936858708,0.0,99.1179435483871,99.28086526531781,-1.26929
,Mixed / non conventional,11,13,30,32,-40142.88,0.17,0.0,20.84,52.696,6.993,7.5355355355355345,,,-5327.355742324881,-40144.47850672843,10630,-0.007508079709343335,-0.05636580198629293,7.5073526345423875,0.0,5.146774193548387,5.160424748125993,-2.50394
,Mixed / non conventional,11,13,19,21,-98316.77,0.17,0.0,26.73,1957.525,7.506,260.7946975752731,,,-376.99111843077526,-98317.28471971801,10633,-0.008421242913762282,-2.1870068409716055,259.70119415478734,0.0,251.80761641673246,251.69678627904,-0.2743
,Mixed / non conventional,11,13,23,25,321457.5,0.18,0.0,-106.56,-267.075,1.096,-243.68156934306566,,,-1319.46891450771,321530.2557866301,10635,0.04057457431649696,10.092015562594696,-248.727577124363,0.0,-229.9003551696922,-227.54292811789514,-1.25334
,Mixed / non conventional,11,13,25,27,-94379.66,0.19,0.0,105.83,49.008,1.096,44.715328467153284,,,-2111.150263212339,-94400.77746305685,10636,-0.017053926672882056,-0.7561244870537749,44.3372662236264,0.0,44.248816101026044,44.02409003952719,0.63496
,Mixed / non conventional,11,13,27,29,-406468.44,0.03,0.0,-34.56,136.613,1.064,128.3956766917293,,,-3166.7253948185225,-406593.84996460786,10637,-0.006264216047064198,-0.8017869748887847,127.99478320428491,0.0,123.76953433307025,123.66960149108908,-0.86728
,Mixed / non conventional,11,13,29,31,-210874.86,0.05,0.0,34.47,49.612,1.064,46.62781954887218,,,-4523.893421169273,-210939.2861006109,10638,-0.0219021188216852,-1.0101854433494069,46.12272682719748,0.0,39.472178374112076,39.50332921833048,-1.58333
,Mixed / non conventional,11,13,31,33,1154036.13,0.29,0.0,-144.6,-224.665,1.211,-185.52023121387282,,,-6220.353454107836,1154001.4110380982,10639,0.04661406741701962,8.8542181253342,-189.94734027653993,0.0,,,-1.45854
,Mixed / non conventional,11,13,33,35,-342293.22,0.29,0.0,168.42,49.978,1.211,41.270024772914944,,,-8293.804605477077,-342285.52152975503,10640,-0.018423271168422455,-0.7533889133955398,40.893330316217174,0.0,39.293409629044994,38.95052272935363,-0.75445
,Mixed / non conventional,11,13,32,34,1212344.13,0.46,0.0,-94.56,-140.301,0.834,-168.22661870503597,,,-7207.598945498374,1212509.9995831742,10641,0.014986927080237758,2.540235227548294,-169.49673631881012,0.0,-153.34545454545452,-150.81232581287324,-1.38517
,Mixed / non conventional,11,13,34,36,-560897.63,0.46,0.0,95.42,49.332,0.834,59.15107913669065,,,-9483.682823024179,-560970.073171977,10642,-0.016788198667042252,-0.9847737789947715,58.65869224719326,0.0,55.226262626262624,55.408867111550876,-0.65812
,Mixed / non conventional,11,13,36,38,-782944.19,0.0,0.0,-3.02,118.909,1.852,64.20572354211663,,,-12193.306486745501,-782880.065352279,10643,-0.0059884652861714,-0.383345919739007,64.01405058224712,0.0,59.340606060606056,59.4990197203451,-1.08078
,Mixed / non conventional,11,13,38,40,-419858.13,0.03,0.0,17.93,50.572,1.852,27.30669546436285,,,-15374.169048504882,-419817.752225156,10644,-0.004951049585432021,-0.13486294669020182,27.23926399101775,0.0,22.723636363636363,22.848050487422213,-1.81678
,Mixed / non conventional,11,13,40,42,2438793.0,0.17,0.0,-107.48,-159.544,1.247,-127.94226142742582,,,-19063.969620146378,2439087.3849852714,10645,0.00018272609207494294,0.023380525557897158,-127.95395169020478,0.0,-115.30585858585859,-113.5765404040404,-1.33502
,Mixed / non conventional,11,13,42,44,-939298.94,0.18,0.0,80.95,50.276,1.247,40.31756214915798,,,-23300.40731351191,-939415.6199632116,10646,-0.011842958352519334,-0.4746684699471686,40.08022791418439,0.0,37.01737373737373,37.099548912158696,-0.93498
,Mixed / non conventional,11,13,44,46,-1185361.75,0.13,0.0,-99.84,86.796,2.059,42.15444390480816,,,-28121.181240446072,-1185432.7571373275,10647,-0.004876476699663437,-0.20506516573775002,42.051911321939286,0.0,38.74787878787878,38.84685833250718,-1.26376
,Mixed / non conventional,11,13,46,48,-824883.69,0.14,0.0,40.09,50.607,2.059,24.57843613404565,,,-33563.99051278921,-824950.3972223038,10648,-0.0033048655216535274,-0.08109442307416259,24.537888922508568,0.0,20.40282828282828,20.501822304679447,-1.70424
,Mixed / non conventional,11,13,48,50,3713466.25,0.03,0.0,-36.25,-166.618,1.78,-93.60561797752808,,,-39666.53424238932,3713010.4507856313,10649,0.00158779306303064,0.14874443857928554,-93.67999019681773,0.0,-83.58020202020201,-82.6495259302288,-1.36683
,Mixed / non conventional,11,13,50,52,-1319095.13,0.03,0.0,79.74,50.524,1.78,28.384269662921348,,,-46466.51154108182,-1318917.9938773133,10650,-0.008808410831429291,-0.2489239959301095,28.25980766495629,0.0,25.89858585858586,25.99352429335108,-1.04865
,Mixed / non conventional,11,13,35,37,-772093.19,0.31,0.0,-88.78,77.958,1.089,71.58677685950413,,,-10781.945987120022,-771844.7614911869,10651,-0.003229709555731718,-0.23083173755290431,71.47136099072767,0.0,67.22046941131204,66.88991997031982,-0.72378
,Mixed / non conventional,11,13,37,39,-632652.06,0.3,0.0,70.02,50.191,1.089,46.089072543618,,,-13722.476710880474,-632456.2246058787,10652,-0.01715949716699633,-0.7841376062254213,45.697003740505295,0.0,40.69719122739515,40.597822266987436,-1.48535
,Mixed / non conventional,11,13,39,41,2245863.25,0.14,0.0,-118.13,-225.047,1.719,-130.9173938336242,,,-17153.095888600008,2245638.6099137673,10653,0.021686332096052523,2.8702405749779416,-132.3525141211132,0.0,-120.16968064640247,-117.25218726197674,-1.34201
,Mixed / non conventional,11,13,41,43,-621039.13,0.13,0.0,122.17,50.563,1.719,29.414194299011054,,,-21111.502632123484,-620977.8403653634,10654,-0.010542304931055187,-0.3084674267643557,29.259960585628875,0.0,27.360138514813386,27.230457690725636,-0.81823
,Mixed / non conventional,11,13,43,45,-1161621.63,0.05,0.0,29.06,67.731,1.495,45.30501672240802,,,-25635.396053292803,-1161412.046879983,10655,-0.004903981659696798,-0.22163153261337243,45.194200956101334,0.0,41.891496729511346,41.6868197933271,-1.17461
,Mixed / non conventional,11,13,45,47,-1039771.63,0.06,0.0,-1.98,50.521,1.495,33.7933110367893,,,-30762.475263951364,-1039565.8948562454,10656,-0.009490700747859755,-0.3192074511319234,33.63370731122333,0.0,30.08156983455175,30.086627134759883,-1.47622
,Mixed / non conventional,11,13,47,49,3323481.25,0.1,0.0,-150.23,-217.999,2.396,-90.98455759599332,,,-36530.43937594186,3323705.8654073244,10657,0.0006322993155030213,0.05754766716457027,-91.0133314295756,0.0,-83.05194305502116,-82.22959143701283,-1.28665
,Mixed / non conventional,11,13,49,51,-907504.94,0.1,0.0,126.5,50.598,2.396,21.117696160267112,,,-42976.98750110756,-907574.9639319867,10658,-0.016199933918430054,-0.3393565058212644,20.94801790735648,0.0,19.462485571373602,19.358701254275687,-1.0771
,Mixed / non conventional,11,13,51,53,-1563079.38,0.11,0.0,-101.59,57.987,1.86,31.175806451612903,,,-50139.81875129532,-1563149.2849093343,10659,-0.004967209708153051,-0.15447311827956867,31.09856989247312,0.0,28.614851866102345,28.574420200045438,-1.22601
,Mixed / non conventional,11,13,53,55,-1575563.13,0.1,0.0,91.5,50.48,1.86,27.139784946236556,,,-58056.632238336875,-1575644.513651207,10660,-0.010237331935268976,-0.27642406469385605,27.00157291388963,0.0,24.0184686417853,24.02410874176561,-1.34126
,Mixed / non conventional,11,13,52,54,-1583084.38,0.07,0.0,-19.26,72.967,2.489,29.315789473684212,,,-54001.6215207197,-1583100.1677389934,10661,-0.0027669616539097628,-0.08100359840247151,29.275287674482975,0.0,26.842607003891054,26.885958386907177,-1.25537
,Mixed / non conventional,11,13,54,56,-1265711.25,0.08,0.0,49.23,50.559,2.489,20.31297709923664,,,-62309.563293135114,-1265692.7322368897,10662,0.00036742611776940633,0.0074648897136349035,20.316709544093456,0.0,17.1136186770428,17.17017398412345,-1.66864
,Mixed / non conventional,11,13,56,58,4958914.0,0.05,0.0,-28.59,-166.351,2.396,-69.42863105175293,,,-71428.03597018299,4959150.756125172,10663,0.007278567206906995,0.5071867536301085,-69.68222442856799,0.0,-61.99241245136187,-61.678458134077886,-1.41486
,Mixed / non conventional,11,13,58,60,-1716006.63,0.07,0.0,42.96,50.518,2.396,21.084307178631054,,,-81394.73866369428,-1716151.672709728,10664,-0.008076811082683526,-0.16960901590139343,20.999502670680357,0.0,19.355447470817122,19.374054513064642,-1.13796
,Mixed / non conventional,11,13,60,62,-2041302.0,0.1,0.0,82.98,73.403,3.317,22.129333735302986,,,-92247.37048551715,-2041372.8476781477,10665,-0.0023929516004929604,-0.052891141608753856,22.10288816449861,0.0,20.271595330739302,20.249494278035336,-1.29196
,Mixed / non conventional,11,13,62,64,-1589080.88,0.11,0.0,-85.14,50.671,3.317,15.27615315043714,,,-104023.63054750494,-1589080.911508177,10666,-0.004119684235897748,-0.06280356189706282,15.24475136948861,0.0,12.774513618677044,12.805214555817395,-1.69732
,Mixed / non conventional,11,13,64,66,6175940.5,0.15,0.0,67.45,-169.409,3.203,-52.890727443022165,,,-116761.21796148103,6175585.755115997,10667,0.0014256250467067988,0.07545613185706657,-52.9284555089507,0.0,-47.02821011673152,-46.857177940834575,-1.4084
,Mixed / non conventional,11,13,66,68,-2063570.75,0.17,0.0,10.77,50.648,3.203,15.81267561660943,,,-130497.83183930282,-2063519.8835457414,10668,-0.008589960530812403,-0.1352493660750138,15.745050933571925,0.0,14.47412451361868,14.481784535964906,-0.90472
,Mixed / non conventional,11,13,68,70,-2487833.25,0.09,0.0,-29.89,82.47,4.816,17.124169435215947,,,-145271.17129280564,-2487648.1512702825,10669,0.00307373691158939,0.05271620955290501,17.1505275399924,0.0,15.788910505836578,15.834334145651853,-1.16285
,Mixed / non conventional,11,13,70,72,-1704576.63,0.1,0.0,136.81,50.947,4.816,10.578696013289038,,,-161118.93543384274,-1704428.239939366,10670,0.010393728257059982,0.11052648278983312,10.633959254683955,0.0,9.721984435797665,9.704877733943931,-1.31124
,Mixed / non conventional,11,13,55,57,4515481.0,0.1,0.0,-79.73,-234.8,3.472,-67.62672811059909,,,-66765.12707409254,4515107.095909255,10671,0.009570344881419291,0.6503230190085247,-67.95188962010334,0.0,-61.25989890480202,-60.876047267177285,-1.32418
,Mixed / non conventional,11,13,57,59,-1112672.13,0.09,0.0,189.58,50.626,3.472,14.581221198156681,,,-76303.00237038826,-1112590.9556461049,10672,-0.0030321736549276815,-0.044145865808085105,14.559148265252638,0.0,13.42207245155855,13.447799958406675,-1.27918
,Mixed / non conventional,11,13,59,61,-1928483.63,0.1,0.0,-104.07,54.821,2.465,22.23975659229209,,,-86707.95723907575,-1928363.8636119156,10673,-0.005222419527308939,-0.11584284913148224,22.181835167726348,0.0,20.456192080876157,20.45303697867635,-1.00198
,Mixed / non conventional,11,13,61,63,-2005909.0,0.11,0.0,-9.18,50.445,2.465,20.464503042596352,,,-98017.69079200295,-2005883.3314412127,10674,-0.005266587009596075,-0.10749501994416022,20.410755532624272,0.0,18.132266217354676,18.18092225642137,-1.45023
,Mixed / non conventional,11,13,63,65,5576363.5,0.05,0.0,187.03,-223.864,4.427,-50.56787892477977,,,-110269.90214100706,5576115.060513758,10675,0.002922500218562873,0.1480009035464107,-50.64187937655298,0.0,-45.942291491154165,-45.84877286422115,-1.21559
,Mixed / non conventional,11,13,65,67,-1417383.13,0.08,0.0,-92.89,50.807,4.427,11.476620736390334,,,-123502.29039791677,-1417388.9469724325,10676,-0.008749972109911006,-0.09998268849155423,11.426629392144557,0.0,10.619418702611625,10.628115209635626,-0.81745
,Mixed / non conventional,11,13,67,69,-2381753.0,0.05,0.0,-1.48,59.421,3.437,17.28862379982543,,,-137752.55467460307,-2381552.0952340965,10677,-0.0018476433426760034,-0.031913728074169256,17.272666935788344,0.0,15.929022746419545,15.957583237934996,-1.14191
,Mixed / non conventional,11,13,69,71,-2254671.5,0.04,0.0,-6.88,50.629,3.437,14.730578993308118,,,-153058.3940828975,-2254638.7646270054,10678,-0.007690316806585526,-0.11284889731715175,14.674154544649543,0.0,13.515585509688288,13.536858498788781,-0.99439
,Mixed / non conventional,11,13,71,1,80456.45,0.07,0.0,116.01,-518.286,2.348,-220.7350936967632,,,-364.42474781641585,80441.33085467585,10679,0.014531991763533243,3.231198438068276,-222.3506929157973,0.0,,,-0.51842
,Mixed / non conventional,11,13,1,3,-16077.21,0.07,0.0,28.08,50.057,2.348,21.318994889267465,,,-753.9822368615518,-16074.143454249874,-9950,-0.033969759708227354,-0.7367141346736013,21.687351956604267,0.0,23.2363100252738,23.435664260479072,
,Mixed / non conventional,11,13,72,2,74575.72,1.01,0.0,-13.07,-51.953,0.211,-246.2227488151659,,,-302.6913477735797,74529.49569137814,10681,-0.0035094611908808087,-0.862595558460896,-245.79145103593544,0.0,-228.7743467933492,-223.6050063537852,-1.08077
,Mixed / non conventional,11,13,2,4,-115811.97,1.0,0.0,14.99,44.869,0.211,212.64928909952607,,,-544.2809272344314,-115740.9522468327,-10010,0.02550783313079048,5.355913705204301,209.9713322469239,0.0,189.58511480601743,190.1566619988883,
,Mixed / non conventional,11,13,4,6,-41205.24,0.17,0.0,0.85,403.555,2.423,166.55179529508874,,,-247.400421470196,-41204.98435262276,-10147,-0.0019569543110550987,-0.3262534853990644,166.71492203778826,0.0,163.83214568487728,163.57288686284147,
,Mixed / non conventional,11,13,6,8,1720.04,0.17,0.0,70.73,-50.537,2.423,-20.857201815930665,,,-82.46680715673212,1720.0268399833972,-10284,-0.008855306401812835,-0.1855183235636666,-20.9499609777125,0.0,-20.04394299287411,-20.076636117828773,
,Mixed / non conventional,11,13,8,10,4506.0,2.32,0.0,-66.93,-76.372,0.2,-381.85999999999996,,,-11.780972450961722,4498.682140124242,-10421,-0.0016019793603422729,-0.6122222222222717,-382.1661111111111,0.0,,,
,Mixed / non conventional,11,13,10,12,2108.23,2.29,0.0,260.66,44.665,0.2,223.325,,,9.424777960769378,2104.788538088821,-10555,0.035076740233264035,7.698493975903631,219.4757530120482,0.0,203.5613618368963,204.20675054932065,
,Mixed / non conventional,12,14,13,15,1924.44,2.31,0.0,-531.61,44.336,0.217,204.31336405529953,,,9.424777960769378,1925.6080906390373,10687,-0.04714564176393915,-9.410649123172817,199.60803949371314,0.0,205.36609589041095,205.47443341563024,-0.40446
,Mixed / non conventional,12,14,15,17,3856.6,2.5,0.0,-189.86,-71.08,0.217,-327.55760368663596,,,-11.780972450961722,3858.9471051352957,10688,-0.009609158183224166,-3.1325024720610486,-325.9913524506054,0.0,,,-1.03033
,Mixed / non conventional,12,14,17,19,1342.91,0.13,0.0,8.73,-46.234,2.839,-16.285311729482213,,,-82.46680715673212,1342.9976618824774,10689,-0.010414190660728252,-0.16871980123109154,-16.200951828866668,0.0,-16.090582191780822,-16.055647443329164,-0.90513
,Mixed / non conventional,12,14,19,21,-33221.84,0.1,0.0,45.31,381.256,2.839,134.29235646354348,,,-247.400421470196,-33223.98558930646,10690,8.554294204010815e-05,0.011488254634940631,134.29810059086094,0.0,131.76609589041095,132.46665998533928,-0.47946
,Mixed / non conventional,12,14,23,25,253542.38,1.65,0.0,-146.32,-57.48,0.229,-251.00436681222706,,,-1010.8074362925171,253717.0805156938,10692,-0.031589097182781196,-7.805713613573829,-247.10151000544016,0.0,,,-1.15603
,Mixed / non conventional,12,14,25,27,-15243.25,0.03,0.0,106.56,49.76,5.499,9.048917985088199,,,-1684.6790604875298,-15244.522649547098,10693,-0.009083522606378742,-0.08182442407788315,9.008005773049257,0.0,8.53818493150685,8.508579038967408,1.4723
,Mixed / non conventional,12,14,27,29,-222620.94,0.03,0.0,-38.78,470.227,5.499,85.51136570285506,,,-2603.594911662535,-222636.95663326766,10694,-0.0014077993209035496,-0.12029816472870891,85.4512166204907,0.0,86.6416095890411,86.81107750600222,-0.4017
,Mixed / non conventional,12,14,29,31,-390001.41,1.76,0.0,46.58,35.113,0.343,102.37026239067055,,,-3805.254101660642,-389544.86085017526,10695,-0.04368945564016054,-4.376889086789205,100.18181784727594,0.0,96.92071917808221,97.07004188858724,-0.86787
,Mixed / non conventional,12,14,31,33,964488.94,1.85,0.0,-165.2,-62.026,0.343,-180.8338192419825,,,-5327.355742324881,963366.085345315,10696,-0.005947395971075088,-1.0723016268063645,-180.2976684285793,0.0,-170.24400684931507,-166.67200342465753,-1.30566
,Mixed / non conventional,12,14,18,20,-890.31,0.0,0.0,171.78,51.434,8.712,5.9038108356290175,,,-150.79644737231,-890.2736999710047,10698,-0.00047458638005084576,-0.0028012035064701735,5.9024102338757825,0.0,6.299315570765094,6.372204069937455,-0.30223
,Mixed / non conventional,12,14,20,22,-90156.99,0.03,0.0,-26.68,1166.344,4.877,239.15193766659834,,,-376.99111843077526,-90158.15645581795,10699,-0.015781583601096667,-3.7446480594462628,237.2796136368752,0.0,239.51063309704227,239.1357898464204,-0.36588
,Mixed / non conventional,12,14,24,26,305454.03,0.19,0.0,-68.3,-304.083,1.314,-231.41780821917808,,,-1319.46891450771,305348.6042087123,10701,0.04375983845259914,10.353336059428841,-236.5944762488925,0.0,-232.74028354925446,-231.5353995937312,-0.93081
,Mixed / non conventional,12,14,26,28,-70218.47,0.22,0.0,124.14,43.69,1.314,33.24961948249619,,,-2111.150263212339,-70194.94292218194,10702,-0.003417878140819307,-0.11344926973023206,33.19289484763108,0.0,32.4094353458812,32.49629181555102,-0.42023
,Mixed / non conventional,12,14,28,30,-411288.0,0.2,0.0,-30.83,149.857,1.154,129.85875216637783,,,-3166.7253948185225,-411227.0082247135,10703,-0.011123116903991806,-1.4364452073692462,129.1405295626932,0.0,128.47775604986555,128.4249245365607,-0.64428
,Mixed / non conventional,12,14,30,32,-165911.89,0.19,0.0,24.28,42.316,1.154,36.668977469670715,,,-4523.893421169273,-165886.54593604765,10704,-0.02634823586551325,-0.9536000280873722,36.19217745562703,0.0,36.656807626497184,36.646113034315576,-0.57034
,Mixed / non conventional,12,14,32,34,1081139.63,0.18,0.0,-107.28,-229.488,1.32,-173.85454545454544,,,-6220.353454107836,1081436.7223305295,10705,0.031039468559892185,5.481422924901182,-176.59525691699605,0.0,,,-1.13775
,Mixed / non conventional,12,14,34,36,-270460.19,0.18,0.0,97.41,43.057,1.32,32.61893939393939,,,-8293.804605477077,-270535.1097712322,10706,-0.003186898821777637,-0.10378787878786966,32.56704545454546,0.0,31.498288926912732,31.65173067035292,-0.44162
,Mixed / non conventional,12,14,33,35,-130163.27,0.22,0.0,169.1,46.65,2.583,18.06039488966318,,,-7207.598945498374,-130172.08316202054,10707,-0.02579967970379948,-0.4600182418289016,17.830385768748727,0.0,17.543459675121117,17.386275897309247,-0.63143
,Mixed / non conventional,12,14,35,37,-528016.75,0.21,0.0,-85.88,143.823,2.583,55.68060394889663,,,-9483.682823024179,-528057.1872457633,10708,-0.009042977210893354,-0.5012520272688974,55.42997793526219,0.0,54.82331148475349,54.89723505615098,-0.22914
,Mixed / non conventional,12,14,37,39,-833871.44,0.39,0.0,77.58,37.593,0.55,68.3509090909091,,,-12193.306486745501,-833423.5831931339,10709,-0.022791059863258824,-1.5402378344547145,67.58079017368175,0.0,65.08777429467085,65.00971406592652,-0.98201
,Mixed / non conventional,12,14,39,41,1921033.38,0.39,0.0,-133.48,-68.686,0.55,-124.88363636363637,,,-15374.169048504882,1919982.136846557,10710,-0.010219016482496335,-1.269700393768204,-124.24878616675227,0.0,-118.84810487318325,-117.08256978674936,-1.0242
,Mixed / non conventional,12,14,41,43,-322142.59,0.06,0.0,123.53,46.956,2.779,16.896725440806048,,,-19063.969620146378,-322118.6604834809,10711,-0.01155724790407452,-0.19415768046367887,16.799646600574206,0.0,16.283556568823027,16.250210897963264,-0.36198
,Mixed / non conventional,12,14,43,45,-896694.31,0.06,0.0,31.55,106.94,2.779,38.481468154012234,,,-23300.40731351191,-896633.8820104223,10712,-0.008266184575809517,-0.3167856143296959,38.32307534684739,0.0,37.39241949273298,37.381356969624036,-0.64745
