Unnamed: 0,El-array,a,b,m,n,Rho,dev,ip,sp,vp,i,resist,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resist0,recipMean0,resInvError
,Mixed / non conventional,48,50,54,56,37256.02,0.22,0.0,68.09,-129.074,0.522,-247.2681992337165,,,-150.79644737231,37287.165992593,2572,0.04228555889798121,10.68171514984519,-252.60905680863908,0.0,,,1.64567
,Mixed / non conventional,48,50,56,58,-244026.42,0.22,0.0,-117.16,338.173,0.522,647.8409961685824,,,-376.99111843077526,-244230.30171090146,2573,-0.029653900523315076,-18.930333344374844,638.375829496395,0.0,752.2794759825326,742.8202015674253,1.76101
,Mixed / non conventional,48,50,58,60,148147.75,0.23,0.0,105.89,-102.652,0.522,-196.65134099616859,,,-753.9822368615518,148271.61796611498,2574,-0.0011800780081157045,-0.2319270767546584,-196.53537745779124,0.0,-239.00436681222706,-238.23785219592247,1.63914
,Mixed / non conventional,48,50,60,62,233034.97,0.22,0.0,141.43,-92.269,0.522,-176.76053639846742,,,-1319.46891450771,233230.0330894864,2575,0.042613524644972395,7.6963742918561024,-180.60872354439547,0.0,,,1.38427
,Mixed / non conventional,48,50,62,64,318629.66,0.22,0.0,-72.36,-78.849,0.522,-151.05172413793105,,,-2111.150263212339,318892.88717247074,2576,0.04109120287980521,6.337096500889572,-154.22027238837583,0.0,,,1.36524
,Mixed / non conventional,48,50,64,66,-1451458.63,0.22,0.0,-136.72,239.457,0.522,458.7298850574712,,,-3166.7253948185225,-1452671.576373676,2577,0.006703634594765634,3.0854995579134084,460.2726348364279,0.0,533.650655021834,536.338236288886,1.4753
,Mixed / non conventional,48,50,66,68,595658.38,0.23,0.0,119.64,-68.789,0.522,-131.77969348659005,,,-4523.893421169273,596157.288407688,2578,0.04490059368405573,6.0528753207493935,-134.80613114696473,0.0,,,1.29172
,Mixed / non conventional,48,50,68,70,918641.31,0.22,0.0,-54.87,-77.155,0.522,-147.8065134099617,,,-6220.353454107836,919408.7562292914,2579,0.04575908670298101,6.921860059700634,-151.267443439812,0.0,-171.93886462882097,-175.61672218086767,1.20204
,Mixed / non conventional,48,50,70,72,854530.19,0.22,0.0,37.14,-53.828,0.522,-103.11877394636015,,,-8293.804605477077,855246.9622674714,2580,0.03779619819317716,3.9725716706136183,-105.10505978166697,0.0,-118.66593886462881,-121.3693053766138,1.23271
,Mixed / non conventional,48,50,69,71,1005125.88,0.32,0.0,-32.45,-160.16,1.148,-139.51219512195124,,,-7207.598945498374,1005547.9504451391,2581,0.01763371545452939,2.482001808037552,-140.75319602597,0.0,-156.61767838125667,-159.05323725741215,0.70843
,Mixed / non conventional,48,50,71,1,-212087.22,0.33,0.0,47.52,194.191,1.148,169.15592334494775,,,-1254.324280914556,-212176.38191208936,2582,-0.012541484264478028,-2.1082460833340235,168.10180030328075,0.0,186.9744408945687,186.56444052450442,-0.25079
,Mixed / non conventional,48,50,1,3,3615847.0,0.32,0.0,17.89,-51.021,1.148,-44.44337979094077,,,-81394.73866369428,3617457.2834149357,-44,-0.005905782469940727,-0.26325028272672313,-44.575004932304125,0.0,-54.640042598509055,-55.519844932411495,
,Mixed / non conventional,48,50,3,5,5267224.5,0.32,0.0,-32.07,-84.689,1.148,-73.77090592334494,,,-71428.03597018299,5269310.921845668,-181,0.004707893941062806,0.34648998197982905,-73.59766093235503,0.0,-76.35889243876464,-77.04325665499744,
,Mixed / non conventional,48,50,5,7,3893761.5,0.33,0.0,15.16,-71.769,1.148,-62.516550522648096,,,-62309.563293135114,3895378.9616594207,-318,-0.025758359335785286,-1.6313340166955115,-63.33221753099585,0.0,-75.51331203407881,-76.62806643635327,
,Mixed / non conventional,48,50,7,9,-10344732.0,0.33,0.0,-161.0,220.011,1.148,191.64721254355402,,,-54001.6215207197,-10349260.237277929,-455,-0.0036377527720820985,-0.6984355466150305,191.99643031686153,0.0,219.5058572949947,221.2263863232506,
,Mixed / non conventional,48,50,9,11,2254684.0,0.32,0.0,170.65,-55.727,1.148,-48.54268292682927,,,-46466.51154108182,2255609.136454588,-582,-0.011606816646113287,-0.5667148981991303,-48.82604037592884,0.0,-60.94568690095847,-61.45824491033325,
,Mixed / non conventional,48,50,11,13,3082186.5,0.31,0.0,10.22,-89.239,1.148,-77.7343205574913,,,-39666.53424238932,3083451.088202597,-713,-0.007874221160096917,-0.6145166518110159,-78.04157888339681,0.0,-81.71884984025559,-82.6495259302288,
,Mixed / non conventional,48,50,13,15,2540078.25,0.32,0.0,167.21,-86.916,1.148,-75.71080139372823,,,-33563.99051278921,2541156.619694763,-838,-0.01875256213230661,-1.4332096840469717,-76.42740623575172,0.0,-88.21831735889245,-89.44649721954835,
,Mixed / non conventional,48,50,15,17,-6282600.0,0.32,0.0,-249.67,256.581,1.148,223.50261324041816,,,-28121.181240446072,-6285157.494647121,-957,0.004447906916684607,0.9919128513130886,223.0066568147616,0.0,257.52289669861557,258.91161520136563,
,Mixed / non conventional,48,50,72,2,-259310.95,0.26,0.0,-18.06,173.361,0.895,193.6994413407821,,,-1338.6491643927864,-259295.5952941875,2591,-0.018604460963547752,-3.5704604490623524,191.91421111625093,0.0,217.41073657927586,215.8614529457226,0.42362
,Mixed / non conventional,48,50,2,4,4680346.0,0.26,0.0,29.95,-54.895,0.895,-61.33519553072626,,,-76303.00237038826,4680059.569969233,-121,-0.007626209390341704,-0.4695454701517008,-61.56996826580211,0.0,-72.31210986267165,-73.57558419342234,
,Mixed / non conventional,48,50,4,6,4517872.5,0.26,0.0,6.21,-60.559,0.895,-67.66368715083799,,,-66765.12707409254,4517574.670927341,-258,-0.019579611187903197,-1.3379267285245362,-68.33265051510026,0.0,-74.08739076154806,-75.15729592119285,
,Mixed / non conventional,48,50,6,8,3366005.25,0.25,0.0,11.55,-51.887,0.895,-57.97430167597765,,,-58056.632238336875,3365792.7116766316,-385,-0.025863632903655225,-1.5190703959308323,-58.73383687394306,0.0,-65.07240948813981,-65.8829630937752,
,Mixed / non conventional,48,50,8,10,-9815250.0,0.25,0.0,-104.48,175.192,0.895,195.74525139664806,,,-50139.81875129532,-9814631.42645467,-522,0.004351798963816312,0.8499944796519969,195.32025415682205,0.0,221.5318352059925,221.8599882985493,
,Mixed / non conventional,48,50,10,12,2893059.5,0.26,0.0,189.53,-60.245,0.895,-67.31284916201118,,,-42976.98750110756,2892903.4770996924,-656,-0.012664007546911714,-0.8578825453058982,-67.74179043466413,0.0,-76.62172284644194,-77.7766148478785,
,Mixed / non conventional,48,50,12,14,2827934.75,0.26,0.0,-205.1,-69.28,0.895,-77.40782122905028,,,-36530.43937594186,2827741.720631567,-787,-0.022526296162711835,-1.7635749116988677,-78.28960868489972,0.0,-87.187265917603,-88.44671993491687,
,Mixed / non conventional,48,50,14,16,2002979.13,0.26,0.0,60.67,-58.271,0.895,-65.1072625698324,,,-30762.475263951364,2002860.5543080557,-906,-0.03123021921399534,-2.0655681556299044,-66.14004664764735,0.0,-73.08863920099874,-74.35180116003573,
,Mixed / non conventional,48,50,16,18,-5826290.0,0.26,0.0,-6.42,203.402,0.895,227.2648044692737,,,-25635.396053292803,-5826023.27154398,-1025,-0.008366760877889352,-1.909458265310775,228.2195336019291,0.0,257.69413233458175,259.9709977912225,
,Mixed / non conventional,48,50,18,20,1531513.75,0.25,0.0,174.64,-64.923,0.895,-72.53966480446927,,,-21111.502632123484,1531421.3244529082,-1144,-0.01727687654932226,-1.26417936920501,-73.17175448907177,0.0,-84.81023720349563,-86.0603942573332,
,Mixed / non conventional,49,51,50,52,1705.21,0.08,0.0,-53.4,1560.819,8.627,180.92256867972642,,,9.424777960769378,1705.1550378984696,2601,-0.006267338968336292,-1.1303608875186342,180.3573882359671,0.0,218.01162452775358,217.46634574237436,0.51725
,Mixed / non conventional,49,51,52,54,603.08,0.1,0.0,-34.65,-441.608,8.627,-51.189057609829604,,,-11.780972450961722,603.056877492095,2602,-0.012454614211094306,-0.6335943775903061,-50.872260421034454,0.0,-58.73234524847429,-58.609546118213046,0.11834
,Mixed / non conventional,49,51,54,56,799.03,0.15,0.0,87.67,-83.585,8.627,-9.688767821954327,,,-82.46680715673212,799.001747559459,2603,-0.008190331098041672,-0.07903057311352413,-9.649252535397565,0.0,-11.88390002906132,-11.918127299849221,0.67359
,Mixed / non conventional,49,51,58,60,-74605.61,0.1,0.0,148.94,1182.478,8.627,137.06711487191376,,,-544.2809272344314,-74603.01637583354,2605,-0.014926784525554739,-2.0308145238282407,136.05170760999965,0.0,167.80267364138334,166.9251750826108,1.23995
,Mixed / non conventional,49,51,60,62,16090.01,0.11,0.0,153.99,-137.32,8.627,-15.917468413121593,,,-1010.8074362925171,16089.495438934558,2606,-0.020284470292494514,-0.31963559578413125,-15.757650615229528,0.0,-20.188172043010756,-20.144006149300907,1.92105
,Mixed / non conventional,49,51,62,64,9900.31,0.09,0.0,-60.58,-50.696,8.627,-5.876434449982612,,,-1684.6790604875298,9899.90606821326,2607,-0.018471843941692455,-0.10755520857966427,-5.82265684569278,0.0,-7.391455972101134,-7.379543146533154,1.66537
,Mixed / non conventional,49,51,64,66,267062.63,0.1,0.0,-196.14,-884.877,8.627,-102.57065028399211,,,-2603.594911662535,267052.4231653192,2608,-0.021593006305788767,-2.1911519197609266,-101.47507432411165,0.0,-123.17538506248184,-121.50774673178293,1.18379
,Mixed / non conventional,49,51,66,68,-339360.59,0.11,0.0,147.99,769.349,8.627,89.17920482207025,,,-3805.254101660642,-339349.5349320173,2609,-0.0007135602319233738,-0.06361203856508268,89.1473988027877,0.0,106.41833769253124,106.6049333401076,1.12279
,Mixed / non conventional,49,51,68,70,-67060.91,0.09,0.0,-39.58,108.593,8.627,12.587573895908195,,,-5327.355742324881,-67058.48407630529,2610,0.0023503117292412875,0.029619530134789684,12.60238366097559,0.0,15.115518744551004,15.123365432881563,0.39708
,Mixed / non conventional,49,51,53,55,750.54,0.16,0.0,149.64,-90.101,4.526,-19.907423773751656,,,-37.699111843077524,750.4921953542041,2611,-0.006243368223717071,-0.12390259225146139,-19.845472477625925,0.0,-23.88545307878462,-23.85047992566041,0.26152
,Mixed / non conventional,49,51,57,59,-85574.58,0.17,0.0,424.7,1027.318,4.526,226.98144056562086,,,-376.99111843077526,-85569.98714186194,2613,-0.0054902971863894255,-1.2427839379212173,226.36004859666025,0.0,276.4428609841355,277.1260015307851,1.52466
,Mixed / non conventional,49,51,59,61,-8578.61,0.21,0.0,-235.74,51.493,4.526,11.377154220061866,,,-753.9822368615518,-8578.172187961089,2614,0.01759931570596553,0.2020077278430037,11.478158083983368,0.0,13.485883301962895,13.583637768786,-0.20099
,Mixed / non conventional,49,51,61,63,14723.13,0.16,0.0,58.55,-50.5,4.526,-11.157755192222714,,,-1319.46891450771,14722.31113182487,2615,-0.016840391175164407,-0.18633201010444544,-11.06458918717049,0.0,-14.184995966657704,-14.202252676407282,1.604
,Mixed / non conventional,49,51,63,65,337394.88,0.17,0.0,88.01,-723.286,4.526,-159.80689350419797,,,-2111.150263212339,337376.36528453376,2616,-0.04101429725592557,-6.422657050996008,-156.59556497869997,0.0,-189.0596934659855,-185.5158802525458,1.36064
,Mixed / non conventional,49,51,65,67,-354243.75,0.16,0.0,-95.52,506.273,4.526,111.8588157313301,,,-3166.7253948185225,-354226.1524107287,2617,0.00010613423331481195,0.011872679696026012,111.86475207117812,0.0,131.41731648292551,131.63862861670964,1.25694
,Mixed / non conventional,49,51,67,69,-192713.48,0.17,0.0,-63.25,192.793,4.526,42.59677419354839,,,-4523.893421169273,-192703.26653722665,2618,-0.0030901028955405718,-0.13142535633908636,42.53106151537885,0.0,50.160795912879806,50.30101293412217,0.85091
,Mixed / non conventional,49,51,69,71,-17746.75,0.15,0.0,-21.57,28.411,9.958,2.8530829483832094,,,-6220.353454107836,-17747.184372831667,2619,-0.024030299429939166,-0.06774645376347577,2.8192097215014718,0.0,3.7360055286800273,3.692123164598245,-1.4273
,Mixed / non conventional,49,51,71,1,70087.72,0.06,0.0,22.75,-597.493,9.958,-60.00130548302872,,,-1168.1414937291624,70090.01461264495,2620,-0.0215193097830918,-1.2774418466650843,-59.36258455969618,0.0,-70.85360516010135,-70.06370734195545,0.65238
,Mixed / non conventional,49,51,72,2,66305.45,0.13,0.0,-40.57,-535.765,10.135,-52.86285150468673,,,-1254.324280914556,66307.15820070915,2622,-0.014129221426218636,-0.7416713150133845,-52.49201584718004,0.0,-61.563258822194484,-60.95141863826352,0.32995
,Mixed / non conventional,49,51,2,4,-1458249.13,0.12,0.0,37.81,181.584,10.135,17.91652688702516,,,-81394.73866369428,-1458311.023730465,-113,0.007836588247396777,0.13985644534905717,17.84659866435063,0.0,22.355837966640188,22.434925628798283,
,Mixed / non conventional,49,51,4,6,-831520.69,0.03,0.0,13.05,119.085,10.23,11.640762463343107,,,-71428.03597018299,-831476.7999520274,-250,-0.003198242895109708,-0.037289616467511166,11.659407271576862,0.0,12.963229129237035,12.963050442625715,
,Mixed / non conventional,49,51,6,8,-348818.63,0.06,0.0,15.59,57.267,10.23,5.597947214076246,,,-62309.563293135114,-348805.64624711324,-387,-0.01693930625890759,-0.09563534044088762,5.64576488429669,0.0,6.852676967301473,6.867694319702361,
,Mixed / non conventional,49,51,8,10,1990655.88,0.06,0.0,-124.62,-377.102,10.23,-36.86236559139785,,,-54001.6215207197,1990627.5150250674,-524,0.00127275162867879,0.04688679821900621,-36.838922192288344,0.0,-44.289855072463766,-44.17186610622181,
,Mixed / non conventional,49,51,10,12,-1002293.94,0.05,0.0,197.49,220.655,10.23,21.569403714565006,,,-46466.51154108182,-1002254.9466370879,-648,0.003468087658186072,0.07467509293282859,21.53206616809859,0.0,25.844891603784884,25.8585508347152,
,Mixed / non conventional,49,51,12,14,-458959.97,0.05,0.0,-197.0,118.361,10.23,11.569990224828935,,,-39666.53424238932,-458941.4134372867,-779,-0.006302850462275309,-0.07315445904508877,11.60656745435148,0.0,13.751706791232483,13.789076536112109,
,Mixed / non conventional,49,51,14,16,-164565.28,0.06,0.0,65.12,50.157,10.23,4.902932551319648,,,-33563.99051278921,-164561.98163733806,-898,-0.02359666864847778,-0.11707415483884187,4.961469628739069,0.0,6.108036890645587,6.1494448977331775,
,Mixed / non conventional,49,51,16,18,1179338.25,0.05,0.0,-28.9,-429.004,10.23,-41.93587487781036,,,-28121.181240446072,1179286.3379155744,-1017,0.003957922501947875,0.16565112565889706,-41.853049314980915,0.0,-50.756976883459096,-50.57079613403724,
,Mixed / non conventional,50,52,51,53,1444.12,0.3,0.0,-566.5,819.103,5.346,153.21791994014214,,,9.424777960769378,1444.0448750467785,2631,-0.010491896529133403,-1.5991574650922473,152.41834120759603,0.0,180.58320543740408,180.17495401180548,1.61078
,Mixed / non conventional,50,52,53,55,633.32,0.3,0.0,150.74,-287.372,5.346,-53.754582865693976,,,-11.780972450961722,633.2812598536797,2632,-0.010033322389593959,-0.5366448941935644,-53.4862604185972,0.0,-61.429730322297736,-61.349543715818044,0.55653
,Mixed / non conventional,50,52,57,59,-31745.21,0.3,0.0,412.79,685.935,5.346,128.3080808080808,,,-247.400421470196,-31743.473269951155,2634,-0.009517988178948437,-1.2154504747693977,127.7003555706961,0.0,155.95636921727692,156.03895973640675,0.8543
,Mixed / non conventional,50,52,59,61,-69876.98,0.3,0.0,-237.17,686.304,5.346,128.37710437710436,,,-544.2809272344314,-69873.20940604174,2635,-0.010827240585915398,-1.3824855430236482,127.68586160559254,0.0,154.16509537382154,153.62254768691076,1.53053
,Mixed / non conventional,50,52,61,63,23741.6,0.31,0.0,59.2,-125.559,5.346,-23.486531986531986,,,-1010.8074362925171,23740.361184708596,2636,-0.029798702039821892,-0.689593670458148,-23.14173515130291,0.0,-28.85858364393773,-28.633661290995413,1.63477
,Mixed / non conventional,50,52,63,65,321277.28,0.3,0.0,97.02,-1019.456,5.346,-190.69509913954357,,,-1684.6790604875298,321260.0404579826,2637,-0.02686655452740693,-5.055409560829617,-188.16739435912876,0.0,-225.05240078930058,-221.78964782741315,1.2197
,Mixed / non conventional,50,52,65,67,-228591.52,0.31,0.0,-101.52,469.343,5.346,87.79330340441452,,,-2603.594911662535,-228578.19802177875,2638,-0.004002425873955644,-0.35068439495788084,87.61796120693558,0.0,102.76079807059855,102.89951304474386,1.07098
,Mixed / non conventional,50,52,67,69,-334203.75,0.3,0.0,-66.15,469.498,5.346,87.82229704451926,,,-3805.254101660642,-334186.1560459162,2639,-0.0020480128914407334,-0.17967720588613645,87.7324584415762,0.0,103.4492435869327,103.63500287099592,1.16644
,Mixed / non conventional,50,52,69,71,-49372.19,0.32,0.0,-22.51,49.542,5.346,9.267115600448934,,,-5327.355742324881,-49369.22150884011,2640,0.00802882510111012,0.07470394279329895,9.304467571845583,0.0,10.90879193159395,10.95626327686903,-1.10755
,Mixed / non conventional,50,52,54,56,841.79,0.03,0.0,89.58,-342.75,15.35,-22.32899022801303,,,-37.699111843077524,841.7830999488483,2641,-0.014765292691976576,-0.32727789924590667,-22.165351278390077,0.0,-26.126572089747462,-26.034993606215743,0.64523
,Mixed / non conventional,50,52,58,60,-87914.69,0.05,0.0,123.44,3579.629,15.35,233.20058631921825,,,-376.99111843077526,-87914.54985519464,2643,-0.009869411732226541,-2.2902508880886785,232.0554608751739,0.0,284.07093268940537,283.88974463663317,1.30113
,Mixed / non conventional,50,52,62,64,17551.54,0.03,0.0,-59.48,-204.185,15.35,-13.301954397394137,,,-1319.46891450771,17551.5153295607,2645,-0.020554036865412878,-0.2706276160673564,-13.166640589360458,0.0,-16.13653285038736,-16.069408499200076,1.72499
,Mixed / non conventional,50,52,64,66,329931.56,0.06,0.0,-176.25,-2398.896,15.35,-156.2798697068404,,,-2111.150263212339,329930.2880663861,2646,-0.03954239662572463,-6.059869706840402,-153.2499348534202,0.0,-186.11691317033907,-182.28995400341395,1.25755
,Mixed / non conventional,50,52,66,68,-371546.72,0.05,0.0,131.64,1800.993,15.35,117.3285342019544,,,-3166.7253948185225,-371547.2487941626,2647,-0.002451252469227141,-0.28724979828467667,117.18490930281206,0.0,139.51977060066403,139.6421265942749,1.16984
,Mixed / non conventional,50,52,68,70,-165007.05,0.07,0.0,-41.98,559.883,15.35,36.474462540716615,,,-4523.893421169273,-165006.581128633,2648,0.0017369424884334033,0.06340911272076255,36.506167097077,0.0,42.891538384143274,42.692430621765276,0.76037
,Mixed / non conventional,50,52,72,2,96686.8,0.04,0.0,-28.62,-1273.277,15.383,-82.77169602808296,,,-1168.1414937291624,96689.052636741,2650,-0.041866502079818006,-3.394307493051116,-81.0745422815574,0.0,-93.99534183746596,-91.84246809686348,0.51628
,Mixed / non conventional,50,52,71,1,97933.2,0.08,0.0,45.03,-377.002,4.161,-90.60370103340544,,,-1080.912759312297,97934.69648792471,2651,-0.034573436482711266,-3.0792511556548305,-89.06407545557803,0.0,-103.9056603773585,-102.16068089652995,0.57968
,Mixed / non conventional,50,52,1,3,-1639235.38,0.08,0.0,18.48,73.943,4.161,17.770487863494353,,,-92247.37048551715,-1639280.7776521498,-45,0.01417895414002434,0.2501931935535744,17.645391266717567,0.0,22.856480049489637,22.861132440970568,
,Mixed / non conventional,50,52,3,5,-1785349.5,0.07,0.0,-28.63,91.272,4.161,21.9351117519827,,,-81394.73866369428,-1785402.688611561,-182,0.024636526453999927,0.5338291134119224,21.66819719527674,0.0,23.76956387256418,23.618506206267732,
,Mixed / non conventional,50,52,5,7,-854398.56,0.09,0.0,17.44,49.772,4.161,11.961547704878635,,,-71428.03597018299,-854389.8597231309,-319,-0.010514280208569576,-0.12643173363461102,12.02476357169594,0.0,15.374265388184348,15.37391795457502,
,Mixed / non conventional,50,52,7,9,3512985.75,0.09,0.0,-167.12,-234.599,4.161,-56.38043739485701,,,-62309.563293135114,3513040.432349485,-456,0.017404326108479296,0.9727980711250126,-55.894038359294505,0.0,-67.82307454376739,-67.29962909397838,
,Mixed / non conventional,50,52,9,11,-1186965.25,0.09,0.0,169.93,91.463,4.161,21.981014179283825,,,-54001.6215207197,-1187010.4083512584,-593,0.013995739034027063,0.3055026703324195,21.828262844117617,0.0,28.270646458397774,28.206032334758916,
,Mixed / non conventional,50,52,11,13,-1102780.75,0.09,0.0,14.68,98.753,4.161,23.732996875751024,,,-46466.51154108182,-1102789.5732315436,-714,0.010855924389378845,0.25625268970451387,23.604870530898765,0.0,26.088462728116298,25.99352429335108,
,Mixed / non conventional,50,52,13,15,-510749.28,0.09,0.0,168.83,53.578,4.161,12.876231675078108,,,-39666.53424238932,-510755.4846524238,-839,-0.0013485164233767715,-0.017375525475781473,12.884919437815999,0.0,16.036189297865757,16.01283781504883,
,Mixed / non conventional,50,52,15,17,2302226.5,0.06,0.0,-257.22,-285.418,4.161,-68.59360730593608,,,-33563.99051278921,2302275.1848544274,-958,0.02523462070119139,1.70936606079988,-67.73892427553614,0.0,-83.1787813176616,-82.37137063658386,
,Mixed / non conventional,50,52,17,19,-830322.88,0.08,0.0,19.51,122.861,4.161,29.526796443162706,,,-28121.181240446072,-830328.3942279369,-1077,0.007068268027531183,0.20796832332936432,29.422812281498025,0.0,37.064955150015464,37.09704500503318,
,Mixed / non conventional,51,53,52,54,1482.41,0.03,0.0,-446.49,958.708,6.095,157.29417555373257,,,9.424777960769378,1482.4626791162082,2661,-0.009658176475635164,-1.5118739334583609,156.53823858700338,0.0,182.78324445209014,182.45957403327398,0.51847
,Mixed / non conventional,51,53,54,56,711.24,0.0,0.0,88.78,-367.983,6.095,-60.37456931911403,,,-11.780972450961722,711.2711378871612,2662,-0.004367199123285259,-0.2630932758373703,-60.24302268119534,0.0,-68.38173060381902,-68.30097610523362,0.14135
,Mixed / non conventional,51,53,58,60,-30730.3,0.04,0.0,124.88,757.105,6.095,124.21739130434783,,,-247.400421470196,-30731.434962623913,2664,-0.015150561245239029,-1.867813979633766,123.28348431453094,0.0,149.9096851883709,149.00704537028685,1.45154
,Mixed / non conventional,51,53,60,62,-63303.46,0.04,0.0,157.95,708.915,6.095,116.31091058244462,,,-544.2809272344314,-63305.810259294,2665,-0.008179092552729686,-0.9474430901845494,115.83718903735235,0.0,136.69292964046105,136.33827791927206,0.84456
,Mixed / non conventional,51,53,62,64,25920.63,0.03,0.0,-59.88,-156.303,6.095,-25.644462674323215,,,-1010.8074362925171,25921.613570931797,2666,-0.024859240605974053,-0.6296752436392943,-25.329625052503566,0.0,-30.895406846722864,-30.668691077682418,-0.75653
,Mixed / non conventional,51,53,64,66,302292.16,0.0,0.0,-178.52,-1093.703,6.095,-179.44265791632486,,,-1684.6790604875298,302303.28834985936,2667,-0.023225859274262524,-4.1198662042201875,-177.38272481421478,0.0,-209.86375365559954,-206.8790312993445,1.20416
,Mixed / non conventional,51,53,66,68,-220446.89,0.03,0.0,132.61,516.082,6.095,84.67301066447908,,,-2603.594911662535,-220454.2197211853,2668,-0.004699402055229972,-0.3969797366440275,84.47452079615707,0.0,99.52468604851197,99.48155299722083,1.24313
,Mixed / non conventional,51,53,68,70,-304515.31,0.05,0.0,-41.25,487.771,6.095,80.02805578342904,,,-3805.254101660642,-304527.08751782,2669,-0.002172774451010975,-0.17369421579313382,79.94120867553247,0.0,93.59452950283848,93.6666586908132,0.61335
,Mixed / non conventional,51,53,70,72,-44309.63,0.03,0.0,46.04,50.696,6.095,8.317637407711238,,,-5327.355742324881,-44311.01340654671,2670,0.001791354009539511,0.014913190522017672,8.325094002972246,0.0,8.785136762429039,8.78251403338843,-0.3184
,Mixed / non conventional,51,53,57,59,-453.19,0.29,0.0,412.19,32.303,10.749,3.0052097869569256,,,-150.79644737231,-453.17495948160104,2672,0.02016990594943597,0.06123232386798705,3.035825948890919,0.0,2.70564177852349,2.683027268248612,
,Mixed / non conventional,51,53,59,61,-79899.65,0.03,0.0,-247.67,2278.054,10.749,211.9317145781003,,,-376.99111843077526,-79896.37410974987,2673,-0.010754233716011054,-2.2669734094711202,210.79822787336474,0.0,254.05841023489936,253.50038959471584,1.1897
,Mixed / non conventional,51,53,63,65,260347.16,0.03,0.0,106.63,-2120.819,10.749,-197.3038422178807,,,-1319.46891450771,260336.28651942755,2675,-0.04336472897533528,-8.374449771246873,-193.11661733225728,0.0,-230.72283976510064,-225.98246271309034,1.29394
,Mixed / non conventional,51,53,65,67,-80845.21,0.04,0.0,-103.12,411.609,10.749,38.29277142059726,,,-2111.150263212339,-80841.79446372384,2676,-0.004841943820374815,-0.18496365612909216,38.20028959253271,0.0,44.11818372483222,44.10476335682033,1.26691
,Mixed / non conventional,51,53,67,69,-339785.75,0.37,0.0,-66.13,333.562,3.109,107.28916050176906,,,-3166.7253948185225,-339755.30914971244,2677,-0.003960175151050122,-0.424044222699294,107.0771383904194,0.0,126.50796979865774,126.55229867020009,0.98169
,Mixed / non conventional,51,53,69,71,-160381.72,0.36,0.0,-22.62,110.21,3.109,35.44869733033129,,,-4523.893421169273,-160366.1286417065,2678,0.003395686869705126,0.12057739761569053,35.50898602913914,0.0,40.01571313456889,40.1945899436563,0.38654
,Mixed / non conventional,51,53,71,1,114127.5,0.37,0.0,36.31,-357.138,3.109,-114.87230620778385,,,-993.4225418108275,114116.73841660834,2679,-0.02950907396207387,-3.3404880259656693,-113.20206219480102,0.0,-129.66075745366638,-127.9090824305369,-0.14304
,Mixed / non conventional,51,53,1,3,-1583305.13,0.37,0.0,20.36,50.218,3.109,16.152460598263108,,,-98017.69079200295,-1583226.8884505644,-54,0.011703850944196651,0.18794614439431712,16.05848752606595,0.0,20.33964544721998,20.39784173419543,
,Mixed / non conventional,51,53,72,2,118221.37,0.26,0.0,-29.66,-405.34,3.706,-109.37398812736103,,,-1080.912759312297,118223.73930373623,2681,-0.02393440240692388,-2.586843764874203,-108.08056624492393,0.0,-122.85607476635514,-121.20614042767406,-0.2964
,Mixed / non conventional,51,53,2,4,-1993373.25,0.25,0.0,33.29,80.086,3.706,21.60982191041554,,,-92247.37048551715,-1993449.2478961484,-114,0.016201951467715994,0.34730775413014925,21.436168033350466,0.0,26.023364485981308,26.057044854952515,
,Mixed / non conventional,51,53,4,6,-1661541.75,0.25,0.0,11.18,75.655,3.706,20.414193200215866,,,-81394.73866369428,-1661607.9205617353,-251,0.005711128400924522,0.11625610180531254,20.35606514931321,0.0,22.54330218068536,22.492905115726273,
,Mixed / non conventional,51,53,6,8,-975167.44,0.27,0.0,13.91,50.596,3.706,13.652455477603885,,,-71428.03597018299,-975168.0809356121,-388,-0.0048898055781139305,-0.06692146943661292,13.68591621232219,0.0,15.842367601246107,15.827438232618515,
,Mixed / non conventional,51,53,8,10,3661840.25,0.25,0.0,-116.54,-217.8,3.706,-58.76956287101997,,,-62309.563293135114,3661905.797421702,-525,0.009914465311658198,0.5797946156636016,-58.47966556318817,0.0,-68.04579439252336,-67.61051048931304,
,Mixed / non conventional,51,53,10,12,-1341028.0,0.25,0.0,191.77,92.035,3.706,24.83405288720993,,,-54001.6215207197,-1341079.124840647,-659,0.010917835650684674,0.2696620450185989,24.69922186470063,0.0,28.83177570093458,28.80591435010593,
,Mixed / non conventional,51,53,12,14,-1079439.25,0.27,0.0,-198.51,86.093,3.706,23.230706961683758,,,-46466.51154108182,-1079449.913142568,-780,0.0029632606933844012,0.06873679829280377,23.196338562537356,0.0,26.634267912772586,26.630328598734543,
,Mixed / non conventional,51,53,14,16,-547759.88,0.27,0.0,62.77,51.177,3.706,13.80922827846735,,,-39666.53424238932,-547764.2263687961,-899,-0.01031337683817299,-0.14315799626161052,13.880807276598155,0.0,16.085669781931465,16.134182233363756,
,Mixed / non conventional,51,53,16,18,2294927.25,0.25,0.0,-19.61,-253.404,3.706,-68.37668645439827,,,-33563.99051278921,2294994.455451386,-1018,0.011566405548385426,0.7863250086151226,-67.9835239500907,0.0,-79.49252336448598,-78.9616462976276,
